node_from	node_to	weight
chr15:102181817-102190383	chr15:101734302-101737518	1
chr15:102181817-102190383	chr15:101798934-101810827	1
chr15:102181817-102190383	chr15:101810931-101813810	1
chr15:102181817-102190383	chr15:101813811-101815370	1
chr15:102181817-102190383	chr15:101818648-101821148	1
chr15:102181817-102190383	chr15:101821149-101826074	1
chr15:102181817-102190383	chr15:101826075-101833588	1
chr15:102181817-102190383	chr15:101839754-101841628	1
chr15:102181817-102190383	chr15:101841629-101843686	1
chr15:102181817-102190383	chr15:101843687-101855360	1
chr15:102181817-102190383	chr15:101855361-101856592	1
chr15:102181817-102190383	chr15:101856593-101868852	1
chr15:102181817-102190383	chr15:101868853-101873344	1
chr15:102181817-102190383	chr15:101873345-101878427	1
chr15:102181817-102190383	chr15:101905004-101907124	1
chr15:102181817-102190383	chr15:101916590-101918330	1
chr15:102342321-102348333	chr15:100331024-100332860	1
chr16:169839-180933	chr16:406310-412384	1
chr16:604785-616916	chr16:420924-432669	1
chr16:604785-616916	chr16:436971-440159	1
chr16:794899-836759	chr16:758074-761429	1
chr16:1300375-1307582	chr16:881196-886503	1
chr16:1307583-1316144	chr16:1488865-1504232	1
chr16:1488865-1504232	chr16:1600719-1610933	1
chr16:1488865-1504232	chr16:1619415-1621160	1
chr16:1488865-1504232	chr16:1621161-1621423	1
chr16:1488865-1504232	chr16:1621424-1623800	1
chr16:1488865-1504232	chr16:1720667-1724850	1
chr16:1488865-1504232	chr16:1794342-1798626	1
chr16:1488865-1504232	chr16:1808317-1810188	1
chr16:1537496-1539128	chr16:1719372-1720666	1
chr16:1537496-1539128	chr16:1720667-1724850	1
chr16:1537496-1539128	chr16:1724851-1726639	1
chr16:1537496-1539128	chr16:1744796-1750137	1
chr16:1537496-1539128	chr16:1794342-1798626	1
chr16:2017192-2028929	chr16:2183210-2190403	1
chr16:2183210-2190403	chr16:1879366-1880587	1
chr16:2183210-2190403	chr16:1903357-1907422	1
chr16:2183210-2190403	chr16:1907423-1908543	1
chr16:2183210-2190403	chr16:1908714-1910743	1
chr16:2183210-2190403	chr16:1910744-1916196	1
chr16:2183210-2190403	chr16:1916197-1919791	1
chr16:2183210-2190403	chr16:2007884-2009124	1
chr16:2183210-2190403	chr16:2016167-2017191	1
chr16:2183210-2190403	chr16:2017192-2028929	1
chr16:2183210-2190403	chr16:2085506-2089373	1
chr16:2183210-2190403	chr16:2089835-2095017	1
chr16:2320358-2329732	chr16:2470397-2476312	1
chr16:2320358-2329732	chr16:2484734-2490655	1
chr16:2790526-2791718	chr16:2741207-2742329	1
chr16:2860645-2870531	chr16:2790526-2791718	1
chr16:3052027-3067124	chr16:2790526-2791718	1
chr16:3118038-3119702	chr16:2790526-2791718	1
chr16:3118038-3119702	chr16:3301420-3309413	1
chr16:3118038-3119702	chr16:3405472-3409360	1
chr16:3118038-3119702	chr16:3539447-3546074	1
chr16:3301420-3309413	chr16:3452046-3454203	1
chr16:3301420-3309413	chr16:3479465-3482125	1
chr16:3301420-3309413	chr16:3482126-3485465	1
chr16:3301420-3309413	chr16:3495883-3500374	1
chr16:3301420-3309413	chr16:3569370-3570578	1
chr16:3405472-3409360	chr16:3269496-3274214	1
chr16:3405472-3409360	chr16:3291296-3296173	1
chr16:3539447-3546074	chr16:3317049-3322711	1
chr16:4290499-4301341	chr16:4024663-4025828	1
chr16:4290499-4301341	chr16:4025829-4030448	1
chr16:4819647-4839233	chr16:4557564-4558641	1
chr16:4819647-4839233	chr16:4809564-4816975	1
chr16:4819647-4839233	chr16:4853415-4857723	1
chr16:4819647-4839233	chr16:4884000-4885029	1
chr16:4819647-4839233	chr16:4886463-4896331	1
chr16:4819647-4839233	chr16:4902452-4907398	1
chr16:4819647-4839233	chr16:4916375-4916904	1
chr16:4819647-4839233	chr16:4962350-4962523	1
chr16:4819647-4839233	chr16:5003116-5005566	1
chr16:5104150-5119808	chr16:4701605-4707694	1
chr16:5104150-5119808	chr16:4867485-4869999	1
chr16:5104150-5119808	chr16:4911178-4915355	1
chr16:5104150-5119808	chr16:4962350-4962523	1
chr16:5104150-5119808	chr16:5084695-5085032	1
chr16:5104150-5119808	chr16:5089887-5101119	1
chr16:8621800-8623057	chr16:8693193-8701521	1
chr16:8621800-8623057	chr16:8709297-8712038	1
chr16:8621800-8623057	chr16:8722605-8726874	1
chr16:8621800-8623057	chr16:8726875-8729951	1
chr16:8621800-8623057	chr16:8731667-8743058	1
chr16:8621800-8623057	chr16:8797903-8801502	1
chr16:8621800-8623057	chr16:8811308-8815337	1
chr16:8621800-8623057	chr16:8815338-8817659	1
chr16:8621800-8623057	chr16:8818001-8840027	1
chr16:8621800-8623057	chr16:8844209-8846940	1
chr16:8621800-8623057	chr16:8847258-8853991	1
chr16:8621800-8623057	chr16:8853992-8865275	1
chr16:8621800-8623057	chr16:8865276-8880617	1
chr16:8621800-8623057	chr16:8880618-8888279	1
chr16:8621800-8623057	chr16:8894843-8897379	1
chr16:8621800-8623057	chr16:8898270-8899975	1
chr16:8621800-8623057	chr16:8899976-8906373	1
chr16:8621800-8623057	chr16:8906374-8911231	1
chr16:8621800-8623057	chr16:8911542-8916769	1
chr16:8621800-8623057	chr16:8922282-8928428	1
chr16:8621800-8623057	chr16:8940579-8945831	1
chr16:8621800-8623057	chr16:8945832-8946537	1
chr16:8621800-8623057	chr16:8946620-8948003	1
chr16:8621800-8623057	chr16:8984779-8987646	1
chr16:8621800-8623057	chr16:8988193-9002787	1
chr16:8621800-8623057	chr16:9002788-9004718	1
chr16:8621800-8623057	chr16:9010149-9014154	1
chr16:8621800-8623057	chr16:9018213-9019944	1
chr16:8621800-8623057	chr16:9022315-9023693	1
chr16:8621800-8623057	chr16:9023694-9026275	1
chr16:8621800-8623057	chr16:9026276-9039807	1
chr16:8621800-8623057	chr16:9042834-9048451	1
chr16:8621800-8623057	chr16:9048452-9049271	1
chr16:8621800-8623057	chr16:9060666-9061768	1
chr16:8621800-8623057	chr16:9061769-9063599	1
chr16:8621800-8623057	chr16:9106294-9112370	1
chr16:8621800-8623057	chr16:9142172-9154187	1
chr16:8621800-8623057	chr16:9154188-9172697	1
chr16:8621800-8623057	chr16:9196324-9205414	1
chr16:8621800-8623057	chr16:9205415-9207994	1
chr16:8621800-8623057	chr16:9209175-9212543	1
chr16:8621800-8623057	chr16:9212790-9219396	1
chr16:8621800-8623057	chr16:9219397-9220632	1
chr16:8621800-8623057	chr16:10834365-10837115	1
chr16:8797903-8801502	chr16:8621800-8623057	1
chr16:11361730-11369505	chr16:11044483-11045520	1
chr16:11361730-11369505	chr16:11055794-11077405	1
chr16:11361730-11369505	chr16:11078155-11079279	1
chr16:11361730-11369505	chr16:11079280-11087254	1
chr16:11361730-11369505	chr16:11087255-11093286	1
chr16:11361730-11369505	chr16:11094298-11099931	1
chr16:11361730-11369505	chr16:11109610-11112318	1
chr16:11361730-11369505	chr16:11117016-11119526	1
chr16:11361730-11369505	chr16:11122450-11127998	1
chr16:11361730-11369505	chr16:11150312-11151775	1
chr16:11361730-11369505	chr16:11191328-11195015	1
chr16:11361730-11369505	chr16:11370635-11372050	1
chr16:11361730-11369505	chr16:11444699-11447314	1
chr16:11369754-11370634	chr16:11044483-11045520	1
chr16:11369754-11370634	chr16:11055794-11077405	1
chr16:11369754-11370634	chr16:11078155-11079279	1
chr16:11369754-11370634	chr16:11079280-11087254	1
chr16:11369754-11370634	chr16:11087255-11093286	1
chr16:11369754-11370634	chr16:11094298-11099931	1
chr16:11369754-11370634	chr16:11099932-11105803	1
chr16:11369754-11370634	chr16:11109610-11112318	1
chr16:11369754-11370634	chr16:11117016-11119526	1
chr16:11369754-11370634	chr16:11122450-11127998	1
chr16:11369754-11370634	chr16:11150312-11151775	1
chr16:11369754-11370634	chr16:11191328-11195015	1
chr16:11369754-11370634	chr16:11444699-11447314	1
chr16:11392288-11405066	chr16:11044483-11045520	1
chr16:11405067-11414127	chr16:11044483-11045520	1
chr16:11405067-11414127	chr16:11078155-11079279	1
chr16:11405067-11414127	chr16:11087255-11093286	1
chr16:11405067-11414127	chr16:11122450-11127998	1
chr16:11555471-11563395	chr16:11796085-11800666	1
chr16:15698600-15704070	chr16:15049749-15051239	1
chr16:15698600-15704070	chr16:15051240-15053221	1
chr16:15698600-15704070	chr16:15534655-15539062	1
chr16:15698600-15704070	chr16:15576708-15578893	1
chr16:15698600-15704070	chr16:15582080-15592308	1
chr16:15698600-15704070	chr16:15592309-15599285	1
chr16:15698600-15704070	chr16:15602795-15603613	1
chr16:15698600-15704070	chr16:15603614-15612740	1
chr16:15698600-15704070	chr16:15613042-15614692	1
chr16:15698600-15704070	chr16:15616701-15625523	1
chr16:15698600-15704070	chr16:15625524-15629540	1
chr16:15698600-15704070	chr16:15689842-15690553	1
chr16:15698600-15704070	chr16:15690900-15694301	1
chr16:15698600-15704070	chr16:15694302-15695093	1
chr16:15698600-15704070	chr16:15695094-15697164	1
chr16:15698600-15704070	chr16:15708980-15713459	1
chr16:15698600-15704070	chr16:15730123-15736249	1
chr16:15698600-15704070	chr16:15776222-15780754	1
chr16:15698600-15704070	chr16:15786397-15789567	1
chr16:15698600-15704070	chr16:15800675-15802505	1
chr16:15698600-15704070	chr16:16281200-16285784	1
chr16:15967544-15973082	chr16:15049749-15051239	1
chr16:15967544-15973082	chr16:15846877-15864839	1
chr16:15967544-15973082	chr16:15876205-15876909	1
chr16:15967544-15973082	chr16:15876910-15878165	1
chr16:15967544-15973082	chr16:15953185-15959146	1
chr16:15967544-15973082	chr16:15977564-15980083	1
chr16:15967544-15973082	chr16:16053015-16071403	1
chr16:15967544-15973082	chr16:16072438-16076224	1
chr16:15967544-15973082	chr16:16094929-16107653	1
chr16:15967544-15973082	chr16:16107654-16113395	1
chr16:15967544-15973082	chr16:16116411-16124633	1
chr16:15967544-15973082	chr16:16124634-16125140	1
chr16:15967544-15973082	chr16:16125185-16132993	1
chr16:15967544-15973082	chr16:16133061-16145498	1
chr16:15967544-15973082	chr16:16153738-16187905	1
chr16:15967544-15973082	chr16:16187906-16198052	1
chr16:15967544-15973082	chr16:16198053-16203119	1
chr16:15967544-15973082	chr16:16205236-16214261	1
chr16:15967544-15973082	chr16:16215037-16218367	1
chr16:15967544-15973082	chr16:16218368-16234131	1
chr16:15967544-15973082	chr16:16234132-16236245	1
chr16:15967544-15973082	chr16:16238267-16250203	1
chr16:15967544-15973082	chr16:16257804-16263297	1
chr16:15967544-15973082	chr16:16266515-16267712	1
chr16:15967544-15973082	chr16:16270410-16280706	1
chr16:15967544-15973082	chr16:16281200-16285784	1
chr16:19019612-19029299	chr16:19490532-19499702	1
chr16:19502629-19516093	chr16:18949847-18955066	1
chr16:19502629-19516093	chr16:19073432-19074020	1
chr16:19502629-19516093	chr16:19085387-19088909	1
chr16:19502629-19516093	chr16:19088910-19092696	1
chr16:19502629-19516093	chr16:19116303-19123952	1
chr16:19502629-19516093	chr16:19123953-19124860	1
chr16:19502629-19516093	chr16:19128047-19129496	1
chr16:19502629-19516093	chr16:19131362-19138844	1
chr16:19502629-19516093	chr16:19162462-19170107	1
chr16:19502629-19516093	chr16:19170108-19175422	1
chr16:19502629-19516093	chr16:19180809-19185585	1
chr16:19502629-19516093	chr16:19192711-19194518	1
chr16:19502629-19516093	chr16:19194519-19213804	1
chr16:19502629-19516093	chr16:19214261-19222865	1
chr16:19502629-19516093	chr16:19383873-19399285	1
chr16:19502629-19516093	chr16:19528009-19529053	1
chr16:19502629-19516093	chr16:19899743-19901112	1
chr16:19603119-19613126	chr16:19600100-19600936	1
chr16:19603119-19613126	chr16:19842084-19845803	1
chr16:19603119-19613126	chr16:19845804-19868025	1
chr16:19603119-19613126	chr16:19868026-19874363	1
chr16:19603119-19613126	chr16:19882309-19887987	1
chr16:19603119-19613126	chr16:19887988-19894205	1
chr16:19603119-19613126	chr16:19899743-19901112	1
chr16:19603119-19613126	chr16:19924038-19924540	1
chr16:19603119-19613126	chr16:19945283-19945483	1
chr16:19603119-19613126	chr16:20337960-20339187	1
chr16:19603119-19613126	chr16:20377076-20380397	1
chr16:20337960-20339187	chr16:19600937-19602433	1
chr16:20337960-20339187	chr16:19602434-19603118	1
chr16:20337960-20339187	chr16:19603119-19613126	1
chr16:20337960-20339187	chr16:19618510-19618989	1
chr16:20337960-20339187	chr16:19618990-19619926	1
chr16:20337960-20339187	chr16:19652881-19661196	1
chr16:20337960-20339187	chr16:19868026-19874363	1
chr16:20337960-20339187	chr16:19899743-19901112	1
chr16:20337960-20339187	chr16:19924038-19924540	1
chr16:20337960-20339187	chr16:19936951-19945282	1
chr16:20337960-20339187	chr16:19945283-19945483	1
chr16:20337960-20339187	chr16:19970498-19972389	1
chr16:20337960-20339187	chr16:24391477-24395509	1
chr16:20361720-20372858	chr16:19603119-19613126	1
chr16:20361720-20372858	chr16:19924038-19924540	1
chr16:20361720-20372858	chr16:19945283-19945483	1
chr16:20361720-20372858	chr16:20337960-20339187	1
chr16:20361720-20372858	chr16:20708093-20710422	1
chr16:20414987-20418143	chr16:19603119-19613126	1
chr16:20414987-20418143	chr16:19924038-19924540	1
chr16:20794402-20796318	chr16:21071222-21073896	1
chr16:20794402-20796318	chr16:21092789-21098076	1
chr16:20794402-20796318	chr16:21098077-21109982	1
chr16:21243728-21247459	chr16:22403373-22410566	1
chr16:21243728-21247459	chr16:22648815-22652675	1
chr16:21243728-21247459	chr16:22655720-22659758	1
chr16:21243728-21247459	chr16:22676072-22676457	1
chr16:21243728-21247459	chr16:22694172-22698786	1
chr16:21243728-21247459	chr16:22698787-22705455	1
chr16:21649744-21656894	chr16:21595899-21604708	1
chr16:21649744-21656894	chr16:21604709-21608147	1
chr16:21649744-21656894	chr16:21608148-21608566	1
chr16:21649744-21656894	chr16:21717629-21721089	1
chr16:21649744-21656894	chr16:22655720-22659758	1
chr16:21649744-21656894	chr16:22676072-22676457	1
chr16:21649744-21656894	chr16:22694172-22698786	1
chr16:21662925-21666659	chr16:21595899-21604708	1
chr16:21662925-21666659	chr16:21604709-21608147	1
chr16:21662925-21666659	chr16:21608148-21608566	1
chr16:21662925-21666659	chr16:21706781-21717628	1
chr16:21662925-21666659	chr16:21717629-21721089	1
chr16:21662925-21666659	chr16:21721090-21724149	1
chr16:21662925-21666659	chr16:21724183-21737686	1
chr16:21662925-21666659	chr16:21971944-21973729	1
chr16:21662925-21666659	chr16:21992186-21993901	1
chr16:21662925-21666659	chr16:22204130-22206924	1
chr16:21662925-21666659	chr16:22648815-22652675	1
chr16:21662925-21666659	chr16:22655720-22659758	1
chr16:21662925-21666659	chr16:22676072-22676457	1
chr16:21662925-21666659	chr16:22720665-22722663	1
chr16:21662925-21666659	chr16:23070296-23074317	1
chr16:21662925-21666659	chr16:23153576-23158149	1
chr16:22103850-22105619	chr16:21971944-21973729	1
chr16:22103850-22105619	chr16:21992186-21993901	1
chr16:22103850-22105619	chr16:21993902-22008618	1
chr16:23720881-23735397	chr16:24047258-24050087	1
chr16:24852907-24857890	chr16:24572353-24575158	1
chr16:24852907-24857890	chr16:24578402-24580712	1
chr16:24852907-24857890	chr16:24595971-24597722	1
chr16:24852907-24857890	chr16:25234551-25237036	1
chr16:28001248-28011953	chr16:27581173-27585389	1
chr16:28001248-28011953	chr16:27630309-27638714	1
chr16:28001248-28011953	chr16:27638715-27640889	1
chr16:28001248-28011953	chr16:27640890-27643550	1
chr16:28001248-28011953	chr16:27643551-27647144	1
chr16:28001248-28011953	chr16:27669835-27672187	1
chr16:28189984-28197170	chr16:27265083-27265824	1
chr16:28189984-28197170	chr16:27640890-27643550	1
chr16:28189984-28197170	chr16:28104295-28109337	1
chr16:28189984-28197170	chr16:28109338-28111822	1
chr16:28189984-28197170	chr16:28111823-28126300	1
chr16:28189984-28197170	chr16:28138581-28139838	1
chr16:28189984-28197170	chr16:28142570-28144316	1
chr16:28189984-28197170	chr16:28144317-28150049	1
chr16:28189984-28197170	chr16:28160530-28161614	1
chr16:28189984-28197170	chr16:28163047-28174198	1
chr16:28189984-28197170	chr16:28174199-28175204	1
chr16:28189984-28197170	chr16:28175829-28183548	1
chr16:28189984-28197170	chr16:28208700-28220364	1
chr16:28189984-28197170	chr16:28227735-28247548	1
chr16:28477690-28498821	chr16:28508702-28514981	1
chr16:28477690-28498821	chr16:28539495-28545091	1
chr16:28477690-28498821	chr16:28580454-28585486	1
chr16:28477690-28498821	chr16:28596536-28597488	1
chr16:28477690-28498821	chr16:28621477-28629330	1
chr16:28477690-28498821	chr16:28828608-28831274	1
chr16:28477690-28498821	chr16:28842398-28857440	1
chr16:28545092-28552508	chr16:28477690-28498821	1
chr16:28545092-28552508	chr16:28938488-28954817	1
chr16:28545092-28552508	chr16:31191436-31198086	1
chr16:28887051-28891104	chr16:28881630-28884129	1
chr16:28887051-28891104	chr16:28938488-28954817	1
chr16:28887051-28891104	chr16:28964933-28968042	1
chr16:28938488-28954817	chr16:28828608-28831274	1
chr16:28938488-28954817	chr16:28839158-28842397	1
chr16:28938488-28954817	chr16:28842398-28857440	1
chr16:28938488-28954817	chr16:28881630-28884129	1
chr16:28938488-28954817	chr16:28884130-28887050	1
chr16:28938488-28954817	chr16:28887051-28891104	1
chr16:28938488-28954817	chr16:30008234-30008587	1
chr16:29874996-29885320	chr16:29945454-29952213	1
chr16:29874996-29885320	chr16:29970806-29972653	1
chr16:29874996-29885320	chr16:30008234-30008587	1
chr16:29945454-29952213	chr16:29708174-29710821	1
chr16:29945454-29952213	chr16:29729039-29730872	1
chr16:29945454-29952213	chr16:29837305-29840089	1
chr16:29945454-29952213	chr16:29840090-29844081	1
chr16:29945454-29952213	chr16:29870130-29872262	1
chr16:29945454-29952213	chr16:29885321-29886804	1
chr16:29945454-29952213	chr16:29970806-29972653	1
chr16:29945454-29952213	chr16:30008234-30008587	1
chr16:29945454-29952213	chr16:30060726-30063259	1
chr16:30114800-30126895	chr16:29945454-29952213	1
chr16:30114800-30126895	chr16:30718025-30722870	1
chr16:30383430-30386905	chr16:30060726-30063259	1
chr16:30383430-30386905	chr16:30088079-30089473	1
chr16:30383430-30386905	chr16:30128498-30131114	1
chr16:30383430-30386905	chr16:30606538-30610554	1
chr16:30383430-30386905	chr16:30641878-30645647	1
chr16:30383430-30386905	chr16:30656993-30661465	1
chr16:30383430-30386905	chr16:30701399-30705134	1
chr16:30430264-30436074	chr16:30525029-30529439	1
chr16:30430264-30436074	chr16:30599063-30603110	1
chr16:30430264-30436074	chr16:30606538-30610554	1
chr16:30430264-30436074	chr16:30610555-30614199	1
chr16:30430264-30436074	chr16:30614200-30617308	1
chr16:30430264-30436074	chr16:30628945-30637849	1
chr16:30430264-30436074	chr16:30641878-30645647	1
chr16:30430264-30436074	chr16:30656993-30661465	1
chr16:30430264-30436074	chr16:30701399-30705134	1
chr16:30490938-30497447	chr16:30525029-30529439	1
chr16:30490938-30497447	chr16:30606538-30610554	1
chr16:30490938-30497447	chr16:30610555-30614199	1
chr16:30490938-30497447	chr16:30641878-30645647	1
chr16:30490938-30497447	chr16:30718025-30722870	1
