A	B	nOverlap
BMP signaling pathway	regulation of protein transport	3
BMP signaling pathway	nephron development	2
BMP signaling pathway	regulation of stress-activated MAPK cascade	3
BMP signaling pathway	regulation of protein binding	2
BMP signaling pathway	neural tube development	3
BMP signaling pathway	regulation of bone mineralization	2
BMP signaling pathway	positive regulation of bone mineralization	2
BMP signaling pathway	negative regulation of cellular response to growth factor stimulus	3
BMP signaling pathway	positive regulation of collagen metabolic process	2
BMP signaling pathway	positive regulation of collagen biosynthetic process	2
BMP signaling pathway	negative regulation of MAP kinase activity	2
BMP signaling pathway	tube formation	3
BMP signaling pathway	gliogenesis	2
BMP signaling pathway	regulation of stress-activated protein kinase signaling cascade	3
BMP signaling pathway	regulation of leukocyte differentiation	2
BMP signaling pathway	aortic valve development	2
BMP signaling pathway	eye morphogenesis	2
BMP signaling pathway	smooth muscle cell proliferation	2
BMP signaling pathway	heparin binding	2
BMP signaling pathway	growth factor activity	3
BMP signaling pathway	glycosaminoglycan binding	2
BMP signaling pathway	sulfur compound binding	2
BMP signaling pathway	cytokine receptor binding	2
BMP signaling pathway	cytokine activity	3
BMP signaling pathway	transforming growth factor beta receptor binding	2
kidney epithelium development	regulation of BMP signaling pathway	3
kidney epithelium development	epithelial cell differentiation involved in kidney development	4
kidney epithelium development	columnar/cuboidal epithelial cell development	2
kidney epithelium development	positive regulation of neuron differentiation	2
kidney epithelium development	response to vitamin	2
kidney epithelium development	transmembrane receptor protein serine/threonine kinase signaling pathway	3
kidney epithelium development	muscle cell differentiation	2
kidney epithelium development	embryonic skeletal system morphogenesis	2
kidney epithelium development	prostate gland morphogenesis	2
kidney epithelium development	respiratory system development	2
kidney epithelium development	response to BMP	3
kidney epithelium development	cellular response to BMP stimulus	3
kidney epithelium development	regulation of epithelial to mesenchymal transition	2
kidney epithelium development	response to radiation	2
kidney epithelium development	anterior/posterior pattern specification	2
kidney epithelium development	negative regulation of immune system process	3
kidney epithelium development	cardiac muscle cell differentiation	2
kidney epithelium development	peptidyl-tyrosine dephosphorylation	2
kidney epithelium development	striated muscle cell differentiation	2
kidney epithelium development	epithelial tube morphogenesis	6
kidney epithelium development	glandular epithelial cell differentiation	2
kidney epithelium development	negative regulation of locomotion	2
kidney epithelium development	myelination	2
kidney epithelium development	reproductive structure development	3
kidney epithelium development	tissue morphogenesis	6
kidney epithelium development	branching involved in prostate gland morphogenesis	2
kidney epithelium development	cellular response to estrogen stimulus	2
kidney epithelium development	reproductive system development	3
kidney epithelium development	epithelial tube formation	3
kidney epithelium development	ensheathment of neurons	2
kidney epithelium development	axon ensheathment	2
kidney epithelium development	neuron fate commitment	2
kidney epithelium development	regulation of ossification	2
kidney epithelium development	embryonic morphogenesis	4
kidney epithelium development	nephron tubule epithelial cell differentiation	2
kidney epithelium development	morphogenesis of embryonic epithelium	3
kidney epithelium development	positive regulation of BMP signaling pathway	2
kidney epithelium development	positive regulation of programmed cell death	2
kidney epithelium development	muscle tissue development	3
kidney epithelium development	sensory organ morphogenesis	3
kidney epithelium development	cell differentiation involved in kidney development	4
kidney epithelium development	skeletal system development	4
kidney epithelium development	gland development	3
kidney epithelium development	response to tumor necrosis factor	2
kidney epithelium development	nephron epithelium development	6
kidney epithelium development	muscle structure development	2
kidney epithelium development	negative regulation of lymphocyte differentiation	2
kidney epithelium development	metanephros development	2
kidney epithelium development	heart development	4
kidney epithelium development	ameboidal-type cell migration	2
kidney epithelium development	positive regulation of apoptotic process	2
kidney epithelium development	regulation of osteoblast differentiation	3
kidney epithelium development	regulation of protein transport	2
kidney epithelium development	nephron development	6
kidney epithelium development	regulation of stress-activated MAPK cascade	2
kidney epithelium development	neural tube development	3
kidney epithelium development	glomerulus development	4
kidney epithelium development	trachea development	2
kidney epithelium development	negative regulation of MAP kinase activity	2
kidney epithelium development	tube formation	3
kidney epithelium development	regulation of stress-activated protein kinase signaling cascade	2
kidney epithelium development	regulation of leukocyte differentiation	3
kidney epithelium development	eye morphogenesis	2
kidney epithelium development	heparin binding	2
kidney epithelium development	glycosaminoglycan binding	2
kidney epithelium development	sulfur compound binding	2
kidney epithelium development	Wnt-protein binding	2
kidney epithelium development	phosphoric ester hydrolase activity	2
kidney epithelium development	phosphatase activity	2
regulation of cellular response to transforming growth factor beta stimulus	regulation of BMP signaling pathway	2
regulation of cellular response to transforming growth factor beta stimulus	blood vessel endothelial cell migration	2
regulation of cellular response to transforming growth factor beta stimulus	positive regulation of MAP kinase activity	2
regulation of cellular response to transforming growth factor beta stimulus	transmembrane receptor protein serine/threonine kinase signaling pathway	8
regulation of cellular response to transforming growth factor beta stimulus	body morphogenesis	2
regulation of cellular response to transforming growth factor beta stimulus	respiratory system development	2
regulation of cellular response to transforming growth factor beta stimulus	response to BMP	3
regulation of cellular response to transforming growth factor beta stimulus	cellular response to BMP stimulus	3
regulation of cellular response to transforming growth factor beta stimulus	regulation of epithelial to mesenchymal transition	2
regulation of cellular response to transforming growth factor beta stimulus	negative regulation of immune system process	2
