Gene1	Gene2	Annotation	Direction	Score	weight	Scaled_weight
SEC13	STAG1	complex; input	-	1	3446.52938464591	0.84525159869028
PSMC2	PSME3	complex	-	1	3446.50581533681	0.845250889023128
PAPOLA	RBM8A	catalyze; complex; input	->	1	3446.41622482299	0.845248191426508
RANBP2	SRRM1	activate; catalyze; complex; input	->	1	3446.24598737747	0.845243065333917
DDX23	HNRNPA3	complex; input	-	1	3446.10238275275	0.845238740996695
GPN1	XPO1	predicted	-	0.73	3445.72598773481	0.845227405833914
RPL4	RPS27	catalyze; catalyzed by; complex; input	<->	1	3445.66330257058	0.845225517945452
GTF2A1	RPRD1B	complex; input	-	1	3445.61474634685	0.845224055554542
NELFE	POLR2B	complex; input	-	1	3445.00411834875	0.845205663221019
PPP2R1A	RPL10	complex; input	-	1	3444.91682449933	0.845203033632745
IDH3B	PSMC1	predicted	-	0.66	3444.6034795812	0.845193594066914
CCT4	TUBB4B	complex; input	-	1	3444.58423069976	0.845193014163284
CDC40	THOC5	complex; input	-	1	3444.39741503842	0.845187385871526
PCBP1	PCF11	complex; input	-	1	3444.35507289956	0.845186110165641
HNRNPF	SRRT	complex; input	-	1	3444.2792478544	0.845183825630228
BRD4	GRB2	predicted	-	0.64	3444.25601358674	0.845183125594106
CUL3	PSMA3	catalyzed by; input	<-	1	3444.08782862119	0.845178058129765
NUP188	RBM8A	activate; catalyze; complex; input	->	1	3444.0302864182	0.845176324308812
NONO	XPO1	predicted	-	0.97	3444.01052519434	0.845175728870912
SRSF4	THOC1	complex; input	-	1	3444.00301855459	0.84517550268272
GPKOW	PCBP2	complex; input	-	1	3443.90993255521	0.845172697797694
POLR2G	RBBP4	input	-	1	3443.72999527001	0.845167275678294
PSMB8	PSMC1	complex	-	1	3443.47906760209	0.845159713905358
PABPN1	POLR2C	complex; input	-	1	3443.46848297681	0.84515939492271
DDX46	SRSF9	complex; input	-	1	3443.29083268979	0.845154041033789
RPN2	RPS9	complex; input	-	1	3442.82288350162	0.845139937015692
PABPC4	RPL15	predicted	-	0.64	3442.72443431346	0.84513696950686
HNRNPK	HNRNPR	complex; input	-	1	3442.63431052066	0.845134252872212
EIF4A3	NUP107	activated by; catalyzed by; complex; input	<-	1	3442.58095810802	0.845132644617294
EIF2S1	EIF3B	PPrel: binding/association; complex; input	-	1	3442.54913420391	0.845131685305785
DDX5	TRA2B	complex; input	-	1	3442.350824866	0.845125707196108
NEK9	NUP43	catalyze	->	1	3442.09448186533	0.845117979129477
HNRNPA3	PPIE	complex; input	-	1	3442.00177849133	0.845115184225096
RPS14	RPS17	catalyze; catalyzed by; complex; input	<->	1	3441.97577104362	0.845114400115738
RPL9	RPS3	catalyze; catalyzed by; complex; input	<->	1	3441.90593244517	0.845112294493471
COPS4	PSMC3	predicted	-	0.66	3441.72273985231	0.845106771063873
SEC16A	SEC24C	complex; input	-	1	3440.97549687595	0.845084237936976
EEFSEC	RPL8	complex; input	-	1	3440.86684329666	0.84508096107864
CSTF1	YBX1	complex; input	-	1	3440.52375642248	0.845070613321159
EFTUD2	LSM8	complex	-	1	3440.32541198206	0.845064630633336
POLR2B	XPO1	predicted	-	0.99	3440.26519150346	0.845062814127353
CDV3	XRCC5	predicted	-	0.59	3440.19354082406	0.845060652796433
HNRNPA0	PTBP1	complex; input	-	1	3440.04201035113	0.845056081756454
CRNKL1	HNRNPA3	complex; input	-	1	3439.73460712622	0.845046808069525
NUP205	SRSF2	activate; input	->	1	3439.4752040124	0.8450389817968
PPIG	RBM39	predicted	-	0.64	3438.84730064501	0.845020035312837
MAGOH	PPP2CA	complex; input	-	1	3438.53615677301	0.845010645512436
EIF6	FBL	predicted	-	0.73	3438.41963476267	0.845007128854842
EIF3E	PABPC1	complex; input	-	1	3438.29348511192	0.845003321498782
DHX15	LSM6	complex; input	-	1	3438.2614120019	0.84500235346947
ALDOA	HSD17B10	predicted	-	0.56	3438.24750070122	0.845001933596347
PDCD4	RPL5	predicted	-	0.84	3437.98692111749	0.844994068427323
RPL11	RPS18	catalyze; catalyzed by; complex; input	<->	1	3437.92516282162	0.844992204266672
EIF4G1	RPS10	complex; input	-	1	3437.77257518934	0.844987598298785
NUP107	PHAX	activate	->	1	3437.69563667279	0.844985275776563
EIF2S2	RPL15	catalyzed by	<-	1	3437.50442015813	0.844979503350138
RPL5	RPN2	complex; input	-	1	3437.36200052203	0.844975203790715
EIF1B	EIF3D	PPrel: binding/association	-	1	3437.30329242861	0.84497343137837
RPL29	SSR1	complex; input	-	1	3437.26598439562	0.844972305023588
CPSF1	NXF1	input	-	1	3437.13707932571	0.844968413198131
ALYREF	SF3B2	complex; input	-	1	3437.10009184056	0.844967296466957
RPS13	RPS3A	catalyze; catalyzed by; complex; input; reaction	<->	1	3436.71361497497	0.84495562718609
CSTF2	CSTF3	complex	-	1	3436.66427194215	0.844954137228297
NELFA	POLR2C	complex; input	-	1	3436.6158224993	0.844952674232451
HNRNPL	SART1	complex; input	-	1	3436.55531330741	0.844950847047358
PDIA3	RAD23B	predicted	-	0.64	3436.45130095026	0.844947706129891
AP2S1	AP3D1	predicted	-	1	3436.34106917661	0.84494437729757
BCAS2	YBX1	complex; input	-	1	3436.14460915985	0.844938444238375
SRSF1	U2SURP	complex; input	-	1	3435.91855836416	0.844931617122951
DCTN3	SPTBN1	complex; input	-	1	3435.50517496423	0.844919131084995
DDX23	YBX1	complex; input	-	1	3435.13945731166	0.844908083514394
HNRNPK	SRRM1	complex; input	-	1	3435.0657004734	0.844905855330999
EXOC5	EXOC7	complex; input	-	1	3435.04956848904	0.844905367979713
MAGOH	SRSF2	complex; input	-	1	3435.01277838612	0.844904256532932
PCBP1	SNRPB	complex; input	-	1	3434.7499750212	0.844896316770082
HNRNPUL1	SF3B2	complex; input	-	1	3434.68869958913	0.844894465441614
PSME3	SRSF2	predicted	-	0.58	3434.59971392634	0.844891776838876
SNRNP70	SNRPD2	complex; input; predicted	-	1	3434.25808933673	0.84488145438513
EIF4A3	RPS18	complex; input	-	1	3434.23771585377	0.844880838751989
DCTN1	RAB8A	catalyze	->	1	3433.88274095138	0.844870111756614
HDAC1	MAD1L1	predicted	-	0.77	3433.71770940661	0.844865124286658
CWC15	POLR2B	complex; input	-	1	3433.1816824105	0.844848923193206
PAFAH1B1	ZFR	predicted	-	0.59	3432.93533420798	0.844841476618594
PRPF3	SNRPD1	complex; input	-	1	3432.79472056887	0.844837225932129
RNF2	SUPT5H	predicted	-	0.64	3432.66212433447	0.844833217448657
DDX46	FUS	complex; input	-	1	3432.56837489779	0.844830383239534
EEF1D	RPL18A	predicted	-	0.59	3432.51343618097	0.844828722310249
CUL4A	XRCC1	catalyzed by	<-	1	3432.46559109733	0.844827275816866
HNRNPH1	SFPQ	predicted	-	0.92	3432.09433401761	0.844816050970849
NUMA1	PAFAH1B1	complex; input	-	1	3431.95602291857	0.844811868865974
COPS5	WDR5	catalyze	->	1	3431.91774326855	0.844810711376585
CDC73	CDK9	complex; input	-	1	3431.88935256093	0.844809852897941
COPS6	PSMD3	predicted	-	1	3431.68111111896	0.844803555872993
KDM3B	SMARCD2	PPrel: binding/association	-	1	3431.19314667531	0.844788798791197
PPIE	YBX1	complex; input	-	1	3431.05189811211	0.844784526742795
RPL10	RPS9	catalyze; catalyzed by; complex; input	<->	1	3431.04540762432	0.844784330434426
POLR2C	SRSF6	complex; input	-	1	3430.92415452043	0.844780662999425
SF3A3	SREK1	predicted	-	0.64	3430.7816861646	0.844776353719916
POLR2C	SYMPK	complex; input	-	1	3430.6087313046	0.844771122066244
SF3A3	SF3B5	complex	-	1	3430.42180396563	0.844765467467147
COPS6	PSMC5	predicted	-	0.66	3430.34711243921	0.844763207943498
RPL23A	RPS26	catalyze; catalyzed by; complex; input	<->	1	3429.847724166	0.844748099482131
GTF2F2	NUDT21	complex; input	-	1	3429.83548933406	0.84474772930269
RPS19	SRP72	complex; input	-	1	3429.70845132734	0.844743885538145
INTS6	RPRD2	catalyzed by; complex; input	<-	1	3429.62540909668	0.844741372868385
EIF3C	EIF3E	complex	-	1	3429.39107847048	0.844734282226456
SF3B5	SNW1	complex; input	-	1	3429.38236175399	0.844734018456813
CDC5L	PRKDC	predicted	-	0.64	3429.32859878264	0.844732391563366
COPA	COPE	complex; predicted	-	1	3428.84690649653	0.844717814184359
USP39	WDR33	input	-	1	3428.79483205506	0.844716238140947
CRNKL1	YBX1	complex; input	-	1	3428.79193919396	0.844716150587224
EIF4A3	NUP54	activated by; catalyzed by; complex; input	<-	1	3428.58619841603	0.844709923561967
EIF2S1	RPS8	catalyzed by; complex; input	<-	1	3428.28031544944	0.844700664905999
RPLP0	RPS3	catalyze; catalyzed by; complex; input	<->	1	3428.12490812768	0.844695960624008
DDX1	DHX9	predicted	-	0.98	3428.02176553793	0.84469283831214
PIK3CD	PIP4K2B	ECrel: compound	-	1	3427.88424319679	0.84468867511717
RAD21	TERF2IP	complex; input	-	1	3427.8646286285	0.844688081314425
EXOSC6	RPS9	catalyze	->	1	3427.76737155941	0.844685136946836
HNRNPA2B1	SNRPF	complex; input	-	1	3427.59752422426	0.844679994775903
DDX46	POLR2A	complex; input	-	1	3427.17547173172	0.84466721592683
PSMA4	PSMD2	complex; predicted	-	1	3427.12648920238	0.844665732738423
RPL23	RPL26	catalyze; catalyzed by; complex; input	<->	1	3427.02728750803	0.844662728851405
NUP98	THOC3	activate; input	->	1	3426.686034179	0.844652394831103
PSMB10	PSMD2	complex	-	1	3426.13396799536	0.84463567468108
MAGOH	RPS5	complex; input	-	1	3426.12587222928	0.844635429468653
DCP1A	TIA1	predicted	-	0.64	3425.7289508098	0.844623406416478
RPL10	RPL5	catalyze; catalyzed by; complex; input	<->	1	3425.60320565731	0.844619597209449
DYNC1I2	DYNC1LI1	complex; input	-	1	3425.47249835512	0.844615637535444
PPIH	SNRNP200	complex	-	1	3425.32233283847	0.844611088203764
SNRPA	U2SURP	complex; input	-	1	3425.27767527741	0.844609735244446
ALYREF	DHX15	complex; input	-	1	3424.79309515844	0.844595053120617
KPNA1	NUP205	activated by; catalyzed by	<-	1	3424.46020776374	0.844584965877902
HSP90AA1	VPS35	predicted	-	0.99	3424.3906562047	0.84458285818415
DNAJC8	POLR2B	complex; input	-	1	3424.02412338564	0.844571750048883
HNRNPD	U2SURP	complex; input	-	1	3423.9739316472	0.844570228846637
RAB5A	STAM	complex; input	-	1	3423.96223950754	0.844569874480154
EEF2	RPL27	input	-	1	3423.72508397533	0.844562686486472
NUP54	PHAX	activate	->	1	3423.72073676053	0.844562554721236
RPL27A	SEC11A	catalyzed by	<-	1	3422.82089958604	0.844535276815273
CDC73	NELFB	complex; input	-	1	3422.62544526131	0.844529350812345
DHX15	HNRNPUL1	complex; input	-	1	3422.39033721955	0.844522222095273
DEK	ROCK1	predicted	-	0.65	3422.05852310766	0.844512160317577
EIF4A3	SF3B3	complex; input	-	1	3421.78034756601	0.844503724299251
RPL27A	RPSA	catalyze; catalyzed by; complex; input	<->	1	3421.7673662719	0.844503330608657
CTNNBL1	USP39	complex; input	-	1	3421.74299014638	0.844502591336932
HNRNPK	RBM10	predicted	-	0.64	3421.4964686488	0.844495114611911
CLTC	FNBP1	complex; input	-	1	3421.27641903017	0.844488440294717
MRPL3	RPS8	predicted	-	0.64	3421.19437208296	0.844485951621796
SEC13	SRRM1	activate; catalyze; complex; input	->	1	3421.14897949676	0.844484574734441
PSMC5	ZPR1	predicted	-	0.66	3421.04118583401	0.844481304970223
CLTC	GAPVD1	complex; input	-	1	3421.00396395067	0.844480175874517
GPKOW	RBMX	complex; input	-	1	3420.9415699261	0.844478283174722
PPP1R12A	RAN	predicted	-	0.64	3420.73274460281	0.844471948284198
POLR2C	PRPF4	complex; input	-	1	3420.59453340708	0.844467755319505
PPP2R1A	SLC25A3	predicted	-	0.78	3420.44841586094	0.844463322312667
RCC2	RPS27	complex; input	-	1	3420.21000142273	0.844456088737549
HNRNPA3	HNRNPR	complex; input	-	1	3420.20648957467	0.844455982183117
PSMC3	UBB	catalyze	->	1	3420.17121622651	0.844454911933822
PSMD4	UBB	catalyze	->	1	3419.56318640112	0.844436461609933
CUL2	PSMD1	catalyzed by	<-	1	3419.40541717362	0.844431673655184
NUP62	SUMO3	catalyze	->	1	3419.33963118713	0.844429677127548
SF3A3	SRSF1	complex; input	-	1	3418.99688006824	0.844419274411093
HNRNPH3	LUC7L3	predicted	-	0.98	3418.54627292794	0.844405596608304
CPSF1	XAB2	complex; input	-	1	3418.44228716637	0.844402439951469
RPL10A	SRP19	complex; input	-	1	3418.417237754	0.844401679521484
PABPC1	RPL13A	complex; input	-	1	3418.36979102475	0.844400239156429
PLRG1	RBM8A	complex; input	-	1	3418.33103571446	0.84439906262647
HNRNPK	HNRNPL	complex; input	-	1	3418.30893670148	0.8443983917408
RPL27	RPS19	catalyze; catalyzed by; complex; input	<->	1	3418.2052327652	0.844395243420781
EEF1A1	RPS2	catalyzed by; complex; input	<-	1	3418.20069001355	0.844395105506417
AAAS	RBM8A	activate; catalyze; complex; input	->	1	3418.17673280741	0.844394378181466
CDC40	PRPF38A	complex; input	-	1	3418.12160175562	0.844392704419792
SNW1	SRSF1	complex; input	-	1	3417.96089968982	0.844387825400759
EIF3D	RPS2	complex; input	-	1	3417.66180596445	0.844378744110295
PAFAH1B1	SEH1L	complex; input	-	1	3417.37518441397	0.844370040762876
EIF4G1	NCBP1	complex; input	-	1	3416.83659500692	0.84435368436284
RPS4Y1	UPF3B	complex; input	-	1	3416.82135428558	0.844353221480476
PCBP1	SNRNP40	complex; input	-	1	3416.62574959832	0.844347280504877
RPL28	RPS26	catalyze; catalyzed by; complex; input	<->	1	3416.61484308456	0.844346949238325
PSMD6	SKP1	catalyze	->	1	3416.58639040047	0.844346085032121
PABPC1	PCBP2	predicted	-	0.58	3416.565361397	0.844345446304092
ARPC1A	UBB	complex; input	-	1	3416.25938026895	0.844336152089229
POLR2E	RPRD1B	complex; input	-	1	3416.09182897229	0.844331062345
SRSF7	USP39	complex; input	-	1	3415.99944827711	0.844328255968635
PPIA	VPS4A	activated by	<-	1	3415.86606870373	0.84432420397865
AP2B1	RAB5A	complex; input	-	1	3415.74452514799	0.84432051142187
HNRNPH1	PRPF40A	complex; input	-	1	3415.6459887737	0.844317517738852
CLTC	MAPK1	catalyzed by; complex; input	<-	1	3415.49914044143	0.84431305610574
RPS2	RPS23	catalyze; catalyzed by; complex; input; reaction	<->	1	3415.49517541208	0.844312935635207
EEF1A1	RPS25	catalyzed by; complex; input	<-	1	3415.11290850895	0.844301320462309
RPL11	RPL35A	catalyze; catalyzed by; complex; input	<->	1	3415.04476226962	0.844299249703522
ERCC1	POLR2G	complex; input	-	1	3415.00051214682	0.844297905053554
LMAN1	TMED10	predicted	-	0.64	3414.89320977202	0.844294644331837
POLR2H	SUPT6H	complex; input	-	1	3414.63323315962	0.84428674369612
EIF3D	RPS25	complex; input	-	1	3414.57451125287	0.844284959066187
CLTC	DYNLL1	predicted	-	0.67	3414.5265159576	0.844283500408187
AHCTF1	BUB3	complex; input	-	1	3414.48995730923	0.844282389315425
NUP214	SUMO3	catalyze	->	1	3414.46626995283	0.844281669401434
GNAI3	PIK3CD	PPrel: activation	->	1	3414.4218284967	0.844280318708488
NUP37	SRSF1	activate; input	->	1	3414.20412701211	0.844273701932766
RPL18A	RPL37A	catalyze; catalyzed by; complex; input	<->	1	3414.03696420284	0.844268620933145
AP1M1	DNM2	catalyzed by; complex; input	<-	1	3413.9540293022	0.844266099991823
RPS20	RPS3	catalyze; catalyzed by; complex; input	<->	1	3413.02147049254	0.844237749131943
PQBP1	SRSF2	complex; input	-	1	3412.98724269134	0.844236708420067
HNRNPH3	RANBP2	predicted	-	0.59	3412.96794600221	0.84423612169085
AP1G1	DNM2	catalyzed by; complex; input	<-	1	3412.75013926927	0.84422949889601
HNRNPA3	SRRM1	complex; input	-	1	3412.68718695179	0.844227584641903
RPL22	RPL27A	catalyze; catalyzed by; complex; input	<->	1	3412.59605054488	0.844224813303424
RPL23	RPL35	catalyze; catalyzed by; complex; input	<->	1	3412.54024728207	0.844223116362935
SF3B2	SF3B5	complex	-	1	3412.52647071203	0.844222697422237
RPS23	RPS25	catalyze; catalyzed by; complex; input	<->	1	3412.40983789445	0.844219150591099
NDUFV2	SDHB	predicted	-	0.98	3412.29338400821	0.844215609080354
ARMC10	HSPA8	predicted	-	0.66	3412.13133964897	0.844210680904254
CPSF1	DDX39A	complex; input	-	1	3412.04604124498	0.844208086671452
SART1	SRSF3	complex; input	-	1	3411.96685593992	0.844205678302037
EIF2S1	RPL32	catalyzed by	<-	1	3411.88848569671	0.844203294667163
G3BP2	NONO	predicted	-	0.92	3411.85880814352	0.844202392008603
EIF4A3	RPL35A	complex; input	-	1	3411.38185634313	0.844187884188839
ELAVL1	USP39	complex; input	-	1	3411.18554793371	0.844181912331597
CPSF7	HNRNPH1	complex; input	-	1	3410.79809584783	0.844170124723783
PPP4R1	PSMD2	predicted	-	0.66	3410.7066812094	0.844167343384907
DDX5	SRRM2	complex; input	-	1	3410.18733032655	0.844151540443789
ACTL6A	YY1	complex	-	1	3409.92721850157	0.844143624790285
EIF3C	RPL13A	complex; input	-	1	3409.51897067963	0.844131199884104
COPS5	RPL35	predicted	-	0.64	3409.4906317303	0.844130337341033
POLR2E	TIAL1	activate; complex; inhibit; input	-	1	3409.39871802682	0.844127539745213
HNRNPR	YBX1	complex; input	-	1	3409.3259455357	0.844125324700815
ARFGEF2	PRKAR1A	predicted	-	0.64	3409.31917054709	0.844125118481743
LIG3	UBB	catalyze	->	1	3409.21540733289	0.844121960055664
ASH2L	POLR2G	catalyze; complex; input; reaction	->	1	3409.13634827329	0.844119553529489
BAX	PPP1CA	predicted	-	0.77	3408.99863177452	0.844115361361029
SF3B1	USP39	complex; input	-	1	3408.59468260608	0.844103063941878
CDC5L	PRPF19	complex; predicted	-	1	3408.52026744779	0.844100798363242
AP2A2	VAMP7	complex; input	-	1	3408.49786566631	0.844100116328566
SUMO1	UBE2K	predicted	-	0.58	3408.47676967446	0.844099474045283
NUB1	PSMC2	complex; input	-	1	3408.44041223333	0.844098367106408
SF3A3	SNRPA	complex; input	-	1	3408.40840264749	0.844097392532588
EIF3F	PSMC6	predicted	-	0.66	3408.09124926372	0.84408773588726
EIF4A3	NUP43	activated by; catalyzed by; complex; input	<-	1	3408.02649510601	0.844085764150549
ISY1	PPIH	complex; input	-	1	3407.93384312214	0.844082942871678
RPL37	RPL7A	catalyze; catalyzed by; complex; input	<->	1	3407.64678993422	0.844074201534702
CPSF2	CWC27	complex; input	-	1	3407.6355480289	0.844073859181481
SNRPA	SNW1	complex; input	-	1	3407.37563065306	0.844065943522254
HNRNPD	SF3A3	complex; input	-	1	3407.11107987094	0.844057886134779
PRPF3	SNRNP200	complex	-	1	3406.79010398758	0.844048109375549
CDC40	PAPOLA	catalyzed by; complex; input	<-	1	3406.7510358201	0.844046919316513
RPL26	RPS3A	catalyze; catalyzed by; complex; input	<->	1	3406.65091199291	0.844043869373114
EIF3E	EIF4G1	complex; input	-	1	3406.32962021931	0.844034081669579
HNRNPD	SNW1	complex; input	-	1	3406.07870097454	0.844026437124444
POLR2G	U2SURP	complex; input	-	1	3406.00766569833	0.844024272850276
EIF1AY	EIF3E	PPrel: binding/association	-	1	3405.94683166374	0.844022419347545
EXOSC3	RPS2	catalyze	->	1	3405.94043965485	0.844022224592702
BAX	PRKACB	PPrel: inhibited by, phosphorylated by	|-	1	3405.89784480622	0.844020926782756
GRB2	PPP1CA	predicted	-	0.64	3405.50199482055	0.844008864969307
DYNLL1	PAFAH1B1	complex; input	-	1	3405.44158853262	0.844007024226071
COPB2	TMED9	complex; input	-	1	3405.30919264968	0.84400298965064
CWC15	XAB2	complex; input	-	1	3404.92288230801	0.843991216498096
RANBP2	SRSF3	activate; input	->	1	3404.89717502837	0.843990432998397
NUP107	RAE1	catalyze; catalyzed by; complex; input	<->	1	3404.83767791125	0.843988619638243
PRPF3	TFIP11	predicted	-	0.99	3404.49029314253	0.843978031371624
CDC40	NUP188	activated by; input	<-	1	3404.39255744672	0.843975052198817
CSTF3	SRSF4	complex; input	-	1	3404.36879485832	0.843974327856295
HNRNPM	POLR2E	activated by; complex; inhibited by; input	-	1	3404.31614821982	0.843972723038409
POLR2B	SRRT	complex; input	-	1	3404.09412210959	0.843965954783913
ABCE1	SMC1A	predicted	-	0.58	3403.7163735507	0.843954438464375
PSMC1	PSMD3	complex; predicted	-	1	3403.59679096771	0.843950792515726
NUP50	SRSF5	activate; input	->	1	3403.47624454659	0.843947117051001
PAF1	RNF40	complex; input	-	1	3403.47541497318	0.843947091756827
NUP43	PHAX	activate	->	1	3403.19020945552	0.843938395309818
PPP2R1A	RPS11	complex; input	-	1	3402.30729765997	0.843911469064999
PSMC1	PSMC5	complex; predicted	-	1	3402.27370951622	0.84391044458623
CD2BP2	SNRPD2	complex; input	-	1	3402.20655482496	0.843908396257078
AP2S1	HGS	complex; input	-	1	3402.16950840578	0.843907266262717
COG2	DYNC1LI1	input	-	1	3402.07645562032	0.843904427901124
DDOST	RPS12	complex; input	-	1	3402.0245454489	0.843902844466783
NCBP2	RPRD1B	complex; input	-	1	3402.00352804875	0.843902203358713
SRRM1	YBX1	complex; input	-	1	3401.83056372099	0.843896927159602
DYNLL2	PDS5A	complex; input	-	1	3401.78318935917	0.843895481979178
CTBP1	RBBP5	input	-	1	3401.7463124174	0.843894357014275
SNRPD2	WBP11	complex; input	-	1	3401.61141299312	0.843890241679811
DHX38	SNRPD2	complex; input	-	1	3401.41587582775	0.84388427619904
SART1	U2AF2	complex; input	-	1	3401.21828926125	0.843878247846436
SF3B2	SRSF1	complex; input	-	1	3401.16114672165	0.843876504366183
CLASP1	TUBG1	complex; input	-	1	3401.14198203768	0.843875919624533
ARPC3	RAB5A	complex; input	-	1	3400.91266688294	0.843868922638803
CCDC22	COPS2	catalyzed by	<-	1	3400.67919399907	0.843861798305518
DHX15	SREK1	predicted	-	0.56	3400.66418610063	0.843861340328666
CPSF3	EFTUD2	complex; input	-	1	3400.60217653751	0.843859448040663
EIF2S3	EIF3I	PPrel: binding/association; complex; input	-	1	3400.40125434396	0.843853316448435
