	Gene1	Gene2	Annotation	Direction	Score
7131	KIAA0226	PIK3C3	PPrel: inhibition, indirect effect	-|	1
7132	KIAA1549	PEBP1	inhibited by	|-	1
7133	KIF14	PPP1CB	predicted	-	0.56
7134	KIF2C	MAPRE2	predicted	-	0.56
7135	KIFAP3	SRC	predicted	-	0.64
7136	KIR2DL1	PTPN11	PPrel: activation	->	1
7137	KIR2DL2	PTPN11	PPrel: activation	->	1
7138	KIR2DL3	PTPN11	PPrel: activation	->	1
7139	KIR2DL4	PTPN11	PPrel: activation	->	1
7140	KIR2DL5A	PTPN11	PPrel: activation	->	1
7141	KIR2DS1	TYROBP	PPrel: binding/association; complex	-	1
7142	KIR2DS2	TYROBP	PPrel: binding/association; complex; input	-	1
7143	KIR2DS3	TYROBP	PPrel: binding/association	-	1
7144	KIR2DS4	TYROBP	PPrel: binding/association; complex; input	-	1
7145	KIR2DS5	TYROBP	PPrel: binding/association; complex; input	-	1
7146	KIR3DL1	PTPN11	PPrel: activation	->	1
7147	KIR3DL2	PTPN11	PPrel: activation	->	1
7148	KIR3DS1	TYROBP	complex; input	-	1
7149	KIRREL1	NCK1	complex; input	-	1
7150	KIT	PTPN11	PPrel: activation; complex; inhibited by; input	|->	1
7151	KIT	SRC	complex; input	-	1
7152	KIT	STAT3	PPrel: activation; activate; complex; input	->	1
7153	KIT	STAT5B	PPrel: activation; complex; input	->	1
7154	KITLG	PTPN11	complex; inhibited by; input	|-	1
7155	KITLG	SRC	complex; input	-	1
7156	KITLG	STAT3	activate; complex; input	->	1
7157	KITLG	STAT5B	complex; input	-	1
7158	KL	PTPN11	complex; input	-	1
7159	KLB	PTPN11	complex; input	-	1
7160	KLF1	SMARCC1	expression regulated by	<-	1
7161	KLF15	STAT3	predicted	-	0.64
7162	KLF2	MGST2	GErel: expression	->	1
7163	KLF4	STAT3	GErel: expression by	<-	1
7164	KLF4	STAT5B	predicted	-	0.54
7165	KLF5	MTA1	predicted	-	0.54
7166	KLF6	STAT3	expression regulated by	<-	1
7167	KLF9	STAT3	expression regulated by	<-	1
7168	KLK6	SNCA	activate	->	1
7169	KLRC1	PTPN11	PPrel: activation; activate	->	1
7170	KLRC2	PTPN11	activate	->	1
7171	KLRC2	TYROBP	PPrel: binding/association; complex; input	-	1
7172	KLRC3	PTPN11	activate	->	1
7173	KLRC3	TYROBP	PPrel: binding/association	-	1
7174	KLRD1	PTPN11	PPrel: activation; activate	->	1
7175	KLRD1	TYROBP	PPrel: binding/association; complex; input	-	1
7176	KLRG1	PTPN11	complex; input	-	1
7177	KLRK1	TYROBP	complex; input	-	1
7178	KPNA1	PSIP1	complex; input; reaction	-	1
7179	KPNA1	STAT3	predicted	-	0.64
7180	KPNA1	TRAP1	predicted	-	0.66
7181	KPNA2	TRAP1	predicted	-	0.99
7182	KPNA3	TRAP1	predicted	-	0.66
7183	KPNA4	TRAP1	predicted	-	0.66
7184	KPNA5	TRAP1	predicted	-	0.66
7185	KPNA6	TRAP1	predicted	-	0.66
7186	KPNA7	TRAP1	predicted	-	0.66
7187	KPNB1	TRAP1	predicted	-	0.64
7188	KRAS	PEBP1	complex; input; reaction	-	1
7189	KRAS	PIK3C3	catalyze; inhibited by	|->	1
7190	KRAS	PTPN11	activated by; inhibited by	-	1
7191	KRAS	SRC	PPrel: activated by; PPrel: activated, indirect effect; activated by; reaction	<-	1
7192	KRBA2	STAT3	expression regulated by	<-	1
7193	KRT1	KRT10	complex; input	-	1
7194	KRT1	KRT12	complex; input	-	1
7195	KRT1	KRT13	complex; input	-	1
7196	KRT1	KRT14	complex; input	-	1
7197	KRT1	KRT15	complex; input	-	1
7198	KRT1	KRT16	complex; input	-	1
7199	KRT1	KRT17	complex; input	-	1
7200	KRT1	KRT18	complex; input	-	1
7201	KRT1	KRT19	complex; input	-	1
7202	KRT1	KRT2	predicted	-	1
7203	KRT1	KRT20	complex; input	-	1
7204	KRT1	KRT23	complex; input	-	1
7205	KRT1	KRT24	complex; input	-	1
7206	KRT1	KRT25	complex; input	-	1
7207	KRT1	KRT26	complex; input	-	1
7208	KRT1	KRT27	complex; input	-	1
7209	KRT1	KRT28	complex; input	-	1
7210	KRT1	KRT31	complex; input	-	1
7211	KRT1	KRT32	complex; input	-	1
7212	KRT1	KRT33A	complex; input	-	1
7213	KRT1	KRT33B	complex; input	-	1
7214	KRT1	KRT34	complex; input	-	1
7215	KRT1	KRT35	complex; input	-	1
7216	KRT1	KRT36	complex; input	-	1
7217	KRT1	KRT37	complex; input	-	1
7218	KRT1	KRT38	complex; input	-	1
7219	KRT1	KRT39	complex; input	-	1
7220	KRT1	KRT40	complex; input	-	1
7221	KRT1	KRT9	complex; input	-	1
7222	KRT1	LOR	predicted	-	0.64
7223	KRT1	MBL2	predicted	-	0.64
7224	KRT1	NFKB1	expression regulated by	<-	1
7225	KRT1	PI3	predicted	-	0.64
7226	KRT1	RARB	expression regulated by	<-	1
7227	KRT1	SFN	predicted	-	0.64
7228	KRT14	STAT3	expression regulated by	<-	1
7229	KRT17	SRC	predicted	-	0.54
7230	KRT17	STAT3	expression regulated by	<-	1
7231	KRT6A	SRC	predicted	-	0.54
7232	KSR1	PEBP1	reaction	-	1
7233	KSR1	STAT3	expression regulated by	<-	1
7234	KYNU	STAT3	expression regulated by	<-	1
7235	L1CAM	SRC	catalyzed by	<-	1
7236	L3MBTL2	SUMO2	input	-	1
7237	LAMC2	STAT3	expression regulated by	<-	1
7238	LAT	NCK1	complex; input	-	1
7239	LAT	PTPN11	PPrel: inhibited by, dephosphorylation	|-	1
7240	LAT	SRC	complex	-	1
7241	LAT	STAT3	expression regulated by	<-	1
7242	LAT	TYROBP	catalyzed by	<-	1
7243	LAT	ZAP70	PPrel: activated by; PPrel: activated by, phosphorylation; activated by; catalyzed by; complex; reaction	<-	1
7244	LAX1	ZAP70	predicted	-	0.64
7245	LBP	STAT3	expression regulated by	<-	1
7246	LCK	PIK3C3	predicted	-	0.64
7247	LCK	PTPN11	activate; catalyzed by; complex; inhibited by; input	->	1
7248	LCK	SNCA	activate	->	1
7249	LCK	SRC	catalyzed by	<-	1
7250	LCK	STAT3	activate; complex; input	->	1
7251	LCK	STAT5B	activate; complex; inhibit; input	-	1
7252	LCK	TYROBP	PPrel: activation, phosphorylation; catalyze; complex; input	->	1
7253	LCK	ZAP70	PPrel: activation; PPrel: activation, phosphorylation; catalyze; complex; input	->	1
7254	LCN1	LYZ	predicted	-	0.64
7255	LCN2	STAT3	expression regulated by	<-	1
7256	LCP2	NCK1	PPrel: binding/association; complex; input	-	1
7257	LCP2	PTPN11	PPrel: inhibited by, dephosphorylation	|-	1
7258	LCP2	SRC	predicted	-	0.98
7259	LCP2	TYROBP	catalyzed by	<-	1
7260	LCP2	ZAP70	PPrel: activated by, phosphorylation; activated by; catalyzed by; reaction	<-	1
7261	LDB1	LHX1	predicted	-	0.54
7262	LDB1	LHX3	complex	-	1
7263	LDB1	LHX4	complex	-	1
7264	LDB1	LHX6	predicted	-	0.99
7265	LDB1	LHX8	predicted	-	0.64
7266	LDB1	LMO1	complex	-	1
7267	LDB1	LMO2	complex	-	1
7268	LDB1	LMO4	predicted	-	0.99
7269	LDB1	LMX1B	predicted	-	0.64
7270	LDB1	LYL1	predicted	-	0.54
7271	LDB1	MEIS1	predicted	-	0.54
7272	LDB1	MNAT1	activated by	<-	1
7273	LDB1	MYB	complex	-	1
7274	LDB1	NCOA3	reaction	-	1
7275	LDB1	PBX3	predicted	-	0.54
7276	LDB1	PITX2	complex; input; reaction	-	1
7277	LDB1	PSMD10	predicted	-	0.64
7278	LDB1	PYGO1	predicted	-	0.56
7279	LDB1	RLIM	predicted	-	0.99
7280	LDB1	RUNX1	complex; input; predicted	-	1
7281	LDB1	RUNX1/C20ORF112 FUSION	predicted	-	0.7
7282	LDB1	RUNX1/CBFA2T2 FUSION	predicted	-	0.7
7283	LDB1	RUNX1T1	predicted	-	0.54
7284	LDB1	SIRT1	predicted	-	0.64
7285	LDB1	SLK	predicted	-	0.54
7286	LDB1	SMARCA1	predicted	-	0.56
7287	LDB1	SPI1	predicted	-	0.54
7288	LDB1	SSBP2	predicted	-	1
7289	LDB1	SSBP3	predicted	-	1
7290	LDB1	SSBP4	predicted	-	1
7291	LDB1	STAT1	predicted	-	0.54
7292	LDB1	STAT2	predicted	-	0.54
7293	LDB1	STAT3	predicted	-	0.54
7294	LDB1	STAT4	predicted	-	0.54
7295	LDB1	STAT5A	predicted	-	0.54
7296	LDB1	STAT5B	predicted	-	0.54
7297	LDB1	STAT6	predicted	-	0.54
7298	LDB1	TAL1	complex	-	1
7299	LDB1	TCF12	complex	-	1
7300	LDB1	TCF3	complex	-	1
7301	LDB1	TCF4	predicted	-	0.54
7302	LDB1	TLE1	predicted	-	0.56
7303	LDB1	TLE2	predicted	-	0.56
7304	LDB1	TLE3	predicted	-	0.56
7305	LDB1	TLE4	predicted	-	0.56
7306	LDB1	TLE5	predicted	-	0.56
7307	LDB1	TLE6	predicted	-	0.56
7308	LDB1	TLE7	predicted	-	0.56
7309	LDB1	TRRAP	reaction	-	1
7310	LDB1	WWP1	predicted	-	0.5
7311	LDB2	SSBP2	predicted	-	1
7312	LDB2	STAT3	predicted	-	0.54
7313	LDB2	STAT5B	predicted	-	0.54
7314	LDHA	PRDX2	predicted	-	0.64
7315	LDHAL6B	TALDO1	predicted	-	0.64
7316	LDLR	STAT3	expression regulated by	<-	1
7317	LEF1	SMARCC1	complex; input	-	1
7318	LEO1	NELFA	complex; input	-	1
7319	LEO1	RNF20	complex; input	-	1
7320	LEP	PTPN11	complex; input	-	1
7321	LEP	STAT3	activate; complex; input	->	1
7322	LEP	STAT5B	complex; input	-	1
7323	LEPR	PTPN11	complex; input	-	1
7324	LEPR	STAT3	activate; activated by; complex; expression regulated by; inhibite; input	<-	1
7325	LEPR	STAT5B	complex; input	-	1
7326	LGALS1	LGALS3	predicted	-	0.98
7327	LGALS1	MCM2	predicted	-	0.64
7328	LGALS1	PTEN	predicted	-	0.64
7329	LGALS1	SOD1	predicted	-	0.64
7330	LGALS1	UBE2N	predicted	-	0.64
7331	LGALS3BP	MAG	predicted	-	0.54
7332	LGALS3BP	PPIC	predicted	-	0.77
7333	LGALS3BP	SIGLEC1	predicted	-	0.54
7334	LGALS3BP	SIGLEC10	predicted	-	0.77
7335	LGALS3BP	SIGLEC11	predicted	-	0.54
7336	LGALS3BP	SIGLEC12	predicted	-	0.54
7337	LGALS3BP	SIGLEC14	predicted	-	0.54
7338	LGALS3BP	SIGLEC16	predicted	-	0.54
7339	LGALS3BP	SIGLEC5	predicted	-	0.99
7340	LGALS3BP	SIGLEC6	predicted	-	0.99
7341	LGALS3BP	SIGLEC7	predicted	-	0.54
7342	LGALS3BP	SIGLEC8	predicted	-	0.54
7343	LGALS3BP	SIGLEC9	predicted	-	0.54
7344	LGALS3BP	SIGLECL1	predicted	-	0.54
7345	LGALS3BP	STAT3	predicted	-	0.54
7346	LGALS3BP	STAT6	predicted	-	0.54
7347	LGALS3BP	TRADD	predicted	-	0.64
7348	LGALS3BP	VCL	predicted	-	0.64
7349	LGR4	RRBP1	predicted	-	0.64
7350	LHCGR	STAT3	GErel: expression by	<-	1
7351	LHCGR	STAT5B	GErel: expression by	<-	1
7352	LHX9	SSBP2	predicted	-	0.54
7353	LIG1	PPIE	catalyze	->	1
7354	LIG3	PPIE	catalyze	->	1
7355	LIG3	SRC	predicted	-	0.64
7356	LILRB2	PTPN11	predicted	-	0.54
7357	LIMA1	TIAM1	predicted	-	0.64
7358	LIN28A	PURA	predicted	-	0.64
7359	LIPE	PRKAR1A	PPrel: activated by, phosphorylation	<-	1
7360	LIPG	STAT3	expression regulated by	<-	1
7361	LITAF	STAT3	predicted	-	0.98
7362	LITAF	STAT5B	predicted	-	0.54
7363	LLGL1	STX7	predicted	-	0.64
7364	LLGL2	STX7	predicted	-	0.64
7365	LMAN2	TMED10	predicted	-	0.64
7366	LMNA	STAT3	expression regulated by	<-	1
7367	LMNA	SYNE1	complex; input	-	1
7368	LMNB1	SYNE1	complex; input	-	1
7369	LMO2	SSBP2	predicted	-	0.56
7370	LMO2	STAT3	predicted	-	0.64
7371	LMO4	MTA1	complex; input	-	1
7372	LMO4	PTPN11	activate; inhibit	-	1
7373	LMO4	SSBP2	predicted	-	0.54
7374	LMO4	STAT3	activate; inhibite	-	1
7375	LMX1B	PSPC1	predicted	-	0.54
7376	LOC112267881	PTPN11	PPrel: activation	->	1
7377	LOXL2	MTA1	predicted	-	0.64
7378	LOXL3	STAT3	predicted	-	0.64
7379	LPAR1	SLC9A1	predicted	-	0.64
7380	LPAR2	SRC	reaction	-	1
7381	LRG1	STAT3	expression regulated by	<-	1
7382	LRIF1	PSPC1	predicted	-	0.64
7383	LRP1	NCSTN	catalyzed by	<-	1
7384	LRP1	SORL1	predicted	-	0.97
7385	LRP1	SRC	predicted	-	0.64
7386	LRP1B	NCSTN	catalyzed by	<-	1
7387	LRP2	NCSTN	catalyzed by	<-	1
7388	LRP2	SORL1	predicted	-	0.97
7389	LRP3	NCSTN	catalyzed by	<-	1
7390	LRP3	SORL1	predicted	-	0.97
7391	LRP4	NCSTN	catalyzed by	<-	1
7392	LRP5	NCSTN	catalyzed by	<-	1
7393	LRP5L	NCSTN	catalyzed by	<-	1
7394	LRP6	NCSTN	catalyzed by	<-	1
7395	LRPPRC	MAP1S	predicted	-	0.64
7396	LRPPRC	METAP2	predicted	-	0.59
7397	LRPPRC	MFN1	predicted	-	0.59
7398	LRPPRC	MT-CO1	activate	->	1
7399	LRPPRC	MT-CO2	activate	->	1
7400	LRPPRC	MT-CO3	activate	->	1
7401	LRPPRC	NACA	predicted	-	0.59
7402	LRPPRC	NDUFA4	activate	->	1
7403	LRPPRC	NPM1	predicted	-	0.59
7404	LRPPRC	NSA2	predicted	-	0.59
7405	LRPPRC	PPARGC1A	predicted	-	0.77
7406	LRPPRC	PTPN11	activate	->	1
7407	LRPPRC	RAD21	expression regulated by	<-	1
7408	LRPPRC	RPL6	predicted	-	0.59
7409	LRPPRC	RPS27A	predicted	-	0.59
7410	LRPPRC	SHC1	activate	->	1
7411	LRPPRC	SLIRP	predicted	-	0.64
7412	LRPPRC	SMARCC1	expression regulated by	<-	1
7413	LRPPRC	STAT3	activate	->	1
7414	LRPPRC	TCF12	expression regulated by	<-	1
7415	LRPPRC	UXT	predicted	-	0.64
7416	LRPPRC	ZNF146	predicted	-	0.59
7417	LRRC7	SRC	catalyzed by	<-	1
7418	LRRK2	MTA1	predicted	-	0.64
7419	LRRK2	RAB5B	predicted	-	1
7420	LRRK2	SNCA	predicted	-	0.99
7421	LSM14A	PUM2	predicted	-	0.65
7422	LSM2	PPIE	complex; input	-	1
7423	LSM3	PPIE	complex; input	-	1
7424	LSM4	PPIE	complex; input	-	1
7425	LSM5	PPIE	complex; input	-	1
7426	LSM6	PPIE	complex; input	-	1
7427	LSM7	PPIE	complex; input	-	1
7428	LSM8	PPIE	complex; input	-	1
7429	LSP1	SRC	PPrel: activation, indirect effect	->	1
7430	LST1	TYROBP	predicted	-	0.59
7431	LTB4R2	STAT3	expression regulated by	<-	1
7432	LTF	LYZ	predicted	-	0.64
7433	LUC7L	RICTOR	predicted	-	0.66
7434	LUC7L3	MBNL1	predicted	-	0.65
7435	LY86	STAT3	expression regulated by	<-	1
7436	LY96	PTPN11	inhibited by	|-	1
7437	LY96	TAB1	complex; input	-	1
7438	LYN	NCK1	catalyze	->	1
7439	LYN	PTPN11	activated by; complex; inhibited by; input	-	1
7440	LYN	SNCA	activate	->	1
7441	LYN	SRC	predicted	-	0.98
7442	LYN	STAT3	activate; complex; input	->	1
7443	LYN	STAT5B	activate; complex; input	->	1
7444	LYN	ZAP70	complex	-	1
7445	LYVE1	SLC9A1	complex; input	-	1
7446	MAD2L1	MAPRE2	predicted	-	0.99
7447	MAD2L2	MAPRE2	predicted	-	0.99
7448	MADD	RAB27A	catalyze	->	1
7449	MAF	MAFG	predicted	-	0.98
7450	MAF1	MTA1	activate; inhibited by	|->	1
7451	MAFF	MAFG	expression regulates	->	1
7452	MAFF	STAT5B	expression regulates	->	1
7453	MAFG	NFE2	complex; input	-	1
7454	MAFG	NFE2L1	predicted	-	1
7455	MAFG	NFE2L2	complex; reaction	-	1
7456	MAFG	NFE2L3	predicted	-	0.99
7457	MAFG	PARP1	predicted	-	0.64
7458	MAFG	PAX6	predicted	-	0.64
7459	MAFG	SUMO2	predicted	-	0.54
7460	MAFG	USF1	expression regulated by	<-	1
7461	MAG	SELPLG	predicted	-	0.54
7462	MAGED1	TAB1	predicted	-	0.77
7463	MAGOH	PPIE	complex; input	-	1
7464	MAGOH	RBM3	predicted	-	0.98
7465	MAGOH	RPL13	complex; input	-	1
7466	MAGOH	SMG1	complex; input	-	1
7467	MAGOH	THOC3	complex; input	-	1
7468	MAGOHB	PPIE	complex; input	-	1
7469	MAGOHB	RPL13	complex; input	-	1
7470	MAGOHB	SMG1	complex; input	-	1
7471	MAGOHB	THOC3	complex; input	-	1
7472	MAGT1	SEC61A1	predicted	-	0.66
7473	MAL	SRC	predicted	-	0.64
7474	MAN1A1	MAN2B1	reaction	-	1
7475	MAN1A1	MAN2C1	reaction	-	1
7476	MAN1C1	MAN2B1	reaction	-	1
7477	MAN1C1	MAN2C1	reaction	-	1
7478	MAP1LC3A	PIK3C3	activated by	<-	1
7479	MAP1LC3B	PIK3C3	activated by	<-	1
7480	MAP1LC3C	PIK3C3	activated by	<-	1
7481	MAP1LC3C	WDR81	predicted	-	0.64
7482	MAP2K1	PEBP1	inhibited by	|-	1
7483	MAP2K1	PTPN11	activated by	<-	1
7484	MAP2K1	SRC	activated by	<-	1
7485	MAP2K1	STAT3	activate	->	1
7486	MAP2K1	TAB1	PPrel: activated, indirect effect	<-	1
7487	MAP2K2	PEBP1	inhibited by	|-	1
7488	MAP2K2	PTPN11	activated by	<-	1
7489	MAP2K2	STAT3	activate	->	1
7490	MAP2K2	TAB1	PPrel: activated, indirect effect	<-	1
7491	MAP2K3	TAB1	PPrel: activated by, phosphorylation; activated by; catalyzed by	<-	1
7492	MAP2K4	TAB1	PPrel: activated by, phosphorylation; catalyzed by	<-	1
7493	MAP2K6	PIP4K2B	catalyze	->	1
7494	MAP2K6	TAB1	PPrel: activated by, phosphorylation; activated by; catalyzed by	<-	1
7495	MAP2K7	TAB1	PPrel: activated by, phosphorylation; catalyzed by	<-	1
7496	MAP3K1	TAB1	predicted	-	0.99
7497	MAP3K13	STAT3	predicted	-	0.98
7498	MAP3K14	SLC9A1	predicted	-	0.64
7499	MAP3K14	TAB1	PPrel: activation	->	1
7500	MAP3K2	SRC	PPrel: activated by; activated by	<-	1
7501	MAP3K3	TAB1	complex; input	-	1
7502	MAP3K7	STAT3	predicted	-	0.64
7503	MAP3K7	TAB1	PPrel: activated by; PPrel: binding/association; complex; inhibit; input; reaction	<-|	1
7504	MAP3K7	TIPRL	predicted	-	0.77
7505	MAP4	TERF1	predicted	-	0.64
7506	MAP4	TP53	expression regulated by	<-	1
7507	MAP4K1	NCK1	predicted	-	0.77
7508	MAP4K1	SRC	predicted	-	0.64
7509	MAP4K1	ZAP70	activated by	<-	1
7510	MAP4K4	NCK1	activated by	<-	1
7511	MAP4K4	SLC9A1	predicted	-	0.64
7512	MAPK1	MBP	predicted	-	0.64
7513	MAPK1	PEBP1	inhibited by	|-	1
7514	MAPK1	PPID	catalyze	->	1
7515	MAPK1	PTPN11	PPrel: indirect effect; PPrel: inhibited by, dephosphorylation; activated by; input	-	1
7516	MAPK1	SLC9A1	PPrel: activation	->	1
7517	MAPK1	SNCA	catalyzed by	<-	1
7518	MAPK1	SRC	complex; input	-	1
7519	MAPK1	STAT3	activate	->	1
7520	MAPK1	STAT5B	predicted	-	0.77
7521	MAPK1	TAB1	PPrel: activated, indirect effect	<-	1
7522	MAPK1	TRAP1	predicted	-	0.7
7523	MAPK10	SRC	PPrel: activation	->	1
7524	MAPK10	STAT3	catalyze	->	1
7525	MAPK10	TAB1	PPrel: activated, indirect effect; activated by	<-	1
7526	MAPK11	NCK1	catalyzed by	<-	1
7527	MAPK11	SLC9A1	activate	->	1
7528	MAPK11	SRC	activated by; catalyzed by	<-	1
7529	MAPK11	TAB1	PPrel: activated, indirect effect; activated by; inhibite	<-|	1
7530	MAPK11	ZAP70	PPrel: activated by, phosphorylation	<-	1
7531	MAPK12	NCK1	catalyzed by	<-	1
7532	MAPK12	SRC	catalyzed by	<-	1
7533	MAPK12	TAB1	PPrel: activated, indirect effect; activated by	<-	1
7534	MAPK12	ZAP70	PPrel: activated by, phosphorylation	<-	1
7535	MAPK13	MKI67	predicted	-	0.92
7536	MAPK13	NCK1	catalyzed by	<-	1
7537	MAPK13	SRC	catalyzed by	<-	1
7538	MAPK13	TAB1	PPrel: activated, indirect effect; activated by	<-	1
7539	MAPK13	ZAP70	PPrel: activated by, phosphorylation	<-	1
7540	MAPK14	NCK1	catalyzed by	<-	1
7541	MAPK14	SLC9A1	activate	->	1
7542	MAPK14	SRC	activated by; catalyzed by	<-	1
7543	MAPK14	STAT3	activate	->	1
7544	MAPK14	SUMO2	predicted	-	0.56
7545	MAPK14	TAB1	PPrel: activated, indirect effect; activated by; complex; inhibite; input	<-|	1
7546	MAPK14	ZAP70	PPrel: activated by, phosphorylation	<-	1
7547	MAPK15	SNCA	catalyzed by	<-	1
7548	MAPK15	SRC	predicted	-	0.64
7549	MAPK3	PEBP1	inhibited by	|-	1
7550	MAPK3	PPID	catalyze	->	1
7551	MAPK3	PRKAR1A	activated by; inhibited by	-	1
7552	MAPK3	PTPN11	PPrel: indirect effect; PPrel: inhibited by, dephosphorylation; activated by; input	-	1
7553	MAPK3	SLC9A1	PPrel: activation	->	1
7554	MAPK3	SNCA	catalyzed by	<-	1
7555	MAPK3	SOD2	reaction	-	1
7556	MAPK3	SRC	complex; input	-	1
7557	MAPK3	STAT3	activate; reaction	->	1
7558	MAPK3	TAB1	PPrel: activated, indirect effect	<-	1
7559	MAPK6	PHGDH	predicted	-	0.64
7560	MAPK6	PRKAR1A	predicted	-	0.98
7561	MAPK6	STAT5B	catalyze	->	1
7562	MAPK7	SNCA	catalyzed by	<-	1
7563	MAPK7	STAT5B	catalyze	->	1
7564	MAPK8	NCK1	activated by	<-	1
7565	MAPK8	SNCA	predicted	-	0.64
7566	MAPK8	SRC	PPrel: activation; activated by; interaction	<->	1
7567	MAPK8	STAT3	catalyze	->	1
7568	MAPK8	TAB1	PPrel: activated, indirect effect; activated by	<-	1
7569	MAPK8IP3	SRC	complex; input	-	1
7570	MAPK9	SRC	PPrel: activation	->	1
7571	MAPK9	STAT3	predicted	-	0.64
7572	MAPK9	TAB1	PPrel: activated, indirect effect; activated by	<-	1
7573	MAPKAPK2	STAT3	predicted	-	0.64
7574	MAPKAPK3	SRC	predicted	-	0.64
7575	MAPRE1	MAPRE2	predicted	-	1
7576	MAPRE1	PPP1CB	predicted	-	0.56
7577	MAPRE2	MAPRE3	predicted	-	1
7578	MAPRE2	MNAT1	predicted	-	0.6
7579	MAPRE2	PAFAH1B1	predicted	-	0.99
7580	MAPRE2	PPP1CA	predicted	-	0.99
7581	MAPRE2	PPP1CB	predicted	-	0.56
7582	MAPRE2	PSRC1	predicted	-	0.54
7583	MAPRE2	RSN	predicted	-	0.7
7584	MAPRE2	TXN2	predicted	-	0.78
7585	MAPRE3	PPP1CB	predicted	-	0.56
7586	MARK3	PEBP1	inhibited by	|-	1
7587	MATR3	PPP1CB	predicted	-	0.58
7588	MATR3	RBM3	predicted	-	0.64
7589	MAVS	SRC	predicted	-	0.64
7590	MAVS	TAB1	PPrel: activation	->	1
7591	MAX	PPID	expression regulates	->	1
7592	MAX	PPP1CB	predicted	-	0.77
7593	MAX	RCOR1	predicted	-	0.64
7594	MAX	THAP11	predicted	-	0.64
7595	MAX	TYROBP	expression regulates	->	1
7596	MBD1	MTA1	predicted	-	0.99
7597	MBD2	MTA1	predicted	-	0.99
7598	MBD2	WDR77	input	-	1
7599	MBD3	MTA1	complex; predicted	-	1
7600	MBD3L1	MTA1	predicted	-	0.99
7601	MBD3L2	MTA1	predicted	-	1
7602	MBD3L2B	MTA1	predicted	-	0.99
7603	MBD3L3	MTA1	predicted	-	0.99
7604	MBD3L4	MTA1	predicted	-	0.99
7605	MBD3L5	MTA1	predicted	-	0.99
7606	MBD5	TRAP1	predicted	-	0.99
7607	MBNL1	OGT	predicted	-	0.99
7608	MBNL1	OSBPL8	predicted	-	0.59
7609	MBNL1	PAPOLA	predicted	-	0.59
7610	MBNL1	PELI1	predicted	-	0.59
7611	MBNL1	PTPRC	predicted	-	0.59
7612	MBNL1	PUM2	predicted	-	0.59
7613	MBNL1	SCAF11	predicted	-	0.65
7614	MBNL1	SF3B1	predicted	-	0.65
7615	MBNL1	SP3	predicted	-	0.59
7616	MBNL1	SRSF1	predicted	-	0.98
7617	MBNL1	STAG2	predicted	-	0.59
7618	MBNL1	STAT3	expression regulated by	<-	1
7619	MBNL1	SUGP2	predicted	-	0.56
7620	MBNL1	YBX1	predicted	-	0.64
7621	MBNL1	ZC3H13	predicted	-	0.92
7622	MBP	NFIC	expression regulated by	<-	1
7623	MCC	STK24	predicted	-	0.64
7624	MCL1	STAT3	GErel: expression by; expression regulated by	<-	1
7625	MCL1	STAT5B	GErel: expression by	<-	1
7626	MDC1	SUMO2	catalyze; catalyzed by; complex; input	<->	1
7627	MDM2	SUMO2	catalyze	->	1
7628	MECOM	MTA1	reaction	-	1
7629	MED1	SRC	PPrel: activated by, phosphorylation; PPrel: binding/association	<-	1
7630	MED14	NCK1	predicted	-	0.64
7631	MED14	SSBP2	predicted	-	0.56
7632	MED16	STAT3	expression regulated by	<-	1
7633	MED17	SSBP2	predicted	-	0.56
7634	MED6	SSBP2	predicted	-	0.56
7635	MEF2A	SUMO2	predicted	-	0.64
7636	MEMO1	NRG1	complex; input	-	1
7637	MEMO1	NRG2	complex; input	-	1
7638	MEMO1	NRG4	complex; input	-	1
7639	MEMO1	RHOA	complex; input	-	1
7640	MET	NCK1	complex; input	-	1
7641	MET	PTPN11	complex; input; reaction	-	1
7642	MET	SRC	PPrel: activation; activate; activated by; complex; inhibit; input	<-	1
7643	MET	STAT3	complex; input	-	1
7644	MET	ZAP70	predicted	-	0.98
7645	METAP1	RAD21	expression regulated by	<-	1
7646	METTL14	METTL3	complex; predicted	-	1
7647	METTL3	NCBP1	catalyze	->	1
7648	METTL3	NCBP2	catalyze	->	1
7649	METTL3	NSUN2	predicted	-	0.64
7650	METTL3	PNN	predicted	-	0.56
7651	METTL3	POLR2A	catalyze	->	1
7652	METTL3	POLR2B	catalyze	->	1
7653	METTL3	POLR2C	catalyze	->	1
7654	METTL3	POLR2D	catalyze	->	1
7655	METTL3	POLR2E	catalyze	->	1
7656	METTL3	POLR2F	catalyze	->	1
7657	METTL3	POLR2G	catalyze	->	1
7658	METTL3	POLR2H	catalyze	->	1
7659	METTL3	POLR2I	catalyze	->	1
7660	METTL3	POLR2J	catalyze	->	1
7661	METTL3	POLR2K	catalyze	->	1
7662	METTL3	POLR2L	catalyze	->	1
7663	METTL3	RBM15B	predicted	-	0.64
7664	METTL3	RNF151	predicted	-	0.56
7665	METTL3	VIRMA	predicted	-	0.56
7666	METTL3	WTAP	complex	-	1
7667	METTL3	YY1	expression regulated by	<-	1
7668	MGST2	NFE2L2	GErel: expression by	<-	1
7669	MIA2	STAT3	expression regulated by	<-	1
7670	MICAL1	NEDD9	predicted	-	0.64
7671	MICAL1	PXN	predicted	-	0.64
7672	MICAL1	RPS6KA6	predicted	-	0.64
7673	MICB	STAT3	predicted	-	0.64
7674	MIER1	MTA1	predicted	-	0.54
