	Gene1	Gene2	Annotation	Direction	Score	edge
113950	EXOSC9	SRF	expression regulated by	<-	1	EXOSC9_SRF
113951	EXOSC9	TBL3	catalyze	->	1	EXOSC9_TBL3
113952	EXOSC9	TEX10	catalyze	->	1	EXOSC9_TEX10
113953	EXOSC9	TNPO1	complex; input	-	1	EXOSC9_TNPO1
113955	EXOSC9	UTP11	catalyze	->	1	EXOSC9_UTP11
113956	EXOSC9	UTP14A	catalyze	->	1	EXOSC9_UTP14A
113957	EXOSC9	UTP15	catalyze	->	1	EXOSC9_UTP15
113958	EXOSC9	UTP18	catalyze	->	1	EXOSC9_UTP18
113959	EXOSC9	UTP20	catalyze	->	1	EXOSC9_UTP20
113960	EXOSC9	UTP3	catalyze	->	1	EXOSC9_UTP3
113961	EXOSC9	UTP4	catalyze	->	1	EXOSC9_UTP4
113962	EXOSC9	UTP6	catalyze	->	1	EXOSC9_UTP6
113963	EXOSC9	WDR18	catalyze	->	1	EXOSC9_WDR18
113964	EXOSC9	WDR3	catalyze	->	1	EXOSC9_WDR3
113965	EXOSC9	WDR36	catalyze	->	1	EXOSC9_WDR36
113966	EXOSC9	WDR43	catalyze	->	1	EXOSC9_WDR43
113967	EXOSC9	WDR46	catalyze	->	1	EXOSC9_WDR46
113968	EXOSC9	WDR61	complex	-	1	EXOSC9_WDR61
113969	EXOSC9	WDR75	catalyze	->	1	EXOSC9_WDR75
113970	EXOSC9	XRN1	complex; input	-	1	EXOSC9_XRN1
113971	EXOSC9	ZFP36	complex; input	-	1	EXOSC9_ZFP36
113972	EXOSC9	ZFP36L1	complex; input	-	1	EXOSC9_ZFP36L1
114008	EYA1	KAT5	catalyzed by	<-	1	EYA1_KAT5
114009	EYA1	MAVS	predicted	-	0.54	EYA1_MAVS
114034	EYA2	KAT5	catalyzed by	<-	1	EYA2_KAT5
114052	EYA3	KAT5	catalyze; catalyzed by	<->	1	EYA3_KAT5
114123	EZH2	NOP2	predicted	-	0.64	EZH2_NOP2
114163	EZH2	SDCBP	predicted	-	0.64	EZH2_SDCBP
114226	EZR	PLS3	predicted	-	0.56	EZR_PLS3
114281	F10	ITGAM	complex; input	-	1	F10_ITGAM
114393	F2	GNAQ	complex; input	-	1	F2_GNAQ
114394	F2	GNAS	complex; input	-	1	F2_GNAS
114412	F2	HCK	complex; input	-	1	F2_HCK
114455	F2	SP3	expression regulated by	<-	1	F2_SP3
114472	F2R	GNAI2	activate	->	1	F2R_GNAI2
114475	F2R	GNAQ	PPrel: activation; activate; catalyze; complex; input	->	1	F2R_GNAQ
114476	F2R	GNAS	PPrel: activation	->	1	F2R_GNAS
114526	F2R	PRTN3	predicted	-	0.64	F2R_PRTN3
114532	F2R	SP3	expression regulated by	<-	1	F2R_SP3
114545	F2RL1	GNAQ	PPrel: activation; complex; input	->	1	F2RL1_GNAQ
114565	F2RL1	PRTN3	predicted	-	0.64	F2RL1_PRTN3
114578	F2RL2	GNAQ	catalyze; complex; input	->	1	F2RL2_GNAQ
114619	F2RL3	GNAQ	PPrel: activation; activate; catalyze; complex; input	->	1	F2RL3_GNAQ
114620	F2RL3	GNAS	PPrel: activation	->	1	F2RL3_GNAS
114654	F3	SP3	expression regulated by	<-	1	F3_SP3
114685	F5	STX5	input	-	1	F5_STX5
114730	F8	STX5	input	-	1	F8_STX5
114968	FADD	MAVS	complex; input	-	1	FADD_MAVS
115037	FAF2	HSPA5	predicted	-	0.64	FAF2_HSPA5
115164	FAM161A	KAT5	predicted	-	0.64	FAM161A_KAT5
115208	FAM20A	MIA3	activate	->	1	FAM20A_MIA3
115213	FAM20A	P4HB	activate	->	1	FAM20A_P4HB
115279	FAM20C	MIA3	activate; catalyze; catalyzed by; complex; input	<->	1	FAM20C_MIA3
115284	FAM20C	P4HB	activate; catalyze; catalyzed by; complex; input	<->	1	FAM20C_P4HB
115326	FAM3C	RALA	predicted	-	0.64	FAM3C_RALA
115341	FAM98A	FAM98B	predicted	-	0.64	FAM98A_FAM98B
115342	FAM98A	PLEKHM1	predicted	-	0.54	FAM98A_PLEKHM1
115874	FASN	HSPA5	predicted	-	0.64	FASN_HSPA5
116080	FAU	RPL18	catalyze; catalyzed by; complex; input	<->	1	FAU_RPL18
116083	FAU	RPL21	catalyze; catalyzed by; complex; input	<->	1	FAU_RPL21
116131	FAU	RPS15A	catalyze; catalyzed by; complex; input	<->	1	FAU_RPS15A
116156	FAU	RPSA	catalyze; catalyzed by; complex; input	<->	1	FAU_RPSA
116176	FAU	SRP9	complex; input	-	1	FAU_SRP9
116255	FBF1	USF2	expression regulated by	<-	1	FBF1_USF2
116267	FBL	KRR1	complex	-	1	FBL_KRR1
116280	FBL	NOP2	predicted	-	0.99	FBL_NOP2
116292	FBL	RPL18	predicted	-	0.58	FBL_RPL18
116300	FBL	RPS15A	activated by	<-	1	FBL_RPS15A
116392	FBN1	GRN	predicted	-	0.64	FBN1_GRN
116419	FBP1	FBP2	predicted	-	0.98	FBP1_FBP2
116420	FBP1	FLCN	predicted	-	0.64	FBP1_FLCN
116421	FBP1	FOXO1	GErel: expression by	<-	1	FBP1_FOXO1
116422	FBP1	MSH2	predicted	-	0.58	FBP1_MSH2
116423	FBP1	NFKB1	expression regulated by	<-	1	FBP1_NFKB1
116424	FBP1	PFKFB1	predicted	-	0.64	FBP1_PFKFB1
116425	FBP1	PFKFB2	predicted	-	0.64	FBP1_PFKFB2
116426	FBP1	PTPRJ	predicted	-	0.64	FBP1_PTPRJ
116427	FBP1	RB1	predicted	-	0.64	FBP1_RB1
116428	FBP1	STK11	predicted	-	0.64	FBP1_STK11
116429	FBP1	USF1	expression regulated by	<-	1	FBP1_USF1
116430	FBP1	USF2	expression regulated by	<-	1	FBP1_USF2
116477	FBXL12	HUWE1	catalyze; catalyzed by; input	<->	1	FBXL12_HUWE1
116560	FBXL13	HUWE1	catalyze; catalyzed by; input	<->	1	FBXL13_HUWE1
116642	FBXL14	HUWE1	catalyze; catalyzed by; input	<->	1	FBXL14_HUWE1
116725	FBXL15	HUWE1	catalyze; catalyzed by; input	<->	1	FBXL15_HUWE1
116810	FBXL16	HUWE1	catalyze; catalyzed by; input	<->	1	FBXL16_HUWE1
116895	FBXL18	HUWE1	catalyze; catalyzed by; input	<->	1	FBXL18_HUWE1
116973	FBXL19	HUWE1	catalyze; catalyzed by; input	<->	1	FBXL19_HUWE1
117054	FBXL20	HUWE1	catalyze; catalyzed by; input	<->	1	FBXL20_HUWE1
117132	FBXL21P	HUWE1	catalyze; catalyzed by; input	<->	1	FBXL21P_HUWE1
117208	FBXL22	HUWE1	catalyze; catalyzed by; input	<->	1	FBXL22_HUWE1
117282	FBXL3	HUWE1	catalyze; catalyzed by; input	<->	1	FBXL3_HUWE1
117356	FBXL4	HUWE1	catalyze; catalyzed by; input	<->	1	FBXL4_HUWE1
117428	FBXL5	HUWE1	catalyze; catalyzed by; input	<->	1	FBXL5_HUWE1
117502	FBXL7	HUWE1	catalyze; catalyzed by; input	<->	1	FBXL7_HUWE1
117618	FBXL8	HUWE1	catalyze; catalyzed by; input	<->	1	FBXL8_HUWE1
117687	FBXO10	HUWE1	catalyze; catalyzed by; input	<->	1	FBXO10_HUWE1
117755	FBXO11	HUWE1	catalyze; catalyzed by; input	<->	1	FBXO11_HUWE1
117824	FBXO15	HUWE1	catalyze; catalyzed by; input	<->	1	FBXO15_HUWE1
117890	FBXO17	HUWE1	catalyze; catalyzed by; input	<->	1	FBXO17_HUWE1
117955	FBXO2	HUWE1	catalyze; catalyzed by; input	<->	1	FBXO2_HUWE1
118025	FBXO21	HUWE1	catalyze; catalyzed by; input	<->	1	FBXO21_HUWE1
118088	FBXO22	HUWE1	catalyze; catalyzed by; input	<->	1	FBXO22_HUWE1
118162	FBXO27	HUWE1	catalyze; catalyzed by; input	<->	1	FBXO27_HUWE1
118226	FBXO30	HUWE1	catalyze; catalyzed by; input	<->	1	FBXO30_HUWE1
118286	FBXO31	HUWE1	catalyze; catalyzed by; input	<->	1	FBXO31_HUWE1
118351	FBXO32	HUWE1	catalyze; catalyzed by; input	<->	1	FBXO32_HUWE1
118414	FBXO4	HUWE1	catalyze; catalyzed by; input	<->	1	FBXO4_HUWE1
118472	FBXO40	HUWE1	catalyze; catalyzed by; input	<->	1	FBXO40_HUWE1
118528	FBXO41	HUWE1	catalyze; catalyzed by; input	<->	1	FBXO41_HUWE1
118592	FBXO44	HUWE1	catalyze; catalyzed by; input	<->	1	FBXO44_HUWE1
118715	FBXO6	HSPA5	predicted	-	0.64	FBXO6_HSPA5
118719	FBXO6	HUWE1	catalyze; catalyzed by; input	<->	1	FBXO6_HUWE1
118787	FBXO7	HUWE1	catalyze; catalyzed by; input	<->	1	FBXO7_HUWE1
118843	FBXO9	HUWE1	catalyze; catalyzed by; input	<->	1	FBXO9_HUWE1
118896	FBXW10	HUWE1	catalyze; catalyzed by; input	<->	1	FBXW10_HUWE1
118950	FBXW11	HUWE1	catalyze; catalyzed by; input	<->	1	FBXW11_HUWE1
119042	FBXW12	HUWE1	catalyze; catalyzed by; input	<->	1	FBXW12_HUWE1
119090	FBXW2	HUWE1	catalyze; catalyzed by; input	<->	1	FBXW2_HUWE1
119137	FBXW4	HUWE1	catalyze; catalyzed by; input	<->	1	FBXW4_HUWE1
119183	FBXW5	HUWE1	catalyze; catalyzed by; input	<->	1	FBXW5_HUWE1
119237	FBXW7	HUWE1	catalyze; catalyzed by; input	<->	1	FBXW7_HUWE1
119333	FBXW7	RUNX2	complex; input	-	1	FBXW7_RUNX2
119375	FBXW8	HUWE1	catalyze; catalyzed by; input	<->	1	FBXW8_HUWE1
119420	FBXW9	HUWE1	catalyze; catalyzed by; input	<->	1	FBXW9_HUWE1
119661	FCER1A	USF2	expression regulated by	<-	1	FCER1A_USF2
119777	FCER1G	NCF2	predicted	-	0.92	FCER1G_NCF2
119846	FCF1	KRR1	activate; complex; input	->	1	FCF1_KRR1
119866	FCF1	RPS15A	reaction	-	1	FCF1_RPS15A
119904	FCGR1A	HCK	PPrel: activated by, phosphorylation; catalyzed by	<-	1	FCGR1A_HCK
120042	FCGR2A	HCK	PPrel: activated by, phosphorylation; catalyzed by	<-	1	FCGR2A_HCK
120107	FCGR2A	ITGAM	complex; input	-	1	FCGR2A_ITGAM
120170	FCGR2B	HCK	predicted	-	0.54	FCGR2B_HCK
120311	FCGR3A	HCK	PPrel: activated by, phosphorylation; catalyzed by	<-	1	FCGR3A_HCK
120436	FCGR3B	HCK	PPrel: activated by, phosphorylation	<-	1	FCGR3B_HCK
120476	FCHO1	IGF2R	complex; input	-	1	FCHO1_IGF2R
120494	FCHO1	SH3KBP1	complex; input	-	1	FCHO1_SH3KBP1
120525	FCHO2	IGF2R	complex; input	-	1	FCHO2_IGF2R
120543	FCHO2	SH3KBP1	complex; input	-	1	FCHO2_SH3KBP1
120580	FCN1	FFAR2	predicted	-	0.64	FCN1_FFAR2
120581	FCN1	MASP1	complex	-	1	FCN1_MASP1
120582	FCN1	MASP2	complex	-	1	FCN1_MASP2
120583	FCN1	PTX3	predicted	-	0.64	FCN1_PTX3
120586	FCN2	PTX3	predicted	-	0.64	FCN2_PTX3
120589	FCN3	PTX3	predicted	-	0.64	FCN3_PTX3
120598	FCRLA	HCK	predicted	-	0.54	FCRLA_HCK
120620	FECH	FXN	predicted	-	0.99	FECH_FXN
120629	FEM1B	HTT	predicted	-	0.64	FEM1B_HTT
120755	FES	NSF	predicted	-	0.77	FES_NSF
120801	FFAR1	GNAQ	PPrel: activation; complex; input	->	1	FFAR1_GNAQ
120815	FFAR2	GNAI2	PPrel: activation	->	1	FFAR2_GNAI2
120817	FFAR2	GNAQ	complex; input	-	1	FFAR2_GNAQ
120827	FFAR3	GNAQ	complex; input	-	1	FFAR3_GNAQ
120835	FFAR4	GNAQ	complex; input	-	1	FFAR4_GNAQ
120851	FGA	ITGAM	complex; input	-	1	FGA_ITGAM
120880	FGA	USF2	expression regulated by	<-	1	FGA_USF2
120888	FGB	ITGAM	complex; input	-	1	FGB_ITGAM
122372	FGFR2	SH3KBP1	PPrel: binding/association	-	1	FGFR2_SH3KBP1
122474	FGFR3	SH3KBP1	PPrel: binding/association	-	1	FGFR3_SH3KBP1
122566	FGFR4	SH3KBP1	PPrel: binding/association	-	1	FGFR4_SH3KBP1
122596	FGG	ITGAM	complex; input	-	1	FGG_ITGAM
122625	FGR	GNAI2	PPrel: activated by; activate; activated by; complex; inhibited by; input	->	1	FGR_GNAI2
122709	FGR	NCF2	predicted	-	0.92	FGR_NCF2
122802	FHL2	GATAD2B	predicted	-	0.98	FHL2_GATAD2B
122837	FHL3	SDCBP	predicted	-	0.64	FHL3_SDCBP
122868	FICD	HSPA5	predicted	-	0.56	FICD_HSPA5
122886	FIP1L1	HNRNPA3	complex; input	-	1	FIP1L1_HNRNPA3
122911	FIP1L1	NDC1	activated by	<-	1	FIP1L1_NDC1
122970	FIP1L1	PRPF4	input	-	1	FIP1L1_PRPF4
122983	FIP1L1	SARNP	complex; input	-	1	FIP1L1_SARNP
122997	FIP1L1	SMNDC1	complex; input	-	1	FIP1L1_SMNDC1
123000	FIP1L1	SNRNP40	complex; input	-	1	FIP1L1_SNRNP40
123015	FIP1L1	SNW1	complex; input	-	1	FIP1L1_SNW1
123023	FIP1L1	SRSF4	complex; input	-	1	FIP1L1_SRSF4
123025	FIP1L1	SRSF6	complex; input	-	1	FIP1L1_SRSF6
123030	FIP1L1	SYF2	complex; input	-	1	FIP1L1_SYF2
123206	FLCN	TCIRG1	activate	->	1	FLCN_TCIRG1
123238	FLI1	MMP9	expression regulates	->	1	FLI1_MMP9
123346	FLJ00371	RALA	activate	->	1	FLJ00371_RALA
123349	FLJ00404	GNAQ	complex; input	-	1	FLJ00404_GNAQ
123350	FLJ00404	GNAS	complex; input	-	1	FLJ00404_GNAS
123354	FLJ00404	HCK	complex; input	-	1	FLJ00404_HCK
123402	FLNA	ITGAM	complex; input	-	1	FLNA_ITGAM
123444	FLNA	RALA	predicted	-	0.64	FLNA_RALA
123481	FLNB	ITGAM	complex; input	-	1	FLNB_ITGAM
123536	FLOT1	FLOT2	predicted	-	1	FLOT1_FLOT2
123542	FLOT2	INSR	predicted	-	0.54	FLOT2_INSR
123543	FLOT2	LRFN3	complex; input	-	1	FLOT2_LRFN3
123545	FLOT2	SORBS1	PPrel: binding/association	-	1	FLOT2_SORBS1
123563	FLT1	GNAI2	reaction	-	1	FLT1_GNAI2
123625	FLT3	HCK	complex; input	-	1	FLT3_HCK
123674	FLT3LG	HCK	complex; input	-	1	FLT3LG_HCK
123799	FMR1	SON	predicted	-	0.65	FMR1_SON
123803	FMR1	TBK1	predicted	-	0.64	FMR1_TBK1
123812	FMR1	USF2	expression regulated by	<-	1	FMR1_USF2
123839	FN1	ITGAM	PPrel: activation; complex; input	->	1	FN1_ITGAM
123897	FN1	SIGLEC5	predicted	-	0.54	FN1_SIGLEC5
123928	FNBP1	IGF2R	complex; input	-	1	FNBP1_IGF2R
123951	FNBP1	SH3KBP1	complex; input	-	1	FNBP1_SH3KBP1
123983	FNBP1	WASF2	predicted	-	0.99	FNBP1_WASF2
123996	FNBP1L	IGF2R	complex; input	-	1	FNBP1L_IGF2R
124016	FNBP1L	SH3KBP1	complex; input	-	1	FNBP1L_SH3KBP1
124048	FNBP1L	WASF2	predicted	-	1	FNBP1L_WASF2
124072	FNIP1	TCIRG1	activate	->	1	FNIP1_TCIRG1
124087	FNIP2	TCIRG1	activate	->	1	FNIP2_TCIRG1
124105	FOLR1	RAB1B	complex; input	-	1	FOLR1_RAB1B
124127	FOLR1	STX5	complex; input	-	1	FOLR1_STX5
124190	FOS	HSPA5	expression regulates	->	1	FOS_HSPA5
124247	FOS	KAT5	expression regulates	->	1	FOS_KAT5
124251	FOS	KMT2A	expression regulates	->	1	FOS_KMT2A
124291	FOS	MMP9	GErel: expression	->	1	FOS_MMP9
124372	FOS	RUNX2	PPrel: binding/association	-	1	FOS_RUNX2
124419	FOS	TLR2	PCrel: activated, indirect effect	<-	1	FOS_TLR2
124437	FOS	USF2	predicted	-	0.64	FOS_USF2
124560	FOSL1	USF2	complex; input	-	1	FOSL1_USF2
124646	FOXA1	KAT5	complex; input	-	1	FOXA1_KAT5
124673	FOXA1	NLE1	expression regulates	->	1	FOXA1_NLE1
124874	FOXB1	HUWE1	predicted	-	0.64	FOXB1_HUWE1
124887	FOXC1	GATAD2B	predicted	-	0.64	FOXC1_GATAD2B
124989	FOXG1	GATAD2B	predicted	-	0.64	FOXG1_GATAD2B
125147	FOXL2	PIAS1	catalyzed by	<-	1	FOXL2_PIAS1
125204	FOXN3	SNW1	predicted	-	0.64	FOXN3_SNW1
125303	FOXO1	RUNX2	predicted	-	0.54	FOXO1_RUNX2
125631	FOXP3	KAT5	predicted	-	0.64	FOXP3_KAT5
125709	FOXQ1	GATAD2B	predicted	-	0.64	FOXQ1_GATAD2B
125725	FOXRED1	NDUFS5	predicted	-	0.64	FOXRED1_NDUFS5
125726	FOXRED1	RTN4IP1	predicted	-	0.64	FOXRED1_RTN4IP1
125729	FOXS1	GATAD2B	predicted	-	0.64	FOXS1_GATAD2B
125742	FPR1	GNAI2	complex; input	-	1	FPR1_GNAI2
125744	FPR1	GNAQ	PPrel: activation	->	1	FPR1_GNAQ
125745	FPR1	GNAS	PPrel: activation; complex	->	1	FPR1_GNAS
125761	FPR2	GNAI2	complex; input	-	1	FPR2_GNAI2
125763	FPR2	GNAQ	complex; input	-	1	FPR2_GNAQ
125773	FPR3	GNAI2	complex; input	-	1	FPR3_GNAI2
126006	FSHB	GNAS	complex; reaction	-	1	FSHB_GNAS
126031	FSHR	GNAS	PPrel: activation; complex	->	1	FSHR_GNAS
126039	FSHR	USF2	expression regulated by	<-	1	FSHR_USF2
126090	FTSJ3	GLTSCR2	predicted	-	0.66	FTSJ3_GLTSCR2
126095	FTSJ3	KRR1	activate	->	1	FTSJ3_KRR1
126105	FTSJ3	NOP2	predicted	-	0.99	FTSJ3_NOP2
126121	FTSJ3	RPS15A	reaction	-	1	FTSJ3_RPS15A
126157	FUBP1	HNRNPA3	predicted	-	0.59	FUBP1_HNRNPA3
126165	FUBP1	SP3	predicted	-	0.65	FUBP1_SP3
126220	FUS	HNRNPA3	complex; input	-	1	FUS_HNRNPA3
126282	FUS	PRPF4	complex; input	-	1	FUS_PRPF4
126308	FUS	SMNDC1	complex; input	-	1	FUS_SMNDC1
126311	FUS	SNRNP40	complex; input	-	1	FUS_SNRNP40
126326	FUS	SNW1	complex; input	-	1	FUS_SNW1
126336	FUS	SRSF4	complex; input	-	1	FUS_SRSF4
126338	FUS	SRSF6	complex; input	-	1	FUS_SRSF6
126342	FUS	SYF2	complex; input	-	1	FUS_SYF2
126449	FYB1	NCF4	predicted	-	0.92	FYB1_NCF4
126452	FYB1	SIRPA	complex; input	-	1	FYB1_SIRPA
126472	FYN	GNAI2	activate; activated by; inhibited by	->	1	FYN_GNAI2
126589	FYN	ITGAM	catalyzed by	<-	1	FYN_ITGAM
126726	FYN	SH3KBP1	catalyze	->	1	FYN_SH3KBP1
126821	FYTTD1	SARNP	predicted	-	0.64	FYTTD1_SARNP
126829	FZD1	GNAQ	PPrel: activation, phosphorylation; activate	->	1	FZD1_GNAQ
126888	FZD10	GNAQ	PPrel: activation, phosphorylation; activate	->	1	FZD10_GNAQ
126944	FZD2	GNAQ	PPrel: activation, phosphorylation; activate	->	1	FZD2_GNAQ
127017	FZD3	GNAQ	PPrel: activation, phosphorylation; activate	->	1	FZD3_GNAQ
127086	FZD4	GNAQ	PPrel: activation, phosphorylation; activate	->	1	FZD4_GNAQ
127170	FZD5	GNAQ	PPrel: activation, phosphorylation; activate	->	1	FZD5_GNAQ
127233	FZD6	GNAQ	PPrel: activation, phosphorylation; activate	->	1	FZD6_GNAQ
127288	FZD7	GNAQ	PPrel: activation, phosphorylation; activate	->	1	FZD7_GNAQ
127317	FZD7	SDCBP	predicted	-	0.64	FZD7_SDCBP
127346	FZD8	GNAQ	PPrel: activation, phosphorylation; activate	->	1	FZD8_GNAQ
127401	FZD9	GNAQ	PPrel: activation, phosphorylation; activate	->	1	FZD9_GNAQ
127634	G6PC2	USF2	expression regulated by	<-	1	G6PC2_USF2
127655	GAB1	GGA3	complex; input	-	1	GAB1_GGA3
127661	GAB1	HCK	activated by	<-	1	GAB1_HCK
127780	GAB2	HCK	PPrel: activated by, phosphorylation; activated by	<-	1	GAB2_HCK
128108	GABARAPL2	NSF	predicted	-	0.64	GABARAPL2_NSF
128135	GABBR1	GNAI2	PPrel: activation; complex; input	->	1	GABBR1_GNAI2
128177	GABBR2	GNAI2	PPrel: activation; complex; input	->	1	GABBR2_GNAI2
128274	GABPA	SP3	predicted	-	0.64	GABPA_SP3
128322	GABRA1	NSF	PPrel: binding/association	-	1	GABRA1_NSF
128339	GABRA2	NSF	PPrel: binding/association	-	1	GABRA2_NSF
128355	GABRA3	NSF	PPrel: binding/association	-	1	GABRA3_NSF
128369	GABRA4	NSF	PPrel: binding/association	-	1	GABRA4_NSF
128383	GABRA5	NSF	PPrel: binding/association	-	1	GABRA5_NSF
128396	GABRA6	NSF	PPrel: binding/association	-	1	GABRA6_NSF
128407	GABRB1	NSF	PPrel: binding/association	-	1	GABRB1_NSF
128417	GABRB2	NSF	PPrel: binding/association	-	1	GABRB2_NSF
128427	GABRB3	NSF	PPrel: binding/association	-	1	GABRB3_NSF
128432	GABRD	NSF	PPrel: binding/association	-	1	GABRD_NSF
128438	GABRE	NSF	PPrel: binding/association	-	1	GABRE_NSF
128444	GABRG1	NSF	PPrel: binding/association	-	1	GABRG1_NSF
128452	GABRG2	NSF	PPrel: binding/association	-	1	GABRG2_NSF
128461	GABRG3	NSF	PPrel: binding/association	-	1	GABRG3_NSF
128466	GABRP	NSF	PPrel: binding/association	-	1	GABRP_NSF
128473	GABRQ	NSF	PPrel: binding/association	-	1	GABRQ_NSF
128587	GADD45GIP1	MRPL2	complex	-	1	GADD45GIP1_MRPL2
128619	GADD45GIP1	MRPL53	complex	-	1	GADD45GIP1_MRPL53
128628	GADD45GIP1	MRPS14	catalyzed by; complex; input	<-	1	GADD45GIP1_MRPS14
128641	GADD45GIP1	MRPS26	catalyzed by; complex; input	<-	1	GADD45GIP1_MRPS26
128671	GAK	IGF2R	complex; input	-	1	GAK_IGF2R
128692	GAK	SH3KBP1	complex; input	-	1	GAK_SH3KBP1
128723	GAL	GNAI2	complex; input	-	1	GAL_GNAI2
129015	GALR1	GNAI2	complex; input	-	1	GALR1_GNAI2
129024	GALR2	GNAI2	complex; input	-	1	GALR2_GNAI2
129026	GALR2	GNAQ	predicted	-	0.64	GALR2_GNAQ
129037	GALR3	GNAI2	complex; input	-	1	GALR3_GNAI2
129077	GAPDH	HTT	complex; input	-	1	GAPDH_HTT
129078	GAPDH	HUWE1	predicted	-	0.73	GAPDH_HUWE1
129094	GAPDH	S100A8	predicted	-	0.64	GAPDH_S100A8
129113	GAPDHS	HTT	complex; input	-	1	GAPDHS_HTT
129121	GAPVD1	IGF2R	complex; input	-	1	GAPVD1_IGF2R
129141	GAPVD1	SH3KBP1	complex; input	-	1	GAPVD1_SH3KBP1
129238	GAST	GNAQ	complex; input	-	1	GAST_GNAQ
129262	GATA1	GATAD2B	complex; input	-	1	GATA1_GATAD2B
129294	GATA1	KMT2A	complex; input	-	1	GATA1_KMT2A
129526	GATA3	KAT5	complex; input	-	1	GATA3_KAT5
129620	GATA4	PIAS1	predicted	-	0.64	GATA4_PIAS1
129681	GATAD2A	GATAD2B	complex; input	-	1	GATAD2A_GATAD2B
129702	GATAD2B	HDAC1	complex; input	-	1	GATAD2B_HDAC1
129703	GATAD2B	HDAC2	complex; input	-	1	GATAD2B_HDAC2
129704	GATAD2B	HMG20A	predicted	-	0.64	GATAD2B_HMG20A
129705	GATAD2B	L3MBTL2	predicted	-	0.77	GATAD2B_L3MBTL2
129706	GATAD2B	MBD2	complex; input	-	1	GATAD2B_MBD2
129707	GATAD2B	MBD3	complex; input	-	1	GATAD2B_MBD3
129708	GATAD2B	MBD3L1	predicted	-	0.64	GATAD2B_MBD3L1
129709	GATAD2B	MBD3L2	complex; input	-	1	GATAD2B_MBD3L2
129710	GATAD2B	MTA2	complex; input	-	1	GATAD2B_MTA2
129711	GATAD2B	MTA3	predicted	-	0.64	GATAD2B_MTA3
129712	GATAD2B	NOTCH1	predicted	-	0.64	GATAD2B_NOTCH1
129713	GATAD2B	NR2E3	predicted	-	0.5	GATAD2B_NR2E3
129714	GATAD2B	NR4A2	predicted	-	0.54	GATAD2B_NR4A2
129715	GATAD2B	NR4A3	predicted	-	0.54	GATAD2B_NR4A3
129716	GATAD2B	POU5F1	predicted	-	0.54	GATAD2B_POU5F1
129717	GATAD2B	PRMT5	input	-	1	GATAD2B_PRMT5
129718	GATAD2B	RBBP4	complex; input	-	1	GATAD2B_RBBP4
129719	GATAD2B	RBBP7	complex; input	-	1	GATAD2B_RBBP7
129720	GATAD2B	RNF2	predicted	-	0.64	GATAD2B_RNF2
129721	GATAD2B	SOX2	predicted	-	0.64	GATAD2B_SOX2
129722	GATAD2B	TFCP2L1	predicted	-	0.54	GATAD2B_TFCP2L1
129723	GATAD2B	TRIM27	predicted	-	0.64	GATAD2B_TRIM27
129725	GATAD2B	ZBTB1	predicted	-	0.64	GATAD2B_ZBTB1
129726	GATAD2B	ZBTB7A	predicted	-	0.99	GATAD2B_ZBTB7A
129727	GATAD2B	ZFPM1	complex; input	-	1	GATAD2B_ZFPM1
129734	GBA	PSAP	complex	-	1	GBA_PSAP
129749	GBF1	RAB1B	complex; input	-	1	GBF1_RAB1B
129807	GCC2	IGF2R	complex; input	-	1	GCC2_IGF2R
129852	GCFC2	SMNDC1	complex	-	1	GCFC2_SMNDC1
129854	GCFC2	SNRNP40	complex	-	1	GCFC2_SNRNP40
129866	GCFC2	SNW1	complex	-	1	GCFC2_SNW1
129883	GCG	GNAQ	complex; input	-	1	GCG_GNAQ
129884	GCG	GNAS	catalyze; complex; input	->	1	GCG_GNAS
129926	GCGR	GNAQ	PPrel: activation	->	1	GCGR_GNAQ
129927	GCGR	GNAS	PPrel: activation	->	1	GCGR_GNAS
129940	GCK	NDC1	catalyzed by	<-	1	GCK_NDC1
129984	GCKR	NDC1	catalyzed by	<-	1	GCKR_NDC1
130050	GCN1	RPL18	complex	-	1	GCN1_RPL18
130053	GCN1	RPL21	complex	-	1	GCN1_RPL21
130093	GCN1	RPS15A	complex	-	1	GCN1_RPS15A
130118	GCN1	RPSA	complex	-	1	GCN1_RPSA
130120	GCNT1	GOLPH3	predicted	-	0.64	GCNT1_GOLPH3
130239	GDI1	GNAI2	predicted	-	0.64	GDI1_GNAI2
130259	GDI1	RAB1B	predicted	-	0.64	GDI1_RAB1B
130261	GDI1	RAB22A	predicted	-	0.64	GDI1_RAB22A
130465	GEMIN2	NDC1	activated by	<-	1	GEMIN2_NDC1
130496	GEMIN2	SMNDC1	predicted	-	0.97	GEMIN2_SMNDC1
130515	GEMIN4	NDC1	activated by	<-	1	GEMIN4_NDC1
130561	GEMIN5	NDC1	activated by	<-	1	GEMIN5_NDC1
130608	GEMIN6	NDC1	activated by	<-	1	GEMIN6_NDC1
130651	GEMIN7	NDC1	activated by	<-	1	GEMIN7_NDC1
130693	GEMIN8	NDC1	activated by	<-	1	GEMIN8_NDC1
130734	GEN1	KAT5	catalyze	->	1	GEN1_KAT5
130761	GET4	STX5	catalyzed by; complex; input	<-	1	GET4_STX5
130794	GFI1	PIAS1	predicted	-	0.54	GFI1_PIAS1
130814	GFI1	USF2	expression regulated by	<-	1	GFI1_USF2
130841	GFM1	MRPL2	complex; input	-	1	GFM1_MRPL2
130873	GFM1	MRPL53	complex; input	-	1	GFM1_MRPL53
