	Gene1	Gene2	Annotation	Direction	Score
7686	FLT4	ITGB1	complex; input	-	1
7687	FMNL1	ITGB2	predicted	-	0.98
7688	FN1	ITGAM	PPrel: activation; complex; input	->	1
7689	FN1	ITGB1	PPrel: activation; activate; complex; input; reaction	->	1
7690	FN1	ITGB2	PPrel: activation; complex; input	->	1
7691	FNBP1	WAS	predicted	-	0.64
7692	FOLR1	RAB1B	complex; input	-	1
7693	FOLR1	STX5	complex; input	-	1
7694	FOLR1	YKT6	complex; input	-	1
7695	FOS	MMP9	GErel: expression	->	1
7696	FOS	PSMC5	predicted	-	0.99
7697	FOS	RUNX2	PPrel: binding/association	-	1
7698	FOSL2	MTF2	expression regulates	->	1
7699	FOXA1	MTF2	expression regulates	->	1
7700	FOXA1	NLE1	expression regulates	->	1
7701	FOXA2	MTF2	expression regulates	->	1
7702	FOXA2	NFYC	predicted	-	0.5
7703	FOXB1	HUWE1	predicted	-	0.64
7704	FOXE1	FOXK2	predicted	-	0.98
7705	FOXK1	FOXK2	predicted	-	0.98
7706	FOXK2	GPS2	predicted	-	0.64
7707	FOXK2	HCFC1	complex	-	1
7708	FOXK2	HDAC1	predicted	-	0.64
7709	FOXK2	HDAC2	predicted	-	0.64
7710	FOXK2	HIRA	predicted	-	0.64
7711	FOXK2	HOXB9	predicted	-	0.64
7712	FOXK2	HOXD13	predicted	-	0.64
7713	FOXK2	IKZF1	predicted	-	0.64
7714	FOXK2	IL2	predicted	-	0.64
7715	FOXK2	ING1	predicted	-	0.64
7716	FOXK2	IRF2	predicted	-	0.64
7717	FOXK2	KANK2	predicted	-	0.64
7718	FOXK2	KDM1B	complex	-	1
7719	FOXK2	KDM5A	predicted	-	0.64
7720	FOXK2	KMT2D	predicted	-	0.64
7721	FOXK2	MAX	predicted	-	0.64
7722	FOXK2	MBD5	complex	-	1
7723	FOXK2	MBD6	complex	-	1
7724	FOXK2	MCRS1	predicted	-	0.98
7725	FOXK2	MNT	predicted	-	0.64
7726	FOXK2	NCOR2	predicted	-	0.64
7727	FOXK2	NRF1	predicted	-	0.64
7728	FOXK2	OGT	complex	-	1
7729	FOXK2	PER1	predicted	-	0.64
7730	FOXK2	RB1	predicted	-	0.64
7731	FOXK2	RBBP7	predicted	-	0.64
7732	FOXK2	SAP30	predicted	-	0.64
7733	FOXK2	SAP30L	predicted	-	0.64
7734	FOXK2	SATB2	predicted	-	0.64
7735	FOXK2	SIN3A	predicted	-	0.64
7736	FOXK2	SMARCA5	predicted	-	0.64
7737	FOXK2	SOX2	predicted	-	0.64
7738	FOXK2	SREBF1	expression regulated by	<-	1
7739	FOXK2	SUDS3	predicted	-	0.64
7740	FOXK2	TBL1X	predicted	-	0.64
7741	FOXK2	TBL1XR1	predicted	-	0.64
7742	FOXK2	TBP	predicted	-	0.64
7743	FOXK2	TEAD1	predicted	-	0.64
7744	FOXK2	TET2	predicted	-	0.54
7745	FOXK2	TFAP4	predicted	-	0.64
7746	FOXK2	TMF1	predicted	-	0.64
7747	FOXK2	TNFRSF1A	predicted	-	0.64
7748	FOXK2	TP53	predicted	-	0.64
7749	FOXK2	TPR	predicted	-	0.64
7750	FOXK2	TULP3	predicted	-	0.64
7751	FOXK2	XPO1	predicted	-	0.64
7752	FOXK2	YY1	complex	-	1
7753	FOXL2	NKRF	predicted	-	0.64
7754	FOXM1	MAP2K1	activated by	<-	1
7755	FOXO1	NFYC	complex; input	-	1
7756	FOXO1	RUNX2	predicted	-	0.54
7757	FOXO3	NFYC	complex; input	-	1
7758	FOXO3	RUNX3	complex; input	-	1
7759	FOXP3	MAP2K1	predicted	-	0.54
7760	FOXP3	NKRF	predicted	-	0.54
7761	FOXP3	NPM3	predicted	-	0.54
7762	FOXP3	RUNX3	predicted	-	0.54
7763	FOXRED1	RTN4IP1	predicted	-	0.64
7764	FPR1	GNAI2	complex; input	-	1
7765	FPR1	GNAQ	PPrel: activation	->	1
7766	FPR1	GNAS	PPrel: activation; complex	->	1
7767	FPR1	GNG2	complex; input	-	1
7768	FPR2	GNAI2	complex; input	-	1
7769	FPR2	GNAQ	complex; input	-	1
7770	FPR2	GNG2	complex; input	-	1
7771	FPR3	GNAI2	complex; input	-	1
7772	FPR3	GNG2	complex; input	-	1
7773	FRAS1	ITGB1	PPrel: activation	->	1
7774	FREM1	ITGB1	PPrel: activation	->	1
7775	FREM2	ITGB1	PPrel: activation	->	1
7776	FSHB	GNAS	complex; reaction	-	1
7777	FSHB	GNG2	complex	-	1
7778	FSHR	GNAS	PPrel: activation; complex	->	1
7779	FSHR	GNG2	complex	-	1
7780	FTSJ3	GLTSCR2	predicted	-	0.66
7781	FTSJ3	HEATR1	reaction	-	1
7782	FTSJ3	MAK16	predicted	-	0.78
7783	FTSJ3	NOP14	activate	->	1
7784	FTSJ3	NOP2	predicted	-	0.99
7785	FTSJ3	PDCD11	activate	->	1
7786	FTSJ3	RPL7L1	predicted	-	0.99
7787	FTSJ3	UTP15	reaction	-	1
7788	FTSJ3	WDR3	activate	->	1
7789	FUS	PQBP1	complex; input	-	1
7790	FUS	PRCC	complex; input	-	1
7791	FUS	SMNDC1	complex; input	-	1
7792	FUS	SNRNP40	complex; input	-	1
7793	FUS	SRSF4	complex; input	-	1
7794	FUS	SRSF6	complex; input	-	1
7795	FUS	TAF15	predicted	-	0.92
7796	FUS	UPF3B	complex; input	-	1
7797	FXN	HSPA9	predicted	-	0.99
7798	FXN	LYRM4	complex	-	1
7799	FXN	PMPCB	predicted	-	0.78
7800	FYB1	ITGB1	PPrel: binding/association	-	1
7801	FYB1	SIRPA	complex; input	-	1
7802	FYB1	WAS	predicted	-	0.64
7803	FYN	GNAI2	activate; activated by; inhibited by	->	1
7804	FYN	GNG2	reaction	-	1
7805	FYN	ITGAM	catalyzed by	<-	1
7806	FYN	ITGB1	catalyzed by	<-	1
7807	FYN	ITGB2	catalyzed by	<-	1
7808	FYN	PTPRC	PPrel: activated by, dephosphorylation; activated by	<-	1
7809	FYN	RUNX3	predicted	-	0.64
7810	FYN	WAS	predicted	-	0.64
7811	FYTTD1	SARNP	predicted	-	0.64
7812	FZD1	GNAQ	PPrel: activation, phosphorylation; activate	->	1
7813	FZD1	GNG2	activate	->	1
7814	FZD10	GNAQ	PPrel: activation, phosphorylation; activate	->	1
7815	FZD10	GNG2	activate	->	1
7816	FZD2	GNAQ	PPrel: activation, phosphorylation; activate	->	1
7817	FZD2	GNG2	activate; complex; input	->	1
7818	FZD3	GNAQ	PPrel: activation, phosphorylation; activate	->	1
7819	FZD3	GNG2	activate; complex; input	->	1
7820	FZD4	GNAQ	PPrel: activation, phosphorylation; activate	->	1
7821	FZD4	GNG2	activate; complex; input	->	1
7822	FZD5	GNAQ	PPrel: activation, phosphorylation; activate	->	1
7823	FZD5	GNG2	activate; complex; input	->	1
7824	FZD6	GNAQ	PPrel: activation, phosphorylation; activate	->	1
7825	FZD6	GNG2	activate; complex; input	->	1
7826	FZD7	GNAQ	PPrel: activation, phosphorylation; activate	->	1
7827	FZD7	GNG2	activate	->	1
7828	FZD8	GNAQ	PPrel: activation, phosphorylation; activate	->	1
7829	FZD8	GNG2	activate	->	1
7830	FZD9	GNAQ	PPrel: activation, phosphorylation; activate	->	1
7831	FZD9	GNG2	activate	->	1
7832	FZR1	IST1	predicted	-	0.64
7833	FZR1	PSMC5	catalyzed by	<-	1
7834	G22P1	TRAP1	predicted	-	0.6
7835	G3BP1	HSPA9	predicted	-	0.58
7836	GAA	GYG1	catalyze	->	1
7837	GAA	LARGE1	predicted	-	0.64
7838	GAA	USF1	expression regulated by	<-	1
7839	GAB1	MAP2K1	activate	->	1
7840	GAB2	MAP2K1	activate	->	1
7841	GABBR1	GNAI2	PPrel: activation; complex; input	->	1
7842	GABBR1	GNG2	PPrel: activation; catalyze; complex; input	->	1
7843	GABBR2	GNAI2	PPrel: activation; complex; input	->	1
7844	GABBR2	GNG2	PPrel: activation; catalyze; complex; input	->	1
7845	GABPA	MTF2	expression regulates	->	1
7846	GADD45A	SH3GLB1	predicted	-	0.64
7847	GADD45GIP1	MRPL14	complex	-	1
7848	GADD45GIP1	MRPL17	complex	-	1
7849	GADD45GIP1	MRPL18	complex	-	1
7850	GADD45GIP1	MRPL2	complex	-	1
7851	GADD45GIP1	MRPL37	complex	-	1
7852	GADD45GIP1	MRPL40	complex	-	1
7853	GADD45GIP1	MRPL45	complex	-	1
7854	GADD45GIP1	MRPL57	complex	-	1
7855	GADD45GIP1	MRPS14	catalyzed by; complex; input	<-	1
7856	GADD45GIP1	MRPS16	catalyzed by; complex; input	<-	1
7857	GADD45GIP1	MRPS18B	catalyzed by; complex; input	<-	1
7858	GADD45GIP1	MRPS2	catalyzed by; complex; input	<-	1
7859	GADD45GIP1	MRPS22	catalyzed by; complex; input	<-	1
7860	GADD45GIP1	MRPS23	catalyzed by; complex; input	<-	1
7861	GADD45GIP1	MRPS26	catalyzed by; complex; input	<-	1
7862	GADD45GIP1	MRPS27	catalyzed by; complex; input	<-	1
7863	GADD45GIP1	MRPS34	catalyzed by; complex; input	<-	1
7864	GADD45GIP1	MRPS5	catalyzed by; complex; input	<-	1
7865	GADD45GIP1	MRPS6	catalyzed by; complex; input	<-	1
7866	GADD45GIP1	PTCD3	catalyzed by; complex; input	<-	1
7867	GAL	GNAI2	complex; input	-	1
7868	GAL	GNG2	complex; input	-	1
7869	GALR1	GNAI2	complex; input	-	1
7870	GALR1	GNG2	complex; input	-	1
7871	GALR2	GNAI2	complex; input	-	1
7872	GALR2	GNAQ	predicted	-	0.64
7873	GALR2	GNG2	complex; input	-	1
7874	GALR3	GNAI2	complex; input	-	1
7875	GALR3	GNG2	complex; input	-	1
7876	GAPDH	GBP1	predicted	-	0.64
7877	GAPDH	GPI	predicted	-	0.98
7878	GAPDH	HSPA9	predicted	-	0.73
7879	GAPDH	HTT	complex; input	-	1
7880	GAPDH	HUWE1	predicted	-	0.73
7881	GAPDH	S100A8	predicted	-	0.64
7882	GAPDHS	HTT	complex; input	-	1
7883	GARNL3	GNG2	catalyzed by	<-	1
7884	GAST	GNAQ	complex; input	-	1
7885	GAST	GNG2	complex; input	-	1
7886	GATA1	TESC	expression regulates	->	1
7887	GATA2	TESC	expression regulates	->	1
7888	GATA3	RUNX3	predicted	-	0.54
7889	GBA	PSAP	complex	-	1
7890	GBF1	RAB1B	complex; input	-	1
7891	GBF1	YKT6	complex; input	-	1
7892	GBP1	GBP2	predicted	-	1
7893	GBP1	GBP5	predicted	-	0.98
7894	GBP1	IRF1	predicted	-	0.98
7895	GBP1	IRF2	predicted	-	0.64
7896	GBP1	IRF9	predicted	-	0.98
7897	GBP1	ISG15	predicted	-	0.64
7898	GBP1	LCP1	predicted	-	0.58
7899	GBP1	SPTBN1	predicted	-	0.64
7900	GBP1	STAT1	predicted	-	0.98
7901	GBP1	STAT2	predicted	-	0.64
7902	GCFC2	PQBP1	complex	-	1
7903	GCFC2	PRCC	complex	-	1
7904	GCFC2	SMNDC1	complex	-	1
7905	GCFC2	SNRNP40	complex	-	1
7906	GCG	GNAQ	complex; input	-	1
7907	GCG	GNAS	catalyze; complex; input	->	1
7908	GCG	GNG2	catalyze; complex; input	->	1
7909	GCGR	GNAQ	PPrel: activation	->	1
7910	GCGR	GNAS	PPrel: activation	->	1
7911	GCK	HK1	predicted	-	0.96
7912	GCN1	RPL23	complex	-	1
7913	GDI1	GNAI2	predicted	-	0.64
7914	GDI1	RAB1B	predicted	-	0.64
7915	GDI1	RAB35	complex	-	1
7916	GDI1	RAB8B	predicted	-	0.64
7917	GDI1	RHOG	complex; input	-	1
7918	GDI2	RAB35	complex	-	1
7919	GDI2	RHOG	complex; input	-	1
7920	GEMIN2	SMNDC1	predicted	-	0.97
7921	GET4	STX5	catalyzed by; complex; input	<-	1
7922	GFI1	RCOR1	predicted	-	0.99
7923	GFI1B	RCOR1	predicted	-	0.77
7924	GFM1	MRPL14	complex; input	-	1
7925	GFM1	MRPL17	complex; input	-	1
7926	GFM1	MRPL18	complex; input	-	1
7927	GFM1	MRPL2	complex; input	-	1
7928	GFM1	MRPL37	complex; input	-	1
7929	GFM1	MRPL40	complex; input	-	1
7930	GFM1	MRPL45	complex; input	-	1
7931	GFM1	MRPL57	complex; input	-	1
7932	GFM1	MRPS14	complex; input	-	1
7933	GFM1	MRPS16	complex; input	-	1
7934	GFM1	MRPS18B	complex; input	-	1
7935	GFM1	MRPS2	complex; input	-	1
7936	GFM1	MRPS22	complex; input	-	1
7937	GFM1	MRPS23	complex; input	-	1
7938	GFM1	MRPS26	complex; input	-	1
7939	GFM1	MRPS27	complex; input	-	1
7940	GFM1	MRPS34	complex; input	-	1
7941	GFM1	MRPS5	complex; input	-	1
7942	GFM1	MRPS6	complex; input	-	1
7943	GFM1	PTCD3	complex; input	-	1
7944	GFM2	MRPL14	complex; input	-	1
7945	GFM2	MRPL17	complex; input	-	1
7946	GFM2	MRPL18	complex; input	-	1
7947	GFM2	MRPL2	complex; input	-	1
7948	GFM2	MRPL37	complex; input	-	1
7949	GFM2	MRPL40	complex; input	-	1
7950	GFM2	MRPL45	complex; input	-	1
7951	GFM2	MRPL57	complex; input	-	1
7952	GFM2	MRPS14	complex; input	-	1
7953	GFM2	MRPS16	complex; input	-	1
7954	GFM2	MRPS18B	complex; input	-	1
7955	GFM2	MRPS2	complex; input	-	1
7956	GFM2	MRPS22	complex; input	-	1
7957	GFM2	MRPS23	complex; input	-	1
7958	GFM2	MRPS26	complex; input	-	1
7959	GFM2	MRPS27	complex; input	-	1
7960	GFM2	MRPS34	complex; input	-	1
7961	GFM2	MRPS5	complex; input	-	1
7962	GFM2	MRPS6	complex; input	-	1
7963	GFM2	PTCD3	complex; input	-	1
7964	GGA1	RABEP1	complex	-	1
7965	GGA2	RABEP1	complex	-	1
7966	GGA3	RABEP1	complex	-	1
7967	GHR	PTPRC	predicted	-	0.98
7968	GHR	PTPRJ	predicted	-	0.98
7969	GHRH	GNAS	complex	-	1
7970	GHRH	GNG2	complex	-	1
7971	GHRHR	GNAS	PPrel: activation; complex	->	1
7972	GHRHR	GNG2	complex	-	1
7973	GHRL	GNAQ	complex; input	-	1
7974	GHRL	GNG2	complex; input	-	1
7975	GHSR	GNAI2	PPrel: activation	->	1
7976	GHSR	GNAQ	PPrel: activation; complex; input	->	1
7977	GHSR	GNG2	complex; input	-	1
7978	GINS1	GINS3	complex; input; predicted	-	1
7979	GINS2	GINS3	complex; input; predicted	-	1
7980	GINS3	GINS4	complex; input; predicted	-	1
7981	GINS3	HCC5	predicted	-	0.66
7982	GINS3	MCM2	complex; input; predicted	-	1
7983	GINS3	MCM3	complex; input; predicted	-	1
7984	GINS3	MCM4	complex; input; predicted	-	1
7985	GINS3	MCM5	complex; input; predicted	-	1
7986	GINS3	MCM6	complex; input; predicted	-	1
7987	GINS3	MCM7	complex; input; predicted	-	1
7988	GINS3	MCM8	predicted	-	0.66
7989	GINS3	MCM9	predicted	-	0.66
7990	GINS3	MCMDC2	predicted	-	0.66
7991	GIP	GNAS	complex	-	1
7992	GIP	GNG2	complex	-	1
7993	GIPR	GNAS	PPrel: activation; complex	->	1
7994	GIPR	GNG2	complex	-	1
7995	GIT2	RABEP1	predicted	-	0.64
7996	GJA1	TUBA4A	PPrel: binding/association	-	1
7997	GLE1	UPF3B	activate	->	1
7998	GLI1	GNAI2	activated by	<-	1
7999	GLI1	PSMC5	catalyzed by	<-	1
8000	GLI2	MAP2K1	activated by	<-	1
8001	GLI2	PSMC5	catalyzed by	<-	1
8002	GLI2	RUNX2	complex; input	-	1
8003	GLI3	PSMC5	catalyzed by	<-	1
8004	GLI3	RUNX2	complex; input	-	1
8005	GLP1R	GNAS	PPrel: activation; complex	->	1
8006	GLP1R	GNG2	complex	-	1
8007	GLP2R	GNAS	complex	-	1
8008	GLP2R	GNG2	complex	-	1
8009	GLTSCR2	RICTOR	predicted	-	0.66
8010	GMFG	ITGB2	predicted	-	0.59
8011	GMIP	RHOG	catalyze	->	1
8012	GMNN	PSMC5	catalyzed by	<-	1
8013	GNA11	GNAQ	catalyze; catalyzed by; input	<->	1
8014	GNA11	GNG2	complex; input	-	1
8015	GNA12	GNG2	complex; input	-	1
8016	GNA13	GNAQ	complex	-	1
8017	GNA13	GNG2	complex; input	-	1
8018	GNA13	RHOG	catalyze	->	1
8019	GNA14	GNAQ	catalyze; catalyzed by; input	<->	1
8020	GNA14	GNG2	complex; input	-	1
8021	GNA15	GNAQ	catalyze; catalyzed by; input	<->	1
8022	GNA15	GNG2	complex; input	-	1
8023	GNAI1	GNAI2	catalyze; catalyzed by; input	<->	1
8024	GNAI1	GNAQ	activated by	<-	1
8025	GNAI1	GNAS	activate; complex; inhibite	-	1
8026	GNAI1	GNG2	PPrel: binding/association; PPrel: dissociation; activated by; catalyze; complex; inhibite; input; reaction	<-	1
8027	GNAI1	PSAP	complex; input	-	1
8028	GNAI2	GNAI3	catalyze; catalyzed by; input	<->	1
8029	GNAI2	GNAL	complex; inhibit; input	-|	1
8030	GNAI2	GNAO1	catalyze; catalyzed by; input	<->	1
8031	GNAI2	GNAS	inhibit	-|	1
8032	GNAI2	GNAT1	catalyze; catalyzed by; input	<->	1
8033	GNAI2	GNAT2	catalyze; catalyzed by; input	<->	1
8034	GNAI2	GNAT3	catalyze; catalyzed by; input	<->	1
8035	GNAI2	GNAZ	catalyze; catalyzed by; input; reaction	<->	1
8036	GNAI2	GNB1	PPrel: binding/association; PPrel: dissociation; activated by; catalyze; complex; inhibit; input; reaction	<-	1
8037	GNAI2	GNB2	PPrel: binding/association; PPrel: dissociation; complex; input	-	1
8038	GNAI2	GNB3	PPrel: binding/association; PPrel: dissociation; complex; input	-	1
8039	GNAI2	GNB4	PPrel: binding/association; PPrel: dissociation; complex; input	-	1
8040	GNAI2	GNB5	PPrel: binding/association; PPrel: dissociation	-	1
8041	GNAI2	GNG10	PPrel: binding/association; PPrel: dissociation	-	1
8042	GNAI2	GNG11	PPrel: binding/association; PPrel: dissociation	-	1
8043	GNAI2	GNG12	PPrel: binding/association; PPrel: dissociation; complex; input	-	1
8044	GNAI2	GNG13	PPrel: binding/association; PPrel: dissociation	-	1
8045	GNAI2	GNG2	PPrel: binding/association; PPrel: dissociation; activated by; catalyze; complex; inhibit; input; reaction	<-	1
8046	GNAI2	GNG3	PPrel: binding/association; PPrel: dissociation; complex; input	-	1
8047	GNAI2	GNG4	PPrel: binding/association; PPrel: dissociation; complex; input	-	1
8048	GNAI2	GNG5	PPrel: binding/association; PPrel: dissociation; complex; input	-	1
8049	GNAI2	GNG7	PPrel: binding/association; PPrel: dissociation; complex; input	-	1
8050	GNAI2	GNG8	PPrel: binding/association; PPrel: dissociation; complex; input	-	1
8051	GNAI2	GNGT1	PPrel: binding/association; PPrel: dissociation; complex; input	-	1
8052	GNAI2	GNGT2	PPrel: binding/association; PPrel: dissociation; complex; input	-	1
8053	GNAI2	GPER1	complex; input	-	1
8054	GNAI2	GPR17	complex; input	-	1
8055	GNAI2	GPR18	complex; input	-	1
8056	GNAI2	GPR183	complex; input	-	1
8057	GNAI2	GPR31	complex; input	-	1
8058	GNAI2	GPR37	complex; input	-	1
8059	GNAI2	GPR37L1	complex; input	-	1
8060	GNAI2	GPR50	complex; input	-	1
8061	GNAI2	GPR55	complex; input	-	1
8062	GNAI2	GPSM1	PPrel: inhibited by; inhibited by	|-	1
8063	GNAI2	GPSM2	inhibited by	|-	1
8064	GNAI2	GPSM3	inhibited by	|-	1
8065	GNAI2	GRM1	PPrel: activated by; complex; input	<-	1
8066	GNAI2	GRM2	PCrel: activated by; PPrel: activated by; complex; input	<-	1
8067	GNAI2	GRM3	PCrel: activated by; PPrel: activated by; complex; input	<-	1
8068	GNAI2	GRM4	PCrel: activated by; complex; input	<-	1
8069	GNAI2	GRM5	complex; input	-	1
8070	GNAI2	GRM6	PCrel: activated by; complex; input	<-	1
8071	GNAI2	GRM7	PCrel: activated by; complex; input	<-	1
8072	GNAI2	GRM8	PCrel: activated by; complex; input	<-	1
8073	GNAI2	HCAR1	PPrel: activated by; complex; input	<-	1
8074	GNAI2	HCAR2	PPrel: activated by; complex; input	<-	1
8075	GNAI2	HCAR3	PPrel: activated by; complex; input	<-	1
8076	GNAI2	HCK	PPrel: activation; activate; activated by; complex; inhibit; input	<-	1
8077	GNAI2	HEBP1	complex; input	-	1
8078	GNAI2	HLA-DRA	inhibite	-|	1
8079	GNAI2	HLA-DRB1	inhibite	-|	1
8080	GNAI2	HRAS	PPrel: activation; activate	->	1
8081	GNAI2	HRH3	complex; input	-	1
8082	GNAI2	HRH4	complex; input	-	1
8083	GNAI2	HTR1A	PPrel: activated by; complex; input	<-	1
8084	GNAI2	HTR1B	PPrel: activated by; complex; input	<-	1
8085	GNAI2	HTR1D	PPrel: activated by; complex; input	<-	1
8086	GNAI2	HTR1E	PPrel: activated by; complex; input	<-	1
8087	GNAI2	HTR1F	PPrel: activated by; complex; input	<-	1
8088	GNAI2	HTR2A	complex; input	-	1
8089	GNAI2	HTR2B	complex; input	-	1
8090	GNAI2	HTR2C	complex; input	-	1
8091	GNAI2	HTR4	complex; input	-	1
8092	GNAI2	HTR5A	PPrel: activated by; complex; input	<-	1
8093	GNAI2	HTR6	complex; input	-	1
8094	GNAI2	HTR7	complex; input	-	1
8095	GNAI2	IGF1R	PPrel: activated by	<-	1
8096	GNAI2	IL12A	GErel: expression, indirect effect	->	1
8097	GNAI2	IL12B	GErel: expression, indirect effect	->	1
8098	GNAI2	INSL5	complex; input	-	1
8099	GNAI2	JAK2	activated by; inhibite	<-|	1
8100	GNAI2	KCNJ3	PCrel: activation; PPrel: activation	->	1
8101	GNAI2	KCNJ5	PPrel: activation	->	1
8102	GNAI2	KCNJ6	PPrel: activation	->	1
8103	GNAI2	KCNJ9	PPrel: activation	->	1
8104	GNAI2	KNG1	complex; input	-	1
8105	GNAI2	KRAS	PPrel: activation	->	1
8106	GNAI2	LCK	activate; activated by; inhibit	<-	1
8107	GNAI2	LHB	predicted	-	0.64
8108	GNAI2	LHCGR	predicted	-	0.64
8109	GNAI2	LPAR1	PPrel: activated by; activated by; complex; input	<-	1
8110	GNAI2	LPAR2	complex; input	-	1
8111	GNAI2	LPAR3	complex; input	-	1
8112	GNAI2	LPAR5	complex; input	-	1
8113	GNAI2	LTB4R	predicted	-	0.64
8114	GNAI2	LYN	PPrel: activation; activate; activated by; complex; inhibit; input	<-	1
8115	GNAI2	MAPK1	PPrel: activation; PPrel: activation, indirect effect; PPrel: activation, phosphorylation, indirect effect; activate	->	1
8116	GNAI2	MAPK10	PPrel: activation; PPrel: activation, phosphorylation, indirect effect	->	1
8117	GNAI2	MAPK11	PPrel: activation; PPrel: activation, phosphorylation, indirect effect	->	1
8118	GNAI2	MAPK12	PPrel: activation; PPrel: activation, phosphorylation, indirect effect	->	1
8119	GNAI2	MAPK13	PPrel: activation; PPrel: activation, phosphorylation, indirect effect	->	1
8120	GNAI2	MAPK14	PPrel: activation; PPrel: activation, phosphorylation, indirect effect; activate	->	1
8121	GNAI2	MAPK3	PPrel: activation; PPrel: activation, indirect effect; PPrel: activation, phosphorylation, indirect effect; activate	->	1
8122	GNAI2	MAPK8	PPrel: activation; PPrel: activation, phosphorylation, indirect effect; activate	->	1
8123	GNAI2	MAPK9	PPrel: activation; PPrel: activation, phosphorylation, indirect effect	->	1
8124	GNAI2	MAPRE1	predicted	-	0.64
8125	GNAI2	MCHR1	complex; input	-	1
8126	GNAI2	MCHR2	complex; input	-	1
8127	GNAI2	MMP14	PPrel: activation	->	1
8128	GNAI2	MMP15	PPrel: activation	->	1
8129	GNAI2	MMP16	PPrel: activation	->	1
8130	GNAI2	MMP17	PPrel: activation	->	1
8131	GNAI2	MMP24	PPrel: activation	->	1
8132	GNAI2	MMP25	PPrel: activation	->	1
8133	GNAI2	MRGPRX1	predicted	-	0.64
8134	GNAI2	MT-RNR2	complex; input	-	1
8135	GNAI2	MTNR1A	PPrel: activated by; complex; input	<-	1
8136	GNAI2	MTNR1B	PPrel: activated by; complex; input	<-	1
8137	GNAI2	NMS	complex; input	-	1
8138	GNAI2	NMU	complex; input	-	1
8139	GNAI2	NMUR1	complex; input	-	1
8140	GNAI2	NMUR2	complex; input	-	1
8141	GNAI2	NOS3	PPrel: activation; activate	->	1
8142	GNAI2	NPB	complex; input	-	1
8143	GNAI2	NPBWR1	complex; input	-	1
8144	GNAI2	NPBWR2	complex; input	-	1
8145	GNAI2	NPM1	predicted	-	0.64
8146	GNAI2	NPW	complex; input	-	1
8147	GNAI2	NPY	complex; input	-	1
8148	GNAI2	NPY1R	PPrel: activated by; complex; input	<-	1
8149	GNAI2	NPY2R	complex; input	-	1
8150	GNAI2	NPY4R	complex; input	-	1
8151	GNAI2	NPY5R	complex; input	-	1
8152	GNAI2	NRAS	PPrel: activation	->	1
8153	GNAI2	OPRD1	PPrel: activated by; complex; input	<-	1
8154	GNAI2	OPRK1	complex; input	-	1
8155	GNAI2	OPRL1	complex; input	-	1
8156	GNAI2	OPRM1	PPrel: activated by; catalyze; catalyzed by; complex; input	<->	1
8157	GNAI2	OXER1	complex; input	-	1
8158	GNAI2	OXGR1	complex; input	-	1
8159	GNAI2	OXTR	PPrel: activated by	<-	1
8160	GNAI2	P2RY12	PPrel: activated by; complex; input	<-	1
8161	GNAI2	P2RY13	complex; input	-	1
8162	GNAI2	P2RY14	complex; input	-	1
8163	GNAI2	P2RY4	complex; input	-	1
8164	GNAI2	PDCL	input	-	1
8165	GNAI2	PDGFB	reaction	-	1
8166	GNAI2	PDGFRB	reaction	-	1
8167	GNAI2	PDYN	catalyze; catalyzed by; complex; input	<->	1
8168	GNAI2	PENK	complex; input	-	1
8169	GNAI2	PF4	activated by; complex; input	<-	1
8170	GNAI2	PIK3CA	PPrel: activation	->	1
8171	GNAI2	PIK3CA VARIANT PROTEIN	PPrel: activation	->	1
8172	GNAI2	PIK3CB	PPrel: activation	->	1
8173	GNAI2	PIK3CD	PPrel: activation	->	1
8174	GNAI2	PIK3CG	PPrel: activation; PPrel: activation, indirect effect	->	1
8175	GNAI2	PIK3R1	PPrel: activation	->	1
8176	GNAI2	PIK3R2	PPrel: activation	->	1
8177	GNAI2	PIK3R3	PPrel: activation	->	1
8178	GNAI2	PIK3R5	PPrel: activation; PPrel: activation, indirect effect	->	1
8179	GNAI2	PIK3R6	PPrel: activation; PPrel: activation, indirect effect	->	1
8180	GNAI2	PLA2G4A	PPrel: activation	->	1
8181	GNAI2	PLA2G4B	PPrel: activation	->	1
8182	GNAI2	PLA2G4C	PPrel: activation	->	1
8183	GNAI2	PLA2G4D	PPrel: activation	->	1
8184	GNAI2	PLA2G4E	PPrel: activation	->	1
8185	GNAI2	PLA2G4F	PPrel: activation	->	1
8186	GNAI2	PLCB1	PPrel: activation; PPrel: activation, indirect effect; complex; input	->	1
8187	GNAI2	PLCB2	PPrel: activation; PPrel: activation, indirect effect; complex; input	->	1
8188	GNAI2	PLCB3	PPrel: activation; PPrel: activation, indirect effect; complex; input	->	1
8189	GNAI2	PLCB4	PPrel: activation; PPrel: activation, indirect effect; complex; input	->	1
8190	GNAI2	PLCG1	activate	->	1
8191	GNAI2	PMCH	complex; input	-	1
8192	GNAI2	PNOC	complex; input	-	1
8193	GNAI2	POMC	catalyze; catalyzed by; complex; input	<->	1
8194	GNAI2	PPBP	complex; input	-	1
8195	GNAI2	PPY	complex; input	-	1
8196	GNAI2	PRKACA	PPrel: activated by, phosphorylation	<-	1
8197	GNAI2	PRKACB	PPrel: activated by, phosphorylation	<-	1
8198	GNAI2	PRKACG	PPrel: activated by, phosphorylation	<-	1
8199	GNAI2	PRKCA	PPrel: activated by, phosphorylation	<-	1
