nodeLabel	Cluster_R_filtered_25k	Cluster_NR_filtered_25k	distance
MAR04316	0.236228590577362	0.236725039710504	0.0041
MAR04439	0.11985914273639	0.118024955023504	0.0041
MAR06547	0.187209450929194	0.186705644216931	0.0041
MAR06581	0.22109724200764	0.22128879778168	0.0041
MAR07701	0.235631637562992	0.236173404612049	0.0041
MAR07789	0.120688217095268	0.118913917116451	0.0041
MAR07791	0.120688217095268	0.118913917116451	0.0041
MAR08344	0.249087348186424	0.249872426976619	0.0041
MAR08540	0.245919902050458	0.246663386736008	0.0041
MAR09241	0.00627690924330372	0.0021208924469818	0.0041
MAR09937	0.292764590161418	0.294490035202979	0.0041
MAR10429	0.00626170217206517	0.0021110602859664	0.0041
MAR11541	0.12563994701586	0.124008648863181	0.0041
MAR11542	0.12563994701586	0.124008648863181	0.0041
MAR11546	0.114120920975202	0.112205926751672	0.0041
MAR12007	0.0218597355545545	0.0181107780240417	0.0041
MAR12371	0.360629414386226	0.363714832408487	0.0041
MATR3	0.539607677702946	0.546231365622411	0.0041
PIN1	0.518596435659292	0.524923030530709	0.0041
RAD50	0.53230894810728	0.538817007117736	0.0041
RBM39	0.562801672735224	0.56992755339615	0.0041
RPRD2	0.536919961676747	0.543554499477817	0.0041
SIN3A	0.548306267140013	0.555212981618308	0.0041
SNRPF	0.532377218209959	0.538976544940907	0.0041
TBL1XR1	0.533326820169887	0.539815830849163	0.0041
UCHL5	0.532392574185686	0.538877263364782	0.0041
XRCC6	0.539427306100727	0.546061058515785	0.0041
AP2M1	0.555494782944687	0.562369426516295	0.004
MAR00154	0.217889557594458	0.217897133898599	0.004
MAR00782	0.0995499606856649	0.0971356969593745	0.004
MAR00966	0.129107627398298	0.127301680500784	0.004
MAR00991	0.124454934583165	0.122678193207709	0.004
MAR01015	0.191201655968309	0.190729964623052	0.004
MAR01041	0.124454934583165	0.122678193207709	0.004
MAR01043	0.124454934583165	0.122678193207709	0.004
MAR01048	0.124454934583165	0.122678193207709	0.004
MAR01049	0.124454934583165	0.122678193207709	0.004
MAR01089	0.124454934583165	0.122678193207709	0.004
MAR01094	0.124454934583165	0.122678193207709	0.004
MAR01284	0.125270934917446	0.123378648191708	0.004
MAR01286	0.124454934583165	0.122678193207709	0.004
MAR01515	0.263372122619531	0.264320302227002	0.004
MAR01643	0.216161809384362	0.216173288693233	0.004
MAR02365	0.290095607289386	0.291638375201295	0.004
MAR02410	0.248021517401312	0.248716793290365	0.004
MAR02547	0.124454934583165	0.122678193207709	0.004
MAR02554	0.124454934583165	0.122678193207709	0.004
MAR02570	0.152375917139529	0.151127432525735	0.004
MAR02575	0.124454934583165	0.122678193207709	0.004
MAR03058	0.170095128982524	0.169214791840932	0.004
MAR03520	0.216194410666063	0.216204916957178	0.004
MAR03851	0.238899229807111	0.239402440506125	0.004
MAR03861	0.238899229807111	0.239402440506125	0.004
MAR04716	0.213984092403444	0.213876922711738	0.004
MAR04831	0.243194743554496	0.243746914471	0.004
MAR04987	0.299214329898018	0.300859658314361	0.004
MAR05086	0.299214329898018	0.300859658314361	0.004
MAR05256	0.299214329898018	0.300859658314361	0.004
MAR06543	0.188092557850737	0.187569773544918	0.004
MAR06557	0.187415057965932	0.186799743856217	0.004
MAR06580	0.225335521589242	0.225575202605601	0.004
MAR06606	0.201024467212468	0.200674908727181	0.004
MAR06760	0.265056532680344	0.266100688831681	0.004
MAR06761	0.264913144140056	0.265892469301769	0.004
MAR06764	0.288021430401184	0.289517314940674	0.004
MAR06790	0.258764896329981	0.259626105949584	0.004
MAR06979	0.258672631154591	0.25955907131908	0.004
MAR06981	0.258672631154591	0.25955907131908	0.004
MAR07941	0.297490523688153	0.299210764637949	0.004
MAR08349	0.239943643667366	0.240473145247523	0.004
MAR08418	0.216194410666063	0.216204916957178	0.004
MAR08791	0.223007452482135	0.223196795491306	0.004
MAR09408	0.0119827437086584	0.00791659686470448	0.004
MAR10233	0.0235643180518708	0.0197282790487615	0.004
MAR11339	0.00632642887236844	0.00211855152245509	0.004
MAR12288	0.207125330517146	0.206881641652543	0.004
MAR12822	0.276456881421797	0.277615624233517	0.004
NDE1	0.537631424816797	0.544177778365467	0.004
PRKDC	0.536485470084581	0.542940117140325	0.004
PSMD8	0.53415696712629	0.540567874073163	0.004
PSMD9	0.534681278419811	0.541117311913107	0.004
RCC2	0.538691985967474	0.545233384108315	0.004
RPRD1B	0.54331917242393	0.549864591534257	0.004
SNRNP40	0.53971433034785	0.546218272846446	0.004
SRP14	0.532695919859938	0.539108262955571	0.004
TBC1D3B	0.30790060185327	0.309797610357745	0.004
TUBG1	0.53824280458476	0.544822269772076	0.004
CBY1	0.314792819930376	0.316660596131129	0.0039
CD4	0.486929332303303	0.49221392953708	0.0039
EIF3L	0.540356486823457	0.546747114349282	0.0039
EIF4H	0.540201265879815	0.546593598894387	0.0039
MAR00855	0.216528116799926	0.21637966646212	0.0039
MAR00984	0.124258568023937	0.122270161480665	0.0039
MAR00992	0.147056061723588	0.145531490325371	0.0039
MAR00994	0.147056061723588	0.145531490325371	0.0039
MAR01021	0.147056061723588	0.145531490325371	0.0039
MAR01053	0.147056061723588	0.145531490325371	0.0039
MAR01113	0.147056061723588	0.145531490325371	0.0039
MAR01243	0.124612251436993	0.122650678334667	0.0039
MAR01844	0.292769700391093	0.294133107798698	0.0039
MAR02437	0.147056061723588	0.145531490325371	0.0039
MAR02444	0.147056061723588	0.145531490325371	0.0039
MAR02587	0.147056061723588	0.145531490325371	0.0039
MAR02896	0.207422469758906	0.207078092934437	0.0039
MAR02897	0.207422469758906	0.207078092934437	0.0039
MAR02953	0.266673441841837	0.26758763462601	0.0039
MAR03062	0.212036827556178	0.211863376535321	0.0039
MAR03065	0.212036827556178	0.211863376535321	0.0039
MAR03449	0.147056061723588	0.145531490325371	0.0039
MAR03463	0.147056061723588	0.145531490325371	0.0039
MAR03467	0.147056061723588	0.145531490325371	0.0039
MAR03503	0.251283087742485	0.251868530670105	0.0039
MAR03979	0.185696486681652	0.184999142022086	0.0039
MAR04248	0.147056061723588	0.145531490325371	0.0039
MAR04330	0.190321314366429	0.189678482795399	0.0039
MAR04356	0.147056061723588	0.145531490325371	0.0039
MAR04412	0.147056061723588	0.145531490325371	0.0039
MAR04733	0.214253544183491	0.214098247401842	0.0039
MAR04767	0.147056061723588	0.145531490325371	0.0039
MAR04812	0.147056061723588	0.145531490325371	0.0039
MAR04842	0.147056061723588	0.145531490325371	0.0039
MAR04995	0.251676830185709	0.25219854607833	0.0039
MAR05175	0.332551267813238	0.334732225858895	0.0039
MAR05337	0.147056061723588	0.145531490325371	0.0039
MAR05362	0.114354429383953	0.11214371041526	0.0039
MAR06545	0.187251047230385	0.186541681517723	0.0039
MAR06709	0.147056061723588	0.145531490325371	0.0039
MAR06791	0.258893960825745	0.259557059755971	0.0039
MAR06806	0.147056061723588	0.145531490325371	0.0039
MAR06811	0.147056061723588	0.145531490325371	0.0039
MAR06815	0.147056061723588	0.145531490325371	0.0039
MAR06820	0.147056061723588	0.145531490325371	0.0039
MAR06822	0.147056061723588	0.145531490325371	0.0039
MAR06824	0.147056061723588	0.145531490325371	0.0039
MAR06875	0.147056061723588	0.145531490325371	0.0039
MAR06882	0.147056061723588	0.145531490325371	0.0039
MAR06883	0.147056061723588	0.145531490325371	0.0039
MAR06886	0.147056061723588	0.145531490325371	0.0039
MAR06955	0.147056061723588	0.145531490325371	0.0039
MAR06971	0.147056061723588	0.145531490325371	0.0039
MAR06972	0.147056061723588	0.145531490325371	0.0039
MAR07655	0.217267619114824	0.217134569609759	0.0039
MAR07697	0.147056061723588	0.145531490325371	0.0039
MAR08630	0.147056061723588	0.145531490325371	0.0039
MAR08643	0.280714312079766	0.281844196543476	0.0039
MAR08664	0.147056061723588	0.145531490325371	0.0039
MAR11292	0.140864580605381	0.139164942586317	0.0039
MAR11470	0.237324128270649	0.237575520448264	0.0039
MAR12496	0.315321066822273	0.317159855764133	0.0039
MAR12721	0.276533055837399	0.277583441227308	0.0039
NONO	0.543099644823807	0.549523225134145	0.0039
NUP155	0.540067615645854	0.546542899727651	0.0039
POU2F1	0.560525134441653	0.567281582220457	0.0039
PSMB1	0.538247703978415	0.544565161309622	0.0039
RPA2	0.541647553448773	0.548060054510994	0.0039
SPCS2	0.536597118691452	0.542971693339751	0.0039
STAG1	0.545495644693263	0.551999997258728	0.0039
STAT3	0.546312298142822	0.552837140485169	0.0039
ATP2C1	0.507971469838789	0.513589290124262	0.0038
CANX	0.546758231772263	0.553130613181588	0.0038
EIF3G	0.543636417918604	0.549994903871211	0.0038
IKBKB	0.438320897303267	0.442478110028829	0.0038
MAR00157	0.112880241232755	0.110573154082696	0.0038
MAR00249	0.245490643338266	0.245743007294787	0.0038
MAR02511	0.17945091269842	0.17836588606986	0.0038
MAR02730	0.207493994348981	0.207012309216272	0.0038
MAR03021	0.123145249299852	0.120929296426731	0.0038
MAR03524	0.252383490181718	0.252862468315381	0.0038
MAR04297	0.216397988978878	0.216160263095188	0.0038
MAR04582	0.200470616690457	0.199885051818589	0.0038
MAR04638	0.193785987671106	0.193084271772528	0.0038
MAR04693	0.234331669296961	0.234400844931982	0.0038
MAR06552	0.187102590375918	0.186269124534042	0.0038
MAR07648	0.22332719370718	0.223187089710186	0.0038
MAR07908	0.262644515876656	0.263299540743837	0.0038
MAR08014	0.1201311228346	0.117930065802198	0.0038
MAR08015	0.119923100316776	0.117694501594092	0.0038
MAR08105	0.262644515876656	0.263299540743837	0.0038
MAR08108	0.262644515876656	0.263299540743837	0.0038
MAR09687	0.00627734370566887	0.00173595729301951	0.0038
MAR09802	0.218062005109761	0.217785969868234	0.0038
MAR10387	0.120388659636878	0.118114705296478	0.0038
MAR11303	0.19522552304269	0.194568836370597	0.0038
MAR11372	0.0990855494104734	0.0964389613498805	0.0038
MAR11886	0.120098269347822	0.117826899183964	0.0038
MAR12023	0.167135308532709	0.165832131397016	0.0038
MAR12549	0.305118927703095	0.306616356587147	0.0038
MAR12561	0.305118927703095	0.306616356587147	0.0038
NELFE	0.524751844964018	0.530717265563165	0.0038
NFKB1	0.541871857732726	0.548213398240664	0.0038
NRAS	0.52498556221719	0.530935270867835	0.0038
TFIP11	0.547330163695388	0.553761460028451	0.0038
THOC6	0.546684651485781	0.553094787277981	0.0038
WDR61	0.542251205029451	0.548614893911566	0.0038
WWOX	0.27767393273196	0.278656467443807	0.0038
XRN2	0.535077349197464	0.541207730531043	0.0038
AP2S1	0.573485672165344	0.580323759081153	0.0037
COPS3	0.549736972674047	0.556058016618197	0.0037
DDX39A	0.554057160931753	0.56041261355639	0.0037
GNB1	0.578273270393632	0.585149596502045	0.0037
MAR00859	0.217140006787878	0.216743297991704	0.0037
MAR00875	0.217140006787878	0.216743297991704	0.0037
MAR00876	0.217140006787878	0.216743297991704	0.0037
MAR00878	0.217140006787878	0.216743297991704	0.0037
MAR00983	0.150002713229344	0.14821674125702	0.0037
MAR01081	0.151385957752803	0.149613209338287	0.0037
MAR01340	0.0976189055842352	0.0947715585104801	0.0037
MAR01531	0.296012342994967	0.297240235099384	0.0037
MAR01810	0.296012342994967	0.297240235099384	0.0037
MAR01811	0.296012342994967	0.297240235099384	0.0037
MAR01839	0.295398933188154	0.296559921135659	0.0037
MAR02043	0.296012342994967	0.297240235099384	0.0037
MAR02049	0.296012342994967	0.297240235099384	0.0037
MAR02051	0.296012342994967	0.297240235099384	0.0037
MAR02057	0.296012342994967	0.297240235099384	0.0037
MAR03332	0.240692236314034	0.240765556586138	0.0037
MAR03336	0.240692236314034	0.240765556586138	0.0037
MAR03340	0.240692236314034	0.240765556586138	0.0037
MAR04212	0.192899906295167	0.192035757475948	0.0037
MAR04663	0.192214957941977	0.191373251470162	0.0037
MAR04714	0.219934722672681	0.219524471734679	0.0037
MAR04723	0.287207821346139	0.288226455106352	0.0037
MAR05454	0.245073140029593	0.245231482042249	0.0037
MAR06391	0.215411601613043	0.214908500743993	0.0037
MAR06762	0.245775516828303	0.246005458840803	0.0037
MAR06965	0.248515314733259	0.24879099839241	0.0037
MAR07592	0.261892338954465	0.262359508240678	0.0037
MAR07757	0.18862097400716	0.187711710863491	0.0037
MAR07940	0.297064123056348	0.29821889791038	0.0037
MAR08180	0.216508244345835	0.216136069300243	0.0037
MAR08318	0.215575443818013	0.215091533745557	0.0037
MAR08319	0.215575443818013	0.215091533745557	0.0037
MAR08550	0.151892392987143	0.150170211707039	0.0037
MAR08561	0.245688375029385	0.245802531983049	0.0037
MAR08983	0.242933240932923	0.243004422969188	0.0037
MAR09002	0.111955837628976	0.109439341210412	0.0037
MAR09516	0.188046752795845	0.187067735530011	0.0037
MAR09711	0.00658458967378833	0.00194567701228484	0.0037
MAR11440	0.0241274688778681	0.0198933697455553	0.0037
MAR11467	0.20486811861276	0.204200124525768	0.0037
MAR11564	0.0316427822752674	0.0274892552730605	0.0037
MAR11739	0.0165159903718966	0.0120561253844059	0.0037
MAR11885	0.11967937735599	0.117341643192182	0.0037
MAR12744	0.2734889384006	0.274247005202769	0.0037
PSMB8	0.549121812987213	0.555404267708906	0.0037
RAB7A	0.609998366579913	0.617485517374161	0.0037
RBBP5	0.553234725930199	0.559624924290635	0.0037
RPS27L	0.545514981108471	0.55179117454129	0.0037
SMC3	0.5511480987802	0.557498164450784	0.0037
CKAP5	0.558781275440156	0.565120338188214	0.0036
DNM2	0.582764434137466	0.589569470202833	0.0036
GTF2F1	0.559484055991147	0.565787770953714	0.0036
HNRNPAB	0.516149498469997	0.52171133878886	0.0036
MAR01136	0.182756669332132	0.181495771518085	0.0036
MAR01163	0.166410955398024	0.164778756208089	0.0036
MAR01177	0.166410955398024	0.164778756208089	0.0036
MAR01182	0.166410955398024	0.164778756208089	0.0036
MAR01206	0.16640964198007	0.164777796269272	0.0036
MAR01224	0.16640964198007	0.164777796269272	0.0036
MAR01840	0.30573771178673	0.306957165420766	0.0036
MAR03004	0.222024550330271	0.221632075495104	0.0036
MAR03326	0.213417673758908	0.21282293633907	0.0036
MAR03329	0.213417673758908	0.21282293633907	0.0036
MAR03909	0.287891118436074	0.288771848665475	0.0036
MAR04184	0.262870241688782	0.263315184162751	0.0036
MAR04253	0.219746156602925	0.219236604273972	0.0036
MAR04550	0.172107719911474	0.170583338425307	0.0036
MAR04823	0.0179626672062892	0.013349801360934	0.0036
MAR05485	0.214291205817032	0.213669449978184	0.0036
MAR06507	0.187270154711399	0.186118628621553	0.0036
MAR06549	0.188157328486842	0.187005136664339	0.0036
MAR06550	0.187758155899833	0.186646361984386	0.0036
MAR06553	0.190884786957808	0.189866982156177	0.0036
MAR06555	0.21685829009098	0.216258853631866	0.0036
MAR06579	0.217094144481464	0.216492944523575	0.0036
MAR06595	0.217094144481464	0.216492944523575	0.0036
MAR06773	0.120424219728707	0.117908970074812	0.0036
MAR07629	0.264552737492961	0.265032500024256	0.0036
MAR07807	0.242922859184316	0.242907896806756	0.0036
MAR07958	0.296294356749322	0.297327487111433	0.0036
MAR07964	0.294372314907315	0.295451826560756	0.0036
MAR08352	0.216409741825476	0.215855657436765	0.0036
MAR08723	0.113916363634245	0.111266313261797	0.0036
MAR08824	0.217310728177911	0.216765528752389	0.0036
MAR08996	0.242948070605731	0.242967948907741	0.0036
MAR10130	0.221175781344943	0.220746145258618	0.0036
MAR11350	0.0467427264878647	0.0427683869459188	0.0036
MAR11394	0.240896426344404	0.240800324504194	0.0036
MAR12175	0.229761553097761	0.229460737964605	0.0036
MAR12256	0.300765149745473	0.301935292173856	0.0036
MAR12478	0.316180999284598	0.317618747174224	0.0036
NUP205	0.55678922288673	0.563078635719282	0.0036
PLRG1	0.559277656477029	0.565572322037083	0.0036
PRPF38A	0.556340587370288	0.562669756932918	0.0036
PSMD4	0.555055464949691	0.561271289928629	0.0036
RAB5A	0.593677634946248	0.600803728120111	0.0036
DDX3X	0.56437809700859	0.570759536449306	0.0035
EIF4A2	0.557420457927851	0.5635862769216	0.0035
HIF1A	0.427963859493491	0.431478021042301	0.0035
HSPD1	0.539491232364502	0.545247350455079	0.0035
MAR00177	0.245011095665262	0.244908338790184	0.0035
MAR01696	0.26370651410651	0.263988054957693	0.0035
MAR03018	0.124325314618222	0.12181877010738	0.0035
MAR03964	0.21950079959054	0.218823234639645	0.0035
MAR04078	0.252913800687235	0.252916059023132	0.0035
MAR04195	0.026760296896956	0.0222114567004171	0.0035
MAR04233	0.264421439564077	0.264700101503524	0.0035
MAR04235	0.264421439564077	0.264700101503524	0.0035
MAR04826	0.0196040577599409	0.0148833371361832	0.0035
MAR04829	0.0060951803745147	0.00116281555667818	0.0035
MAR04830	0.0127842773097343	0.0079134598562842	0.0035
MAR05334	0.273121338995311	0.273587006367649	0.0035
MAR07991	0.272330125030879	0.272716837776796	0.0035
MAR07993	0.254173539210222	0.254167842800933	0.0035
MAR08325	0.215833543273143	0.21512529681674	0.0035
MAR08326	0.215833543273143	0.21512529681674	0.0035
MAR08486	0.188169609038104	0.186887974134937	0.0035
MAR09170	0.245323215526713	0.245231482042249	0.0035
MAR09364	0.0304316822351521	0.0259662839178937	0.0035
MAR09494	0.218607368927263	0.21796874393821	0.0035
MAR09692	0.0275564967261387	0.0230863738538734	0.0035
MAR10177	0.129888587076132	0.127418638736106	0.0035
MAR12008	0.270198680415606	0.270651808740095	0.0035
MAR12010	0.270198680415606	0.270651808740095	0.0035
NR3C1	0.568640896765375	0.575036913036697	0.0035
NUP133	0.559498687116531	0.565781126533786	0.0035
OTUD7B	0.362302860202674	0.364537592219323	0.0035
PCF11	0.565197796250985	0.571478167908908	0.0035
PDS5A	0.567350235739238	0.573687352443203	0.0035
PDZD4	0.361421792873355	0.363637225917449	0.0035
PLCH2	0.469585178678588	0.474012929684773	0.0035
RAD21	0.563428248139467	0.56967035488706	0.0035
RPA3	0.558454478272141	0.564731787892002	0.0035
ZNF330	0.281081742676087	0.281743853876303	0.0035
ACTR1A	0.573262703316537	0.579638499647364	0.0034
CCDC59	0.499595028838832	0.504452865843238	0.0034
CHRNE	0.334727370048885	0.33632156730518	0.0034
CSNK2A2	0.55414202772978	0.560188928155582	0.0034
CUL3	0.563334854801883	0.569466303873497	0.0034
GTF2B	0.57354715876911	0.579920075998621	0.0034
HEXIM2	0.375210478049795	0.377584514190283	0.0034
MAR00331	0.243912172826267	0.243555628593831	0.0034
MAR00596	0.187473424249227	0.186036892554999	0.0034
MAR01622	0.263889249692639	0.264000375283873	0.0034
MAR02290	0.270064331457478	0.270238004625649	0.0034
MAR03998	0.216621116796291	0.215719429626154	0.0034
MAR04079	0.254241020349106	0.254129427010369	0.0034
MAR04273	0.0394798303798393	0.0350650664709505	0.0034
MAR04292	0.0394798303798393	0.0350650664709505	0.0034
MAR04738	0.220333009402642	0.219506328226956	0.0034
MAR04740	0.219450436969833	0.218722884570232	0.0034
MAR04813	0.113395694398128	0.110505621390245	0.0034
MAR05386	0.175156517411714	0.173540068568585	0.0034
MAR06542	0.217961958996242	0.217129951392877	0.0034
MAR06546	0.21707885355344	0.216265361745598	0.0034
MAR06769	0.113395694398128	0.110505621390245	0.0034
MAR06775	0.263889249692639	0.264000375283873	0.0034
MAR06776	0.118627408380463	0.115873530732026	0.0034
MAR06789	0.279528099742874	0.279976877279034	0.0034
MAR07709	0.180120050168524	0.17858847648478	0.0034
MAR09628	0.130878762581309	0.128353855283419	0.0034
MAR10003	0.111232637763021	0.108288178059281	0.0034
MAR10152	0.22843689554891	0.227771093196607	0.0034
MAR11549	0.114725960901238	0.111823599698075	0.0034
