nodeLabel	mIDH1_filtered_25k	mIDH2_filtered_25k	distance
MAR01190	0.245573986370001	0.244551116400752	0.0028
MAR01191	0.245573986370001	0.244551116400752	0.0028
MAR01192	0.245573986370001	0.244551116400752	0.0028
MAR01193	0.245573986370001	0.244551116400752	0.0028
MAR01204	0.205389276312597	0.203797605778414	0.0028
MAR01210	0.205389276312597	0.203797605778414	0.0028
MAR01216	0.205389276312597	0.203797605778414	0.0028
MAR01217	0.205389276312597	0.203797605778414	0.0028
MAR01221	0.205389276312597	0.203797605778414	0.0028
MAR01223	0.205389276312597	0.203797605778414	0.0028
MAR01226	0.205389276312597	0.203797605778414	0.0028
MAR01257	0.245573986370001	0.244551116400752	0.0028
MAR01258	0.245573986370001	0.244551116400752	0.0028
MAR01261	0.245573986370001	0.244551116400752	0.0028
MAR01262	0.245573986370001	0.244551116400752	0.0028
MAR01274	0.245573986370001	0.244551116400752	0.0028
MAR01275	0.245573986370001	0.244551116400752	0.0028
MAR01278	0.245573986370001	0.244551116400752	0.0028
MAR01279	0.245573986370001	0.244551116400752	0.0028
MAR01288	0.245573986370001	0.244551116400752	0.0028
MAR01293	0.245573986370001	0.244551116400752	0.0028
MAR01300	0.245573986370001	0.244551116400752	0.0028
MAR01303	0.245573986370001	0.244551116400752	0.0028
MAR01304	0.245573986370001	0.244551116400752	0.0028
MAR01365	0.245573986370001	0.244551116400752	0.0028
MAR01382	0.245573986370001	0.244551116400752	0.0028
MAR01387	0.245573986370001	0.244551116400752	0.0028
MAR01495	0.262418618452488	0.261665730457039	0.0028
MAR01496	0.262411278729199	0.261670851007877	0.0028
MAR01505	0.262418618452488	0.261665730457039	0.0028
MAR01526	0.240903211977971	0.239843070177658	0.0028
MAR01768	0.246325712624073	0.245370824477799	0.0028
MAR01770	0.246325712624073	0.245370824477799	0.0028
MAR01831	0.293674147558063	0.293264113913979	0.0028
MAR01974	0.249602363613996	0.248667683542109	0.0028
MAR02117	0.287120746124788	0.286663282642731	0.0028
MAR02393	0.278381044433465	0.277886773507664	0.0028
MAR02408	0.220212815658579	0.21887205793492	0.0028
MAR02464	0.245573986370001	0.244551116400752	0.0028
MAR02467	0.245573986370001	0.244551116400752	0.0028
MAR02468	0.245573986370001	0.244551116400752	0.0028
MAR02469	0.245573986370001	0.244551116400752	0.0028
MAR02470	0.245573986370001	0.244551116400752	0.0028
MAR02546	0.245573986370001	0.244551116400752	0.0028
MAR03004	0.223370814844964	0.222026283835992	0.0028
MAR03379	0.14942311748563	0.147070020043171	0.0028
MAR03501	0.185614099604947	0.183747265837767	0.0028
MAR03506	0.223934729540443	0.222573281774759	0.0028
MAR03510	0.223934729540443	0.222573281774759	0.0028
MAR03512	0.223934729540443	0.222573281774759	0.0028
MAR03515	0.223934729540443	0.222573281774759	0.0028
MAR03521	0.223934729540443	0.222573281774759	0.0028
MAR04010	0.190353023914377	0.188469097325871	0.0028
MAR04079	0.25553789084202	0.254720625243379	0.0028
MAR04180	0.218606537071999	0.217186239832771	0.0028
MAR04406	0.242104889846891	0.240988914088203	0.0028
MAR04479	0.130293103350284	0.127597807337452	0.0028
MAR04574	0.193581567356875	0.191775358559519	0.0028
MAR04802	0.242104889846891	0.240988914088203	0.0028
MAR05175	0.334051320134701	0.33429244349178	0.0028
MAR05357	0.224370146133304	0.223040959113479	0.0028
MAR07654	0.228226086444701	0.226990473258862	0.0028
MAR08218	0.241224913120873	0.240173186712618	0.0028
MAR08558	0.292204131563451	0.291867375842885	0.0028
MAR08605	0.258808591863553	0.25798717649862	0.0028
MAR09727	0.188656208241168	0.186862758398382	0.0028
MAR12070	0.224448272421874	0.223047811828475	0.0028
PLCH2	0.466084419438405	0.468240774150422	0.0028
TDRD7	0.0552674227380418	0.0515150938434021	0.0028
CEACAM6	0.293904142942178	0.293482808828225	0.0027
MAP3K4	0.364623877722531	0.365089683339814	0.0027
MAR00205	0.279369585154852	0.278675057054883	0.0027
MAR00934	0.277530413715191	0.276855402791404	0.0027
MAR00942	0.277774784906923	0.277126815660122	0.0027
MAR00946	0.277774784906923	0.277126815660122	0.0027
MAR00961	0.246264266549064	0.24516945308656	0.0027
MAR01033	0.184635628199164	0.182597011940278	0.0027
MAR01126	0.281908902985337	0.281268029996479	0.0027
MAR01245	0.245764742480684	0.244534364500665	0.0027
MAR01516	0.283778054238055	0.28309767266014	0.0027
MAR01543	0.283980543253394	0.283285943851735	0.0027
MAR01544	0.283980543253394	0.283285943851735	0.0027
MAR01545	0.283980543253394	0.283285943851735	0.0027
MAR01548	0.283980543253394	0.283285943851735	0.0027
MAR01549	0.283980543253394	0.283285943851735	0.0027
MAR01550	0.283980543253394	0.283285943851735	0.0027
MAR01565	0.240418475861529	0.239230406183018	0.0027
MAR02122	0.193968814607248	0.192073255472106	0.0027
MAR02279	0.193968814607248	0.192073255472106	0.0027
MAR03384	0.281424096559833	0.280823957760796	0.0027
MAR03389	0.281424096559833	0.280823957760796	0.0027
MAR03482	0.281946407126928	0.281270238342796	0.0027
MAR03523	0.18675725038642	0.184688711041158	0.0027
MAR04188	0.258963727360855	0.257937810321329	0.0027
MAR04201	0.239453850347438	0.238221299792183	0.0027
MAR04370	0.216392451229727	0.214830501203474	0.0027
MAR04445	0.218792575588104	0.217172809729179	0.0027
MAR05200	0.0992707557787677	0.0959871517720605	0.0027
MAR05215	0.0989594564856485	0.0956485111988599	0.0027
MAR05295	0.296307723911464	0.295828336342894	0.0027
MAR05481	0.232392572616205	0.23096376001657	0.0027
MAR05551	0.232375710062779	0.23096376001657	0.0027
MAR06557	0.18927968792366	0.187295340718421	0.0027
MAR06778	0.236903119828376	0.235637143180255	0.0027
MAR06926	0.258963727360855	0.257937810321329	0.0027
MAR06931	0.258963727360855	0.257937810321329	0.0027
MAR06933	0.258963727360855	0.257937810321329	0.0027
MAR06934	0.258963727360855	0.257937810321329	0.0027
MAR06936	0.258963727360855	0.257937810321329	0.0027
MAR06941	0.258963727360855	0.257937810321329	0.0027
MAR06943	0.258963727360855	0.257937810321329	0.0027
MAR06944	0.258963727360855	0.257937810321329	0.0027
MAR06946	0.258963727360855	0.257937810321329	0.0027
MAR06947	0.258963727360855	0.257937810321329	0.0027
MAR06949	0.258963727360855	0.257937810321329	0.0027
MAR06950	0.258963727360855	0.257937810321329	0.0027
MAR06952	0.258963727360855	0.257937810321329	0.0027
MAR07138	0.258963727360855	0.257937810321329	0.0027
MAR07592	0.263415496764969	0.262549927448921	0.0027
MAR07652	0.189694428411751	0.187742168620413	0.0027
MAR08071	0.104939564268949	0.101838825612919	0.0027
MAR08098	0.198604080563823	0.19670895866025	0.0027
MAR08143	0.250836461069292	0.249808641139176	0.0027
MAR08387	0.257960637382063	0.256956554953345	0.0027
MAR08388	0.257960637382063	0.256956554953345	0.0027
MAR08813	0.218908823751742	0.21733924691574	0.0027
MAR09060	0.234325961817187	0.232988095765849	0.0027
MAR09516	0.189558087569905	0.187648224677638	0.0027
MAR10067	0.188223261765684	0.186210660902647	0.0027
MAR10068	0.191373968664703	0.189428496189372	0.0027
MAR10381	0.281943238171665	0.281271894578389	0.0027
STRN	0.356894866727628	0.357366676181882	0.0027
STX18	0.38754860253456	0.388325731760208	0.0027
UBE2A	0.377231428205525	0.377861795043265	0.0027
CD14	0.53318806898004	0.535907099244301	0.0026
MAR00115	0.239960933233568	0.238592807478226	0.0026
MAR00783	0.188485757063082	0.186347438405635	0.0026
MAR00950	0.27723088393974	0.276305172722999	0.0026
MAR00954	0.27723088393974	0.276305172722999	0.0026
MAR01037	0.246754354568997	0.245506107439613	0.0026
MAR01075	0.246754354568997	0.245506107439613	0.0026
MAR01490	0.282933027550172	0.282099077094066	0.0026
MAR01493	0.282933027550172	0.282099077094066	0.0026
MAR01494	0.282933027550172	0.282099077094066	0.0026
MAR01502	0.282933027550172	0.282099077094066	0.0026
MAR01503	0.282933027550172	0.282099077094066	0.0026
MAR01504	0.282933027550172	0.282099077094066	0.0026
MAR02115	0.286269650685882	0.285495709978707	0.0026
MAR02544	0.168775257856941	0.16640830598698	0.0026
MAR03101	0.196603321725119	0.194655664953518	0.0026
MAR03106	0.122704387459763	0.119611701641438	0.0026
MAR03483	0.250083017458202	0.248798939591009	0.0026
MAR04069	0.316243411166223	0.315985425648342	0.0026
MAR04137	0.245006346224024	0.243646403711522	0.0026
MAR04186	0.217721210537897	0.216044310657941	0.0026
MAR04189	0.239640513224695	0.238276290586105	0.0026
MAR04684	0.202440790715327	0.200578499895356	0.0026
MAR04714	0.221445917238917	0.219854049914796	0.0026
MAR04786	0.198911966796839	0.196873943455176	0.0026
MAR04826	0.0211655367624526	0.0167226898633245	0.0026
MAR05102	0.202440790715327	0.200578499895356	0.0026
MAR05107	0.202458067454811	0.200592706289944	0.0026
MAR05118	0.202570311624087	0.200625172332758	0.0026
MAR05202	0.0993268040585766	0.0958747403088012	0.0026
MAR06506	0.218103186133791	0.216394228308272	0.0026
MAR06545	0.189173679534603	0.187055066647466	0.0026
MAR06547	0.189178981960063	0.18712696997406	0.0026
MAR06550	0.189284986127124	0.187238118657819	0.0026
MAR06555	0.218369151766808	0.216671341816241	0.0026
MAR06564	0.188091819701708	0.185926481522711	0.0026
MAR06579	0.218677925060141	0.216924555591447	0.0026
MAR06595	0.218677925060141	0.216924555591447	0.0026
MAR07373	0.193476878719787	0.191419171102281	0.0026
MAR08068	0.217045158117134	0.215289026744981	0.0026
MAR08352	0.218054538781693	0.216381618464272	0.0026
MAR08373	0.154686063330598	0.152127119055825	0.0026
MAR08403	0.257944192348132	0.2568530506981	0.0026
MAR08556	0.277336452188617	0.276468993346266	0.0026
MAR08604	0.279323267892153	0.278420337682165	0.0026
MAR08777	0.186818792641007	0.184617761799014	0.0026
MAR08824	0.218945289473975	0.217197878155319	0.0026
MAR08940	0.189912916419319	0.187773468478215	0.0026
MAR08941	0.189291343692864	0.187241485345267	0.0026
MAR08942	0.18927332980106	0.187137078251983	0.0026
MAR08944	0.18928286687105	0.18717525812464	0.0026
MAR08945	0.189278628257655	0.18717638089561	0.0026
MAR08946	0.18927332980106	0.187137078251983	0.0026
MAR08947	0.189272270084427	0.187135955148057	0.0026
MAR09946	0.267425432313776	0.266371569135031	0.0026
MAR10411	0.277336452188617	0.276468993346266	0.0026
MAR11492	0.216947929342064	0.215264503044572	0.0026
MAR11548	0.280538322538681	0.279786805489482	0.0026
MAR11828	0.265428391983375	0.26433470142215	0.0026
MAR12707	0.0501208136786607	0.0459966049172676	0.0026
MAR12792	0.325916294899517	0.325812450237346	0.0026
OR2L8	0.368235217526707	0.36870442645114	0.0026
REXO4	0.139811252598067	0.137004162529778	0.0026
SRSF2	0.757180607310592	0.763166732599114	0.0026
MAR00119	0.262828388484751	0.261574807747891	0.0025
MAR00704	0.0407208678186062	0.0363878897034981	0.0025
MAR00944	0.269837948580682	0.268718527806521	0.0025
MAR00948	0.269837948580682	0.268718527806521	0.0025
MAR00956	0.269837948580682	0.268718527806521	0.0025
MAR01140	0.28909289502309	0.288294306419506	0.0025
MAR01249	0.269837948580682	0.268718527806521	0.0025
MAR01251	0.269837948580682	0.268718527806521	0.0025
MAR01289	0.269837948580682	0.268718527806521	0.0025
MAR01301	0.269837948580682	0.268718527806521	0.0025
MAR01381	0.112999278815267	0.109618073822826	0.0025
MAR01508	0.286761605626338	0.285852449573303	0.0025
MAR01627	0.270584380255381	0.269418874540874	0.0025
MAR02355	0.171404426390691	0.168886651144657	0.0025
MAR02384	0.190079443986849	0.187871791371711	0.0025
MAR02410	0.249909106945247	0.248450755790011	0.0025
MAR02441	0.269837948580682	0.268718527806521	0.0025
MAR02662	0.186454523590539	0.18421767614448	0.0025
MAR03037	0.208289467161481	0.206261580045533	0.0025
MAR03098	0.197189740427661	0.195100608246047	0.0025
MAR03846	0.270055849997952	0.268878656488937	0.0025
MAR03874	0.270043144063294	0.268872594532092	0.0025
MAR03979	0.187493885729677	0.185251524469487	0.0025
MAR04418	0.194147714850991	0.1919368476179	0.0025
MAR04799	0.262619080967138	0.261422276161448	0.0025
MAR04810	0.262619080967138	0.261422276161448	0.0025
MAR04823	0.0196722680779225	0.0149993321477822	0.0025
MAR05341	0.285882054562692	0.284958257006557	0.0025
MAR05467	0.232922652304186	0.231299815777161	0.0025
MAR05566	0.213916547142002	0.212035293600199	0.0025
MAR06539	0.248870324826296	0.247433468113997	0.0025
MAR06553	0.192596088043448	0.190382096918983	0.0025
MAR06965	0.24947636723254	0.248093855229925	0.0025
MAR07676	0.209170248439954	0.207244716408073	0.0025
MAR08344	0.251676531011701	0.250289352003096	0.0025
MAR08864	0.118158087578445	0.114917296132966	0.0025
MAR10163	0.265423010330364	0.264178406119991	0.0025
MFSD3	0.0568083068243398	0.0526004254176781	0.0025
NACC2	0.665562189762538	0.67012227757277	0.0025
WBP11	0.6355635029672	0.639714029505265	0.0025
ZBTB8A	0.574526887933493	0.577798688016207	0.0025
KIAA1671	0.286790128107741	0.285806575830301	0.0024
MAR01138	0.288219094786878	0.28726724562486	0.0024
MAR01165	0.235086714003233	0.233377711546528	0.0024
MAR01170	0.235086714003233	0.233377711546528	0.0024
MAR01176	0.235086714003233	0.233377711546528	0.0024
MAR01178	0.235086714003233	0.233377711546528	0.0024
MAR01181	0.235086714003233	0.233377711546528	0.0024
MAR01183	0.235086714003233	0.233377711546528	0.0024
MAR01185	0.235086714003233	0.233377711546528	0.0024
MAR01208	0.23508596292991	0.233376126837496	0.0024
MAR01212	0.23508596292991	0.233376126837496	0.0024
MAR01218	0.23508596292991	0.233376126837496	0.0024
MAR01220	0.23508596292991	0.233376126837496	0.0024
MAR01222	0.23508596292991	0.233376126837496	0.0024
MAR01225	0.23508596292991	0.233376126837496	0.0024
MAR01227	0.23508596292991	0.233376126837496	0.0024
MAR03509	0.253630689505435	0.252151630905898	0.0024
MAR03514	0.253630689505435	0.252151630905898	0.0024
MAR03964	0.221194373412286	0.21918020871423	0.0024
MAR03998	0.218156933578618	0.216232911993991	0.0024
MAR04129	0.00560396761101592	0.000633058474078232	0.0024
MAR04184	0.264105754587879	0.262755140243777	0.0024
MAR04253	0.221442588637721	0.219561534522572	0.0024
MAR05109	0.20271982340372	0.200558202404396	0.0024
MAR05126	0.205216416013031	0.202992904398621	0.0024
MAR05386	0.176635463911572	0.174048617915192	0.0024
MAR05471	0.214655935631371	0.212631505223205	0.0024
MAR05512	0.228560966536619	0.226768286049071	0.0024
MAR05513	0.228560966536619	0.226768286049071	0.0024
MAR05514	0.228560966536619	0.226768286049071	0.0024
MAR06493	0.103928591498609	0.100347754647925	0.0024
MAR06552	0.18915883161927	0.186817733719379	0.0024
MAR06610	0.20306898774783	0.200847148639331	0.0024
MAR06902	0.107241185954192	0.103634845313935	0.0024
MAR07689	0.235700424060956	0.233988787223409	0.0024
MAR07991	0.273171176418167	0.271958375681485	0.0024
MAR09517	0.219253576409531	0.217226521981196	0.0024
MAR09657	0.100956631210694	0.0972935401539606	0.0024
NAB1	0.443417111647154	0.444611940392535	0.0024
NUP50	0.668029966925902	0.672419383323592	0.0024
SRP19	0.589420035151533	0.592723470621753	0.0024
MAR00275	0.26002097925765	0.258547999971772	0.0023
MAR00596	0.189239414682601	0.186702851517513	0.0023
MAR01497	0.300703427164176	0.299798756364068	0.0023
MAR01592	0.270631540419068	0.269304118769441	0.0023
MAR01696	0.265429587876712	0.263933235275888	0.0023
MAR01767	0.29110380714441	0.28997169788246	0.0023
MAR01843	0.249959490513522	0.248288003696978	0.0023
MAR01910	0.270656838984734	0.269303514528803	0.0023
MAR02290	0.271569538084238	0.270222395566708	0.0023
MAR02297	0.270631540419068	0.269304118769441	0.0023
MAR03100	0.226300046786838	0.224233973778669	0.0023
MAR03381	0.18770850800339	0.185203669885028	0.0023
MAR03498	0.223898788909409	0.221880323737803	0.0023
MAR03505	0.223898788909409	0.221880323737803	0.0023
MAR03997	0.18770850800339	0.185203669885028	0.0023
MAR04252	0.193157171713348	0.190730148063356	0.0023
MAR04270	0.187557235301126	0.184949295038431	0.0023
MAR04600	0.221089283934106	0.218954242650481	0.0023
MAR04678	0.204376167920845	0.202006715494413	0.0023
MAR04779	0.228545189228564	0.226494826198895	0.0023
MAR04781	0.228570432023705	0.22656157576029	0.0023
MAR04955	0.101003129006264	0.0971855522807407	0.0023
MAR04987	0.301392929808474	0.30043188398365	0.0023
MAR05086	0.301392929808474	0.30043188398365	0.0023
MAR05256	0.301392929808474	0.30043188398365	0.0023
MAR06546	0.218874893176639	0.216705491033143	0.0023
MAR06548	0.218981745206904	0.21681596636915	0.0023
MAR06573	0.221070091974241	0.219006354936001	0.0023
MAR06574	0.217919598696471	0.215789408156735	0.0023
MAR06592	0.218975811233198	0.216873413073126	0.0023
MAR06861	0.173346350534995	0.17053133000125	0.0023
MAR07173	0.101003129006264	0.0971855522807407	0.0023
MAR07655	0.219389706626977	0.217320466082496	0.0023
MAR07704	0.25890031324205	0.257347945392817	0.0023
MAR07730	0.100816834273277	0.097048449169143	0.0023
MAR08096	0.196954882776201	0.194537822849725	0.0023
MAR08481	0.198500304601818	0.19615402409847	0.0023
MAR08536	0.0979468849350281	0.0941122444977408	0.0023
MAR08554	0.27703264897195	0.275704870072525	0.0023
MAR09127	0.00860232173014723	0.00354037347301256	0.0023
MAR09655	0.0983929966660906	0.0946264647292882	0.0023
MAR09668	0.0983929966660906	0.0946264647292882	0.0023
MAR11298	0.0996416105769531	0.0957810285021989	0.0023
MAR11328	0.100856379376222	0.0970234053389316	0.0023
MAR11356	0.0996416105769531	0.0957810285021989	0.0023
MAR11834	0.27703264897195	0.275704870072525	0.0023
MAR11835	0.27703264897195	0.275704870072525	0.0023
MAR11888	0.108189787523898	0.104429523277082	0.0023
MAR12983	0.141337066471525	0.138109382349658	0.0023
OR5M1	0.262595261296583	0.26111989906639	0.0023
AP1M1	0.389876567340484	0.390010414432976	0.0022
MAR00139	0.225042481989199	0.22282148496974	0.0022
MAR00775	0.187516437338918	0.184868203177709	0.0022
MAR00931	0.290352279778886	0.289151783003405	0.0022
MAR00932	0.290352279778886	0.289151783003405	0.0022
MAR00933	0.290352279778886	0.289151783003405	0.0022
MAR00935	0.290352279778886	0.289151783003405	0.0022
MAR00936	0.290352279778886	0.289151783003405	0.0022
MAR00937	0.290352279778886	0.289151783003405	0.0022
MAR00938	0.290352279778886	0.289151783003405	0.0022
MAR00939	0.290352279778886	0.289151783003405	0.0022
MAR00940	0.290352279778886	0.289151783003405	0.0022
MAR00969	0.290352279778886	0.289151783003405	0.0022
MAR00995	0.290352279778886	0.289151783003405	0.0022
MAR00996	0.290352279778886	0.289151783003405	0.0022
MAR00997	0.290352279778886	0.289151783003405	0.0022
MAR01059	0.290352279778886	0.289151783003405	0.0022
MAR01061	0.290352279778886	0.289151783003405	0.0022
MAR01071	0.290352279778886	0.289151783003405	0.0022
MAR01072	0.290352279778886	0.289151783003405	0.0022
MAR01096	0.290352279778886	0.289151783003405	0.0022
MAR01107	0.290352279778886	0.289151783003405	0.0022
MAR01108	0.290352279778886	0.289151783003405	0.0022
MAR01109	0.290352279778886	0.289151783003405	0.0022
