Gene1	Gene2	Annotation	Direction	Score	weight	Scaled_weight
CCAR1	PRPF8	complex; input	-	1	3062.33205046595	0.727607581778314
NCBP1	TIA1	activate; complex; inhibite; input	-	1	3062.18810995381	0.727603321003303
NUDT21	WBP11	complex; input	-	1	3062.07753068145	0.727600047616443
EIF4E	RPS11	complex; input	-	1	3061.91478080814	0.727595229651347
NUP107	NUP88	catalyze; catalyzed by; complex; input	<->	1	3061.89078107902	0.727594519153814
POLR2J	RPRD1B	complex; input	-	1	3061.72804664527	0.72758970135196
CLP1	POLR2L	complex; input	-	1	3061.72369596061	0.727589572545117
CPSF2	POLR2H	complex; input	-	1	3061.69940251793	0.727588853307451
HNRNPH1	LSM7	complex; input	-	1	3061.65186163335	0.727587445783766
CLTA	RAB5A	complex; input	-	1	3061.61668612195	0.7275864043426
CPSF2	CWC22	complex; input	-	1	3061.56295433424	0.727584813482768
INTS12	SRRT	complex; input	-	1	3061.36427086954	0.727578930734641
LARP1	PABPC1	predicted	-	0.64	3061.3282422851	0.72757786393619
CHMP2A	PDCD6IP	complex; input	-	1	3061.31080869066	0.72757734772679
NUDT21	RBMX	complex; input	-	1	3061.25169060298	0.72757559721606
HNRNPL	XAB2	complex; input	-	1	3061.17554785546	0.727573342548386
RPS12	SSR4	complex; input	-	1	3061.11552043087	0.727571565033016
GPKOW	PHF5A	complex; input	-	1	3061.09141018108	0.727570851077206
HNRNPUL1	SRRM2	complex; input	-	1	3060.91127605023	0.727565516744252
COG2	DYNC1I2	input	-	1	3060.8549093426	0.727563847485903
RPL18	SRP72	complex; input	-	1	3060.83921864619	0.727563382812066
CCT5	GNB1	complex; input	-	1	3060.80265331422	0.727562299934819
CD2BP2	DDX42	complex; input	-	1	3060.75870273338	0.727560998327328
HNRNPK	HSPA9	predicted	-	0.97	3060.72541650334	0.727560012534827
CAPN1	MAPK3	reaction	-	1	3060.57173421118	0.727555460998702
CDK1	PDS5A	catalyze	->	1	3060.43884408568	0.727551525070129
HNRNPC	SRSF2	complex; input	-	1	3060.18429245345	0.727543985304022
PRPF3	TARDBP	predicted	-	0.64	3060.17120546339	0.727543597653163
PSMA5	UBB	catalyze	->	1	3060.07004338287	0.72754060106653
DDX5	SRSF10	inhibited by	|-	1	3060.0111442527	0.727538856332127
CLTC	STAM	complex; input	-	1	3059.94176556741	0.727536801124929
CWC27	EIF4A3	complex; input	-	1	3059.57931384448	0.727526063447309
CPSF3	SRSF4	complex; input	-	1	3059.41452751123	0.727521181210946
SYF2	U2AF2	complex; input	-	1	3059.03227405096	0.727509854916056
EIF4A3	WDR33	complex; input	-	1	3059.02392171499	0.727509607417813
UBXN4	VCP	predicted	-	0.64	3058.44467885415	0.727492441518172
CSTF2	PPIE	complex; input	-	1	3058.34214511693	0.727489402585565
SNRNP40	SNRPA1	complex; input	-	1	3058.26953099216	0.727487250359808
IKBKG	PRDX3	predicted	-	0.56	3058.25228241754	0.727486739118061
HNRNPD	SF3B3	complex; input	-	1	3058.2362888271	0.727486265071033
DHX38	SRSF9	complex; input	-	1	3058.20223626291	0.727485255751141
BUB3	NUP160	complex; input	-	1	3057.95945783286	0.727478059459303
ALYREF	NUP107	activated by; catalyzed by; complex; input	<-	1	3057.95512337503	0.727477930974726
IL1RAP	PIK3CD	activate	->	1	3057.50461610323	0.727464575777013
RPL10A	SRP68	complex; input	-	1	3057.28337044837	0.72745801627343
CDK1	ZW10	catalyze	->	1	3056.99718619967	0.727449530762611
ACTL6A	WDR77	predicted	-	0.92	3056.98310052938	0.727449113094699
GNAQ	PRKAA1	PPrel: activation	->	1	3056.87393569313	0.72744587607669
ACTB	ARID1A	complex	-	1	3056.78879260135	0.727443351284913
RFC2	XRCC6	predicted	-	0.56	3056.14375730988	0.727424221437703
NME1	PRKAA1	predicted	-	0.64	3056.05893388255	0.727421705524261
ACTR1A	PCM1	complex	-	1	3055.89729926128	0.727416911151676
PSMA4	PSMD2	complex; predicted	-	1	3055.78392584725	0.727413548141683
EIF2S3	EIF3K	complex; input	-	1	3055.72685074678	0.727411855068505
ASH2L	SETD1A	complex	-	1	3055.58500178354	0.727407647130361
CNTRL	DCTN3	complex	-	1	3055.36537544116	0.727401131547099
POLR2B	PRPF19	complex; input	-	1	3054.99296472716	0.727390082289104
HEATR1	RPS5	reaction	-	1	3054.76490082841	0.727383315071024
NUP37	RANBP2	catalyze; catalyzed by; complex; input	<->	1	3054.59224063992	0.727378191481561
DDX23	HNRNPA3	complex; input	-	1	3054.358981436	0.72737126919205
HNRNPL	PPIE	complex; input	-	1	3054.25798497954	0.727368271818509
NACA	RPS7	predicted	-	0.59	3054.19842570606	0.727366504171514
CTNNBL1	PRPF4	complex; input	-	1	3053.90343520694	0.727357748703111
CPSF7	SRSF9	catalyze; complex; input	->	1	3053.58790086217	0.727348382546717
EP300	HDAC3	activate; inhibited by; input	|->	1	3053.30933064137	0.727340112809602
M6PR	RAB5A	complex; input	-	1	3053.28846304022	0.727339493296012
FAF1	MAP2K4	activate	->	1	3052.97121252097	0.727330074298121
SRSF6	ZCRB1	complex; input	-	1	3052.83947976016	0.727326162935459
PRPF19	SNRPD1	complex; input	-	1	3052.82722360423	0.727325799021419
CUL3	PSMD3	catalyzed by	<-	1	3052.57762437793	0.727318387516609
SUMO2	TSN	predicted	-	0.59	3052.57103196974	0.727318191755925
SRRM2	SUGP1	complex; input	-	1	3052.53597412174	0.727317150710691
CUL3	PSME1	catalyzed by	<-	1	3052.52510425105	0.727316827926697
HNRNPUL1	SNRNP70	complex; input	-	1	3052.40546712041	0.727313275191111
POLR2H	USP39	complex; input	-	1	3052.01233994243	0.727301599934201
CWC22	USP39	complex; input	-	1	3051.87632347391	0.727297560109518
TMED10	TMED9	complex; input	-	1	3051.84147936669	0.727296525175834
SMC1A	TAOK1	complex; input	-	1	3051.81788095059	0.727295824253024
ARPC3	WASF2	PPrel: activated by; activated by; complex; input	<-	1	3051.80788865084	0.727295527458979
PSMD4	UBQLN1	predicted	-	0.99	3051.63973752224	0.727290532841975
RPL11	SEC61G	complex; input	-	1	3051.56464094067	0.727288302148578
ELAVL1	SRSF1	complex; input	-	1	3051.55066595093	0.727287887024858
CSTF1	SF3B5	complex; input	-	1	3051.50178762885	0.727286435091066
SF3A2	SRRT	complex; input	-	1	3051.47748741588	0.727285713242976
POU2F1	XRCC6	predicted	-	0.64	3051.47586114507	0.727285664933709
CDC27	PSMD1	catalyzed by	<-	1	3051.42838567018	0.727284254637338
CNOT10	CNOT11	complex	-	1	3051.37643247082	0.727282711301491
PIP4K2A	PIP4K2B	complex	-	1	3051.30575638514	0.72728061173631
DDOST	RPL13A	complex; input	-	1	3051.27186686437	0.727279604967524
EIF4A3	GTF2F1	complex; input	-	1	3051.26276677403	0.7272793346258
CD2BP2	TFIP11	complex	-	1	3051.09621284234	0.727274386568
RPRD2	TAF6	complex; input	-	1	3051.00759532206	0.727271753769458
RNPS1	U2SURP	complex; input	-	1	3050.89071861048	0.727268281282328
SF3A3	SF3B1	complex	-	1	3050.78296843535	0.727265079832991
AGO1	POLR2L	complex; input	-	1	3050.72352360082	0.727263313572836
CPSF2	PHF5A	complex; input	-	1	3050.66278368332	0.727261508796859
MRPL27	RPS8	predicted	-	0.64	3050.52719533307	0.727257479906439
NUP37	THOC7	activate; input	->	1	3050.44412012464	0.727255011310084
DDX46	POLR2A	complex; input	-	1	3050.34504908527	0.727252067306534
ABCF1	HNRNPA0	predicted	-	0.64	3049.70217770487	0.727232961361531
ACTC1	AP2A2	complex; input	-	1	3049.37212952668	0.727223150863778
DHX9	SNRPA	complex; input	-	1	3049.34747303029	0.727222417920569
DDOST	RPL10	complex; input	-	1	3049.33197820978	0.727221957315864
HCFC1	SETD1A	predicted	-	0.58	3049.27625484838	0.727220300843489
GPS1	RUVBL1	activated by	<-	1	3049.16725497273	0.72721706054794
CCAR1	SF3A3	complex; input	-	1	3048.64482373037	0.727201528356583
ATG13	RPTOR	PPrel: inhibited by, phosphorylated by; complex; input	|-	1	3048.63350377577	0.727201191778144
EXOSC8	LAS1L	catalyze	->	1	3048.51808550498	0.727197759952639
ITPR1	PPP3CA	predicted	-	0.54	3048.42032032021	0.727194852919083
DDX46	HNRNPA0	complex; input	-	1	3048.32794986648	0.727192106211414
SARNP	SRSF1	complex; input	-	1	3048.14726395842	0.727186733134007
EIF5B	RPL9	complex; input	-	1	3048.06051441012	0.72718415333965
PSMD4	TRAF2	catalyze	->	1	3047.67708836454	0.727172749976003
PSMA5	PSMD1	complex; predicted	-	1	3047.1778352553	0.727157899682622
ARPC1B	ARPC3	complex; predicted	-	1	3047.09034780033	0.727155297116045
ANAPC1	PSMD10	catalyzed by	<-	1	3046.98349684999	0.727152118425108
CTDP1	SUPT16H	complex; input	-	1	3046.8739753899	0.72714886017394
CUL4B	RFC5	complex; input	-	1	3046.38304760683	0.727134253688136
CLP1	POLR2A	complex; input	-	1	3046.33889646796	0.7271329399519
RBM17	SRSF1	complex; input	-	1	3046.28440101082	0.727131318389744
LCP1	RAD23B	predicted	-	0.73	3046.25476160945	0.727130436430076
KIF2A	TMED10	complex; input	-	1	3046.23921406491	0.727129973788852
NDUFA12	NDUFB5	complex; input	-	1	3046.22443948283	0.727129534146133
EXOSC4	NOP58	catalyze	->	1	3046.1358037135	0.727126896593893
DHX15	SREK1	predicted	-	0.56	3046.12972761371	0.727126715783371
PPIH	SRSF9	complex; input	-	1	3046.05829659218	0.727124590136149
NUP62	SNRPD2	activate	->	1	3045.96895395832	0.727121931404281
PSMC3	RFC2	predicted	-	0.95	3045.83837028956	0.727118045247351
NCBP2	POLDIP3	complex; input	-	1	3045.75977617204	0.727115706213952
ACTB	PFN3	PPrel: activated by; PPrel: activated, indirect effect; PPrel: binding/association	<-	1	3045.51292983257	0.727108359446805
HSP90AB1	HSPA8	complex; input; predicted	-	1	3045.37929465007	0.727104381879629
COPS5	POLR2C	input	-	1	3045.30341699213	0.727102123351164
NELFE	POLR2E	complex; input	-	1	3045.28852088317	0.727101679955988
MAPK14	SUMO2	predicted	-	0.56	3045.24872320403	0.727100495334053
AGO2	CNOT6L	predicted	-	0.64	3045.22369003596	0.727099750186187
HNRNPH2	POLR2G	complex; input	-	1	3045.11230684953	0.727096434632901
MAPRE1	RCC2	complex; input	-	1	3045.01841299259	0.727093639591845
NDUFA12	NDUFC2	complex; input	-	1	3044.93335077465	0.72709110737743
MSN	SPN	predicted	-	0.77	3044.75724156459	0.72708586456321
NDUFA3	NDUFA7	complex	-	1	3044.51512027571	0.7270786560582
DDX5	SF3B6	complex; input	-	1	3044.38139453691	0.727074674491093
POLR2J	WDR5	catalyzed by; complex; input; reaction	<-	1	3044.36680877034	0.727074240202051
AP2A1	KDM1A	predicted	-	0.64	3044.35895007825	0.727074006209793
CLP1	HNRNPA0	complex; input	-	1	3044.3244463945	0.727072978856779
HNRNPH2	ISY1	complex; input	-	1	3044.29900288462	0.727072221264514
KDM1A	PSMC3	predicted	-	0.64	3044.10791141138	0.727066531225223
SNRNP70	SUGP1	complex; input	-	1	3044.05343888773	0.727064909157549
EP300	ERCC2	complex; input	-	1	3043.93184046628	0.727061288128821
CTCF	USP9X	expression regulates	->	1	3043.91592124312	0.727060814066199
SYMPK	YBX3	complex	-	1	3043.82457618869	0.727058093830508
COPS5	FUBP3	predicted	-	0.98	3043.68655794732	0.727053983522684
HNRNPA1	RPS5	predicted	-	0.58	3043.39531835091	0.727045309532938
CRNKL1	HNRNPR	complex; input	-	1	3043.31134705655	0.727042808461469
ATP6V1F	LAMTOR1	PPrel: activation; complex	->	1	3043.26569230018	0.727041448612948
XPO1	YBX1	predicted	-	0.64	3043.0728442947	0.727035704318764
EP300	PKM	predicted	-	0.64	3042.85989041791	0.727029360715266
POLR2C	SNRPB2	complex; input	-	1	3042.50170892443	0.727018689979133
GPS1	PSMD12	predicted	-	1	3042.49792879385	0.727018577356968
RUVBL1	XRCC5	predicted	-	0.97	3042.49495556595	0.727018488774913
RNPS1	RPS11	complex; input	-	1	3042.46824399526	0.727017692947129
RPL9	RPS20	catalyze; catalyzed by; complex; input	<->	1	3042.46540651879	0.727017608408724
DDX46	SMNDC1	complex	-	1	3042.36914015025	0.727014740248278
CTCF	NCOR1	complex	-	1	3041.9033036184	0.727000859831111
NONO	SART3	predicted	-	0.92	3041.80484491483	0.726997925809094
HNRNPA2B1	U2AF2	complex; input	-	1	3041.72657973096	0.726995593476503
COPS6	PSMC3	predicted	-	0.99	3041.42809971825	0.726986698106399
RANBP2	SEH1L	catalyze; catalyzed by; complex; input	<->	1	3041.22659136525	0.726980692214404
PHF5A	USP39	complex; input	-	1	3041.01064041348	0.726974255423608
RPL10A	RPN2	complex; input	-	1	3040.71310860737	0.72696538622589
CDC73	POLR2H	complex; input	-	1	3040.66494960061	0.726963950560782
CCNK	POLR2E	catalyze; complex; input	->	1	3040.65325796151	0.726963602018637
EIF2S1	RPS3	catalyzed by; complex; input	<-	1	3040.58627436815	0.726961605129481
HSPA8	TARDBP	predicted	-	0.98	3040.56370132791	0.726960932180766
PRPF4	SRRM2	complex; input	-	1	3040.33029947191	0.726953973698908
CWC27	U2SURP	complex; input	-	1	3040.26037642532	0.726951888957463
MPHOSPH10	RPS27	activated by	<-	1	3040.1810384164	0.726949523452761
NCBP1	TAF5	complex; input	-	1	3039.9895190027	0.726943812945756
CPSF1	NUP88	activated by	<-	1	3039.84331413693	0.726939453334
ACTB	KDM3B	PPrel: binding/association	-	1	3039.72727895465	0.726935993188111
U2SURP	WDR33	complex; input	-	1	3039.70849117855	0.726935432927967
FH	RPS3	predicted	-	0.56	3039.70690379162	0.726935385591199
PCBP2	SYF2	complex; input	-	1	3039.66706875094	0.726934197679848
HSP90AA1	IDH3A	predicted	-	0.66	3039.37234802606	0.726925408398946
DDX46	HNRNPA1	complex; input	-	1	3039.30593376643	0.726923427648311
RBM8A	U2AF2	complex; input	-	1	3038.88374863858	0.726910835312144
LSM6	SNRPD2	complex; input	-	1	3038.80993082488	0.726908633399944
MAP2K4	TRADD	activated by	<-	1	3038.75977568183	0.726907137291233
RPL26	SEC61B	complex; input	-	1	3038.70068942452	0.726905374739122
CCAR2	ZNF326	predicted	-	0.64	3038.5602335111	0.726901184780129
HNRNPK	PABPC1	predicted	-	0.64	3038.55814685743	0.726901122531427
CLP1	SMNDC1	complex; input	-	1	3038.37346264575	0.726895612893643
COPS5	VCP	predicted	-	0.77	3038.01885068396	0.726885032904966
DNAJC3	RPS4Y1	activate	->	1	3038.01186361914	0.726884824430707
PNKP	XRCC1	complex; input	-	1	3037.84377060983	0.726879808866054
RPS20	UPF1	complex; input	-	1	3037.73280540792	0.72687649773069
NPM1	SYNCRIP	predicted	-	0.98	3037.58030226665	0.726871946930673
COPS2	PSMA3	predicted	-	0.99	3037.56680895712	0.726871544269911
PIN1	YWHAE	activate	->	1	3037.50385564245	0.726869665624159
DDOST	RPLP2	complex; input	-	1	3037.34809646293	0.726865017308854
DCTN3	RAB8A	catalyze	->	1	3037.31950369676	0.726864163990119
SEH1L	THOC7	activate; input	->	1	3037.09662133278	0.726857512042928
PSMD4	SKP1	catalyze	->	1	3037.07480577294	0.72685686092906
GTF2B	POLR2J	catalyzed by; complex; input	<-	1	3037.04900301664	0.726856090806072
EPS15	HGS	activate; complex; input	->	1	3036.91598222485	0.726852120491921
ETF1	RPL9	complex; input	-	1	3036.69576416156	0.726845547190618
CLTB	HSPA8	complex; input	-	1	3036.68269875162	0.726845157185485
AP2S1	UQCRC1	predicted	-	0.59	3036.6780839938	0.726845019433629
NEK9	NUP85	catalyze	->	1	3036.56525271712	0.726841651322233
NCBP2	SYF2	complex; input	-	1	3036.3881986613	0.726836365852935
CSTF2	THOC5	complex; input	-	1	3036.3136633413	0.726834140710648
PUF60	SYMPK	complex; input	-	1	3036.16313677155	0.726829646794883
ANAPC2	PSMD9	catalyzed by	<-	1	3036.11926523927	0.726828336984378
SMC3	SUMO1	complex; input	-	1	3036.02111317563	0.726825406528015
ALYREF	CPSF1	complex; input	-	1	3035.93599555061	0.726822865154912
CTBP2	ZEB2	predicted	-	0.99	3035.54514701897	0.726811194601199
SUPT16H	WDR61	complex; input	-	1	3035.4698031848	0.726808944696919
AGO1	POLR2A	complex; input	-	1	3035.39399867341	0.726806680979619
CLP1	HNRNPA1	complex; input	-	1	3035.3142793059	0.726804300293676
BCAS2	CTNNBL1	complex	-	1	3035.26404480054	0.726802800091848
EEFSEC	RPS9	complex; input	-	1	3035.14031253097	0.726799104849
RAD23A	VCP	predicted	-	0.99	3034.3571505677	0.726775712357435
DDB1	POLR2C	complex; input	-	1	3033.95088420964	0.726763575091422
SNRPD1	TPR	activated by	<-	1	3033.80481534137	0.726759210865701
NBN	RFC2	activated by; complex; input	<-	1	3033.45718260809	0.72674882349714
NUP98	SUMO3	catalyze	->	1	3033.18346397855	0.726740643866115
EP300	PLXNB2	expression regulates	->	1	3033.11199241085	0.726738507934339
NUP50	POM121C	catalyze; catalyzed by; complex; input	<->	1	3033.10367383644	0.726738259330011
EXOSC10	XRN2	reaction	-	1	3033.05470928831	0.726736795988701
PSMA6	PSMD11	complex	-	1	3032.59812777741	0.72672314957923
STX16-NPEPL1	VPS33B	predicted	-	0.66	3032.58220331027	0.726722673588146
RBCK1	UBE2L3	predicted	-	0.64	3032.46499868575	0.726719170200536
RPL19	RPS7	catalyze; catalyzed by; complex; input	<->	1	3032.35376029077	0.726715845025479
DYNLL1	RAB6A	complex; input	-	1	3032.35338267984	0.726715833737601
GTF2F1	U2SURP	complex; input	-	1	3031.9963420816	0.726705160135954
DHX9	PQBP1	complex; input	-	1	3031.97503515424	0.726704523133201
ETF1	UPF1	PCrel: binding/association; complex; input	-	1	3031.97213781693	0.726704436512583
PRPF4	SNRNP70	complex; input	-	1	3031.88168195948	0.726701732145766
POLR2D	RBM22	complex; input	-	1	3031.77006024272	0.726698394870156
RAD21	RANBP2	complex; input	-	1	3031.49214480272	0.726690085196792
HNRNPF	XAB2	complex; input	-	1	3031.39897509554	0.726687299251471
CCT3	PFDN5	input	-	1	3031.37326549745	0.726686530472206
CD2BP2	PRPF40A	complex; input	-	1	3031.01456902216	0.726675803898529
HNRNPD	PSMC5	catalyzed by	<-	1	3030.98669598648	0.726674970321237
PDIA3	TXN	predicted	-	0.92	3030.93398826089	0.726673394011155
EEF2	RPL13	input	-	1	3030.90687242735	0.726672583057463
DHX15	HNRNPK	complex; input	-	1	3030.84058156836	0.726670600465073
HUWE1	RPS8	predicted	-	0.73	3030.76684345681	0.726668395093198
RPS3	SSR4	complex; input	-	1	3030.62753271187	0.726664228417498
RPS16	RPS18	catalyze; catalyzed by; complex; input	<->	1	3029.784170897	0.726639000033368
HAUS5	PCNT	complex	-	1	3029.77681751949	0.72663878003304
MLST8	RRAGC	PPrel: activated by; activated by; complex; input; reaction	<-	1	3029.76793593756	0.726638514310769
EXOSC7	EXOSC9	complex	-	1	3029.73647882764	0.726637573159698
CHERP	HNRNPK	complex; input	-	1	3029.47593350082	0.726629777646022
WAC	XRCC5	predicted	-	0.65	3029.44470154951	0.726628843141339
PIK3CD	PLCG2	ECrel: compound; PPrel: activation, binding/association; PPrel: activation, indirect effect; complex; input	->	1	3029.29172092727	0.726624265602999
PABPC1	RPS18	complex; input	-	1	3029.26446439079	0.726623449999358
DHX9	WBP11	complex; input	-	1	3029.09162226073	0.726618277833525
BYSL	RPS7	complex	-	1	3029.05881258127	0.726617295996148
NONO	PPP1CA	predicted	-	0.64	3029.03527225185	0.7266165915397
RPL4	RSL1D1	predicted	-	0.84	3028.89867946682	0.7266125038224
DDOST	RPS14	complex; input	-	1	3028.74306870697	0.726607846742757
CTNNBL1	SF3B2	complex; input	-	1	3028.5946151857	0.726603403640127
SRSF1	TIA1	predicted	-	0.96	3028.39381404727	0.726597393466011
PSMC3	TRAF2	catalyze	->	1	3028.3593427075	0.726596361665079
DHX9	RBMX	complex; input	-	1	3028.27467845772	0.726593827433143
LSM8	SRSF4	complex; input	-	1	3028.24234997685	0.726592859734835
DIS3	EXOSC5	activate; complex; predicted	->	1	3027.51974577713	0.726571227105694
POLR2C	SRSF7	complex; input	-	1	3026.92543451237	0.726553431317048
RAB5A	RAB6A	predicted	-	1	3026.74864735762	0.726548137007895
AQR	POLR2C	complex; input	-	1	3026.59343849518	0.726543488656777
NONO	SFPQ	complex; input; predicted	-	1	3026.42453546525	0.726538429908099
CTDP1	POLR2D	catalyze; complex; input	->	1	3026.31645490056	0.726535192681187
ACTR1A	CKAP5	complex	-	1	3026.22401421312	0.726532423807836
NDUFA3	NDUFAF7	complex; input	-	1	3025.95295833241	0.726524304390915
PFDN1	TUBB4B	complex; input	-	1	3025.93758913135	0.726523843988223
SF3B6	SNW1	complex; input	-	1	3025.89200551236	0.726522478462964
RPL23	RPS25	catalyze; catalyzed by; complex; input	<->	1	3025.83224702438	0.726520688277213
POLR2L	PRPF3	complex; input	-	1	3025.75360276052	0.726518332276162
PDS5A	XPO1	complex; input	-	1	3025.4330818441	0.726508729574162
RNPS1	SART1	complex; input	-	1	3025.15758676487	0.726500475018507
TSFM	TUFM	complex; input	-	1	3025.0273251281	0.726496571776225
PTBP1	SNRNP200	complex; input	-	1	3024.99064826901	0.726495472737237
TUBB4B	VBP1	complex; input	-	1	3024.74371863684	0.726488073030118
FIP1L1	SRSF6	complex; input	-	1	3024.69330964772	0.726486562356465
PRKDC	UBE2L3	catalyze; catalyzed by; complex; input	<->	1	3024.65014008405	0.726485268616352
HDAC1	RBBP5	activated by; inhibit	<-|	1	3024.64869266976	0.726485225238759
HNRNPF	PPIE	complex; input	-	1	3024.54870052474	0.726482228521593
LTV1	RPS8	complex	-	1	3024.19500038192	0.726471627500961
PSMC2	PSMF1	complex	-	1	3024.12382540641	0.726469494110852
EIF4B	PARN	catalyzed by	<-	1	3023.90289618466	0.726462871685243
PRKACB	RHOA	PPrel: inhibition, phosphorylation	-|	1	3023.89683041079	0.726462689854865
MIOS	RPTOR	activate; inhibite	-	1	3023.84744783299	0.726461209526829
SAP18	SNRPD2	predicted	-	0.64	3023.44505419341	0.726449146181522
ACTL6A	MAX	complex; inhibited by; input	|-	1	3023.15925531425	0.726440577251439
TUBB	VCP	predicted	-	0.64	3023.03888744419	0.726436968094002
EP300	MSH6	predicted	-	0.64	3022.98580630709	0.726435376442703
TCP1	XRCC5	predicted	-	0.97	3022.9150554749	0.726433254917683
