source	target	Annotation	Direction	Score
GNG2	TAS2R20	complex; input	-	1
GNG2	TAS2R3	complex; input	-	1
GNG2	TAS2R30	complex; input	-	1
GNG2	TAS2R31	complex; input	-	1
GNG2	TAS2R38	complex; input	-	1
GNG2	TAS2R39	complex; input	-	1
GNG2	TAS2R4	complex; input	-	1
GNG2	TAS2R40	complex; input	-	1
GNG2	TAS2R41	complex; input	-	1
GNG2	TAS2R42	complex; input	-	1
GNG2	TAS2R43	complex; input	-	1
GNG2	TAS2R45	complex; input	-	1
GNG2	TAS2R46	complex; input	-	1
GNG2	TAS2R5	complex; input	-	1
GNG2	TAS2R50	complex; input	-	1
GNG2	TAS2R60	complex; input	-	1
GNG2	TAS2R7	complex; input	-	1
GNG2	TAS2R8	complex; input	-	1
GNG2	TAS2R9	complex; input	-	1
GNG2	TBXA2R	complex; inhibited by; input	|-	1
GNG2	TGM2	complex	-	1
GNG2	TMIGD3	complex; input	-	1
GNG2	TRAV3	activate	->	1
GNG2	TRB	activate	->	1
GNG2	TRH	complex; input	-	1
GNG2	TRHR	complex; input	-	1
GNG2	TSHB	complex	-	1
GNG2	TSHR	complex	-	1
GNG2	UBQLN1	complex; input	-	1
GNG2	UTS2	complex; input	-	1
GNG2	UTS2B	complex; input	-	1
GNG2	UTS2R	complex; input	-	1
GNG2	VAV1	reaction	-	1
GNG2	VIP	complex	-	1
GNG2	VIPR1	complex	-	1
GNG2	VIPR2	complex	-	1
GNG2	WNT1	activated by	<-	1
GNG2	WNT10A	activated by	<-	1
GNG2	WNT10B	activated by	<-	1
GNG2	WNT11	activated by	<-	1
GNG2	WNT16	activated by	<-	1
GNG2	WNT2	activated by	<-	1
GNG2	WNT2B	activated by	<-	1
GNG2	WNT3	activated by	<-	1
GNG2	WNT3A	activated by	<-	1
GNG2	WNT4	activated by	<-	1
GNG2	WNT5A	activated by	<-	1
GNG2	WNT5B	activated by	<-	1
GNG2	WNT6	activated by	<-	1
GNG2	WNT7A	activated by	<-	1
GNG2	WNT7B	activated by	<-	1
GNG2	WNT8A	activated by	<-	1
GNG2	WNT8B	activated by	<-	1
GNG2	WNT9A	activated by	<-	1
GNG2	WNT9B	activated by	<-	1
GNG2	XCL1	complex; input	-	1
GNG2	XCL2	complex; input	-	1
GNG2	XCR1	complex; input	-	1
GNG2	YES1	reaction	-	1
GNL3	SENP3	activate	->	1
GOLGA2	STX5	complex; input	-	1
GOLGA5	STX5	complex; input	-	1
GOLGB1	STX5	complex; input	-	1
GOLIM4	STX5	complex; input	-	1
GORASP1	STX5	complex; input	-	1
GOSR1	STX5	complex; input; predicted	-	1
GOSR2	STX5	complex; input; predicted	-	1
GP1BA	ITGAM	complex; input	-	1
GP1BA	ITGB2	complex; input	-	1
GPI	TRAP1	predicted	-	0.99
GPKOW	PQBP1	complex; input	-	1
GPKOW	SMNDC1	complex; input	-	1
GPKOW	SNRNP40	complex; input	-	1
GPR37	PSAP	complex; input	-	1
GPR37L1	PSAP	complex; input	-	1
GPSM1	PSAP	inhibite	-|	1
GPSM3	PSAP	inhibite	-|	1
GRB2	IQGAP1	predicted	-	0.64
GRB2	MAP2K1	PPrel: activation, indirect effect; activate	->	1
GRB2	S100A9	predicted	-	0.64
GRB2	SIRPA	complex; input	-	1
GRIA1	STX5	input	-	1
GRP94C	TRAP1	predicted	-	0.98
GRPEL1	PMPCA	catalyzed by	<-	1
GRPEL2	PMPCA	catalyzed by	<-	1
GRSF1	RPL19	activate	->	1
GRSF1	RPL23	activate	->	1
GSDMA	MCM2	predicted	-	0.64
GSK3A	NVL	predicted	-	0.6
GSK3A	TRAP1	predicted	-	0.66
GSK3B	NVL	predicted	-	0.99
GSK3B	RUNX2	complex; input	-	1
GSK3B	TRAP1	predicted	-	0.66
GSPT1	RPL19	complex; input	-	1
GSPT1	RPL23	complex; input	-	1
GSPT2	RPL19	complex; input	-	1
GSPT2	RPL23	complex; input	-	1
GSTP1	MCM2	predicted	-	0.58
GTF2A1	INTS10	catalyze; complex; input	->	1
GTF2A1	TAF15	complex; input	-	1
GTF2A2	INTS10	catalyze; complex; input	->	1
GTF2A2	TAF15	complex; input	-	1
GTF2B	INTS10	catalyze; complex; input	->	1
GTF2B	TAF15	complex; input	-	1
GTF2E1	INTS10	catalyze; complex; input	->	1
GTF2E1	TAF15	complex; input	-	1
GTF2E2	INTS10	catalyze; complex; input	->	1
GTF2E2	TAF15	complex; input	-	1
GTF2F1	HIRIP3	predicted	-	0.58
GTF2F1	INTS10	catalyze; complex; input	->	1
GTF2F1	PQBP1	complex; input	-	1
GTF2F1	SMNDC1	complex; input	-	1
GTF2F1	SNRNP40	complex; input	-	1
GTF2F1	TAF15	catalyze; complex; input	->	1
GTF2F2	INTS10	catalyze; complex; input	->	1
GTF2F2	PQBP1	complex; input	-	1
GTF2F2	SMNDC1	complex; input	-	1
GTF2F2	SNRNP40	complex; input	-	1
GTF2F2	TAF15	catalyze; complex; input	->	1
GTF2H1	TAF15	catalyze; complex; input	->	1
GTF2H2	TAF15	catalyze; complex; input	->	1
GTF2H3	TAF15	catalyze; complex; input	->	1
GTF2H4	TAF15	catalyze; complex; input	->	1
GTF2H5	TAF15	catalyze; complex; input	->	1
GTPBP4	MAK16	predicted	-	0.78
GTPBP4	NOP2	predicted	-	1
GTPBP4	RPL7L1	predicted	-	0.99
GULP1	ITGB2	predicted	-	0.98
GZMA	GZMH	predicted	-	0.92
GZMA	GZMK	predicted	-	0.92
GZMA	HMGB2	activate	->	1
GZMA	JAK2	complex; input	-	1
GZMA	NME2	activate	->	1
GZMA	NR3C1	predicted	-	0.64
GZMA	PARD3	PPrel: activation	->	1
GZMA	PRF1	activated by	<-	1
GZMM	PAK2	predicted	-	0.64
GZMM	PARP1	predicted	-	0.64
GZMM	SERPINB9	predicted	-	1
H1-1	MCM2	predicted	-	0.64
H1-2	MCM2	predicted	-	0.64
H1-4	MCM2	predicted	-	0.64
H2AFJ	MCM2	predicted	-	0.73
H2AFX	MCM2	predicted	-	1
H2AFY2	MCM2	predicted	-	0.64
H2AZ1	MCM2	predicted	-	0.58
H2BC1	MCM2	predicted	-	1
H2BC11	MCM2	predicted	-	1
H2BC12	MCM2	predicted	-	1
H2BC13	MCM2	predicted	-	1
H2BC14	MCM2	predicted	-	1
H2BC15	MCM2	predicted	-	1
H2BC4	MCM2	predicted	-	1
H2BFS	MCM2	predicted	-	1
H2BFWT	MCM2	predicted	-	0.99
H2BW2	MCM2	predicted	-	0.99
H3-3A	KMT2A	complex; inhibit; input; reaction	-|	1
H3-3A	MCM2	predicted	-	0.99
H3-3A	MTF2	complex; input	-	1
H3-3A	NOC2L	predicted	-	0.73
H3C1	KMT2A	complex; inhibit; input; reaction	-|	1
H3C1	MCM2	predicted	-	0.99
H3C1	MTF2	complex; input	-	1
H3C1	NOC2L	predicted	-	0.73
H4C1	KMT2A	complex; inhibit; input; reaction	-|	1
H4C1	MCM2	predicted	-	0.99
H4C1	MTF2	complex; input	-	1
H4C1	PADI4	predicted	-	0.64
HACD2	TECR	predicted	-	0.64
HAND1	RUNX2	predicted	-	0.54
HAND2	RUNX2	complex; input	-	1
HAPLN1	MMP9	predicted	-	0.64
HAPLN2	PSTPIP1	predicted	-	0.64
HAUS1	NME7	complex; input	-	1
HAUS1	RALB	predicted	-	0.64
HAUS2	NME7	complex; input	-	1
HAUS3	NME7	complex; input	-	1
HAUS4	NME7	complex; input	-	1
HAUS4	RALB	predicted	-	0.64
HAUS5	NME7	complex; input	-	1
HAUS6	NME7	complex; input	-	1
HAUS7	NME7	complex; input	-	1
HAUS8	NME7	complex; input	-	1
HBA1	HP	complex; input	-	1
HBB	HP	complex; input	-	1
HBEGF	MMP9	PPrel: activated by; activated by	<-	1
HCC5	MCM2	predicted	-	1
HCCS1	STX5	predicted	-	0.6
HCK	ITGAM	complex; input	-	1
HCK	ITGB2	complex; input	-	1
HCK	PTPRC	PPrel: activated by, dephosphorylation	<-	1
HCLS1	ITGB2	predicted	-	0.59
HDAC1	KDM5C	predicted	-	0.64
HDAC1	KMT2A	activated by; inhibite	<-|	1
HDAC1	PADI4	predicted	-	0.64
HDAC1	RCOR1	complex; input	-	1
HDAC1	RUNX3	predicted	-	0.64
HDAC1	ZGPAT	predicted	-	0.64
HDAC2	KDM5C	predicted	-	0.64
HDAC2	MAP2K1	predicted	-	0.56
HDAC2	MTF2	expression regulates	->	1
HDAC2	PADI4	predicted	-	0.64
HDAC2	RCOR1	complex; input	-	1
HDAC2	TESC	expression regulates	->	1
HDAC3	RCOR1	predicted	-	0.64
HDAC3	RREB1	predicted	-	0.64
HDAC3	RUNX2	activated by; complex; input	<-	1
HDAC4	NDC1	catalyzed by	<-	1
HDAC4	RUNX2	complex; input	-	1
HDAC4	RUNX3	complex; input	-	1
HDAC5	RUNX2	predicted	-	0.54
HDAC5	RUNX3	predicted	-	0.64
HDAC6	RUNX2	complex; input	-	1
HEATR1	IMP3	activate; complex; input	->	1
HEATR1	IMP4	activate; complex; input	->	1
HEATR1	KRR1	activate; complex; input	->	1
HEATR1	MPHOSPH10	activate; complex; input	->	1
HEATR1	MPHOSPH6	catalyzed by	<-	1
HEATR1	MTREX	activated by; catalyzed by; reaction	<-	1
HEATR1	NCL	reaction	-	1
HEATR1	NIP7	reaction	-	1
HEATR1	NOC4L	activate; complex; input	->	1
HEATR1	NOL11	complex; input	-	1
HEATR1	NOL12	activated by	<-	1
HEATR1	NOL6	activate; complex; input	->	1
HEATR1	NOP14	activate; complex; input	->	1
HEATR1	NOP56	activate; complex; input	->	1
HEATR1	NOP58	activate; complex; input	->	1
HEATR1	PDCD11	activate; complex; input	->	1
HEATR1	PWP2	activate; complex; input	->	1
HEATR1	RBM28	activated by	<-	1
HEATR1	RCL1	activate; complex; input	->	1
HEATR1	RPS11	reaction	-	1
HEATR1	RPS13	reaction	-	1
HEATR1	RPS14	activate; complex; input	->	1
HEATR1	RPS15A	reaction	-	1
HEATR1	RPS16	reaction	-	1
HEATR1	RPS2	activate; complex; input	->	1
HEATR1	RPS23	reaction	-	1
HEATR1	RPS24	reaction	-	1
HEATR1	RPS27	reaction	-	1
HEATR1	RPS27L	reaction	-	1
HEATR1	RPS28	reaction	-	1
HEATR1	RPS3A	reaction	-	1
HEATR1	RPS5	reaction	-	1
HEATR1	RPS6	activate; complex; input	->	1
HEATR1	RPS7	activate; complex; input	->	1
HEATR1	RPS8	reaction	-	1
HEATR1	RPS9	activate; complex; input	->	1
HEATR1	RRP1	activated by	<-	1
HEATR1	RRP36	activate; complex; input	->	1
HEATR1	RRP7A	activate; complex; input	->	1
HEATR1	RRP9	activate; complex; input	->	1
HEATR1	SIRT7	predicted	-	0.64
HEATR1	SNU13	activate; complex; input	->	1
HEATR1	TBL3	activate; complex; input	->	1
HEATR1	UTP11	activate; complex; input	->	1
HEATR1	UTP14A	activate; complex; input	->	1
HEATR1	UTP15	complex; input	-	1
HEATR1	UTP18	activate; complex; input	->	1
HEATR1	UTP20	activate; complex; input	->	1
HEATR1	UTP3	activate; complex; input	->	1
HEATR1	UTP4	complex; input	-	1
HEATR1	UTP6	activate; complex; input	->	1
HEATR1	WDR3	activate; complex; input	->	1
HEATR1	WDR36	activate; complex; input	->	1
HEATR1	WDR43	complex; input	-	1
HEATR1	WDR46	activate; complex; input	->	1
HEATR1	WDR75	complex; input	-	1
HEATR1	XRN2	activate; activated by; catalyzed by	<->	1
HEL-S-290	STX5	predicted	-	1
HEL-S-73	TRAP1	predicted	-	0.66
HES1	RUNX2	complex; input	-	1
HEY1	MTF2	expression regulates	->	1
HEY1	RUNX2	complex; input	-	1
HEY1	TESC	expression regulates	->	1
HEY2	RUNX2	complex; input	-	1
HGF	PTPRJ	activated by; catalyzed by	<-	1
HIF1A	HK1	GErel: expression	->	1
HIF1A	ITGB2	expression regulates	->	1
HIKESHI	NDC1	catalyzed by	<-	1
HIRA	HIRIP3	predicted	-	0.77
HIST1H1T	MCM2	predicted	-	0.64
HIST1H2BB	MCM2	predicted	-	1
HIST1H2BC	MCM2	predicted	-	0.64
HIST1H2BD	MCM2	predicted	-	0.99
HIST1H2BH	MCM2	predicted	-	1
HIST1H2BM	MCM2	predicted	-	0.64
HIST1H2BO	MCM2	predicted	-	1
HIST2H2AB	MCM2	predicted	-	0.73
HIST2H2AC	MCM2	predicted	-	0.73
HIST2H2BC	MCM2	predicted	-	0.99
HIST2H2BD	MCM2	predicted	-	0.99
HIST2H2BE	MCM2	predicted	-	1
HIST2H2BF	MCM2	predicted	-	1
HIST2H3A	KMT2A	complex; inhibite; input; reaction	-|	1
HIST2H3A	MCM2	predicted	-	0.99
HIST2H3A	MTF2	complex; input	-	1
HIST2H3A	NOC2L	predicted	-	0.73
HIST2H3A	PADI4	predicted	-	0.64
HIST3H2BB	MCM2	predicted	-	1
HIST3H3	MCM2	predicted	-	0.99
HIST3H3	PADI4	predicted	-	0.64
HIVEP3	RUNX2	complex; input	-	1
HK1	HK2	predicted	-	0.96
HK1	HK3	predicted	-	0.96
HK1	HKDC1	predicted	-	0.96
HK1	MYC	GErel: expression by	<-	1
HK1	PCNA	predicted	-	0.73
HK1	PFKM	predicted	-	0.54
HK1	PKLR	PPrel: indirect effect	-	1
HK1	PKM	PPrel: indirect effect	-	1
HK1	PLPBP	predicted	-	0.73
HK1	SREBF1	PPrel: activated, indirect effect	<-	1
HK1	VDAC1	complex	-	1
HLA-DPA1	PTPRC	catalyzed by; inhibited by	-	1
HLA-DPA1	PTPRJ	catalyzed by; inhibited by	-	1
HLA-DPB1	PTPRC	catalyzed by; inhibited by	-	1
HLA-DPB1	PTPRJ	catalyzed by; inhibited by	-	1
HLA-DQA1	PTPRC	catalyzed by; inhibited by	-	1
HLA-DQA1	PTPRJ	catalyzed by; inhibited by	-	1
HLA-DQA2	PTPRC	catalyzed by; inhibited by	-	1
HLA-DQA2	PTPRJ	catalyzed by; inhibited by	-	1
HLA-DQB1	PTPRC	catalyzed by; inhibited by	-	1
HLA-DQB1	PTPRJ	catalyzed by; inhibited by	-	1
HLA-DQB2	PTPRC	catalyzed by; inhibited by	-	1
HLA-DQB2	PTPRJ	catalyzed by; inhibited by	-	1
HLA-DRA	PTPRC	activated by; catalyzed by; inhibited by	-	1
HLA-DRA	PTPRJ	catalyzed by; inhibited by	-	1
HLA-DRB1	PTPRC	activated by; catalyzed by; inhibited by	-	1
HLA-DRB1	PTPRJ	catalyzed by; inhibited by	-	1
HLA-DRB3	PTPRC	catalyzed by; inhibited by	-	1
HLA-DRB3	PTPRJ	catalyzed by; inhibited by	-	1
HLA-DRB4	PTPRC	catalyzed by; inhibited by	-	1
HLA-DRB4	PTPRJ	catalyzed by; inhibited by	-	1
HLA-DRB5	PTPRC	catalyzed by; inhibited by	-	1
HLA-DRB5	PTPRJ	catalyzed by; inhibited by	-	1
HLCS	MCCC2	catalyze	->	1
HMG20A	RCOR1	predicted	-	0.64
HMG20B	RCOR1	complex; input	-	1
HMGA1	NDC1	complex; input	-	1
HMGB1	ITGAM	complex; input	-	1
HMGB1	ITGB2	complex; input	-	1
HMGCL	MCCC2	predicted	-	0.64
HMOX1	STX5	catalyze; catalyzed by; input	<->	1
HNF4A	MTF2	expression regulates	->	1
HNF4G	MTF2	expression regulates	->	1
HNRNPA0	PQBP1	complex; input	-	1
HNRNPA0	SMNDC1	complex; input	-	1
HNRNPA0	SNRNP40	complex; input	-	1
HNRNPA1	IQGAP1	predicted	-	0.64
HNRNPA1	PQBP1	complex; input	-	1
HNRNPA1	RPL23	predicted	-	0.59
HNRNPA1	SMNDC1	complex; input	-	1
HNRNPA1	SNRNP40	complex; input	-	1
HNRNPA2B1	MTF2	predicted	-	0.98
HNRNPA2B1	PQBP1	complex; input	-	1
HNRNPA2B1	SMNDC1	complex; input	-	1
HNRNPA2B1	SNRNP40	complex; input	-	1
HNRNPA3	PQBP1	complex; input	-	1
HNRNPA3	SMNDC1	complex; input	-	1
HNRNPA3	SNRNP40	complex; input	-	1
HNRNPAB	MCM2	predicted	-	0.58
HNRNPAB	MRPS7	predicted	-	0.58
HNRNPC	NDC1	catalyzed by	<-	1
HNRNPC	PQBP1	complex; input	-	1
HNRNPC	SMNDC1	complex; input	-	1
HNRNPC	SNRNP40	complex; input	-	1
HNRNPD	PQBP1	complex; input	-	1
HNRNPD	SMNDC1	complex; input	-	1
HNRNPD	SNRNP40	complex; input	-	1
HNRNPF	PQBP1	complex; input	-	1
HNRNPF	SMNDC1	complex; input	-	1
HNRNPF	SNRNP40	complex; input	-	1
HNRNPH1	PQBP1	complex; input	-	1
HNRNPH1	SMNDC1	complex; input	-	1
HNRNPH1	SNRNP40	complex; input	-	1
HNRNPH2	PQBP1	complex; input	-	1
HNRNPH2	SMNDC1	complex; input	-	1
HNRNPH2	SNRNP40	complex; input	-	1
HNRNPK	PQBP1	complex; input	-	1
HNRNPK	SMNDC1	complex; input	-	1
HNRNPK	SNRNP40	complex; input	-	1
HNRNPL	PQBP1	complex; input	-	1
HNRNPL	SMNDC1	complex; input	-	1
HNRNPL	SNRNP40	complex; input	-	1
HNRNPM	PQBP1	complex; input	-	1
HNRNPM	SMNDC1	complex; input	-	1
HNRNPM	SNRNP40	complex; input	-	1
HNRNPR	PQBP1	complex; input	-	1
HNRNPR	SMNDC1	complex; input	-	1
HNRNPR	SNRNP40	complex; input	-	1
HNRNPU	PQBP1	complex; input	-	1
HNRNPU	SMNDC1	complex; input	-	1
HNRNPU	SNRNP40	complex; input	-	1
HNRNPUL1	PQBP1	complex; input	-	1
HNRNPUL1	SMNDC1	complex; input	-	1
HNRNPUL1	SNRNP40	complex; input	-	1
HP	TBL1X	predicted	-	0.64
HPRT1	MCM2	predicted	-	0.58
HRAS	IQGAP1	reaction	-	1
HRAS	MAP2K1	PPrel: activation; PPrel: activation, indirect effect; catalyze; catalyzed by; complex; inhibit; input	<-	1
HRAS	NCF2	reaction	-	1
HRAS	PTPRJ	predicted	-	0.64
HRAS	RALB	catalyze	->	1
HRAS	RASAL3	PPrel: activated by; complex; input	<-	1
HSP90AA1	NME7	complex; input	-	1
HSP90AA1	TRAP1	predicted	-	1
HSP90AA2P	TRAP1	predicted	-	1
HSP90AA4P	TRAP1	predicted	-	1
HSP90AA5P	TRAP1	predicted	-	1
HSP90AB1	MAP2K1	predicted	-	0.56
HSP90AB1	MCM2	predicted	-	0.99
HSP90AB1	RPL23	predicted	-	0.97
HSP90AB1	TRAP1	predicted	-	1
HSP90AB2P	TRAP1	predicted	-	1
HSP90AB3P	TRAP1	predicted	-	1
HSP90AB4P	TRAP1	predicted	-	1
HSP90AF	TRAP1	predicted	-	0.98
HSP90B1	MCM2	predicted	-	0.73
HSP90B1	TRAP1	predicted	-	1
HSP90B2P	TRAP1	predicted	-	1
HSP90BF	TRAP1	predicted	-	0.98
HSPA1B	MAP2K1	predicted	-	0.64
HSPA1B	NDC1	catalyzed by	<-	1
HSPA2	MCM2	predicted	-	0.73
HSPA2	TRAP1	predicted	-	0.66
HSPA5	IQGAP1	predicted	-	0.64
HSPA5	MCM2	predicted	-	0.64
HSPA8	PQBP1	complex	-	1
HSPA8	SMNDC1	complex; input	-	1
HSPA8	SNRNP40	complex; input	-	1
HSPA8	TRAP1	predicted	-	0.66
HSPA9	MCM2	predicted	-	0.73
HSPA9	PMPCA	catalyzed by	<-	1
HSPB2	MCCC2	predicted	-	0.77
HSPD1	TFB1M	predicted	-	0.78
HSPD1	TRAP1	predicted	-	0.64
HSPE1	PLS3	predicted	-	0.78
HUS1	MCM2	activate	->	1
HUS1	SMARCAL1	complex; input	-	1
HUWE1	RPL23	predicted	-	0.73
ICAM1	ITGAM	PPrel: activated by; PPrel: binding/association; complex; input	<-	1
ICAM1	ITGB2	PCrel: binding/association; PPrel: activated by; PPrel: activation; PPrel: binding/association; complex; input	<->	1
ICAM2	ITGAM	PPrel: binding/association; complex; input	-	1
ICAM2	ITGB2	PPrel: activated by; PPrel: activation; PPrel: binding/association; complex; input	<->	1
ICAM3	ITGB2	PPrel: activated by; PPrel: activation; PPrel: binding/association; complex; input	<->	1
ICAM4	ITGAM	complex; input	-	1
ICAM4	ITGB2	complex; input	-	1
ICAM5	ITGB2	complex; input	-	1
ICE1	INTS10	complex; input	-	1
ICE2	INTS10	complex; input	-	1
ICK	LSM14B	predicted	-	0.64
ID2	ZGPAT	predicted	-	0.64
IDH2	TRAP1	predicted	-	0.73
IDH3A	TRAP1	predicted	-	0.66
IDH3B	TRAP1	predicted	-	0.66
IDH3G	TRAP1	predicted	-	0.66
IFI16	PTPRC	predicted	-	0.98
IFI16	RUNX2	predicted	-	0.54
IFI30	ITGB2	predicted	-	0.59
IGBP1	RPL23	predicted	-	0.65
IGBP1	S100A11	predicted	-	0.64
IGF1R	MAP2K1	PPrel: activation, indirect effect	->	1
IGF2BP1	IGF2BP2	predicted	-	0.98
IGHV2-26	LYZ	predicted	-	0.97
IGHV2-5	LYZ	predicted	-	0.97
IGHV2-70	LYZ	predicted	-	0.97
IGHV2-70D	LYZ	predicted	-	0.97
IGHV4-28	LYZ	predicted	-	0.97
IGHV4-30-2	LYZ	predicted	-	0.97
IGHV4-30-4	LYZ	predicted	-	0.97
IGHV4-31	LYZ	predicted	-	0.97
IGHV4-34	LYZ	predicted	-	0.97
IGHV4-38-2	LYZ	predicted	-	0.97
IGHV4-39	LYZ	predicted	-	0.97
IGHV4-4	LYZ	predicted	-	0.97
IGHV4-59	LYZ	predicted	-	0.97
IGHV4-61	LYZ	predicted	-	0.97
IGHV6-1	LYZ	predicted	-	0.97
IKBKB	IQGAP1	predicted	-	0.64
IKBKB	LYZ	predicted	-	0.64
IKBKB	RAB8B	predicted	-	0.97
IKBKG	PADI4	predicted	-	0.54
IKBKG	SMNDC1	predicted	-	0.54
IL10RA	ITGB2	predicted	-	0.59
IL17RD	MAP2K1	complex; input	-	1
IL1B	PRTN3	predicted	-	0.64
IL2	MAP2K1	activate; reaction	->	1
IL2RA	MAP2K1	activate; reaction	->	1
IL2RB	MAP2K1	activate; reaction	->	1
IL2RG	MAP2K1	activate; reaction	->	1
IL32	PRTN3	complex; input	-	1
IL6	MAP2K1	activate	->	1
IL6R	MAP2K1	activate	->	1
IL6ST	MAP2K1	activate	->	1
ILF2	MCM2	predicted	-	0.58
ILK	IQGAP1	activate	->	1
ILK	ITGB2	predicted	-	0.99
ILK	TMSB4X	predicted	-	0.64
IMP3	UTP15	activated by; complex; input	<-	1
IMP3	WDR3	complex	-	1
IMP3	WDR75	activated by; complex; input	<-	1
IMP4	MAK16	predicted	-	0.66
IMP4	RPL7L1	predicted	-	0.66
IMP4	UTP15	activated by; complex; input	<-	1
IMP4	WDR3	complex	-	1
IMP4	WDR75	activated by; complex; input	<-	1
IMPACT	RPL19	complex; input	-	1
IMPACT	RPL23	complex; input	-	1
IMPDH2	MCM2	predicted	-	0.64
INCENP	NDC1	catalyzed by	<-	1
INPP5D	ITGB2	predicted	-	0.98
INS	STX5	complex; input	-	1
INSR	MAP2K1	PPrel: activation, indirect effect	->	1
INSR	PTPRC	predicted	-	0.98
INSR	PTPRJ	predicted	-	0.98
INTS1	INTS10	complex	-	1
INTS10	INTS11	complex	-	1
INTS10	INTS12	complex	-	1
INTS10	INTS13	complex	-	1
INTS10	INTS14	complex	-	1
INTS10	INTS2	complex	-	1
INTS10	INTS3	complex	-	1
INTS10	INTS4	complex	-	1
INTS10	INTS5	complex	-	1
INTS10	INTS6	complex	-	1
INTS10	INTS7	complex	-	1
INTS10	INTS8	complex	-	1
INTS10	INTS9	complex	-	1
INTS10	NABP1	complex	-	1
INTS10	NABP2	complex	-	1
INTS10	NCBP1	complex; input	-	1
INTS10	NCBP2	complex; input	-	1
INTS10	PCF11	activated by	<-	1
INTS10	PHAX	complex; input	-	1
INTS10	POLR2A	catalyzed by; complex; input	<-	1
INTS10	POLR2B	catalyzed by; complex; input	<-	1
INTS10	POLR2C	catalyzed by; complex; input	<-	1
INTS10	POLR2D	catalyzed by; complex; input	<-	1
INTS10	POLR2E	catalyzed by; complex; input	<-	1
INTS10	POLR2F	catalyzed by; complex; input	<-	1
INTS10	POLR2G	catalyzed by; complex; input	<-	1
INTS10	POLR2H	catalyzed by; complex; input	<-	1
INTS10	POLR2I	catalyzed by; complex; input	<-	1
INTS10	POLR2J	catalyzed by; complex; input	<-	1
INTS10	POLR2K	catalyzed by; complex; input	<-	1
INTS10	POLR2L	catalyzed by; complex; input	<-	1
INTS10	POU2F1	catalyzed by; complex; input	<-	1
INTS10	POU2F2	catalyzed by; complex; input	<-	1
INTS10	RPAP2	catalyzed by; complex; input	<-	1
INTS10	RPRD1A	catalyzed by; complex; input	<-	1
INTS10	RPRD1B	catalyzed by; complex; input	<-	1
INTS10	RPRD2	catalyzed by; complex; input	<-	1
INTS10	SNAPC1	catalyzed by; complex; input	<-	1
INTS10	SNAPC2	catalyzed by; complex; input	<-	1
INTS10	SNAPC3	catalyzed by; complex; input	<-	1
INTS10	SNAPC4	catalyzed by; complex; input	<-	1
INTS10	SNAPC5	catalyzed by; complex; input	<-	1
INTS10	SP1	catalyzed by; complex; input	<-	1
INTS10	SRRT	complex; input	-	1
INTS10	SSU72	activated by	<-	1
INTS10	SUPT4H1	activated by	<-	1
INTS10	SUPT5H	activated by	<-	1
INTS10	TAF11	catalyzed by; complex; input	<-	1
INTS10	TAF13	catalyzed by; complex; input	<-	1
INTS10	TAF5	catalyzed by; complex; input	<-	1
INTS10	TAF6	catalyzed by; complex; input	<-	1
INTS10	TAF8	catalyzed by; complex; input	<-	1
INTS10	TAF9	catalyzed by; complex; input	<-	1
INTS10	TBP	catalyzed by; complex; input	<-	1
INTS10	ZC3H8	complex; input	-	1
INTS10	ZNF143	catalyzed by; complex; input	<-	1
IPO8	NDC1	catalyzed by	<-	1
IQGAP1	IQGAP2	input; reaction	-	1
IQGAP1	IQGAP3	input; reaction	-	1
IQGAP1	ISG15	predicted	-	0.64
IQGAP1	ITGA4	predicted	-	0.64
IQGAP1	KDR	activated by; complex; input	<-	1
IQGAP1	KIRREL1	complex; input	-	1
IQGAP1	KRAS	reaction	-	1
IQGAP1	MAGI1	predicted	-	0.64
IQGAP1	MAP2K1	activate; reaction	->	1
IQGAP1	MAP2K2	predicted	-	0.64
IQGAP1	MAP3K3	predicted	-	0.64
IQGAP1	MAPK1	PPrel: activation; activate	->	1
IQGAP1	MAPK3	PPrel: activation; activate	->	1
IQGAP1	MBNL1	predicted	-	0.59
IQGAP1	MEN1	complex; inhibite; input	-|	1
IQGAP1	MISP	predicted	-	0.64
IQGAP1	MYH9	predicted	-	0.97
IQGAP1	MYL1	predicted	-	0.98
IQGAP1	MYL3	predicted	-	0.73
IQGAP1	MYL6	predicted	-	0.98
IQGAP1	MYL6B	predicted	-	0.73
IQGAP1	MYO18A	predicted	-	0.98
IQGAP1	MYO1E	predicted	-	0.98
IQGAP1	NFKBIB	predicted	-	0.64
IQGAP1	NPHS1	complex; input	-	1
IQGAP1	NRAS	reaction	-	1
IQGAP1	NTRK1	predicted	-	0.64
IQGAP1	PAFAH1B1	complex; input	-	1
IQGAP1	PIK3C2A	predicted	-	0.64
IQGAP1	PODXL	predicted	-	0.64
IQGAP1	PPP1CA	predicted	-	0.64
IQGAP1	PPP1R9B	predicted	-	0.64
IQGAP1	PRKACA	complex	-	1
IQGAP1	PRKACB	complex	-	1
IQGAP1	PRKACG	complex	-	1
IQGAP1	PRKAR1A	complex	-	1
IQGAP1	PRKAR1B	complex	-	1
IQGAP1	PRKAR2A	complex	-	1
IQGAP1	PRKAR2B	complex	-	1
IQGAP1	PROP1	predicted	-	0.64
IQGAP1	PTPRM	predicted	-	0.64
IQGAP1	RAC1	PPrel: activated by; PPrel: inhibited by; activate; complex; input; predicted; reaction	->	1
