ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0062013	positive regulation of small molecule metabolic process	10/345	89/6032	0.0297972262365624	0.0297972262365624	0.155331366752778	PTAFR/PPARGC1A/PPARG/P2RX7/IRS2/ANXA1/MLXIPL/PTPN2/PINK1/PSEN1	10
BP	GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	7/345	53/6032	0.030016757039461	0.030016757039461	0.155944442344229	ANXA1/NLRP3/BCL6/IL4R/ZBTB7B/IL21/HLX	7
BP	GO:0031503	protein-containing complex localization	7/345	53/6032	0.030016757039461	0.030016757039461	0.155944442344229	ZDHHC3/IQSEC2/RALB/TERF2/TYROBP/NACC2/AKIRIN2	7
BP	GO:0002367	cytokine production involved in immune response	9/345	77/6032	0.0306048751417412	0.0306048751417412	0.157927348960756	NOD2/PYCARD/TLR4/P2RX7/NLRP3/CARD9/BCL6/PLCG2/BST2	9
BP	GO:0002718	regulation of cytokine production involved in immune response	9/345	77/6032	0.0306048751417412	0.0306048751417412	0.157927348960756	NOD2/PYCARD/TLR4/P2RX7/NLRP3/CARD9/BCL6/PLCG2/BST2	9
BP	GO:0034101	erythrocyte homeostasis	9/345	77/6032	0.0306048751417412	0.0306048751417412	0.157927348960756	HOXA5/HOXB6/SPI1/ACVR1B/KLF2/BCL6/THRA/PTPN2/ZFP36	9
BP	GO:0051384	response to glucocorticoid	9/345	77/6032	0.0306048751417412	0.0306048751417412	0.157927348960756	FOS/PTAFR/ANXA1/SSTR4/IGF1R/FOSL1/CFLAR/FOSB/ZFP36	9
BP	GO:0043299	leukocyte degranulation	6/345	42/6032	0.0307466120506839	0.0307466120506839	0.158125433403517	PTAFR/SPI1/ITGAM/PRAM1/IL4R/RAB27A	6
BP	GO:0080164	regulation of nitric oxide metabolic process	6/345	42/6032	0.0307466120506839	0.0307466120506839	0.158125433403517	KLF4/TLR4/CLU/TSPO/KLF2/RAC1	6
BP	GO:0006886	intracellular protein transport	27/345	325/6032	0.0308074503391675	0.0308074503391675	0.158172479929283	BID/TCF7L2/PRKCD/FRAT1/TSG101/HOMER3/ZDHHC3/CLTCL1/SIRT7/CLU/VPS25/RAB24/TSPO/ITGAM/AKIRIN2/ZFAND6/NFKBIA/YWHAB/SORCS2/BAX/PINK1/TXNIP/PSEN1/RAB18/RAB43/SORT1/CDKN1A	27
BP	GO:0009792	embryo development ending in birth or egg hatching	33/345	415/6032	0.0316680492716285	0.0316680492716285	0.162318644507845	SATB2/HOXA7/HOXB7/HOXB3/HOXA2/HOXA4/HOXA5/HOXB4/KLF4/HOXB6/HOXA3/HOXB5/ZFAND5/HOXB8/TERF2/ACVR1B/CEBPB/KLF2/AKIRIN2/TAF8/TFEB/HOXB2/PFN1/PLXNB2/ELF3/FOSL1/HOXA1/HOXB9/TAF10/HOXA9/HOXA6/PSEN1/MESP2	33
BP	GO:0044283	small molecule biosynthetic process	14/345	142/6032	0.0317307468774785	0.0317307468774785	0.162368035861345	GFI1/PCBD1/MGST2/PTAFR/PYCARD/SIRT7/PPARGC1A/PLEK/ANXA1/MLXIPL/FADS1/PLCG2/PTPN2/CASP1	14
BP	GO:0002287	alpha-beta T cell activation involved in immune response	7/345	54/6032	0.0328626113577519	0.0328626113577519	0.165244192160644	ANXA1/NLRP3/BCL6/IL4R/ZBTB7B/IL21/HLX	7
BP	GO:0002293	alpha-beta T cell differentiation involved in immune response	7/345	54/6032	0.0328626113577519	0.0328626113577519	0.165244192160644	ANXA1/NLRP3/BCL6/IL4R/ZBTB7B/IL21/HLX	7
BP	GO:0034446	substrate adhesion-dependent cell spreading	7/345	54/6032	0.0328626113577519	0.0328626113577519	0.165244192160644	S100A10/CRK/TEK/RAC1/ANTXR1/ILK/TYRO3	7
BP	GO:0046034	ATP metabolic process	7/345	54/6032	0.0328626113577519	0.0328626113577519	0.165244192160644	PPARGC1A/HDAC4/P2RX7/TSPO/MLXIPL/PINK1/PSEN1	7
BP	GO:0019752	carboxylic acid metabolic process	16/345	170/6032	0.0331185152260023	0.0331185152260023	0.165244192160644	PCBD1/MGST2/TLR2/BCKDK/PRKAR2B/PYCARD/PPARGC1A/HDAC4/PPARG/P2RX7/IRS2/ANXA1/MLXIPL/FADS1/PSEN1/CASP1	16
BP	GO:0062012	regulation of small molecule metabolic process	16/345	170/6032	0.0331185152260023	0.0331185152260023	0.165244192160644	GFI1/BCKDK/PTAFR/SIRT7/PPARGC1A/HDAC4/PLEK/PPARG/P2RX7/TSPO/IRS2/ANXA1/MLXIPL/PTPN2/PINK1/PSEN1	16
BP	GO:2000106	regulation of leukocyte apoptotic process	8/345	66/6032	0.0333799817830816	0.0333799817830816	0.165244192160644	NOD2/P2RX7/RIPK3/IRS2/TSC22D3/ANXA1/BCL6/BAX	8
BP	GO:0007632	visual behavior	5/345	32/6032	0.0334775699550632	0.0334775699550632	0.165244192160644	RGS14/PDE1B/NPHP4/ABCC8/HOXA1	5
BP	GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	5/345	32/6032	0.0334775699550632	0.0334775699550632	0.165244192160644	PYCARD/GPS2/TNFAIP3/PTPN2/CASP1	5
BP	GO:0032735	positive regulation of interleukin-12 production	5/345	32/6032	0.0334775699550632	0.0334775699550632	0.165244192160644	TLR2/NOD2/TLR4/IRF5/PLCG2	5
BP	GO:0032873	negative regulation of stress-activated MAPK cascade	5/345	32/6032	0.0334775699550632	0.0334775699550632	0.165244192160644	GPS2/PTPN22/PER1/DUSP1/PINK1	5
BP	GO:0045824	negative regulation of innate immune response	5/345	32/6032	0.0334775699550632	0.0334775699550632	0.165244192160644	PPARG/CRK/TNFAIP3/PTPN2/TYRO3	5
BP	GO:0046467	membrane lipid biosynthetic process	5/345	32/6032	0.0334775699550632	0.0334775699550632	0.165244192160644	PRKCD/VAPA/P2RX7/PIGU/SMPD1	5
BP	GO:0070169	positive regulation of biomineral tissue development	5/345	32/6032	0.0334775699550632	0.0334775699550632	0.165244192160644	P2RX7/CEBPB/ADRB2/RXRA/VDR	5
BP	GO:0070265	necrotic cell death	5/345	32/6032	0.0334775699550632	0.0334775699550632	0.165244192160644	RIPK3/TSPO/CFLAR/BAX/IRF3	5
BP	GO:0070303	negative regulation of stress-activated protein kinase signaling cascade	5/345	32/6032	0.0334775699550632	0.0334775699550632	0.165244192160644	GPS2/PTPN22/PER1/DUSP1/PINK1	5
BP	GO:0110151	positive regulation of biomineralization	5/345	32/6032	0.0334775699550632	0.0334775699550632	0.165244192160644	P2RX7/CEBPB/ADRB2/RXRA/VDR	5
BP	GO:0015909	long-chain fatty acid transport	4/345	22/6032	0.0339325993898231	0.0339325993898231	0.165244192160644	PPARG/IRS2/ANXA1/SSTR4	4
BP	GO:0032692	negative regulation of interleukin-1 production	4/345	22/6032	0.0339325993898231	0.0339325993898231	0.165244192160644	NLRP3/CD33/TNFAIP3/NLRP12	4
BP	GO:0090312	positive regulation of protein deacetylation	4/345	22/6032	0.0339325993898231	0.0339325993898231	0.165244192160644	JDP2/BCL6/ZBTB7B/PINK1	4
BP	GO:2000352	negative regulation of endothelial cell apoptotic process	4/345	22/6032	0.0339325993898231	0.0339325993898231	0.165244192160644	MAPK7/TNIP2/TEK/TNFAIP3	4
BP	GO:0043370	regulation of CD4-positive, alpha-beta T cell differentiation	6/345	43/6032	0.0340788197127496	0.0340788197127496	0.165244192160644	ANXA1/NLRP3/BCL6/IL4R/ZBTB7B/HLX	6
BP	GO:0045670	regulation of osteoclast differentiation	6/345	43/6032	0.0340788197127496	0.0340788197127496	0.165244192160644	FOS/TLR4/MITF/RASSF2/CEBPB/TYROBP	6
BP	GO:0050853	B cell receptor signaling pathway	6/345	43/6032	0.0340788197127496	0.0340788197127496	0.165244192160644	PTPN6/GPS2/SH2B2/PTPN22/PLCG2/BAX	6
BP	GO:0070228	regulation of lymphocyte apoptotic process	6/345	43/6032	0.0340788197127496	0.0340788197127496	0.165244192160644	P2RX7/RIPK3/IRS2/TSC22D3/BCL6/BAX	6
BP	GO:0051346	negative regulation of hydrolase activity	12/345	117/6032	0.0344989955318652	0.0344989955318652	0.165244192160644	MAPK7/KLF4/APLP2/TERF2/GMIP/SPOCK1/ANXA1/MICAL1/PRDX3/BST2/STYXL1/SORT1	12
BP	GO:1901566	organonitrogen compound biosynthetic process	29/345	358/6032	0.034506136333264	0.034506136333264	0.165244192160644	TCF7L2/RRBP1/PCBD1/PRKCD/MGST2/ZDHHC3/NCSTN/KLF4/NOD2/PTAFR/PPARGC1A/ADCY4/VAPA/P2RX7/TSPO/PIGU/NFE2L1/ZNF385A/NOCT/SMPD1/PLXNB2/ELANE/PER1/ZC3H12D/ADCY7/PINK1/PSEN1/ZFP36/TOB1	29
BP	GO:0006109	regulation of carbohydrate metabolic process	11/345	104/6032	0.0345431863029568	0.0345431863029568	0.165244192160644	BCKDK/PTAFR/SIRT7/PPARGC1A/HDAC4/PLEK/P2RX7/IRS2/MLXIPL/PTPN2/PSEN1	11
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	3/345	13/6032	0.0345608767917686	0.0345608767917686	0.165244192160644	NOD2/CLU/PTPN6	3
BP	GO:0009395	phospholipid catabolic process	3/345	13/6032	0.0345608767917686	0.0345608767917686	0.165244192160644	PRKCD/SMPD1/PLCG2	3
BP	GO:0010524	positive regulation of calcium ion transport into cytosol	3/345	13/6032	0.0345608767917686	0.0345608767917686	0.165244192160644	P2RX7/BAX/P2RX3	3
BP	GO:0010888	negative regulation of lipid storage	3/345	13/6032	0.0345608767917686	0.0345608767917686	0.165244192160644	PPARG/NFKBIA/PTPN2	3
BP	GO:0019068	virion assembly	3/345	13/6032	0.0345608767917686	0.0345608767917686	0.165244192160644	TSG101/CHMP1A/RAB43	3
BP	GO:0032930	positive regulation of superoxide anion generation	3/345	13/6032	0.0345608767917686	0.0345608767917686	0.165244192160644	PRKCD/TYROBP/ITGAM	3
BP	GO:0043302	positive regulation of leukocyte degranulation	3/345	13/6032	0.0345608767917686	0.0345608767917686	0.165244192160644	PTAFR/ITGAM/IL4R	3
BP	GO:0050849	negative regulation of calcium-mediated signaling	3/345	13/6032	0.0345608767917686	0.0345608767917686	0.165244192160644	MAPK7/HOMER3/PLEK	3
BP	GO:0060143	positive regulation of syncytium formation by plasma membrane fusion	3/345	13/6032	0.0345608767917686	0.0345608767917686	0.165244192160644	CD53/TYROBP/IL4R	3
BP	GO:0070932	histone H3 deacetylation	3/345	13/6032	0.0345608767917686	0.0345608767917686	0.165244192160644	SIRT7/HDAC4/PER1	3
BP	GO:0071359	cellular response to dsRNA	3/345	13/6032	0.0345608767917686	0.0345608767917686	0.165244192160644	RALB/P2RX7/IRF3	3
BP	GO:0071498	cellular response to fluid shear stress	3/345	13/6032	0.0345608767917686	0.0345608767917686	0.165244192160644	MAPK7/KLF4/KLF2	3
BP	GO:0090023	positive regulation of neutrophil chemotaxis	3/345	13/6032	0.0345608767917686	0.0345608767917686	0.165244192160644	C3AR1/RAC1/C5AR1	3
BP	GO:1903715	regulation of aerobic respiration	3/345	13/6032	0.0345608767917686	0.0345608767917686	0.165244192160644	MLXIPL/PINK1/IDE	3
BP	GO:0043009	chordate embryonic development	32/345	403/6032	0.0346624759480404	0.0346624759480404	0.165471414042127	SATB2/HOXA7/HOXB7/HOXB3/HOXA2/HOXA4/HOXA5/HOXB4/KLF4/HOXB6/HOXA3/HOXB5/ZFAND5/HOXB8/TERF2/ACVR1B/CEBPB/KLF2/TAF8/TFEB/HOXB2/PFN1/PLXNB2/ELF3/FOSL1/HOXA1/HOXB9/TAF10/HOXA9/HOXA6/PSEN1/MESP2	32
BP	GO:0002456	T cell mediated immunity	7/345	55/6032	0.0358831777093001	0.0358831777093001	0.170236470992959	NOD2/JAG1/P2RX7/RIPK3/NLRP3/RAB27A/CTSH	7
BP	GO:0002720	positive regulation of cytokine production involved in immune response	7/345	55/6032	0.0358831777093001	0.0358831777093001	0.170236470992959	NOD2/PYCARD/TLR4/P2RX7/NLRP3/CARD9/PLCG2	7
BP	GO:1900542	regulation of purine nucleotide metabolic process	7/345	55/6032	0.0358831777093001	0.0358831777093001	0.170236470992959	PPARGC1A/HDAC4/P2RX7/TSPO/MLXIPL/PINK1/PSEN1	7
BP	GO:2000514	regulation of CD4-positive, alpha-beta T cell activation	7/345	55/6032	0.0358831777093001	0.0358831777093001	0.170236470992959	ANXA1/NLRP3/BCL6/IL4R/ZBTB7B/HLX/NDFIP1	7
BP	GO:0051493	regulation of cytoskeleton organization	20/345	228/6032	0.0360773124473577	0.0360773124473577	0.170892532645379	PRKCD/PYCARD/CCL24/PLEK/P2RX7/S100A10/CRK/ARHGDIA/PFN1/TEK/RAC1/CDC42EP3/CCL26/ARAP1/CHMP1A/BST2/BAIAP2L1/FLII/IQGAP1/WASF2	20
BP	GO:0009913	epidermal cell differentiation	10/345	92/6032	0.0363815745823719	0.0363815745823719	0.171801879972312	HOXA7/TSG101/FOSL2/KLF4/JAG1/EREG/ANXA1/VDR/TXNIP/ZFP36	10
BP	GO:0050921	positive regulation of chemotaxis	10/345	92/6032	0.0363815745823719	0.0363815745823719	0.171801879972312	ARTN/AZU1/C3AR1/F3/SPI1/CXCR4/GPSM3/RAC1/CCL26/C5AR1	10
BP	GO:0030029	actin filament-based process	28/345	345/6032	0.03660716314654	0.03660716314654	0.172600800043779	PRKCD/IQSEC2/PYCARD/CCL24/PLEK/S100A10/TYROBP/NPHP4/ANXA1/BCL6/CRK/ARHGDIA/PFN1/TEK/RAC1/PSTPIP1/CDC42EP3/MICAL1/CCL26/ANTXR1/ARAP1/CFLAR/BST2/BAIAP2L1/FLII/IQGAP1/WASF2/MINK1	28
BP	GO:0050679	positive regulation of epithelial cell proliferation	14/345	145/6032	0.0370027394662432	0.0370027394662432	0.174197511948776	TCF7L2/NOD2/F3/CCL24/JUN/IRS2/TEK/CCL26/ZNF703/C5AR1/TNFAIP3/CFLAR/GPBAR1/HLX	14
BP	GO:0045860	positive regulation of protein kinase activity	23/345	272/6032	0.0372099063306498	0.0372099063306498	0.174903707176326	AZU1/PRKCD/CCND3/NOD2/RALB/TLR4/CD4/CLU/FCGR1A/P2RX7/RASSF2/TNFRSF10B/RIPK3/ADRB2/IRAK1/EREG/VLDLR/ELANE/UNC119/PINK1/IQGAP1/PSEN1/CDKN1A	23
BP	GO:0006809	nitric oxide biosynthetic process	6/345	44/6032	0.0376360423907245	0.0376360423907245	0.176006831700494	KLF4/TLR4/CLU/TSPO/KLF2/RAC1	6
BP	GO:0097191	extrinsic apoptotic signaling pathway	15/345	159/6032	0.0376709851704997	0.0376709851704997	0.176006831700494	BID/TCF7L2/MAPK7/ZDHHC3/PYCARD/SPI1/ACVR1B/P2RX7/TNFRSF10B/LTBR/TNFAIP3/CFLAR/BAX/SORT1/MCL1	15
BP	GO:0001836	release of cytochrome c from mitochondria	5/345	33/6032	0.0376746649554978	0.0376746649554978	0.176006831700494	BID/PYCARD/CLU/BAX/PINK1	5
BP	GO:0010822	positive regulation of mitochondrion organization	5/345	33/6032	0.0376746649554978	0.0376746649554978	0.176006831700494	BID/PYCARD/PPARGC1A/BAX/PINK1	5
BP	GO:0043269	regulation of ion transport	24/345	287/6032	0.037778085083505	0.037778085083505	0.17622094566391	GNB2/STAC3/HOMER3/PTAFR/CD4/PTPN6/P2RX7/CEBPB/ADRB2/CXCR4/TSPO/LILRB2/IFNGR2/ABCC8/CD33/SSTR4/NPSR1/PER1/PLCG2/BAX/PINK1/PSEN1/MINK1/P2RX3	24
BP	GO:0038127	ERBB signaling pathway	9/345	80/6032	0.037933496317216	0.037933496317216	0.17640805278219	TSG101/RALB/VPS25/RASSF2/EREG/ZGPAT/PTPN2/IQGAP1/PSEN1	9
BP	GO:0051701	biological process involved in interaction with host	9/345	80/6032	0.037933496317216	0.037933496317216	0.17640805278219	TSG101/CD4/VAPA/LGALS1/CXCR4/SMPD1/CHMP1A/TYRO3/IDE	9
BP	GO:0043436	oxoacid metabolic process	16/345	173/6032	0.0380440771782604	0.0380440771782604	0.176653833331528	PCBD1/MGST2/TLR2/BCKDK/PRKAR2B/PYCARD/PPARGC1A/HDAC4/PPARG/P2RX7/IRS2/ANXA1/MLXIPL/FADS1/PSEN1/CASP1	16
BP	GO:0010959	regulation of metal ion transport	17/345	187/6032	0.0381761007807872	0.0381761007807872	0.176998285438195	GNB2/STAC3/HOMER3/CD4/PTPN6/P2RX7/ADRB2/CXCR4/TSPO/LILRB2/ABCC8/CD33/NPSR1/PER1/PLCG2/BAX/P2RX3	17
BP	GO:0030335	positive regulation of cell migration	26/345	317/6032	0.0385773311962021	0.0385773311962021	0.178460277847789	PTAFR/PYCARD/TLR4/C3AR1/F3/CCL24/JUN/SPI1/ACVR1B/CXCR4/IRS2/ANXA1/S100A11/CRK/GPSM3/PFN1/TEK/RAC1/IGF1R/CCL26/ATOH8/ZNF703/C5AR1/PLCG2/ITGAX/CTSH	26
BP	GO:1901654	response to ketone	12/345	119/6032	0.0386080731814497	0.0386080731814497	0.178460277847789	HOXA10/FOS/TLR2/PTAFR/TSPO/KLF2/IGF1R/FOSL1/CFLAR/HOXA9/TXNIP/FOSB	12
BP	GO:0043467	regulation of generation of precursor metabolites and energy	8/345	68/6032	0.0389626781063922	0.0389626781063922	0.178887392843633	PPARGC1A/HDAC4/P2RX7/IRS2/MLXIPL/PINK1/PSEN1/IDE	8
BP	GO:2000142	regulation of DNA-templated transcription initiation	8/345	68/6032	0.0389626781063922	0.0389626781063922	0.178887392843633	MITF/JUN/MED20/TAF8/MED27/FOSL1/THRA/TAF10	8
BP	GO:0046637	regulation of alpha-beta T cell differentiation	7/345	56/6032	0.0390818800516155	0.0390818800516155	0.178887392843633	ZBTB16/ANXA1/NLRP3/BCL6/IL4R/ZBTB7B/HLX	7
BP	GO:0048514	blood vessel morphogenesis	30/345	377/6032	0.0391173318779777	0.0391173318779777	0.178887392843633	HOXA7/HOXB3/BTG1/HOXA5/MAPK7/KLF4/HOXA3/C3AR1/F3/JAG1/CCL24/PPARG/JUN/SPI1/CXCR4/EREG/KLF2/ABCC8/ANXA1/TEK/HOXA1/HTATIP2/C5AR1/TNFAIP3/ITGAX/ARHGAP24/BAX/WASF2/MEIS1/CTSH	30
BP	GO:0007032	endosome organization	4/345	23/6032	0.0392850745068372	0.0392850745068372	0.178887392843633	TSG101/VPS25/RAB27A/CHMP1A	4
BP	GO:0010823	negative regulation of mitochondrion organization	4/345	23/6032	0.0392850745068372	0.0392850745068372	0.178887392843633	CLU/PPARG/TSPO/PINK1	4
BP	GO:0021602	cranial nerve morphogenesis	4/345	23/6032	0.0392850745068372	0.0392850745068372	0.178887392843633	HOXB3/HOXA3/HOXB2/HOXA1	4
BP	GO:0033598	mammary gland epithelial cell proliferation	4/345	23/6032	0.0392850745068372	0.0392850745068372	0.178887392843633	HOXA5/CEBPB/ZNF703/BAX	4
BP	GO:1902622	regulation of neutrophil migration	4/345	23/6032	0.0392850745068372	0.0392850745068372	0.178887392843633	NOD2/C3AR1/RAC1/C5AR1	4
BP	GO:1990000	amyloid fibril formation	4/345	23/6032	0.0392850745068372	0.0392850745068372	0.178887392843633	CLU/RIPK3/PFDN1/PSEN1	4
BP	GO:0046907	intracellular transport	38/345	499/6032	0.0395813109042556	0.0395813109042556	0.179968516147135	BID/TCF7L2/PRKCD/FRAT1/TSG101/HOMER3/ZDHHC3/HSBP1/CLTCL1/SIRT7/CLU/RGS14/VAPA/VPS25/TERF2/RAB24/ADRB2/IGF2R/TSPO/CNIH4/ITGAM/AKIRIN2/ZFAND6/NFKBIA/YWHAB/TBC1D10B/HTATIP2/CHMP1A/SORCS2/BAX/PINK1/TXNIP/PSEN1/RAB18/RAB43/SORT1/CDKN1A/NDFIP1	38
BP	GO:0050890	cognition	16/345	174/6032	0.039798270697485	0.039798270697485	0.180598969941915	FOS/TLR2/NCSTN/PRKAR2B/RGS14/PDE1B/CEBPB/LILRB2/ABCC8/VLDLR/ZNF385A/FOSL1/HOXA1/THRA/C5AR1/PSEN1	16
BP	GO:0043604	amide biosynthetic process	17/345	188/6032	0.0398627048670843	0.0398627048670843	0.180598969941915	RRBP1/PRKCD/MGST2/NOD2/PTAFR/VAPA/P2RX7/ZNF385A/NOCT/SMPD1/PLXNB2/ELANE/PER1/ZC3H12D/PINK1/ZFP36/TOB1	17
BP	GO:1902107	positive regulation of leukocyte differentiation	13/345	133/6032	0.039956046617868	0.039956046617868	0.180598969941915	ZBTB16/FOS/SMARCD3/CD4/TYROBP/LILRB2/ANXA1/TRIB1/NLRP3/BCL6/IL4R/ZBTB7B/HLX	13
BP	GO:1903708	positive regulation of hemopoiesis	13/345	133/6032	0.039956046617868	0.039956046617868	0.180598969941915	ZBTB16/FOS/SMARCD3/CD4/TYROBP/LILRB2/ANXA1/TRIB1/NLRP3/BCL6/IL4R/ZBTB7B/HLX	13
BP	GO:2001233	regulation of apoptotic signaling pathway	20/345	231/6032	0.0405572313858186	0.0405572313858186	0.181534109357706	BID/TCF7L2/PRKCD/MAPK7/PLAGL2/PYCARD/CLU/RIPK3/NACC2/LTBR/ZNF385A/TNFAIP3/CFLAR/PTPN2/BAX/PINK1/PSEN1/STYXL1/CTSH/MCL1	20
BP	GO:0017157	regulation of exocytosis	11/345	107/6032	0.0412816992249535	0.0412816992249535	0.181534109357706	TSG101/PTAFR/SPI1/S100A10/ITGAM/ANXA1/PRAM1/IL4R/RAB27A/MICAL1/RAB3D	11
BP	GO:0106106	cold-induced thermogenesis	10/345	94/6032	0.041295197393873	0.041295197393873	0.181534109357706	TLR4/PPARGC1A/CEBPB/ADRB2/CXCR4/IL4R/IGF1R/ZBTB7B/THRA/TSHR	10
BP	GO:0120161	regulation of cold-induced thermogenesis	10/345	94/6032	0.041295197393873	0.041295197393873	0.181534109357706	TLR4/PPARGC1A/CEBPB/ADRB2/CXCR4/IL4R/IGF1R/ZBTB7B/THRA/TSHR	10
BP	GO:0006914	autophagy	18/345	203/6032	0.0414013168753936	0.0414013168753936	0.181534109357706	TSG101/NOD2/PYCARD/RALB/CLU/VPS25/RAB24/ADRB2/TSPO/PTPN22/TFEB/IKBKG/CHMP1A/RGS19/PINK1/PSEN1/RAB43/MCL1	18
BP	GO:0051091	positive regulation of DNA-binding transcription factor activity	18/345	203/6032	0.0414013168753936	0.0414013168753936	0.181534109357706	TLR2/NOD2/PYCARD/TLR4/PPARGC1A/CLU/HDAC4/PPARG/RIPK3/IRAK1/NLRP3/CARD9/IKBKG/FOSL1/PRDX3/CFLAR/PLCG2/PINK1	18
BP	GO:0061919	process utilizing autophagic mechanism	18/345	203/6032	0.0414013168753936	0.0414013168753936	0.181534109357706	TSG101/NOD2/PYCARD/RALB/CLU/VPS25/RAB24/ADRB2/TSPO/PTPN22/TFEB/IKBKG/CHMP1A/RGS19/PINK1/PSEN1/RAB43/MCL1	18
BP	GO:0030219	megakaryocyte differentiation	6/345	45/6032	0.0414221147060676	0.0414221147060676	0.181534109357706	PTPN6/ZNF385A/CDKN2B/WASF2/MEIS1/H4C4	6
BP	GO:0032615	interleukin-12 production	6/345	45/6032	0.0414221147060676	0.0414221147060676	0.181534109357706	TLR2/NOD2/TLR4/IRF5/PLCG2/TLR8	6
BP	GO:0032655	regulation of interleukin-12 production	6/345	45/6032	0.0414221147060676	0.0414221147060676	0.181534109357706	TLR2/NOD2/TLR4/IRF5/PLCG2/TLR8	6
BP	GO:0034109	homotypic cell-cell adhesion	6/345	45/6032	0.0414221147060676	0.0414221147060676	0.181534109357706	PRKCD/PLEK/PTPN6/ZNF703/ILK/TYRO3	6
BP	GO:0097193	intrinsic apoptotic signaling pathway	17/345	189/6032	0.0416027343251678	0.0416027343251678	0.181534109357706	BID/PRKCD/MAPK7/PLAGL2/PYCARD/CLU/TNFRSF10B/CEBPB/RIPK3/NACC2/ZNF385A/PTPN2/BAX/PINK1/STYXL1/MCL1/CDKN1A	17
BP	GO:0033209	tumor necrosis factor-mediated signaling pathway	8/345	69/6032	0.0419751159606825	0.0419751159606825	0.181534109357706	TNFSF13B/PYCARD/GPS2/NFKBIA/TNFAIP3/PTPN2/ILK/CASP1	8
BP	GO:0050792	regulation of viral process	8/345	69/6032	0.0419751159606825	0.0419751159606825	0.181534109357706	TSG101/CD4/LGALS1/CXCR4/SMPD1/BST2/TYRO3/ZFP36	8
BP	GO:0071621	granulocyte chemotaxis	8/345	69/6032	0.0419751159606825	0.0419751159606825	0.181534109357706	NOD2/C3AR1/CCL24/IL17RA/ANXA1/RAC1/CCL26/C5AR1	8
BP	GO:0003299	muscle hypertrophy in response to stress	3/345	14/6032	0.0421707449636987	0.0421707449636987	0.181534109357706	HDAC4/PPARG/CAMTA2	3
BP	GO:0014856	skeletal muscle cell proliferation	3/345	14/6032	0.0421707449636987	0.0421707449636987	0.181534109357706	FOS/SIX5/CFLAR	3
BP	GO:0014887	cardiac muscle adaptation	3/345	14/6032	0.0421707449636987	0.0421707449636987	0.181534109357706	HDAC4/PPARG/CAMTA2	3
BP	GO:0014898	cardiac muscle hypertrophy in response to stress	3/345	14/6032	0.0421707449636987	0.0421707449636987	0.181534109357706	HDAC4/PPARG/CAMTA2	3
BP	GO:0022010	central nervous system myelination	3/345	14/6032	0.0421707449636987	0.0421707449636987	0.181534109357706	TLR2/NCSTN/CLU	3
BP	GO:0022904	respiratory electron transport chain	3/345	14/6032	0.0421707449636987	0.0421707449636987	0.181534109357706	BID/PPARGC1A/PINK1	3
BP	GO:0030042	actin filament depolymerization	3/345	14/6032	0.0421707449636987	0.0421707449636987	0.181534109357706	PLEK/MICAL1/FLII	3
BP	GO:0032272	negative regulation of protein polymerization	3/345	14/6032	0.0421707449636987	0.0421707449636987	0.181534109357706	PRKCD/PFN1/FLII	3
BP	GO:0032291	axon ensheathment in central nervous system	3/345	14/6032	0.0421707449636987	0.0421707449636987	0.181534109357706	TLR2/NCSTN/CLU	3
BP	GO:0032928	regulation of superoxide anion generation	3/345	14/6032	0.0421707449636987	0.0421707449636987	0.181534109357706	PRKCD/TYROBP/ITGAM	3
BP	GO:0033599	regulation of mammary gland epithelial cell proliferation	3/345	14/6032	0.0421707449636987	0.0421707449636987	0.181534109357706	HOXA5/ZNF703/BAX	3
BP	GO:0043032	positive regulation of macrophage activation	3/345	14/6032	0.0421707449636987	0.0421707449636987	0.181534109357706	TLR4/TNIP2/IL4R	3
BP	GO:0046148	pigment biosynthetic process	3/345	14/6032	0.0421707449636987	0.0421707449636987	0.181534109357706	TSPO/NFE2L1/GPR143	3
BP	GO:0051894	positive regulation of focal adhesion assembly	3/345	14/6032	0.0421707449636987	0.0421707449636987	0.181534109357706	S100A10/TEK/RAC1	3
BP	GO:0061462	protein localization to lysosome	3/345	14/6032	0.0421707449636987	0.0421707449636987	0.181534109357706	CLU/GLMP/SORT1	3
BP	GO:0071624	positive regulation of granulocyte chemotaxis	3/345	14/6032	0.0421707449636987	0.0421707449636987	0.181534109357706	C3AR1/RAC1/C5AR1	3
BP	GO:0097284	hepatocyte apoptotic process	3/345	14/6032	0.0421707449636987	0.0421707449636987	0.181534109357706	BID/IGF1R/CFLAR	3
BP	GO:1904996	positive regulation of leukocyte adhesion to vascular endothelial cell	3/345	14/6032	0.0421707449636987	0.0421707449636987	0.181534109357706	PTAFR/IRAK1/ELANE	3
BP	GO:0048524	positive regulation of viral process	5/345	34/6032	0.0421799842331141	0.0421799842331141	0.181534109357706	TSG101/CD4/LGALS1/SMPD1/TYRO3	5
BP	GO:0002292	T cell differentiation involved in immune response	7/345	57/6032	0.0424617993726816	0.0424617993726816	0.181979140168635	ANXA1/NLRP3/BCL6/IL4R/ZBTB7B/IL21/HLX	7
