nodeLabel	Cluster_IDH2_R_25k	Cluster_IDH2_NR_25k	distance
MAR04952	0.110955789205224	0.112282936808586	0.0056
MAR06580	0.223090526745309	0.224989296190684	0.0056
MAR06731	0.214781430159436	0.216640648587879	0.0056
MAR07908	0.260424837407355	0.262497135821379	0.0056
MAR07991	0.27041171883634	0.272621962903405	0.0056
MAR08105	0.260424837407355	0.262497135821379	0.0056
MAR08108	0.260424837407355	0.262497135821379	0.0056
MAR08229	0.093827062623379	0.0951305824072462	0.0056
MAR08329	0.0949394603155495	0.0962633153597045	0.0056
MAR08966	0.0654525120648247	0.0666546035201041	0.0056
MAR09054	0	0.000761540741294679	0.0056
MAR09252	0.00228179923782019	0.00314431814459537	0.0056
MAR10099	0.262524515095829	0.264703285729942	0.0056
MAR10107	0.262524515095829	0.264703285729942	0.0056
MAR10108	0.262524515095829	0.264703285729942	0.0056
MAR10113	0.262524515095829	0.264703285729942	0.0056
MAR10114	0.262524515095829	0.264703285729942	0.0056
MAR10346	0.048828304380976	0.0498981878177467	0.0056
MAR10872	0.213425871679988	0.215379378525547	0.0056
MAR11114	0.213425871679988	0.215379378525547	0.0056
MAR11782	0.102172771517313	0.103557776476278	0.0056
MAR11900	0.117965952274905	0.119357090916368	0.0056
MAR11918	0.034482302115679	0.0354506660375088	0.0056
MAR12055	0.268009658388876	0.270187455915515	0.0056
MAR12070	0.224946303102943	0.226948310973562	0.0056
MAR12183	0.297713698339442	0.300049077504649	0.0056
MAR12483	0.157712497366858	0.159380718433423	0.0056
MAR12659	0.0653845688425018	0.066487394869202	0.0056
MAR12758	0.248198316833834	0.250281643317164	0.0056
MAR12866	0.202367521850914	0.204171630951916	0.0056
MAR12930	0.157712497366858	0.159278444350893	0.0056
MAR12931	0.157712497366858	0.159278444350893	0.0056
MAR12995	0.248198316833834	0.250281643317164	0.0056
MAR13031	0.0219306865143393	0.0228524279737836	0.0056
MAR00178	0.108427966750999	0.109663060489323	0.0055
MAR00569	0.040210839352603	0.0411107432223845	0.0055
MAR01044	0.220658366796848	0.222492032288737	0.0055
MAR01622	0.261116108655549	0.263131521147149	0.0055
MAR02362	0.236069079300817	0.237940191910489	0.0055
MAR02364	0.236069079300817	0.237940191910489	0.0055
MAR02742	0.193468276863264	0.19515708121607	0.0055
MAR02746	0.193468276863264	0.19515708121607	0.0055
MAR02752	0.193468276863264	0.19515708121607	0.0055
MAR02880	0.193468276863264	0.19515708121607	0.0055
MAR02882	0.193468276863264	0.19515708121607	0.0055
MAR02884	0.193468276863264	0.19515708121607	0.0055
MAR02886	0.193468276863264	0.19515708121607	0.0055
MAR02888	0.193468276863264	0.19515708121607	0.0055
MAR02890	0.193468276863264	0.19515708121607	0.0055
MAR04225	0.203770032578845	0.205435950523248	0.0055
MAR06581	0.218829583850525	0.220658882601363	0.0055
MAR06775	0.261116108655549	0.263131521147149	0.0055
MAR06965	0.246794847284636	0.248681099933052	0.0055
MAR07629	0.262450821892045	0.26438445950559	0.0055
MAR07655	0.21458837680113	0.216343755505477	0.0055
MAR08017	0.298122766586941	0.300322066660189	0.0055
MAR08414	0.132478407593551	0.133830856798866	0.0055
MAR08528	0.0959622731813964	0.0971665998760991	0.0055
MAR09094	0.0242793862343189	0.0250756525131618	0.0055
MAR09343	0.0493564447442987	0.0503552821291132	0.0055
MAR09409	0.064013579543146	0.0650870328796888	0.0055
MAR09798	0.258627448272589	0.260594349950888	0.0055
MAR09976	0.127311144953553	0.128610057533436	0.0055
MAR10142	0.114023428184638	0.115232141981416	0.0055
MAR10143	0.114023428184638	0.115232141981416	0.0055
MAR10495	0.0654525120648247	0.0664441220479446	0.0055
MAR11680	0.0951639455945251	0.096356046250726	0.0055
MAR11681	0.0951639455945251	0.096356046250726	0.0055
MAR11682	0.0951639455945251	0.096356046250726	0.0055
MAR11683	0.0951639455945251	0.096356046250726	0.0055
MAR11684	0.0951639455945251	0.096356046250726	0.0055
MAR11685	0.0951639455945251	0.096356046250726	0.0055
MAR11686	0.0951639455945251	0.096356046250726	0.0055
MAR11687	0.0951639455945251	0.096356046250726	0.0055
MAR11688	0.0951639455945251	0.096356046250726	0.0055
MAR11689	0.0951639455945251	0.096356046250726	0.0055
MAR11690	0.0951639455945251	0.096356046250726	0.0055
MAR11691	0.0951639455945251	0.096356046250726	0.0055
MAR11692	0.0951639455945251	0.096356046250726	0.0055
MAR11693	0.0951639455945251	0.096356046250726	0.0055
MAR11694	0.0951639455945251	0.096356046250726	0.0055
MAR11891	0.0500561070186345	0.0510051573540727	0.0055
MAR11922	0.0265852438264262	0.0274158837636378	0.0055
MAR12658	0.0303253933395217	0.0312127222306947	0.0055
MAR12699	0.0511405351972871	0.0521538646382496	0.0055
STUB1	0.501252969683614	0.504446005746272	0.0055
MAR02292	0.284312725615842	0.286318503250054	0.0054
MAR02296	0.284952939730537	0.286905151200104	0.0054
MAR03013	0.263527587685464	0.265327875788464	0.0054
MAR03776	0.190065153086478	0.191499433255341	0.0054
MAR04559	0.271759681170485	0.273599666501139	0.0054
MAR04754	0.124330107899887	0.12554959933172	0.0054
MAR04904	0.134825437596955	0.13598892812646	0.0054
MAR05103	0.127207387843867	0.128398211739339	0.0054
MAR05431	0.331099500565951	0.333343044646211	0.0054
MAR06813	0.246009905259457	0.247812065703588	0.0054
MAR06874	0.215815704255569	0.21748291461548	0.0054
MAR07986	0.296241527642798	0.298260256881446	0.0054
MAR08000	0.125219637657794	0.126322869521943	0.0054
MAR08226	0.185347288342286	0.186804147051042	0.0054
MAR08360	0.232532082892033	0.234202052503076	0.0054
MAR09212	0.0298614749673455	0.0305906773386922	0.0054
MAR09640	0.095180582480129	0.0961951746874212	0.0054
MAR09863	0.0448964388988106	0.0456075428722578	0.0054
MAR11277	0.113553577737537	0.114728449929593	0.0054
SNORD114-13	0.065677950821409	0.0665983869464345	0.0054
MAR01592	0.266689753219237	0.268475693352136	0.0053
MAR01910	0.266709489183065	0.26846583665516	0.0053
MAR02294	0.284011848602394	0.285869314104054	0.0053
MAR02297	0.266689753219237	0.268475693352136	0.0053
MAR02348	0.236602130953314	0.238181664006518	0.0053
MAR02350	0.236602130953314	0.238181664006518	0.0053
MAR02361	0.26033657718983	0.262057111924136	0.0053
MAR04228	0.207779004556734	0.209282419156364	0.0053
MAR04250	0.207779004556734	0.209282419156364	0.0053
MAR04704	0.264113631058176	0.265812829142738	0.0053
MAR04831	0.241919157151155	0.243591058686038	0.0053
MAR04906	0.190064120736968	0.191470033286902	0.0053
MAR06502	0.126921513617161	0.128015690178054	0.0053
MAR06591	0.185168546294771	0.186440577494909	0.0053
MAR08412	0.132254976677279	0.133295697749381	0.0053
MAR08792	0.187930790915359	0.189224670097684	0.0053
MAR09028	0.0176888081640179	0.0182087247780075	0.0053
MAR09337	0.00104929443407109	0.00143068156641846	0.0053
MAR09344	0.00137734721656081	0.00181209725715118	0.0053
MAR09345	0.00137734721656081	0.00181209725715118	0.0053
MAR09444	0.021863489869667	0.0224157609803279	0.0053
MAR09846	0.0170116299281573	0.0174981544700513	0.0053
MAR10100	0.307310200404932	0.309209717552593	0.0053
MAR10101	0.307310200404932	0.309209717552593	0.0053
MAR10102	0.307310200404932	0.309209717552593	0.0053
MAR10109	0.307310200404932	0.309209717552593	0.0053
MAR10117	0.307310200404932	0.309209717552593	0.0053
MAR10396	0.133497312574935	0.134615548606668	0.0053
MAR11965	0.0306961193906952	0.0312154873779876	0.0053
MAR12554	0.123692696991785	0.124743347673791	0.0053
MAR12601	0.0434802067991159	0.0440859941750007	0.0053
RASGRP1	0.389953483463829	0.392352639204926	0.0053
ACAD8	0.319365866297738	0.321254518495326	0.0052
MAR00301	0.260858591310423	0.26238365473874	0.0052
MAR00421	0.262709467004755	0.264255628110232	0.0052
MAR00700	0.0459549835095888	0.0465156599657688	0.0052
MAR00977	0.33146432477517	0.333381266094199	0.0052
MAR00978	0.331550293334211	0.333505911949045	0.0052
MAR01571	0.30313035915778	0.304928095472068	0.0052
MAR01715	0.248695658802954	0.250130761191176	0.0052
MAR01997	0.12701969155252	0.127962474586372	0.0052
MAR02354	0.234501361880647	0.235990699665976	0.0052
MAR02356	0.234501361880647	0.235990699665976	0.0052
MAR03953	0.0952306911649263	0.0960210391117414	0.0052
MAR04602	0.185234933635493	0.186465009444268	0.0052
MAR04760	0.120609421185141	0.121435531978659	0.0052
MAR08327	0.215264977802802	0.216549218133146	0.0052
MAR08657	0.0926160140828737	0.0933181434458038	0.0052
MAR09260	0.0446504146186456	0.0451966340272511	0.0052
MAR09347	0.00282827847009144	0.00309888856383411	0.0052
MAR09443	0.0220237562498609	0.022436446659228	0.0052
MAR10123	0.261300004131171	0.262861679170426	0.0052
MAR10766	0.214235008150837	0.215499084918022	0.0052
MAR11008	0.214235008150837	0.215499084918022	0.0052
MAR11406	0.222256637976769	0.223664521043909	0.0052
MAR11953	0.0435463338761672	0.0440329415329313	0.0052
PDPR	0.0646301270920767	0.0652129533685636	0.0052
MAR00323	0.260544655871233	0.261905968178383	0.0051
MAR00974	0.331367945456336	0.333128397156744	0.0051
MAR00975	0.331519265444946	0.333244019854396	0.0051
MAR01285	0.110562789369077	0.111293698014446	0.0051
MAR02029	0.251328941021682	0.252674121292796	0.0051
MAR02347	0.260869508037116	0.262298307864295	0.0051
MAR02353	0.25876922799058	0.260107345823588	0.0051
MAR03004	0.219766112676705	0.221015886498633	0.0051
MAR04510	0.186540934238927	0.187570704788858	0.0051
MAR05009	0.121027657434316	0.12176424391732	0.0051
MAR06547	0.184869392821805	0.185868804788561	0.0051
MAR06558	0.185148195156984	0.186134796755244	0.0051
MAR06583	0.185148195156984	0.186134796755244	0.0051
MAR08066	0.185486262897935	0.186559030339832	0.0051
MAR08231	0.0936880756757192	0.0942573926097086	0.0051
MAR08541	0.166279590664458	0.167179863518069	0.0051
MAR08860	0.094424350106124	0.0949516230788353	0.0051
MAR09046	0.0300251126238748	0.0302966542553918	0.0051
MAR09292	0.0371838100406316	0.0374956781710382	0.0051
MAR09942	0.267245881858212	0.268657581794849	0.0051
MAR09944	0.267245881858212	0.268657581794849	0.0051
MAR09947	0.267245881858212	0.268657581794849	0.0051
MAR10025	0.0181850526067435	0.0183555191587845	0.0051
MAR12016	0.11561288896098	0.11633555156699	0.0051
MAR12028	0.0401143731880657	0.040421680480998	0.0051
MAR00662	0.0268043557252833	0.0269593786275756	0.005
MAR01395	0.186814145078485	0.187745019486577	0.005
MAR01566	0.1108204869893	0.111384013503926	0.005
MAR01594	0.261570545733531	0.262790359921472	0.005
MAR01596	0.261508997537116	0.262784186255163	0.005
MAR01661	0.261539775192877	0.262789673972778	0.005
MAR01793	0.223431623810349	0.224484437775277	0.005
MAR01809	0.13081722832939	0.131413645841206	0.005
MAR02065	0.13081722832939	0.131413645841206	0.005
MAR02066	0.13081722832939	0.131413645841206	0.005
MAR02067	0.13081722832939	0.131413645841206	0.005
MAR02080	0.13081722832939	0.131413645841206	0.005
MAR02081	0.13081722832939	0.131413645841206	0.005
MAR02082	0.13081722832939	0.131413645841206	0.005
MAR02092	0.13081722832939	0.131413645841206	0.005
MAR02093	0.13081722832939	0.131413645841206	0.005
MAR02101	0.13081722832939	0.131413645841206	0.005
MAR02103	0.13081722832939	0.131413645841206	0.005
MAR02104	0.13081722832939	0.131413645841206	0.005
MAR02105	0.13081722832939	0.131413645841206	0.005
MAR02412	0.116059338765907	0.116565535032923	0.005
MAR04063	0.157133341471716	0.157859775733299	0.005
MAR04253	0.217318977463598	0.218449396404157	0.005
MAR04714	0.217632376587381	0.218740648914423	0.005
MAR04869	0.0460926875179908	0.0462574882455638	0.005
MAR05295	0.293258355011707	0.294721566900813	0.005
MAR06349	0.262267910495227	0.263616399158789	0.005
MAR06545	0.184872613104383	0.185722710816845	0.005
MAR06552	0.184600761798897	0.185473118677054	0.005
MAR06557	0.185162119955834	0.186008609190358	0.005
MAR06797	0.13081722832939	0.131413645841206	0.005
MAR07688	0.259768487206422	0.261092769609312	0.005
MAR07766	0.137873556295069	0.138491205872876	0.005
MAR07993	0.252661136844063	0.253852124399383	0.005
MAR08009	0.129090013179935	0.129682241449478	0.005
MAR08444	0.253183879121119	0.254467899270221	0.005
MAR08824	0.214869712354259	0.215956306879778	0.005
MAR09014	0.13081722832939	0.131413645841206	0.005
MAR09056	0.00138032968240746	0.00141484782588461	0.005
MAR09112	0.232888769982341	0.233992432312003	0.005
MAR09935	0.26837930579819	0.269714401061895	0.005
MAR10207	0.0407149539364737	0.0409273438526232	0.005
MAR10477	0.0247824373340599	0.0248698414570142	0.005
MAR11949	0.0310293355616461	0.0312316820800022	0.005
MAR12635	0.059817635708927	0.060134515875318	0.005
VAPB	0.264192916331617	0.26548389962646	0.005
FYTTD1	0.280865951774866	0.282139829958754	0.0049
MAR00226	0.24568130500534	0.246681853090683	0.0049
MAR01347	0.244476079872666	0.245598155290184	0.0049
MAR01590	0.294956315947065	0.29623347033477	0.0049
MAR02128	0.284478908914465	0.285777102157897	0.0049
MAR02432	0.189576991927453	0.190302883227149	0.0049
MAR02471	0.189576991927453	0.190302883227149	0.0049
MAR02476	0.189576991927453	0.190302883227149	0.0049
MAR02702	0.189576991927453	0.190302883227149	0.0049
MAR02714	0.189576991927453	0.190302883227149	0.0049
MAR02720	0.189576991927453	0.190302883227149	0.0049
MAR02807	0.189576991927453	0.190302883227149	0.0049
MAR02809	0.189576991927453	0.190302883227149	0.0049
MAR02851	0.189576991927453	0.190302883227149	0.0049
MAR02852	0.189576991927453	0.190302883227149	0.0049
MAR02861	0.189576991927453	0.190302883227149	0.0049
MAR02862	0.189576991927453	0.190302883227149	0.0049
MAR02865	0.189576991927453	0.190302883227149	0.0049
MAR02866	0.189576991927453	0.190302883227149	0.0049
MAR02892	0.189576991927453	0.190302883227149	0.0049
MAR02894	0.189576991927453	0.190302883227149	0.0049
MAR03964	0.217086602969088	0.218021896584457	0.0049
MAR04230	0.037427117998963	0.0374900275445593	0.0049
MAR06556	0.185008866987836	0.185827080116202	0.0049
MAR06597	0.285756698457958	0.286973157666007	0.0049
MAR07701	0.23503114352059	0.235975578731613	0.0049
MAR07957	0.296547101592891	0.297791479023257	0.0049
MAR08068	0.215187215261824	0.216075492532843	0.0049
MAR08224	0.186087523936755	0.186816330059115	0.0049
MAR08339	0.0945420478187357	0.0948300657964644	0.0049
MAR08349	0.239823874082965	0.240873135063928	0.0049
MAR09043	0.0301302021260927	0.0300541899859463	0.0049
MAR10145	0.0312344492162766	0.0311601734463236	0.0049
MAR10214	0.0312344492162766	0.0311601734463236	0.0049
MAR10222	0.0412853742377028	0.0413363421863308	0.0049
MAR11228	0.146775939729806	0.147335643742224	0.0049
MAR11276	0.114443531849378	0.114797343703938	0.0049
MAR11283	0.146775939729806	0.147335643742224	0.0049
MAR11954	0.0329861043026037	0.0329710907807408	0.0049
MAR11963	0.114190752541636	0.114538175625653	0.0049
MAR12030	0.0334252121693492	0.0334353170168687	0.0049
MAR12293	0.239872168917395	0.240930601584534	0.0049
NFS1	0.278871127363157	0.280046290726418	0.0049
ARL1	0.363066816630571	0.364505292750308	0.0048
ATP6V0C	0.318570985091465	0.31987884805	0.0048
MAR00144	0.280989576024352	0.282146940953355	0.0048
MAR00469	0.264164521065049	0.265129217251358	0.0048
MAR01518	0.264167479187969	0.265134608539207	0.0048
MAR01916	0.0932708827936967	0.0934934046832131	0.0048
MAR02285	0.262461009561771	0.263510014839083	0.0048
MAR04078	0.251514496392036	0.252531875419011	0.0048
MAR04079	0.252810701386255	0.253775776708305	0.0048
MAR06543	0.186241665560244	0.186806583742427	0.0048
MAR06546	0.214570344193018	0.215384286654774	0.0048
MAR06579	0.214849146977419	0.215651014825134	0.0048
MAR06595	0.214849146977419	0.215651014825134	0.0048
MAR08247	0.156273828124061	0.156772933420357	0.0048
MAR08415	0.224738815293041	0.225516786295325	0.0048
MAR08557	0.288139257127345	0.289261447383793	0.0048
MAR08568	0.229949249807247	0.230763915468791	0.0048
MAR08570	0.229949249807247	0.230763915468791	0.0048
MAR08572	0.229949249807247	0.230763915468791	0.0048
MAR08574	0.229949249807247	0.230763915468791	0.0048
MAR08576	0.229949249807247	0.230763915468791	0.0048
MAR08730	0.264164521065049	0.265129217251358	0.0048
MAR08923	0.264164521065049	0.265129217251358	0.0048
MAR09144	0.0654525120648247	0.0654601665399392	0.0048
MAR09220	0.000364996293813137	0	0.0048
MAR09224	0.0223881088940524	0.0222099946229259	0.0048
MAR09414	0.0585448203537811	0.0584689229010871	0.0048
MAR09569	0.232710545917268	0.233575614683237	0.0048
MAR09678	0.094129861938535	0.094361098055729	0.0048
MAR09699	0.000854383828229731	0.000576421597561159	0.0048
MAR09723	0.143877642132754	0.144356182329643	0.0048
MAR09897	0.260343883705406	0.26134335741555	0.0048
MAR09962	0.264164521065049	0.265129217251358	0.0048
MAR09963	0.264164521065049	0.265129217251358	0.0048
MAR09965	0.264164521065049	0.265129217251358	0.0048
MAR09986	0.264164521065049	0.265129217251358	0.0048
MAR09988	0.264164521065049	0.265129217251358	0.0048
MAR10016	0.264164521065049	0.265129217251358	0.0048
MAR10018	0.264165112694892	0.265147411967243	0.0048
MAR10019	0.113975896020729	0.114262686867755	0.0048
MAR10141	0.264164521065049	0.265129217251358	0.0048
MAR10144	0.264164521065049	0.265129217251358	0.0048
MAR10146	0.264164521065049	0.265129217251358	0.0048
MAR10147	0.264164521065049	0.265129217251358	0.0048
MAR10148	0.264164521065049	0.265129217251358	0.0048
MAR10150	0.264164521065049	0.265129217251358	0.0048
MAR10154	0.264164521065049	0.265129217251358	0.0048
MAR10157	0.264164521065049	0.265129217251358	0.0048
MAR10166	0.264164521065049	0.265129217251358	0.0048
MAR10171	0.264164521065049	0.265129217251358	0.0048
MAR10173	0.264164521065049	0.265129217251358	0.0048
MAR10176	0.264164521065049	0.265129217251358	0.0048
MAR10198	0.0430005016872872	0.0428940038192076	0.0048
MAR10215	0.0309955739614067	0.0307850092557966	0.0048
MAR10216	0.0309955739614067	0.0307850092557966	0.0048
MAR10368	0.264164521065049	0.265129217251358	0.0048
MAR10386	0.264164521065049	0.265129217251358	0.0048
MAR10401	0.264164521065049	0.265129217251358	0.0048
MAR10425	0.264164521065049	0.265129217251358	0.0048
MAR10488	0.157712497366858	0.158129718371404	0.0048
MAR11321	0.187761789359559	0.188402680045894	0.0048
MAR11814	0.126742550696594	0.127136413689378	0.0048
MAR11830	0.0207895962581034	0.0205231184934814	0.0048
MAR11853	0.264164521065049	0.265129217251358	0.0048
MAR11921	0.118845492407342	0.119101428151168	0.0048
MAR12309	0.264164521065049	0.265129217251358	0.0048
MAR12316	0.264164521065049	0.265129217251358	0.0048
MAR12323	0.264164521065049	0.265129217251358	0.0048
MAR12330	0.264164521065049	0.265129217251358	0.0048
MAR12358	0.264164521065049	0.265129217251358	0.0048
MAR12374	0.136048922628602	0.136402439171558	0.0048
MAR12389	0.264164521065049	0.265129217251358	0.0048
MAR12416	0.264164521065049	0.265129217251358	0.0048
MAR12419	0.264164521065049	0.265129217251358	0.0048
MAR12420	0.264164521065049	0.265129217251358	0.0048
MAR12448	0.264164521065049	0.265129217251358	0.0048
MAR12451	0.264164521065049	0.265129217251358	0.0048
MAR12452	0.264164521065049	0.265129217251358	0.0048
MAR12476	0.264164521065049	0.265129217251358	0.0048
