tf	confidence	target	mor
TP53	A	SESN2	1
TP53	A	SFN	1
TP53	A	SH2D1A	1
TP53	A	SIAH1	1
TP53	A	SIVA1	1
TP53	A	SLC2A1	-1
TP53	A	SLC6A6	-1
TP53	A	SMPD3	1
TP53	A	SSTR2	-1
TP53	A	STAT1	1
TP53	A	STAT3	-1
TP53	A	STEAP3	1
TP53	A	SYK	1
TP53	A	TAP1	1
TP53	A	TBC1D31	1
TP53	A	TBXAS1	-1
TP53	A	TCEAL1	1
TP53	A	TCF7L2	-1
TP53	A	TENT4A	1
TP53	A	TERT	-1
TP53	A	TGFA	1
TP53	A	TGFB1	1
TP53	A	THBS1	1
TP53	A	TNFRSF10A	1
TP53	A	TNFRSF10B	1
TP53	A	TNFRSF10C	1
TP53	A	TNFRSF10D	1
TP53	A	TP53AIP1	1
TP53	A	TP53I3	1
TP53	A	TP53INP1	1
TP53	A	TP53TG1	1
TP53	A	TP53TG5	1
TP53	A	TP63	-1
TP53	A	TP73	1
TP53	A	TP73:DELTA	1
TP53	A	TRIAP1	1
TP53	A	TRIM22	1
TP53	A	TSC2	1
TP53	A	TYMS	-1
TP53	A	TYRP1	1
TP53	A	UBE2L3	1
TP53	A	UHRF1	-1
TP53	A	VCAN	1
TP53	A	VDR	1
TP53	A	VEGFA	-1
TP53	A	WRN	-1
TP53	A	XPC	1
TP53	A	ZMAT3	1
TP63	B	CDKN1A	1
TP63	B	KLF4	-1
TP63	B	PPARA	1
TP63	B	SFN	1
TP63	B	TCF4	1
TP63	B	VDR	1
TP63	B	ARNTL	1
TP63	B	BHLHE40	1
TP63	B	FOXN1	1
TP63	B	GRB10	1
TP63	B	KCTD1	1
TP63	B	KIAA1671	1
TP63	B	RGS20	1
TP63	B	SERPINB5	1
TP63	B	SYN3	1
TP63	B	THSD4	1
TP63	B	TP73	1
TP63	B	VAV3	1
TP63	B	ZNF750	1
TWIST1	A	AKT2	1
TWIST1	A	CD24	1
TWIST1	A	CDH1	-1
TWIST1	A	CDKN1A	1
TWIST1	A	CDKN2A	1
TWIST1	A	CLDN7	1
TWIST1	A	ESR1	-1
TWIST1	A	FOS	1
TWIST1	A	GLI1	1
TWIST1	A	MDM2	1
TWIST1	A	MMP2	1
TWIST1	A	NR2F1	1
TWIST1	A	SRPX	-1
TWIST1	A	TIMP1	-1
TWIST1	A	VEGFA	1
USF1	A	ABCA1	1
USF1	A	APC	1
USF1	A	APEX1	1
USF1	A	APOA2	1
USF1	A	APOA5	1
USF1	A	APOC3	1
USF1	A	B2M	1
USF1	A	BRCA2	1
USF1	A	CCNB1	1
USF1	A	CD2	1
USF1	A	CDK4	1
USF1	A	CEACAM1	1
USF1	A	CEACAM5	1
USF1	A	CEBPA	1
USF1	A	CIITA	1
USF1	A	CTSB	1
USF1	A	CTSD	1
USF1	A	CXCR4	1
USF1	A	CYP19A1	-1
USF1	A	CYP1A1	-1
USF1	A	CYP1A2	1
USF1	A	CYP3A4	1
USF1	A	FASN	1
USF1	A	FBP1	1
USF1	A	FCER1A	1
USF1	A	FMR1	1
USF1	A	GATA5	1
USF1	A	GCK	1
USF1	A	HMOX1	1
USF1	A	HOXB4	1
USF1	A	HOXB7	1
USF1	A	ID4	1
USF1	A	IFNG	1
USF1	A	ISG20	1
USF1	A	LIPC	1
USF1	A	MYH9	1
USF1	A	NUP188	1
USF1	A	OGN	1
USF1	A	P4HA1	1
USF1	A	PF4	1
USF1	A	PIGR	1
USF1	A	PKLR	1
USF1	A	PTGDS	1
USF1	A	PTGS2	-1
USF1	A	PTPN6	1
USF1	A	S100A6	1
USF1	A	SERBP1	1
USF1	A	SERPINE1	1
USF1	A	SF1	1
USF1	A	SLC19A1	1
USF1	A	SLC1A3	1
USF1	A	SLC22A2	1
USF1	A	TCN2	1
USF1	A	TERT	1
USF1	A	TGFB1	1
USF1	A	TGFB2	1
USF1	A	TOP3A	1
USF1	A	TRIM25	1
USF1	A	TYMS	1
USF2	A	ABCA1	1
USF2	A	APC	1
USF2	A	APOA2	1
USF2	A	ATP5F1A	1
USF2	A	B2M	1
USF2	A	BRCA1	1
USF2	A	BRCA2	1
USF2	A	CD2	1
USF2	A	CEACAM1	1
USF2	A	CEACAM5	1
USF2	A	CTSB	1
USF2	A	CTSD	1
USF2	A	CXCR4	1
USF2	A	CYP19A1	-1
USF2	A	CYP1A2	1
USF2	A	FBP1	1
USF2	A	FCER1A	1
USF2	A	FMR1	1
USF2	A	HMOX1	1
USF2	A	HOXB4	1
USF2	A	IGF2R	1
USF2	A	LIPC	1
USF2	A	MYH9	1
USF2	A	P4HA1	1
USF2	A	PDX1	1
USF2	A	PF4	1
USF2	A	PIGR	1
USF2	A	PKLR	1
USF2	A	PTGS2	1
USF2	A	PTPN6	1
USF2	A	SF1	1
USF2	A	SLC19A1	1
USF2	A	TCN2	1
USF2	A	TERT	1
USF2	A	TGFB1	1
USF2	A	TGFB2	1
USF2	A	THBS1	1
USF2	A	TOP3A	1
VDR	A	AMH	1
VDR	A	ASAP2	1
VDR	A	BGLAP	1
VDR	A	BHLHE40	1
VDR	A	CALB1	1
VDR	A	CAMP	1
VDR	A	CDH1	1
VDR	A	CDKN1A	1
VDR	A	CDKN1B	1
VDR	A	CYP24A1	1
VDR	A	CYP3A4	1
VDR	A	CYP7A1	-1
VDR	A	DDIT4	1
VDR	A	EGFR	-1
VDR	A	ELL	1
VDR	A	HOXA10	1
VDR	A	IGFBP3	-1
VDR	A	IL10	-1
VDR	A	IL12B	-1
VDR	A	PLD1	1
VDR	A	PODXL	1
VDR	A	PTH	-1
VDR	A	PTK2B	1
VDR	A	TRPV6	1
WT1	A	ABCB1	1
WT1	A	AMH	1
WT1	A	AR	-1
WT1	A	BCL2	1
WT1	A	CCN2	1
WT1	A	CCN3	1
WT1	A	CDH1	-1
WT1	A	CDKN1A	1
WT1	A	CIAO1	-1
WT1	A	EGFR	-1
WT1	A	ETS1	1
WT1	A	IGF1	-1
WT1	A	IGF1R	-1
WT1	A	IGF2	-1
WT1	A	IL2RB	1
WT1	A	MYB	-1
WT1	A	MYC	-1
WT1	A	MYCN	-1
WT1	A	NPHS1	1
WT1	A	NR5A1	1
WT1	A	ODC1	1
WT1	A	PAX2	-1
WT1	A	PDGFA	-1
WT1	A	PODXL	1
WT1	A	SMAD3	1
WT1	A	TBXA2R	-1
WT1	A	TERT	-1
WT1	A	THBS1	1
WT1	A	UBE2I	-1
WT1	A	VDR	1
WT1	A	WTAP	1
YY1	A	ACTR5	1
YY1	A	ADA	1
YY1	A	AFG1L	-1
YY1	A	APH1A	1
YY1	A	ATP13A1	-1
YY1	A	ATXN10	1
YY1	A	CCDC43	1
YY1	A	CDK5RAP2	1
YY1	A	CEP43	-1
YY1	A	CETP	1
YY1	A	COQ5	1
YY1	A	COQ9	1
YY1	A	CPSF2	1
YY1	A	CREBBP	-1
YY1	A	CTCF	1
YY1	A	CXCR4	-1
YY1	A	DEK	1
YY1	A	DLG1	1
YY1	A	DNAJA3	-1
YY1	A	DNAJB4	1
YY1	A	EGFR	1
YY1	A	EP300	1
YY1	A	EPAS1	-1
YY1	A	ERBB2	1
YY1	A	FAS	-1
YY1	A	FDPS	-1
YY1	A	HACD2	1
YY1	A	HCFC1	1
YY1	A	HNRNPL	-1
YY1	A	HSD3B2	1
YY1	A	HSF1	1
YY1	A	HSPA5	1
YY1	A	IFNB1	-1
YY1	A	IL5	1
YY1	A	IRAK1	-1
YY1	A	KAT6A	-1
YY1	A	LDLR	-1
YY1	A	LSS	1
YY1	A	MANF	1
YY1	A	MICU2	-1
YY1	A	MKLN1	-1
YY1	A	MRPL46	1
YY1	A	MRPS10	-1
YY1	A	MRPS18B	-1
YY1	A	MRPS24	1
YY1	A	MYC	1
YY1	A	NARS1	1
YY1	A	NOS2	1
YY1	A	NR3C1	1
YY1	A	OPRM1	1
YY1	A	PAK4	1
YY1	A	PBDC1	-1
YY1	A	PPP2R1A	-1
YY1	A	PRDM2	1
YY1	A	PSMD8	-1
YY1	A	PTPA	1
YY1	A	RAB3GAP1	1
YY1	A	RANBP10	-1
YY1	A	RAVER1	-1
YY1	A	RNF26	1
YY1	A	RNF40	1
YY1	A	RPRD2	-1
YY1	A	SNX27	-1
YY1	A	SPNS1	-1
YY1	A	SRP68	-1
YY1	A	TNFRSF10B	-1
YY1	A	TOP3A	1
YY1	A	TP53	1
YY1	A	TP73	1
YY1	A	TTC17	-1
YY1	A	WDR82	1
YY1	A	ZNF175	1
YY1	A	ZNF615	1
ZBTB33	B	CUL3	1
ZBTB33	B	GTF2A1	1
ZBTB33	B	IREB2	1
ZBTB33	B	LSM14A	1
ZBTB33	B	NANP	1
ZBTB33	B	PURA	1
ZBTB33	B	RBM15	1
ZBTB33	B	RMI1	1
ZBTB33	B	SLC39A9	1
ZBTB33	B	UBE2D3	1
ZBTB33	B	YOD1	1
ZBTB33	B	ZZZ3	1
ZEB1	B	AR	-1
ZEB1	B	CDH1	-1
ZEB1	B	GRHL2	-1
ZEB1	B	ITGB4	-1
ZEB1	B	LAMC2	-1
ZEB1	B	PKP3	-1
ZEB1	B	SPRR1B	1
ZEB1	B	CSRP1	-1
ZEB1	B	FLNA	-1
ZEB1	B	ITGB1	-1
ZEB1	B	LAD1	-1
ZEB1	B	PHLDB1	-1
ZEB1	B	PXN	-1
ZEB1	B	SLC25A10	-1
ZEB1	B	TECR	-1
ZNF263	B	AATK	-1
ZNF263	B	ABCA7	-1
ZNF263	B	ABR	-1
ZNF263	B	ACOT7	-1
ZNF263	B	ACSF3	-1
ZNF263	B	ACTRT2	-1
ZNF263	B	ADCY3	-1
ZNF263	B	ADGRB1	-1
ZNF263	B	ADGRD1	-1
ZNF263	B	ADGRG1	-1
ZNF263	B	AGAP1	-1
ZNF263	B	AGAP3	-1
ZNF263	B	AGPAT2	-1
ZNF263	B	AGPAT3	-1
ZNF263	B	AGRN	-1
ZNF263	B	AHDC1	-1
ZNF263	B	AHRR	-1
ZNF263	B	AKT2	-1
ZNF263	B	ANK1	-1
ZNF263	B	ANKRD11	-1
ZNF263	B	ANO7	-1
ZNF263	B	AP2A2	-1
ZNF263	B	APBA2	-1
ZNF263	B	ARAP1	-1
ZNF263	B	ARHGAP22	-1
ZNF263	B	ARHGAP23	-1
ZNF263	B	ARHGEF1	-1
ZNF263	B	ARHGEF16	-1
ZNF263	B	ARHGEF17	-1
ZNF263	B	ARID1B	-1
ZNF263	B	ASAP1	-1
ZNF263	B	ASAP2	-1
ZNF263	B	ASS1	-1
ZNF263	B	ATP11A	-1
ZNF263	B	ATP2B2	-1
ZNF263	B	BAHCC1	-1
ZNF263	B	BAIAP2	-1
ZNF263	B	BCOR	-1
ZNF263	B	BCR	-1
ZNF263	B	BIN1	-1
ZNF263	B	BLACE	-1
ZNF263	B	C2CD2	-1
ZNF263	B	CACNA1A	-1
ZNF263	B	CACNA1I	-1
ZNF263	B	CAMK2B	-1
ZNF263	B	CASZ1	-1
ZNF263	B	CBFA2T3	-1
ZNF263	B	CBX8	-1
ZNF263	B	CCNY	-1
ZNF263	B	CDC42EP4	-1
ZNF263	B	CDH22	-1
ZNF263	B	CDH23	-1
ZNF263	B	CFAP46	-1
ZNF263	B	CHD5	-1
ZNF263	B	CHST8	-1
ZNF263	B	CLIP2	-1
ZNF263	B	CLTCL1	-1
ZNF263	B	COL13A1	-1
ZNF263	B	COL16A1	-1
ZNF263	B	COL18A1	-1
ZNF263	B	COL26A1	-1
ZNF263	B	COL27A1	-1
ZNF263	B	CPNE5	-1
ZNF263	B	CRTC1	-1
ZNF263	B	CSNK1D	-1
ZNF263	B	CTNNA1	-1
ZNF263	B	CUX1	-1
ZNF263	B	CUX2	-1
ZNF263	B	CXXC5	-1
ZNF263	B	DCAKD	-1
ZNF263	B	DENND1A	-1
ZNF263	B	DGCR8	-1
ZNF263	B	DGKZ	-1
ZNF263	B	DIP2C	-1
ZNF263	B	DISP3	-1
ZNF263	B	DLG5	-1
ZNF263	B	DLGAP4	-1
ZNF263	B	DNAH17	-1
ZNF263	B	DNAJB12	-1
ZNF263	B	DNAJB6	-1
ZNF263	B	DNM1	-1
ZNF263	B	DPP6	-1
ZNF263	B	DYSF	-1
ZNF263	B	EHD1	-1
ZNF263	B	ELL	-1
ZNF263	B	EPB41L1	-1
ZNF263	B	EPHA2	-1
ZNF263	B	EPHB2	-1
ZNF263	B	EPHB4	-1
ZNF263	B	ERGIC1	-1
ZNF263	B	FADS2	-1
ZNF263	B	FAM102A	-1
ZNF263	B	FAM178B	-1
ZNF263	B	FAM78A	-1
ZNF263	B	FBLN2	-1
ZNF263	B	FBRS	-1
ZNF263	B	FBRSL1	-1
ZNF263	B	FGFR3	-1
ZNF263	B	FIBCD1	-1
ZNF263	B	FLNC	-1
ZNF263	B	FRMD1	-1
ZNF263	B	FTCD	-1
ZNF263	B	GABBR2	-1
ZNF263	B	GAK	-1
ZNF263	B	GLI2	-1
ZNF263	B	GNAO1	-1
ZNF263	B	GNAZ	-1
ZNF263	B	GRIN1	-1
ZNF263	B	GRIP2	-1
ZNF263	B	GRM4	-1
ZNF263	B	GSE1	-1
ZNF263	B	GSN	-1
ZNF263	B	HDAC4	-1
ZNF263	B	HDAC5	-1
ZNF263	B	HK1	-1
ZNF263	B	HPCAL1	-1
ZNF263	B	HSPG2	-1
ZNF263	B	IGF1R	-1
ZNF263	B	IGSF21	-1
ZNF263	B	IQSEC1	-1
ZNF263	B	IQSEC2	-1
ZNF263	B	ITGB2	-1
ZNF263	B	ITPK1	-1
ZNF263	B	ITPKB	-1
ZNF263	B	ITPR1	-1
ZNF263	B	KCNAB2	-1
ZNF263	B	KCNH2	-1
ZNF263	B	KCNN3	-1
ZNF263	B	KCNQ1	-1
ZNF263	B	KCNQ2	-1
ZNF263	B	KCP	-1
ZNF263	B	KDM2B	-1
ZNF263	B	KIAA0513	-1
ZNF263	B	KIAA1522	-1
ZNF263	B	KIF1A	-1
ZNF263	B	KLHL29	-1
ZNF263	B	KSR1	-1
ZNF263	B	LAMA5	-1
ZNF263	B	LAMC3	-1
ZNF263	B	LDLRAP1	-1
ZNF263	B	LGR6	-1
ZNF263	B	LHFPL2	-1
ZNF263	B	LHX3	-1
ZNF263	B	LINC00322	-1
ZNF263	B	LINGO1	-1
ZNF263	B	LMNA	-1
ZNF263	B	LPCAT1	-1
ZNF263	B	LTBP3	-1
ZNF263	B	LTBP4	-1
ZNF263	B	MACF1	-1
ZNF263	B	MAD1L1	-1
ZNF263	B	MAP2K2	-1
ZNF263	B	MCF2L	-1
ZNF263	B	MDGA1	-1
ZNF263	B	MED15	-1
ZNF263	B	MEGF11	-1
ZNF263	B	MEGF6	-1
ZNF263	B	MGAT3	-1
ZNF263	B	MICAL3	-1
ZNF263	B	MICALL2	-1
ZNF263	B	MKNK2	-1
ZNF263	B	MLXIPL	-1
ZNF263	B	MSI2	-1
ZNF263	B	MTCL1	-1
ZNF263	B	MYO15B	-1
ZNF263	B	MYO18A	-1
ZNF263	B	MYO7A	-1
ZNF263	B	MYOM3	-1
ZNF263	B	MYT1L	-1
ZNF263	B	NACC2	-1
ZNF263	B	NADK	-1
ZNF263	B	NCOR2	-1
ZNF263	B	NCS1	-1
ZNF263	B	NDST1	-1
ZNF263	B	NEDD4L	-1
ZNF263	B	NFASC	-1
ZNF263	B	NFIC	-1
ZNF263	B	NFIX	-1
ZNF263	B	NOL4L	-1
ZNF263	B	NOTCH1	-1
ZNF263	B	NRXN2	-1
ZNF263	B	NTNG2	-1
ZNF263	B	NTRK1	-1
ZNF263	B	NUP210	-1
ZNF263	B	OBSCN	-1
ZNF263	B	OSBPL5	-1
ZNF263	B	PACSIN1	-1
ZNF263	B	PCBP3	-1
ZNF263	B	PCSK6	-1
ZNF263	B	PDE2A	-1
ZNF263	B	PDGFRB	-1
ZNF263	B	PDXK	-1
ZNF263	B	PFKL	-1
ZNF263	B	PFKP	-1
ZNF263	B	PGBD5	-1
ZNF263	B	PI4KA	-1
ZNF263	B	PIEZO1	-1
ZNF263	B	PIP5K1C	-1
ZNF263	B	PITPNM2	-1
ZNF263	B	PITPNM3	-1
ZNF263	B	PLA2G6	-1
ZNF263	B	PLCG2	-1
ZNF263	B	PLCH2	-1
ZNF263	B	PLEC	-1
ZNF263	B	PLEKHG5	-1
ZNF263	B	PLXNA2	-1
ZNF263	B	PLXND1	-1
ZNF263	B	PNPLA7	-1
ZNF263	B	POLE	-1
ZNF263	B	POR	-1
ZNF263	B	PPARGC1B	-1
ZNF263	B	PPIL2	-1
ZNF263	B	PPM1F	-1
ZNF263	B	PRDM16	-1
ZNF263	B	PRKAG2	-1
ZNF263	B	PRKAR1B	-1
ZNF263	B	PRKCE	-1
ZNF263	B	PRKCZ	-1
ZNF263	B	PRR5	-1
ZNF263	B	PSD4	-1
ZNF263	B	PTK7	-1
ZNF263	B	PTPRF	-1
ZNF263	B	PTPRU	-1
ZNF263	B	PVT1	-1
ZNF263	B	PXN	-1
ZNF263	B	RAB11FIP3	-1
ZNF263	B	RADIL	-1
ZNF263	B	RALGDS	-1
ZNF263	B	RALGPS1	-1
ZNF263	B	RAP1GAP	-1
ZNF263	B	RASGEF1A	-1
ZNF263	B	RBFOX3	-1
ZNF263	B	RBM19	-1
ZNF263	B	RET	-1
ZNF263	B	RGS12	-1
ZNF263	B	RGS3	-1
ZNF263	B	RNF220	-1
ZNF263	B	ROR2	-1
ZNF263	B	RPH3AL	-1
ZNF263	B	RPS6KA1	-1
ZNF263	B	RPS6KA2	-1
ZNF263	B	RPTOR	-1
ZNF263	B	RTN4R	-1
ZNF263	B	RUNX1	-1
ZNF263	B	RXRA	-1
ZNF263	B	RYR1	-1
ZNF263	B	SARDH	-1
ZNF263	B	SBNO2	-1
ZNF263	B	SCARB1	-1
ZNF263	B	SDC3	-1
ZNF263	B	SDK2	-1
ZNF263	B	SEC14L1	-1
ZNF263	B	SEPTIN9	-1
ZNF263	B	SH3TC1	-1
ZNF263	B	SKI	-1
ZNF263	B	SLC12A7	-1
ZNF263	B	SLC22A23	-1
ZNF263	B	SLC25A10	-1
ZNF263	B	SLC38A10	-1
ZNF263	B	SLC66A1	-1
ZNF263	B	SLC6A18	-1
ZNF263	B	SLC6A6	-1
ZNF263	B	SLC9A1	-1
ZNF263	B	SMAD3	-1
ZNF263	B	SMAD7	-1
ZNF263	B	SMARCD3	-1
ZNF263	B	SMOC2	-1
ZNF263	B	SND1	-1
ZNF263	B	SOGA1	-1
ZNF263	B	SORCS2	-1
ZNF263	B	SPEG	-1
ZNF263	B	SPSB1	-1
ZNF263	B	SRC	-1
ZNF263	B	SSBP3	-1
ZNF263	B	SSPOP	-1
ZNF263	B	STK32C	-1
ZNF263	B	STX1A	-1
ZNF263	B	SYNJ2	-1
ZNF263	B	SYNPO	-1
ZNF263	B	TACC2	-1
ZNF263	B	TACC3	-1
ZNF263	B	TANGO2	-1
ZNF263	B	TBCD	-1
ZNF263	B	TBX1	-1
ZNF263	B	TCERG1L	-1
ZNF263	B	TCF3	-1
ZNF263	B	TESC	-1
ZNF263	B	TFEB	-1
ZNF263	B	TLE3	-1
ZNF263	B	TMEM132B	-1
ZNF263	B	TMEM201	-1
ZNF263	B	TNS1	-1
ZNF263	B	TNS3	-1
ZNF263	B	TOP3B	-1
ZNF263	B	TP73	-1
ZNF263	B	TRAPPC9	-1
ZNF263	B	TRIO	-1
ZNF263	B	TSNARE1	-1
ZNF263	B	TTC7A	-1
ZNF263	B	TTYH3	-1
ZNF263	B	TXNRD2	-1
ZNF263	B	UBAC1	-1
ZNF263	B	UNC5A	-1
ZNF263	B	VAV2	-1
ZNF263	B	WDR86	-1
ZNF263	B	WNK2	-1
ZNF263	B	WNT4	-1
ZNF263	B	WNT7A	-1
ZNF263	B	XXYLT1	-1
ZNF263	B	YEATS2	-1
ZNF263	B	ZBTB16	-1
ZNF263	B	ZBTB7C	-1
ZNF263	B	ZC3H18	-1
ZNF263	B	ZFYVE28	-1
ZNF263	B	ZMIZ1	-1
ZNF263	B	ZNF469	-1
ZNF263	B	ZNF608	-1
