tf	target	mor	likelihood	weight_corr
LEO1	CHST1	0.0341858187074192	0.824156881602019	0.840760654810998
PRLH	NSMAF	0.0222466873807743	0.780357462149713	0.840759788187763
OPRK1	ZDHHC11	0.555549706935469	0.791856961602744	0.840754752808263
CDK9	GCLC	-0.41552394595155	0.324251571999803	0.840752364183492
GCLC	CDK9	-0.41552394595155	0.324251571999803	0.840752364183492
IPO7	C8orf58	-0.998852874456946	0.988485995460064	0.840752241264141
PRDX3	ZXDA	-0.954963788893983	0.951865263022328	0.84075058318642
E2F8	DONSON	0.999594385576004	0.994997885356206	0.840749814333215
CBX3	NUP54	0.959359749374963	0.974017266805158	0.840748327947993
MAPK10	ZNF564	0.0896387691379278	0.324725133751023	0.840745361822522
XCR1	EN1	-0.00250998175891384	0.751944791592417	0.840743247813838
HOXD9	TIAM1	0.0984872000744007	0.627013770094222	0.840742536173918
SRA1	FGR	0.993499968168005	0.998868400004771	0.840713568235338
IL1A	ANLN	0.999432624055332	0.980268058254975	0.840706522577751
CXCL2	CSF1	0.536506910402724	0.612891430571146	0.840701726636985
ZNF467	NUP214	-0.000205891997466583	0.213818927951243	0.840697375961925
DPF3	BPGM	0.979889230215835	0.966029587414023	0.84069708952931
LGR6	LAT	0.996283527432652	0.980726274734909	0.840693566408784
RBBP4	C17orf80	0.911698157407544	0.975645489614595	0.840692770191255
MRPL28	PDCD6	0.97877080177687	0.94713893612012	0.840690367827196
PDCD6	MRPL28	0.994927453305941	0.957245773132918	0.840690367827196
ZNF280D	GTF3C3	0.999571511983623	0.998716685987214	0.840686980309775
OR10K2	TSKU	-0.00168728743466205	0.728082886943623	0.840679779659253
MTF2	ZNF326	0.999778221700428	0.999413762252736	0.84067503085292
ZNF326	MTF2	0.999778221700428	0.999413762252736	0.84067503085292
SSBP4	DUSP8	0.716234712239024	0.826928556864867	0.84066631714559
MAX	NRXN3	0.0864789603321148	0.860319794558246	0.840664260688589
HIPK2	CSNK2A1	-0.874367228175305	0.841381810190351	0.840656304196069
RTKN	YWHAB	-0.999660737779516	0.98727871784503	0.840652982980058
YWHAB	RTKN	-0.999660818424151	0.98727871784503	0.840652982980058
ZNF324	IL15RA	-0.000123209539212694	0.0300261181608274	0.840644038316873
KLF13	TSC22D1	-0.025579821220454	0.911106355250129	0.840643563520385
TSC22D1	KLF13	-0.025579821220454	0.911106355250129	0.840643563520385
CCNC	NGLY1	0.9573333807436	0.968713919307874	0.840639607212301
TGIF2	CD36	-0.999850076534564	0.999517296165914	0.840639163442443
E4F1	FPGS	0.999947550048342	0.999647229135623	0.840636983058569
PSMC3	MRPL46	0.372831419438648	0.426538769038506	0.840636904717918
ZMYM4	EXOC5	0.999824838727066	0.998320525033332	0.840631704614819
TFIP11	SPOP	-0.0111163947225819	0.845017294162977	0.84062967220996
ICAM1	METTL2B	-0.187340514209832	0.769309812079426	0.840609156257776
ZNF585A	RNF113A	-0.900962282526357	0.907732121434491	0.840608208674279
GNG11	MYO10	0.99953734446455	0.98788932680155	0.840606860749045
MYO10	GNG11	0.99953734446455	0.98788926722846	0.840606860749045
CBFA2T3	ZBTB47	-0.995766190422269	0.982294290336474	0.840606351380188
ZBTB47	CBFA2T3	-0.995766190422269	0.982294420373707	0.840606351380188
BPTF	CNOT6	0.999021713348275	0.995725727643905	0.840597564684323
PTPN11	PRPF40A	0.999964369714481	0.999341069887784	0.840585354989479
TET1	ZNF503	-0.953184153785477	0.959491837866303	0.840582731836449
ZNF776	ZNF134	0.999983780285865	0.999885885374863	0.840582581001347
ZNF134	ZNF776	0.999983780285865	0.999885885374863	0.840582581001347
CREBL2	UNC50	0.787494951396606	0.520286447035231	0.840576583301431
MAPK8IP3	DRG1	-0.924634668254767	0.936293869543781	0.840573308961607
ZNF276	PRMT6	-0.559527075924597	0.781055553485949	0.840553130118327
PRMT6	ZNF276	-0.461525512362013	0.728427107434343	0.840553130118327
MSI2	ZNF397	0.998290821325889	0.928626159149954	0.840538926758502
CREBL2	PPRC1	-0.999741865011859	0.997232147943336	0.840534816798311
BMPR1A	CD8B	0.39958119845672	0.861888664005554	0.840531317325821
CD8B	BMPR1A	0.655882823789034	0.884908621743129	0.840531317325821
VPS25	PGLS	0.995579605862464	0.999115752264607	0.840526460343603
OR13F1	MYO18A	0.769378952142133	0.866516057547376	0.840524844444729
MYO18A	OR13F1	0.769378952142133	0.866516057547376	0.840524844444729
MAMSTR	SCARF1	0.761127218071041	0.935923611354787	0.840520923737874
CALCRL	TM9SF1	-0.800192281598341	0.68100010511478	0.840520216794669
SNAPC2	NAA25	-0.999803355290968	0.99836461704738	0.840515073657389
ZBTB8A	CCDC13	-0.985950205274587	0.954184383211412	0.840511969186925
CDKN1A	APPL2	-0.583160845240227	0.521986756173518	0.840510051360341
APPL2	CDKN1A	-0.583160845240227	0.521986756173518	0.840510051360341
SOHLH2	SETD7	-0.28122792393739	0.924544063550684	0.840508993177696
SETD7	SOHLH2	-0.24525744589437	0.90900560152266	0.840508993177696
ZNF12	YAF2	0.97597081200684	0.988793894859637	0.840503770200135
UBE3A	RNF138	0.999135677462297	0.999782748952943	0.840499813775211
RNF138	UBE3A	0.999999079183534	0.999687174718024	0.840499813775211
ILF2	PSMB7	0.998279700288244	0.996842594220699	0.840492326376187
ZNF608	KLK14	0.00421437536098908	0.871630642766898	0.840468221665966
LBH	LPAR5	0.600905752984027	0.90458672340689	0.840459077454927
KDM3A	CHD6	0.999268969742784	0.999431410512647	0.840456486878817
CHD6	KDM3A	0.992630895795076	0.999377223066247	0.840456486878817
SIRT5	YWHAB	-0.921213044726194	0.974714188843693	0.840446960695178
ZCRB1	LSM3	0.999979814000465	0.999670728084391	0.840443536151782
NF1	KPNA5	0.999993439939907	0.998244038349228	0.840438633264276
ZNF154	TMEM9B	-0.992162332054984	0.980110450267839	0.840435355992924
TMEM9B	ZNF154	-0.998555620987988	0.983834408641168	0.840435355992924
ZNF396	HNRNPH3	-0.0117429891449004	0.941278235256887	0.840434080809817
NRGN	ZNF195	-0.999847809841014	0.991770208738811	0.840424710872224
ISL2	DKC1	-0.124123834102635	0.958925921975906	0.840417018228901
LILRB2	LILRA5	0.999999998201018	0.999999854796194	0.840407659250177
ZNF362	MCFD2	-0.763702690670265	0.898350699143026	0.840398265452916
NF1	MSI2	0.99950733307683	0.996654265626529	0.840397156763593
EOMES	PPP2R2B	0.999945150714965	0.99936779641891	0.840390402048374
ATAD2	PCNA	0.999783795120399	0.999009757978904	0.840389493845199
IRF2	SGTB	0.999361293251556	0.995314123968663	0.840384435615494
MORC2	POU2F2	-0.99068146565559	0.961400990019951	0.840383034543775
SOX6	MYL4	0.999999128193942	0.999994976838066	0.840378350699233
SETD7	ZC4H2	-0.00249323140461742	0.393170374548419	0.840362519129995
SNAI3	BUB1	-0.994707740123446	0.956813015601827	0.840361948561865
GMIP	TNIP2	0.999999573846339	0.999807411100187	0.84035939536465
TNIP2	GMIP	0.999999573846339	0.999807411100187	0.84035939536465
HSP90AB1	CCT4	0.999997043271452	0.999648430483376	0.840347277652529
DPF3	TFRC	0.949434825170941	0.975756330288142	0.84034642540805
TFRC	DPF3	0.997703853361234	0.982720433141108	0.84034642540805
PITPNC1	IQSEC1	0.999760964180451	0.992087574205103	0.840334809651135
IQSEC1	PITPNC1	0.999760964180451	0.992087574205103	0.840334809651135
ZNF688	BMPR1A	0.0580603869717007	0.298358031811235	0.840328490035093
BMPR1A	ZNF688	0.0580603869717007	0.298358031811235	0.840328490035093
ETV7	GNAZ	0.988721331785473	0.961938745547201	0.840326768762845
GNAZ	ETV7	0.99764854851992	0.969388397802227	0.840326768762845
IRF9	NOLC1	-0.987722658565334	0.976278603068171	0.840325235225623
NOLC1	IRF9	-0.987722658565334	0.976278423124985	0.840325235225623
ARHGDIB	ATG2B	-0.999444805424746	0.991386917166097	0.840316759945584
SUZ12	CAPRIN1	0.985732202757134	0.995430124214802	0.840311263957918
TCEAL3	XCR1	-0.166265798296998	0.45652418331164	0.840301174457049
YAF2	SHARPIN	-0.988042787586834	0.992045361008093	0.84030059987403
SHARPIN	YAF2	-0.999778074036668	0.993765889040222	0.84030059987403
ARNT	CAPN8	0.00393429243706646	0.133344602427541	0.840298007048766
ZNF784	STRN	-0.999120405574767	0.992147952222007	0.840294993680717
SPIB	CERK	0.810241266138298	0.747989858069924	0.840288742971446
RAD9A	MAPK12	0.99172304018334	0.713593815772164	0.840287346433242
FCER1G	NCF2	0.999999968920429	0.999991269920189	0.840283157344689
MYO9A	ALMS1	0.999999786104871	0.999903875031547	0.84028023943019
ALMS1	MYO9A	0.999999786104871	0.999903875426578	0.84028023943019
CDK6	SMARCE1	0.999922722139687	0.996394196394743	0.840275169826818
SMARCAD1	ZNF181	0.995213498709158	0.999323617021376	0.840273815699374
ZC3HAV1L	PUS7	0.999382983584687	0.993256145240508	0.840267299107463
DACH1	ZG16B	-0.828249844657123	0.826406389351723	0.840264458378573
CCNH	CUL5	0.979400614053562	0.990647155150146	0.840261060355913
HCLS1	LILRA5	0.99995015095545	0.999739009060227	0.840251086838949
ZBTB8OS	SLC16A7	-0.700255031323356	0.415022956613895	0.840244678825249
LIMK1	OCEL1	0.999982457587752	0.998191536194403	0.840228757108216
ZCCHC8	KIF11	0.285123005682931	0.910226632910761	0.840225714649369
CLEC4A	PHF11	0.999622367410915	0.985877976647545	0.840225061892377
THRB	TLR1	0.00269100725434642	0.894040931102458	0.840212245107053
TLR1	THRB	0.0119550115341914	0.912860494221044	0.840212245107053
ZBTB40	IMPA2	-0.436508201940242	0.990674058948802	0.840210451990475
IMPA2	ZBTB40	-0.747436849192164	0.992088733137919	0.840210451990475
TBC1D3H	KISS1R	0.164764545471283	0.234846527611783	0.840209909751323
KISS1R	TBC1D3H	0.164764545471283	0.234846527611783	0.840209909751323
CBX7	CPSF3	-0.992050584648103	0.993028164726977	0.840207868606355
MCM7	MYO19	0.903517658511908	0.841646670874163	0.840205594174383
ZNF584	IKZF4	0.988750519843126	0.991266394620136	0.840195579972909
IKZF4	ZNF584	0.988750519843126	0.991266394620136	0.840195579972909
HABP4	PIP4K2B	-0.0385729667067275	0.393170374548419	0.840179065014848
BAIAP2	SLC22A25	-0.140861449651609	0.18862437609299	0.840175577305977
CD47	ZNF709	0.9997981101881	0.992757164654712	0.840174023363299
BLNK	KCNC3	0.99805833211343	0.962779392596723	0.840162084119586
BAG4	KLF3	0.989638874143121	0.949590695004924	0.84015890692779
DMRT1	CD244	-0.517359704386168	0.59848701240944	0.840158770540459
IRF9	USP13	-0.406804815252301	0.547295382763196	0.840158711156137
ZC3H14	EMD	-0.955380558261467	0.714094923633407	0.840152948829368
LDB2	CALD1	0.999268852721946	0.998926840846408	0.84015237854037
ZBTB7B	GRN	0.999996530412475	0.999995568750014	0.84014892884274
PRDM15	TBC1D20	0.923367575102309	0.995292714139637	0.840148378721256
DNAJB6	GPR135	-0.385933796262799	0.862479440157799	0.840136248561993
TOP2A	GMPS	0.997632505039009	0.98104461607845	0.840129589763598
MADD	STMN3	0.990337363396942	0.892753672602046	0.840125119489582
ACTR5	RSPH1	0.553787178521205	0.921612698976906	0.840122842650747
MED20	MAML2	-0.822833757546449	0.927756364217638	0.840116075572976
ITGB3	BEND2	0.994329861667327	0.991387886113109	0.840114165872106
LHX5	C14orf119	-0.000224878073664761	0.213818927951243	0.840100999032165
ACIN1	RBM5	0.99969021264575	0.99680378517348	0.840100175120653
BTRC	TMEM130	0.0264599600322625	0.892771817068746	0.840081559758385
HMGN1	GABRA4	-0.29740749144927	0.513026818500288	0.840078888082631
RXRA	ADCY7	0.999933490843054	0.999562462565488	0.840076811587124
DDAH2	CD82	0.996387062803231	0.981887206185377	0.84007680077548
CLNK	OR1K1	0.62396038527779	0.713593815772164	0.840069134373238
OR1K1	CLNK	0.623541856135882	0.713593815772164	0.840069134373238
SIRT5	ZFP62	0.978951838781153	0.955534750997289	0.840068806835692
ZNF560	ZNF626	0.887523883041507	0.989718650422251	0.840066989627242
ZNF626	ZNF560	0.887523883041507	0.989718650422251	0.840066989627242
HES6	ANKRD9	0.997647074346587	0.996361162558492	0.84005783455377
GABPB1	PLAU	-0.0100306547790433	0.934773925372892	0.840054322128139
NFKBIB	ZNF174	-0.949669922187962	0.982598790676035	0.840053250287197
POU2AF1	ESR1	0.85183087138316	0.971383877405235	0.840042062649504
GTF2H3	NUP160	0.999612647771388	0.996966272542762	0.840038942634124
KDM3B	ZXDC	0.914561264300019	0.969943412652985	0.840038856268849
ZNF275	STX18	-0.759169207030108	0.934148109763704	0.840023301975409
LDB2	SRGAP1	0.00593452081465726	0.757268517553764	0.840017394839413
CXXC1	ZNF692	0.999590943208058	0.997229705479874	0.840017221008977
ZNF692	CXXC1	0.999590943208058	0.997229687768728	0.840017221008977
ZSWIM5	GLE1	-0.877979516959158	0.856155585595642	0.8400153242732
ITPK1	MRPS31	-0.9999716184194	0.996504519768253	0.840011192091903
CHD6	ZSCAN12	0.99429558036559	0.998398357848193	0.839995636025048
GPR160	NUMA1	-0.998853510803451	0.961663510553498	0.839995559596847
ASXL1	GNL1	0.472192069303215	0.754335750654957	0.83997875270035
BCLAF1	PPP1R8	-0.000646732560836545	0.718961541641549	0.839973267692188
IRX3	PTK2	-0.989351090974138	0.993424975062335	0.839973208320886
OR8J1	ZNF232	-0.0111146323436447	0.0323068151759407	0.83996728609282
DLX6	KREMEN1	0.438341974680628	0.875293627876179	0.839962402734973
ULK1	DCAF7	-0.990752143156037	0.953451731848503	0.839958674339975
TADA1	BCKDHB	0.930648765957584	0.940500451642364	0.839957974762527
TLX1	METTL4	0.172870634944393	0.520286447035231	0.839946925487177
GRHL1	SOX6	0.96509485233475	0.878802577559313	0.839944456044459
SOX6	GRHL1	0.952727756620622	0.933937663663119	0.839944456044459
ZNF831	SCML4	0.999988937524181	0.999992606860887	0.839938887026182
SCML4	ZNF831	0.999988937524181	0.999992606860887	0.839938887026182
EOMES	GNAO1	0.999986317149918	0.999620903320223	0.839934964158574
PRMT1	FBXW9	0.999999553528464	0.999783195367399	0.839934077234318
RFXANK	TIMM50	0.999695554667989	0.99917813051849	0.839932356089981
ZNF804B	HOXA13	-0.000165941846642515	0.17090588716552	0.839925965410007
HOXA13	ZNF804B	-0.000165941846642515	0.17090588716552	0.839925965410007
MYSM1	SAFB	-0.137276878945138	0.833116711717548	0.839918774227012
OR51B2	BARX1	0.0117156784060693	0.147717763198905	0.839916912222251
SORBS1	CD163L1	-0.0176364381831431	0.966865100842113	0.839915771057699
ZNF385A	CAMTA2	0.999545510979717	0.99940126500362	0.839911860474043
JAZF1	ASH2L	-0.000391776784116883	0.415022956613895	0.839900494802242
IFT88	PGBD4	0.995279486843158	0.998349782418176	0.839896625662772
DAPP1	EMID1	-0.999980367186771	0.99389559361612	0.839879981207402
ARID2	CHD9	0.997378093417388	0.99969715876237	0.839876473447866
CHD9	ARID2	0.997378093417388	0.99969715876237	0.839876473447866
PIKFYVE	SETD2	0.999929424367821	0.992701333847654	0.839869579839092
FOSL2	LAT2	0.900634067657896	0.941155841672375	0.839865323406264
MSH6	CRTC2	-0.999925376182636	0.99238225862528	0.839857163061991
STAC3	SPG21	0.999940602928494	0.998262080761	0.839855180186835
SPG21	STAC3	0.999940602928494	0.998262080761	0.839855180186835
CEP290	DPY19L4	0.99775132800149	0.99993573437335	0.839854096878036
ZZEF1	RPL6	-0.0676199245567469	0.8103356099679	0.83984700101764
ITGB1	PFAS	-0.732932093908948	0.44855007475452	0.839846418663685
DNMT3L	TREML1	0.179552517878784	0.359256802036917	0.839844770056244
SNAPC2	ZNF341	0.992614911496569	0.993625215727038	0.83983323550949
ZNF341	SNAPC2	0.992614911496569	0.993625215727038	0.83983323550949
TESC	PDE6H	0.206384947808765	0.688037428238195	0.839831931489669
CDC73	ATXN3	0.999837245171554	0.998380865785499	0.839831575065458
TCEAL4	ZDHHC9	0.997940118359924	0.999409819641264	0.839830184543865
MAMSTR	GNB3	0.978936319816593	0.973168776329354	0.839824242651331
JARID2	TCEAL8	0.525861787543446	0.679104454360442	0.839823619406867
TCEAL8	JARID2	0.306087758872812	0.6063104047362	0.839823619406867
GFI1	SH3BP2	-0.610005239725453	0.978542308699425	0.839821411525582
TBXA2R	KLF6	0.0376849890692015	0.0683489932699232	0.839818444114808
ISL1	LHX8	0.00664860939548892	0.254095206657247	0.83981706787688
LHX8	ISL1	0.00664860939548892	0.254095206657247	0.83981706787688
RNF20	FTMT	-0.000188183452330816	0.734134927523075	0.839815202766127
STK4	SDCBP	0.999908581563023	0.997038782183222	0.839813227528285
RPN1	RPN2	0.999997485000044	0.999592547154188	0.839806817289814
GDI2	NDUFB5	0.999952051924639	0.998535455677403	0.839782402097623
RBPMS	ITGA9	0.989695464098	0.996714921563348	0.839775888861159
PPP1R8	PEX11B	0.838736564981408	0.968764262247547	0.839775431752019
PEX11B	PPP1R8	0.989532215589899	0.992627039917907	0.839775431752019
KRAS	CUL5	0.999984645921917	0.997586317583211	0.839775297741414
MLLT1	ITGA5	0.996771921025458	0.997132260616034	0.839774530633238
ZNF581	RPL10	0.999823883338117	0.998852231318403	0.83976874799474
ITGA5	NUSAP1	-0.997059869132164	0.942910635923941	0.839761982494409
TP53BP1	AEBP1	0.961518648489883	0.925457975607802	0.839761171795184
RPS27L	AEBP2	0.0534434964976174	0.989039469972271	0.839759337556242
ZFP14	CHMP1A	-0.99963312249205	0.999056861293794	0.839751196762535
CHMP1A	ZFP14	-0.995584287995372	0.998974993709112	0.839751196762535
MYO9B	LSM5	-0.999956473236828	0.993636704773129	0.839750930151197
CDC42BPA	PKDCC	0.999726296621967	0.992006027913641	0.839750074795174
ARL4A	RAB18	0.999242907150099	0.981019970181471	0.839733454101288
ADNP	PALB2	0.999910872531178	0.996870367744715	0.839731688373878
HMG20A	ZNF524	-0.999876859533717	0.99963576619234	0.839730657145271
ZNF524	HMG20A	-0.999876859533717	0.999635764010852	0.839730657145271
TMEM30A	SEC31B	-0.952286242794035	0.68100010511478	0.839715405775863
NISCH	PI4KAP1	0.999377657724296	0.986887031641443	0.839713025198846
SGSM3	JMJD7-PLA2G4B	0.999976439760264	0.995272087765078	0.839695317720014
MIB2	SGSM3	0.999999615680375	0.999700189700587	0.839695242908379
SGSM3	MIB2	0.999999181624939	0.999738103635817	0.839695242908379
ZBTB8A	CBFA2T3	0.998644208516592	0.992942948563297	0.839684100719341
CBFA2T3	ZBTB8A	0.998644208516592	0.992942948563297	0.839684100719341
ZNF780A	WWOX	-0.0103496133507688	0.0300261181608274	0.839680529211745
ZCCHC8	KIF14	0.413473538475982	0.823540932220098	0.839678064961561
JUP	ZNF626	0.690471361221586	0.90985669291293	0.839674925084808
PEG3	MAPKAPK5	-0.0176319508164684	0.0958659379935501	0.839662886602103
CEBPD	ZFP36	0.99995715412385	0.998040634640614	0.839647311374249
ZFP36	CEBPD	0.99995715412385	0.998040646957648	0.839647311374249
MAP3K10	PORCN	0.999996491215932	0.999606504649017	0.839634563835044
PORCN	MAP3K10	0.999996491215932	0.999606506292648	0.839634563835044
ZCCHC24	RCN3	0.99963268141211	0.994969974795349	0.839632244828104
ZNF514	IL11RA	0.879397440359441	0.946819250352336	0.839624492505282
IL11RA	ZNF514	0.959738986775046	0.956985682366151	0.839624492505282
MAPK8	PTCD2	0.99987003340916	0.997943041747658	0.839623420270675
EID2	ANGPTL6	-0.156104792728121	0.0683489932699232	0.839617596126732
ANGPTL6	EID2	-0.156104792728121	0.0683489932699232	0.839617596126732
MIXL1	ZNF641	-0.0416187592454494	0.337138976479169	0.839602324711444
EAF1	AGFG1	0.992395882655829	0.996496097198392	0.839599671747409
KLF9	HABP4	0.983380238080355	0.982142177133782	0.839598930092299
HABP4	KLF9	0.931456139051566	0.979883632148124	0.839598930092299
CBX3	GDI2	0.9278482630817	0.949225270562027	0.839597496092135
ZNF169	ZNF226	0.998696085139053	0.988464650736269	0.839595495356084
KDM4A	GRAPL	-0.859923051981893	0.858993697217692	0.839590439738599
STAG2	IREB2	0.999999874676791	0.999952794074334	0.839580947587941
CENPB	POLDIP3	0.971222812751771	0.991780728651112	0.83957865387348
LZTR1	KIF23	-0.931085749846227	0.992340054852978	0.839573004362007
ZNF22	NPM1	0.998720851851341	0.997638414468025	0.839567258698419
OR8J1	OR4C13	-0.00182221987523921	0.787802437066045	0.839557930558341
OR4C13	OR8J1	-0.00182565267973832	0.787802437066045	0.839557930558341
E2F2	ATP1B2	0.980814321259455	0.966930501880737	0.839557842324243
GATA1	SORBS1	0.998845767058555	0.995940581718751	0.839557523354728
CBX7	DMWD	0.958604604313327	0.942753876091546	0.839557259103886
ZNF746	ZNF416	-0.271021603563652	0.415022956613895	0.839548258946086
E2F3	RPE	0.936297836156394	0.878880339780061	0.839547322645484
RBBP8	CACNA1I	-0.951952223093362	0.968400344862828	0.839547214998295
