node	layer	module	flow	log_flow	nodeLabel	DNA_methylation_logFC	DNA_methylation_P.Value	GRN_logFC	GRN_AveExpr	GRN_t	GRN_P.Value	GRN_adj.P.Val	GRN_B	GRN_eigenvalue	GRN_Page_Rank	GRN_degree	GRN_closeness	GRN_betweenness	GRN_size	GRN_nes	GRN_pval	GRN_pval.fdr	GRN_TF	Metabolism_pvalue	Metabolism_mean.diff
41628	4	179	9.37E-06	11.5783390355186	GALNTL5	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
37039	1	236	9.37E-06	11.578473562225	frag_93306	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
27110	1	33	9.36E-06	11.5785750030586	frag_598601	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
56023	3	464	9.36E-06	11.5786529593231	SLC7A9	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
9124	1	64	9.36E-06	11.5787245135722	frag_266034	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
9126	1	64	9.36E-06	11.5787245135722	frag_266036	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
9220	1	64	9.36E-06	11.5787245135722	frag_266202	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
11334	1	551	9.36E-06	11.5789733913536	frag_287714	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
4344	1	1737	9.36E-06	11.5789776644744	frag_175858	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
4345	1	1737	9.36E-06	11.5789776644744	frag_175863	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
14473	1	1738	9.36E-06	11.5789776644744	frag_339883	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
14474	1	1738	9.36E-06	11.5789776644744	frag_339887	0.344267	3.69E-08	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
14957	1	1739	9.36E-06	11.5789776644744	frag_344501	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
14958	1	1739	9.36E-06	11.5789776644744	frag_344502	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
27595	1	1740	9.36E-06	11.5789776644744	frag_60190	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
27596	1	1740	9.36E-06	11.5789776644744	frag_60196	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
35831	1	1742	9.36E-06	11.5789776644744	frag_779291	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
35832	1	1742	9.36E-06	11.5789776644744	frag_779300	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
13588	1	1181	9.36E-06	11.5789958254415	frag_329390	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
55969	4	1226	9.36E-06	11.5790161233832	SLC47A1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
55970	4	1226	9.36E-06	11.5790161233832	SLC47A2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
37888	4	1499	9.36E-06	11.5790631307249	ALAS1	0.3373983	6.23E-09	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
57189	2	777	9.36E-06	11.5791283036495	TPCN2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
9029	1	605	9.36E-06	11.5792127142419	frag_265835	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
19944	1	940	9.36E-06	11.5793665949206	frag_432831	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
7042	1	138	9.36E-06	11.5794830897931	frag_235458	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
54600	3	163	9.35E-06	11.5796434260292	RAB21	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
49499	4	1898	9.35E-06	11.579748192923	MAR07619	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
42465	2	1022	9.35E-06	11.5797759900637	HOXA2	0.301621	5.96E-07	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
33590	1	843	9.35E-06	11.5798048571431	frag_71614	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
11554	1	1587	9.35E-06	11.5798390710571	frag_289066	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
40312	3	17	9.35E-06	11.5798390710571	DEC1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
37507	3	847	9.35E-06	11.5799406505107	ABCD3	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
55919	4	1687	9.35E-06	11.5799684530018	SLC35B4	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
52390	2	626	9.35E-06	11.580120311017	NDRG1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
47124	4	1291	9.35E-06	11.5801577443523	MAR04301	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
53879	2	591	9.35E-06	11.5802208494324	PKLR	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
55774	2	875	9.35E-06	11.580416607474	SLC15A2	0	1	-0.0229454	-7.459638	-0.08451931	0.9330658	0.9715624	-5.92853	-6.503507	-8.847671	1	0	0	0	0	1	1	Gene	NA	NA
42926	4	425	9.35E-06	11.5804561916264	INPPL1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
1561	1	667	9.35E-06	11.5805139659044	frag_121589	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
1562	1	667	9.35E-06	11.5805139659044	frag_121590	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
38830	2	714	9.35E-06	11.5806316645746	C1QTNF3	0	1	0.2514162	4.135319	1.266019	0.2128407	0.4463541	-5.18313	-7.001433	-8.847671	1	0	0	0	0	1	1	Gene	NA	NA
27252	1	33	9.34E-06	11.5806723273348	frag_598778	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
37401	1	787	9.34E-06	11.5806926593349	frag_99451	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
37407	1	787	9.34E-06	11.5806926593349	frag_99457	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
37408	1	787	9.34E-06	11.5806926593349	frag_99458	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
29099	1	247	9.34E-06	11.5808874394427	frag_619761	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
55288	3	474	9.34E-06	11.58093560521	RSC1A1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
51826	3	51	9.34E-06	11.5810726227453	MIA3	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
20946	1	526	9.33E-06	11.5818319116205	frag_451637	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
17784	1	137	9.33E-06	11.5819861959024	frag_397265	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
51811	4	1866	9.33E-06	11.5822862612761	MGAT4C	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
15466	1	104	9.33E-06	11.5825113694093	frag_35477	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
15468	1	104	9.33E-06	11.5825113694093	frag_35480	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
15472	1	104	9.33E-06	11.5825113694093	frag_35484	0.3262616	1.04E-09	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
15536	1	104	9.33E-06	11.5825113694093	frag_35575	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
52593	5	1177	9.33E-06	11.5826389531819	NMNAT1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
28728	1	38	9.33E-06	11.5827547575884	frag_618283	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
28729	1	38	9.33E-06	11.5827547575884	frag_618284	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
39838	4	836	9.32E-06	11.583047545202	COQ7	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
56013	2	1396	9.32E-06	11.5832138180884	SLC6A9	0	1	-2.000561	6.050477	-3.135411	0.003214434	0.08346135	-1.772221	-6.993206	-8.847671	2	0	2359.041	0	0	1	1	Gene	NA	NA
27260	1	33	9.32E-06	11.5833350538132	frag_598787	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
2054	1	934	9.32E-06	11.5834938626613	frag_136830	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
22152	1	1514	9.32E-06	11.5836827492612	frag_477950	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
37241	1	1237	9.32E-06	11.5838555688235	frag_95976	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
37733	2	835	9.31E-06	11.5839242755799	ADD2	0	1	-1.948835	3.595722	-2.358679	0.02332091	0.1746471	-3.458283	-6.976056	-8.847671	2	0	5366.046	0	0	1	1	Gene	NA	NA
24608	1	1293	9.31E-06	11.5841014319628	frag_540506	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
53846	4	1698	9.31E-06	11.5841153910722	PIP4K2A	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
53847	4	1698	9.31E-06	11.5841153910722	PIP4K2B	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
53848	4	1698	9.31E-06	11.5841153910722	PIP4K2C	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
56298	4	1226	9.31E-06	11.5849049347624	SPHK1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
27654	1	62	9.30E-06	11.5852392015738	frag_602741	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
27655	1	62	9.30E-06	11.5852392015738	frag_602742	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
27656	1	62	9.30E-06	11.5852392015738	frag_602743	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
27659	1	62	9.30E-06	11.5852392015738	frag_602746	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
27662	1	62	9.30E-06	11.5852392015738	frag_602749	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
51671	3	125	9.30E-06	11.5853370306815	MCL1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
57384	3	710	9.30E-06	11.5854305685582	TST	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
12073	1	536	9.30E-06	11.5857919004573	frag_297439	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
12087	1	536	9.30E-06	11.5857919004573	frag_297483	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
12088	1	536	9.30E-06	11.5857919004573	frag_297484	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
12090	1	536	9.30E-06	11.5857919004573	frag_297486	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
12091	1	536	9.30E-06	11.5857919004573	frag_297487	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
44496	4	1226	9.30E-06	11.5858392273994	MAR00744	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
44521	4	1226	9.30E-06	11.5858392273994	MAR00773	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
52865	2	631	9.29E-06	11.5865978397026	OFD1	0	1	0.3764726	6.754286	1.879268	0.06751781	0.2391024	-4.322014	-12.21962	-8.847671	1	0	0	0	0	1	1	Gene	NA	NA
12860	1	923	9.29E-06	11.5866204454937	frag_320579	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
49950	5	1302	9.29E-06	11.586753937726	MAR08346	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	0.02704263	0.01324875
49950	4	1302	9.29E-06	11.586753937726	MAR08346	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	0.02704263	0.01324875
54180	2	1052	9.29E-06	11.5869122137026	PPM1A	0	1	-0.484019	6.13384	-2.41071	0.02061528	0.1637804	-3.355642	-7.969412	-8.847671	2	0	5886	0	0	1	1	Gene	NA	NA
56991	2	1695	9.29E-06	11.5869757464804	TMBIM4	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
24105	1	332	9.29E-06	11.5870899002564	frag_519544	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
58444	2	1305	9.28E-06	11.5872794673869	ZNF844	0	1	0.4117732	3.742	2.952628	0.00525573	0.09743942	-2.196364	-38.61377	-5.86783	2	0.09090909	0	14	1.550471	0.1210285	0.4625362	TF	NA	NA
25516	1	121	9.28E-06	11.5873344054873	frag_571963	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
11325	1	589	9.28E-06	11.5874152022947	frag_287675	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
40550	3	54	9.28E-06	11.5874324397919	DNER	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
14700	1	128	9.28E-06	11.5875315611671	frag_34213	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
42406	3	15	9.28E-06	11.587546645716	HMG20B	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
15075	1	756	9.28E-06	11.5876015984971	frag_348162	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
29406	1	735	9.28E-06	11.5876177616544	frag_622637	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
21432	1	746	9.28E-06	11.5876414680912	frag_466055	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
43614	3	241	9.28E-06	11.5877190567227	LIPC	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
57364	2	593	9.28E-06	11.5877384548213	TSN	0	1	-0.1415894	2.923961	-0.399147	0.691911	0.8419961	-5.85608	-12.53075	-8.847671	2	0	0	0	0	1	1	Gene	NA	NA
33598	1	754	9.28E-06	11.5881178710638	frag_717013	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
41649	3	234	9.28E-06	11.5881631519346	GAS6	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
15725	1	1435	9.27E-06	11.5884435077295	frag_359761	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
30840	1	1437	9.27E-06	11.5884435077295	frag_662926	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
1199	1	727	9.27E-06	11.5887250208915	frag_119072	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
41927	3	1085	9.27E-06	11.5889785584156	GPAA1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
53802	3	1085	9.27E-06	11.5889785584156	PIGK	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
53810	3	1085	9.27E-06	11.5889785584156	PIGS	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
53811	3	1085	9.27E-06	11.5889785584156	PIGT	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
53812	3	1085	9.27E-06	11.5889785584156	PIGU	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
42300	4	970	9.27E-06	11.5892202880789	HERC3	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
7297	1	244	9.27E-06	11.5892569842968	frag_24069	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
39071	2	1124	9.26E-06	11.5897158006774	CCDC122	0	1	0.9371121	0.9239448	3.956222	0.0003038006	0.04750074	0.2904883	-40.11345	-8.847671	1	0	0	0	0	1	1	Gene	NA	NA
4262	1	309	9.26E-06	11.5897989499395	frag_173606	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
4292	1	309	9.26E-06	11.5897989499395	frag_173656	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
54483	4	233	9.26E-06	11.5898270278752	PTGR3	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
20482	1	1045	9.26E-06	11.5899004662038	frag_440679	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
41717	2	1066	9.26E-06	11.5899091063617	GDPD5	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
4218	1	2076	9.26E-06	11.5899134264687	frag_172411	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
27908	1	1613	9.26E-06	11.5899134264687	frag_607422	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
27910	1	1613	9.26E-06	11.5899134264687	frag_607520	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
27941	1	1614	9.26E-06	11.5899134264687	frag_608352	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
27942	1	1614	9.26E-06	11.5899134264687	frag_608354	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
38542	4	179	9.25E-06	11.5904968123053	B4GALT7	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
18533	1	721	9.25E-06	11.5907183720109	frag_411925	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
55898	4	595	9.25E-06	11.5908232246903	SLC2A5	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
27274	1	33	9.25E-06	11.5908513314006	frag_598801	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
20911	1	813	9.25E-06	11.5909367374062	frag_451469	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
41319	3	4	9.25E-06	11.5910459379878	FFAR3	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
41959	3	4	9.25E-06	11.5910459379878	GPR143	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
41981	3	4	9.25E-06	11.5910459379878	GPR4	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
41986	3	4	9.25E-06	11.5910459379878	GPR68	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
52893	3	4	9.25E-06	11.5910459379878	OPN4	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
53358	3	4	9.25E-06	11.5910459379878	P2RY10	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
53365	3	4	9.25E-06	11.5910459379878	P2RY6	0.3158739	1.53E-08	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
44498	4	457	9.25E-06	11.5912438268495	MAR00746	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
44523	4	457	9.25E-06	11.5912438268495	MAR00775	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
1496	1	576	9.25E-06	11.5912524786222	frag_121287	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
54072	2	1078	9.24E-06	11.591976248097	POLM	0	1	0.3018292	3.932234	1.75395	0.08710959	0.2711012	-4.521531	-11.57727	-8.847671	1	0	0	0	0	1	1	Gene	NA	NA
52078	3	19	9.24E-06	11.5920585031852	MSH3	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
9123	1	64	9.24E-06	11.5923356227456	frag_266033	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
38488	2	738	9.24E-06	11.5923810950076	ATXN7L3	0	1	0.1861552	5.143041	1.387281	0.1730486	0.3988283	-5.036546	-40.00677	-8.847671	1	0	0	0	0	1	1	Gene	NA	NA
33661	1	754	9.23E-06	11.592520772742	frag_718486	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
18186	1	50	9.23E-06	11.5927395321173	frag_409911	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
18187	1	50	9.23E-06	11.5927395321173	frag_409912	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
18188	1	50	9.23E-06	11.5927395321173	frag_409913	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
18189	1	50	9.23E-06	11.5927395321173	frag_409914	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
18190	1	50	9.23E-06	11.5927395321173	frag_409915	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
18191	1	50	9.23E-06	11.5927395321173	frag_409916	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
18192	1	50	9.23E-06	11.5927395321173	frag_409917	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
