A	B
MAR08810	H2O[n]
MAR08810	1-phosphatidyl-1D-myo-inositol-3-phosphate[n]
MAR08810	Pi[n]
MAR08811	1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[n]
MAR08811	ATP[n]
MAR08811	ADP[n]
MAR08811	H+[n]
MAR08811	phosphatidylinositol-3,4,5-trisphosphate[n]
MAR08812	1-phosphatidyl-1D-myo-inositol-3-phosphate[n]
MAR08812	H2O[n]
MAR08812	PI pool[n]
MAR08812	Pi[n]
MAR08813	1-phosphatidyl-1D-myo-inositol-3-phosphate[c]
MAR08813	ATP[c]
MAR08813	1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[c]
MAR08813	ADP[c]
MAR08813	H+[c]
MAR08814	1-phosphatidyl-1D-myo-inositol-3-phosphate[n]
MAR08814	ATP[n]
MAR08814	1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[n]
MAR08814	ADP[n]
MAR08814	H+[n]
MAR08816	ATP[n]
MAR08816	phosphatidylinositol-4,5-bisphosphate[n]
MAR08816	ADP[n]
MAR08816	H+[n]
MAR08816	phosphatidylinositol-3,4,5-trisphosphate[n]
MAR08817	H2O[n]
MAR08817	phosphatidylinositol-4,5-bisphosphate[n]
MAR08817	1-phosphatidyl-1D-myo-inositol-4-phosphate[n]
MAR08817	Pi[n]
MAR08818	H2O[n]
MAR08818	phosphatidylinositol-4,5-bisphosphate[n]
MAR08818	D-myo-inositol-1,4,5-trisphosphate[n]
MAR08818	H+[n]
MAR08818	1,2-diacylglycerol-LD-PI pool[n]
MAR08819	1-phosphatidyl-1D-myo-inositol-4-phosphate[n]
MAR08819	ATP[n]
MAR08819	1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate[n]
MAR08819	ADP[n]
MAR08819	H+[n]
MAR08820	1-phosphatidyl-1D-myo-inositol-4-phosphate[n]
MAR08820	H2O[n]
MAR08820	PI pool[n]
MAR08820	Pi[n]
MAR08821	1-phosphatidyl-1D-myo-inositol-4-phosphate[n]
MAR08821	ATP[n]
MAR08821	ADP[n]
MAR08821	H+[n]
MAR08821	phosphatidylinositol-4,5-bisphosphate[n]
MAR08822	1-phosphatidyl-1D-myo-inositol-4-phosphate[c]
MAR08822	H2O[c]
MAR08822	1,2-diacylglycerol-LD-PI pool[c]
MAR08822	1D-myo-inositol-1,4-bisphosphate[c]
MAR08822	H+[c]
MAR08823	1-phosphatidyl-1D-myo-inositol-4-phosphate[n]
MAR08823	H2O[n]
MAR08823	1D-myo-inositol-1,4-bisphosphate[n]
MAR08823	H+[n]
MAR08823	1,2-diacylglycerol-LD-PI pool[n]
MAR08824	1-phosphatidyl-1D-myo-inositol-5-phosphate[c]
MAR08824	ATP[c]
MAR08824	ADP[c]
MAR08824	H+[c]
MAR08824	phosphatidylinositol-3,5-bisphosphate[c]
MAR08826	1-phosphatidyl-1D-myo-inositol-5-phosphate[n]
MAR08826	ATP[n]
MAR08826	ADP[n]
MAR08826	H+[n]
MAR08826	phosphatidylinositol-4,5-bisphosphate[n]
MAR08829	ATP[n]
MAR08829	PI pool[n]
MAR08829	1-phosphatidyl-1D-myo-inositol-3-phosphate[n]
MAR08829	ADP[n]
MAR08829	H+[n]
MAR08830	ATP[n]
MAR08830	PI pool[n]
MAR08830	1-phosphatidyl-1D-myo-inositol-4-phosphate[n]
MAR08830	ADP[n]
MAR08830	H+[n]
MAR08831	ATP[n]
MAR08831	PI pool[n]
MAR08831	1-phosphatidyl-1D-myo-inositol-5-phosphate[n]
MAR08831	ADP[n]
MAR08831	H+[n]
MAR08833	H2O[n]
MAR08833	PI pool[n]
MAR08833	H+[n]
MAR08833	inositol-1-phosphate[n]
MAR08833	1,2-diacylglycerol-LD-PI pool[n]
MAR08835	1D-myo-inositol-bisdiphosphate-tetrakisphosphate[c]
MAR08835	H2O[c]
MAR08835	1D-myo-inositol-1,3,4,5,6-pentakisphosphate[c]
MAR08835	H+[c]
MAR08835	Pi[c]
MAR08835	PPi[c]
MAR08836	1D-myo-inositol-bisdiphosphate-tetrakisphosphate[n]
MAR08836	H2O[n]
MAR08836	1D-myo-inositol-1,3,4,5,6-pentakisphosphate[n]
MAR08836	H+[n]
MAR08836	Pi[n]
MAR08836	PPi[n]
MAR03972	formaldehyde[c]
MAR03972	THF[c]
MAR03972	5,10-methylene-THF[c]
MAR03972	H2O[c]
MAR04338	ATP[c]
MAR04338	formate[c]
MAR04338	THF[c]
MAR04338	10-formyl-THF[c]
MAR04338	ADP[c]
MAR04338	Pi[c]
MAR04340	ATP[m]
MAR04340	formate[m]
MAR04340	THF[m]
MAR04340	10-formyl-THF[m]
MAR04340	ADP[m]
MAR04340	Pi[m]
MAR07908	10-formyl-THF[c]
MAR07908	ATP[c]
MAR07908	glutamate[c]
MAR07908	10-formyl-THF-glu(5)[c]
MAR07908	ADP[c]
MAR07908	H+[c]
MAR07908	Pi[c]
MAR07910	10-formyl-THF-glu(5)[c]
MAR07910	ATP[c]
MAR07910	glutamate[c]
MAR07910	10-formyl-THF-glu(6)[c]
MAR07910	ADP[c]
MAR07910	H+[c]
MAR07910	Pi[c]
MAR07911	10-formyl-THF-glu(5)[m]
MAR07911	ATP[m]
MAR07911	glutamate[m]
MAR07911	10-formyl-THF-glu(6)[m]
MAR07911	ADP[m]
MAR07911	H+[m]
MAR07911	Pi[m]
MAR07912	10-formyl-THF-glu(6)[c]
MAR07912	ATP[c]
MAR07912	glutamate[c]
MAR07912	10-formyl-THF-glu(7)[c]
MAR07912	ADP[c]
MAR07912	H+[c]
MAR07912	Pi[c]
MAR07913	10-formyl-THF-glu(6)[m]
MAR07913	ATP[m]
MAR07913	glutamate[m]
MAR07913	10-formyl-THF-glu(7)[m]
MAR07913	ADP[m]
MAR07913	H+[m]
MAR07913	Pi[m]
MAR07916	10-formyl-THF-glu(5)[l]
MAR07916	H2O[l]
MAR07916	10-formyl-THF[l]
MAR07916	glutamate[l]
MAR07919	10-formyl-THF-glu(6)[l]
MAR07919	H2O[l]
MAR07919	10-formyl-THF-glu(5)[l]
MAR07919	glutamate[l]
MAR07920	10-formyl-THF-glu(5)[e]
MAR07920	H2O[e]
MAR07920	10-formyl-THF[e]
MAR07920	glutamate[e]
MAR07921	10-formyl-THF-glu(6)[e]
MAR07921	H2O[e]
MAR07921	10-formyl-THF-glu(5)[e]
MAR07921	glutamate[e]
MAR07922	10-formyl-THF-glu(7)[e]
MAR07922	H2O[e]
MAR07922	10-formyl-THF-glu(6)[e]
MAR07922	glutamate[e]
MAR07925	10-formyl-THF-glu(7)[l]
MAR07925	H2O[l]
MAR07925	10-formyl-THF-glu(6)[l]
MAR07925	glutamate[l]
MAR08105	ATP[c]
MAR08105	dihydrofolate[c]
MAR08105	glutamate[c]
MAR08105	ADP[c]
MAR08105	H+[c]
MAR08105	pentaglutamyl-folate(DHF)[c]
MAR08105	Pi[c]
MAR08106	ATP[c]
MAR08106	glutamate[c]
MAR08106	pentaglutamyl-folate(DHF)[c]
MAR08106	ADP[c]
MAR08106	H+[c]
MAR08106	hexaglutamyl-folate(DHF)[c]
MAR08106	Pi[c]
MAR08107	ATP[c]
MAR08107	glutamate[c]
MAR08107	hexaglutamyl-folate(DHF)[c]
MAR08107	ADP[c]
MAR08107	H+[c]
MAR08107	heptaglutamyl-folate(DHF)[c]
MAR08107	Pi[c]
MAR08108	ATP[c]
MAR08108	glutamate[c]
MAR08108	THF[c]
MAR08108	ADP[c]
MAR08108	H+[c]
MAR08108	pentaglutamyl-folate(THF)[c]
MAR08108	Pi[c]
MAR08109	ATP[c]
MAR08109	glutamate[c]
MAR08109	pentaglutamyl-folate(THF)[c]
MAR08109	ADP[c]
MAR08109	H+[c]
MAR08109	hexaglutamyl-folate(THF)[c]
MAR08109	Pi[c]
MAR08110	ATP[c]
MAR08110	glutamate[c]
MAR08110	hexaglutamyl-folate(THF)[c]
MAR08110	ADP[c]
MAR08110	H+[c]
MAR08110	heptaglutamyl-folate(THF)[c]
MAR08110	Pi[c]
MAR08112	ATP[m]
MAR08112	dihydrofolate[m]
MAR08112	glutamate[m]
MAR08112	ADP[m]
MAR08112	H+[m]
MAR08112	pentaglutamyl-folate(DHF)[m]
MAR08112	Pi[m]
MAR08113	ATP[m]
MAR08113	glutamate[m]
MAR08113	pentaglutamyl-folate(DHF)[m]
MAR08113	ADP[m]
MAR08113	H+[m]
MAR08113	hexaglutamyl-folate(DHF)[m]
MAR08113	Pi[m]
MAR08114	ATP[m]
MAR08114	glutamate[m]
MAR08114	hexaglutamyl-folate(DHF)[m]
MAR08114	ADP[m]
MAR08114	H+[m]
MAR08114	heptaglutamyl-folate(DHF)[m]
MAR08114	Pi[m]
MAR08116	ATP[m]
MAR08116	glutamate[m]
MAR08116	pentaglutamyl-folate(THF)[m]
MAR08116	ADP[m]
MAR08116	H+[m]
MAR08116	hexaglutamyl-folate(THF)[m]
MAR08116	Pi[m]
MAR08117	ATP[m]
MAR08117	glutamate[m]
MAR08117	hexaglutamyl-folate(THF)[m]
MAR08117	ADP[m]
MAR08117	H+[m]
MAR08117	heptaglutamyl-folate(THF)[m]
MAR08117	Pi[m]
MAR08129	H2O[e]
MAR08129	pentaglutamyl-folate(DHF)[e]
MAR08129	dihydrofolate[e]
MAR08129	glutamate[e]
MAR08130	H2O[l]
MAR08130	pentaglutamyl-folate(DHF)[l]
MAR08130	dihydrofolate[l]
MAR08130	glutamate[l]
MAR08132	H2O[e]
MAR08132	pentaglutamyl-folate(THF)[e]
MAR08132	glutamate[e]
MAR08132	THF[e]
MAR08133	H2O[l]
MAR08133	pentaglutamyl-folate(THF)[l]
MAR08133	glutamate[l]
MAR08133	THF[l]
MAR08135	H2O[e]
MAR08135	hexaglutamyl-folate(DHF)[e]
MAR08135	glutamate[e]
MAR08135	pentaglutamyl-folate(DHF)[e]
MAR08136	H2O[l]
MAR08136	hexaglutamyl-folate(DHF)[l]
MAR08136	glutamate[l]
MAR08136	pentaglutamyl-folate(DHF)[l]
MAR08137	H2O[e]
MAR08137	hexaglutamyl-folate(THF)[e]
MAR08137	glutamate[e]
MAR08137	pentaglutamyl-folate(THF)[e]
MAR08138	H2O[l]
MAR08138	hexaglutamyl-folate(THF)[l]
MAR08138	glutamate[l]
MAR08138	pentaglutamyl-folate(THF)[l]
MAR08139	H2O[e]
MAR08139	heptaglutamyl-folate(DHF)[e]
MAR08139	glutamate[e]
MAR08139	hexaglutamyl-folate(DHF)[e]
MAR08140	H2O[l]
MAR08140	heptaglutamyl-folate(DHF)[l]
MAR08140	glutamate[l]
MAR08140	hexaglutamyl-folate(DHF)[l]
MAR08141	H2O[e]
MAR08141	heptaglutamyl-folate(THF)[e]
MAR08141	glutamate[e]
MAR08141	hexaglutamyl-folate(THF)[e]
MAR08142	H2O[l]
MAR08142	heptaglutamyl-folate(THF)[l]
MAR08142	glutamate[l]
MAR08142	hexaglutamyl-folate(THF)[l]
MAR08143	5-formyl-THF[c]
MAR08143	ATP[c]
MAR08143	5,10-methenyl-THF[c]
MAR08143	ADP[c]
MAR08143	Pi[c]
MAR08758	formate[c]
MAR08758	NAD+[c]
MAR08758	CO2[c]
MAR08758	NADH[c]
MAR07661	biocytin[c]
MAR07661	H2O[c]
MAR07661	biotin[c]
MAR07661	lysine[c]
MAR07662	biocytin[n]
MAR07662	H2O[n]
MAR07662	biotin[n]
MAR07662	lysine[n]
MAR07668	ATP[c]
MAR07668	biotin[c]
MAR07668	H+[c]
MAR07668	biotinyl-5-AMP[c]
MAR07668	PPi[c]
MAR07669	[apocarboxlase][c]
MAR07669	lysine[c]
MAR07669	apoC-lys[c]
MAR07669	H+[c]
MAR07669	H2O[c]
MAR07670	apoC-lys[c]
MAR07670	biotinyl-5-AMP[c]
MAR07670	AMP[c]
MAR07670	apoC-lys_btn[c]
MAR07670	H+[c]
MAR07671	apoC-lys_btn[c]
MAR07671	H2O[c]
MAR07671	[apocarboxlase][c]
MAR07671	biocytin[c]
MAR07672	apoC-lys_btn[c]
MAR07672	ATP[c]
MAR07672	HCO3-[c]
MAR07672	ADP[c]
MAR07672	carboxybiotin-carboxyl-carrier[c]
MAR07672	H+[c]
MAR07672	Pi[c]
MAR07673	acetyl-CoA[c]
MAR07673	carboxybiotin-carboxyl-carrier[c]
MAR07673	apoC-lys_btn[c]
MAR07673	malonyl-CoA[c]
MAR08538	4alpha-hydroxytetrahydrobiopterin[c]
MAR08538	dihydrobiopterin[c]
MAR08538	H2O[c]
MAR06396	dehydroascorbic acid[c]
MAR06396	H+[c]
MAR06396	NADPH[c]
MAR06396	ascorbate[c]
MAR06396	NADP+[c]
MAR08619	ascorbate[c]
MAR08619	H+[c]
MAR08619	O2-[c]
MAR08619	dehydroascorbic acid[c]
MAR08619	H2O2[c]
MAR03991	Fe2+[e]
MAR03991	H+[e]
MAR03991	O2[e]
MAR03991	Fe3+[e]
MAR03991	H2O[e]
MAR04752	coproporphyrinogen III[c]
MAR04752	H+[c]
MAR04752	O2[c]
MAR04752	CO2[c]
MAR04752	H2O[c]
MAR04752	protoporphyrinogen IX[c]
MAR04755	O2[m]
MAR04755	protoporphyrinogen IX[m]
MAR04755	H2O2[m]
MAR04755	protoporphyrin[m]
MAR04757	O2[c]
MAR04757	protoporphyrinogen IX[c]
MAR04757	H2O2[c]
MAR04757	protoporphyrin[c]
MAR04764	biliverdin[c]
MAR04764	H+[c]
MAR04764	NADH[c]
MAR04764	bilirubin[c]
MAR04764	NAD+[c]
MAR06395	ascorbate[e]
MAR06395	Fe3+[e]
MAR06395	dehydroascorbic acid[e]
MAR06395	Fe2+[e]
MAR06395	H+[e]
MAR08634	biliverdin[c]
MAR08634	H+[c]
MAR08634	NADPH[c]
MAR08634	bilirubin[c]
MAR08634	NADP+[c]
MAR06632	NADP+[r]
MAR06632	retinol[r]
MAR06632	H+[r]
MAR06632	NADPH[r]
MAR06632	retinal[r]
MAR06633	NAD+[r]
MAR06633	retinol[r]
MAR06633	H+[r]
MAR06633	NADH[r]
MAR06633	retinal[r]
MAR06636	H2O[c]
MAR06636	retinyl-ester[c]
MAR06636	H+[c]
MAR06636	retinol[c]
MAR06636	fatty acid pool[c]
MAR06637	H2O[c]
MAR06637	retinyl-ester[c]
MAR06637	11-cis-retinol[c]
MAR06637	H+[c]
MAR06637	fatty acid pool[c]
MAR06646	H2O[c]
MAR06646	NAD+[c]
MAR06646	retinal[c]
MAR06646	H+[c]
MAR06646	NADH[c]
MAR06646	retinoate[c]
MAR06647	H2O[r]
MAR06647	NAD+[r]
MAR06647	retinal[r]
MAR06647	H+[r]
MAR06647	NADH[r]
MAR06647	retinoate[r]
MAR06650	retinal[r]
MAR06650	9-cis-retinal[r]
MAR06659	9-cis-retinoate[c]
MAR06659	retinoate[c]
MAR06661	13-cis-retinoate[c]
MAR06661	retinoate[c]
MAR06662	13-cis-retinoate[r]
MAR06662	retinoate[r]
MAR06672	13-cis-retinal[c]
MAR06672	retinal[c]
MAR06673	13-cis-retinal[r]
MAR06673	retinal[r]
MAR06674	13-cis-retinal[r]
MAR06674	H2O[r]
MAR06674	NAD+[r]
MAR06674	H+[r]
MAR06674	NADH[r]
MAR06674	retinoate[r]
MAR06675	13-cis-retinal[c]
MAR06675	H2O[c]
MAR06675	NAD+[c]
MAR06675	13-cis-retinoate[c]
MAR06675	H+[c]
MAR06675	NADH[c]
MAR06676	13-cis-retinal[r]
MAR06676	H2O[r]
MAR06676	NAD+[r]
MAR06676	13-cis-retinoate[r]
MAR06676	H+[r]
MAR06676	NADH[r]
MAR06680	13-cis-retinoate[r]
MAR06680	UDP-glucuronate[r]
MAR06680	13-cis-retinoyl-beta-D-glucuronide[r]
MAR06680	UDP[r]
MAR08698	H+[c]
MAR08698	NADPH[c]
MAR08698	retinoate[c]
MAR08698	H2O[c]
MAR08698	NADP+[c]
MAR08698	retinal[c]
MAR08699	13-cis-retinal[c]
MAR08699	H2O[c]
MAR08699	NADP+[c]
MAR08699	13-cis-retinoate[c]
MAR08699	H+[c]
MAR08699	NADPH[c]
MAR08702	9-cis-retinal[c]
MAR08702	retinal[c]
MAR08711	11-cis-retinol[c]
MAR08711	retinol[c]
MAR08713	retinoate[r]
MAR08713	UDP-glucuronate[r]
MAR08713	retinoyl-glucuronide[r]
MAR08713	UDP[r]
MAR08717	13-cis-retinoate[r]
MAR08717	UDP-glucuronate[r]
MAR08717	13-cis-retinoyl-glucuronide[r]
MAR08717	UDP[r]
MAR06506	ATP[c]
MAR06506	riboflavin[c]
MAR06506	ADP[c]
MAR06506	FMN[c]
MAR06506	H+[c]
MAR06507	FMN[c]
MAR06507	H2O[c]
MAR06507	Pi[c]
MAR06507	riboflavin[c]
MAR06508	ATP[c]
MAR06508	FMN[c]
MAR06508	H+[c]
MAR06508	FAD[c]
MAR06508	PPi[c]
MAR06509	FAD[c]
MAR06509	H2O[c]
MAR06509	AMP[c]
MAR06509	FMN[c]
MAR06509	H+[c]
MAR06510	FAD[c]
MAR06510	H+[c]
MAR06510	NADH[c]
MAR06510	FADH2[c]
MAR06510	NAD+[c]
MAR06511	FAD[c]
MAR06511	H+[c]
MAR06511	NADPH[c]
MAR06511	FADH2[c]
MAR06511	NADP+[c]
MAR04537	O2[c]
MAR04537	tetrahydrobiopterin[c]
MAR04537	tryptophan[c]
MAR04537	4alpha-hydroxytetrahydrobiopterin[c]
MAR04537	5-hydroxy-L-tryptophan[c]
MAR04545	5-hydroxy-L-tryptophan[c]
MAR04545	H+[c]
MAR04545	CO2[c]
MAR04545	serotonin[c]
MAR04558	H2O[c]
MAR04558	O2[c]
MAR04558	serotonin[c]
MAR04558	5-hydroxyindoleacetaldehyde[c]
MAR04558	H+[c]
MAR04558	H2O2[c]
MAR04558	NH3[c]
MAR04559	5-hydroxyindoleacetaldehyde[c]
MAR04559	H2O[c]
MAR04559	NAD+[c]
MAR04559	5-hydroxyindoleacetate[c]
MAR04559	H+[c]
MAR04559	NADH[c]
MAR04560	5-hydroxyindoleacetaldehyde[c]
MAR04560	H2O[c]
MAR04560	O2[c]
MAR04560	5-hydroxyindoleacetate[c]
MAR04560	H+[c]
MAR04560	H2O2[c]
MAR04561	5-hydroxyindoleacetaldehyde[c]
MAR04561	H+[c]
MAR04561	NADPH[c]
MAR04561	5-hydroxytryptophol[c]
MAR04561	NADP+[c]
MAR04563	5-hydroxytryptophol[c]
MAR04563	SAM[c]
MAR04563	5-methoxytryptophol[c]
MAR04563	H+[c]
MAR04563	SAH[c]
MAR04204	ATP[c]
MAR04204	thiamin[c]
MAR04204	AMP[c]
MAR04204	H+[c]
MAR04204	thiamin-PP[c]
MAR08744	H2O[m]
MAR08744	thiamin-PP[m]
MAR08744	H+[m]
MAR08744	Pi[m]
MAR08744	thiamin-P[m]
MAR08748	H2O[c]
MAR08748	thiamin-P[c]
MAR08748	Pi[c]
MAR08748	thiamin[c]
MAR04064	H2O[c]
MAR04064	pyridoxal-phosphate[c]
MAR04064	Pi[c]
MAR04064	pyridoxal[c]
MAR04065	ATP[c]
MAR04065	pyridoxal[c]
MAR04065	ADP[c]
MAR04065	H+[c]
MAR04065	pyridoxal-phosphate[c]
MAR04066	ATP[c]
MAR04066	pyridoxine[c]
MAR04066	ADP[c]
MAR04066	H+[c]
MAR04066	pyridoxine-phosphate[c]
MAR04067	O2[c]
MAR04067	pyridoxine-phosphate[c]
MAR04067	H2O2[c]
MAR04067	pyridoxal-phosphate[c]
MAR04069	H2O[c]
MAR04069	O2[c]
MAR04069	pyridoxamine-phosphate[c]
MAR04069	H+[c]
MAR04069	H2O2[c]
MAR04069	NH3[c]
MAR04069	pyridoxal-phosphate[c]
MAR08102	H2O[c]
MAR08102	O2[c]
MAR08102	pyridoxal[c]
MAR08102	4-pyridoxate[c]
MAR08102	H2O2[c]
MAR02115	H+[c]
MAR02115	NADPH[c]
MAR02115	O2[c]
MAR02115	vitamin D3[c]
MAR02115	calcidiol[c]
MAR02115	H2O[c]
MAR02115	NADP+[c]
MAR02117	H+[m]
MAR02117	NADPH[m]
MAR02117	O2[m]
MAR02117	vitamin D3[m]
MAR02117	calcidiol[m]
MAR02117	H2O[m]
MAR02117	NADP+[m]
MAR02118	calcidiol[c]
MAR02118	H+[c]
MAR02118	NADPH[c]
MAR02118	O2[c]
MAR02118	calcitriol[c]
MAR02118	H2O[c]
MAR02118	NADP+[c]
MAR02137	calcidiol[c]
MAR02137	H+[c]
MAR02137	NADPH[c]
MAR02137	O2[c]
MAR02137	(24R)-24,25-dihydroxycalciol[c]
MAR02137	H2O[c]
MAR02137	NADP+[c]
MAR02138	calcidiol[m]
MAR02138	H+[m]
MAR02138	NADPH[m]
MAR02138	O2[m]
MAR02138	(24R)-24,25-dihydroxycalciol[m]
MAR02138	H2O[m]
MAR02138	NADP+[m]
MAR07996	H+[m]
MAR07996	NADPH[m]
MAR07996	O2[m]
MAR07996	vitamin D2[m]
MAR07996	25-hydroxyvitamin D2[m]
MAR07996	H2O[m]
MAR07996	NADP+[m]
MAR07999	25-hydroxyvitamin D2[m]
MAR07999	H+[m]
MAR07999	NADPH[m]
MAR07999	O2[m]
MAR07999	24R,25-dihyoxyvitamin D2[m]
MAR07999	H2O[m]
MAR07999	NADP+[m]
MAR08008	calcidiol[m]
MAR08008	H+[m]
MAR08008	NADPH[m]
MAR08008	O2[m]
MAR08008	calcitriol[m]
MAR08008	H2O[m]
MAR08008	NADP+[m]
MAR08011	previtamin D3[c]
MAR08011	provitamin D3[c]
MAR08014	previtamin D3[c]
MAR08014	vitamin D3[c]
MAR06456	gamma-tocopheroxyl-radical[c]
MAR06456	H+[c]
MAR06456	gamma-tocopherol[c]
MAR06459	5-nitro-gamma-tocopherol[c]
MAR06459	gamma-tocopheroxyl-radical[c]
MAR06459	nitrite[c]
MAR06460	5-nitro-gamma-tocopherol[c]
MAR06460	H2O[c]
MAR06460	gamma-tocopherol[c]
MAR06460	H+[c]
MAR06460	peroxynitrite[c]
MAR07062	4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone[c]
MAR07062	H+[c]
MAR07062	NADPH[c]
MAR07062	O2[c]
MAR07062	4-(methylnitrosamino)-1-(1-oxido-3-pyridinyl)-1-butanone[c]
MAR07062	H2O[c]
MAR07062	NADP+[c]
MAR08032	debrisoquin[c]
MAR08032	H+[c]
MAR08032	NADPH[c]
MAR08032	O2[c]
MAR08032	4-hydroxy-debrisoquine[c]
MAR08032	H2O[c]
MAR08032	NADP+[c]
MAR08040	coumarin[c]
MAR08040	H+[c]
MAR08040	NADPH[c]
MAR08040	O2[c]
MAR08040	H2O[c]
MAR08040	NADP+[c]
MAR08040	umbelliferone[c]
MAR08046	H+[c]
MAR08046	NADPH[c]
MAR08046	O2[c]
MAR08046	omeprazole[c]
MAR08046	5-hydroxy-omeprazole[c]
MAR08046	H2O[c]
MAR08046	NADP+[c]
MAR08055	H+[c]
MAR08055	NADPH[c]
MAR08055	nifedipine[c]
MAR08055	O2[c]
MAR08055	H2O[c]
MAR08055	hydroxy-nifedipine[c]
MAR08055	NADP+[c]
MAR08596	H+[c]
MAR08596	limonene[c]
MAR08596	NADPH[c]
MAR08596	O2[c]
MAR08596	(-)-trans-carveol[c]
MAR08596	H2O[c]
MAR08596	NADP+[c]
MAR08598	H+[c]
MAR08598	limonene[c]
MAR08598	NADPH[c]
MAR08598	O2[c]
MAR08598	H2O[c]
MAR08598	NADP+[c]
MAR08598	perillyl alcohol[c]
MAR08601	(+)-alpha-pinene[c]
MAR08601	H+[c]
MAR08601	NADPH[c]
MAR08601	O2[c]
MAR08601	alpha-pinene-oxide[c]
MAR08601	H2O[c]
MAR08601	NADP+[c]
MAR03955	CO2[c]
MAR03955	H2O[c]
MAR03955	H+[c]
MAR03955	HCO3-[c]
MAR04201	H2O2[c]
MAR04201	methanol[c]
MAR04201	formaldehyde[c]
MAR04201	H2O[c]
MAR05406	CO2[c]
MAR05406	H2O[c]
MAR05406	carbonate[c]
MAR05409	carbonate[e]
MAR05409	H+[e]
MAR05409	HCO3-[e]
MAR07794	H2O[n]
MAR07794	PPi[n]
MAR07794	H+[n]
MAR07794	Pi[n]
MAR08752	H2O2[l]
MAR08752	methanol[l]
MAR08752	formaldehyde[l]
MAR08752	H2O[l]
MAR09493	[myosin light chain][c]
MAR09493	ATP[c]
MAR09493	[myosin light chain]-phosphate[c]
MAR09493	ADP[c]
MAR09494	[myosin light chain]-phosphate[c]
MAR09494	H2O[c]
MAR09494	[myosin light chain][c]
MAR09494	H+[c]
MAR09494	Pi[c]
MAR09516	[pyruvate dehydrogenase (acetyl transferring)]-phosphate[c]
MAR09516	H2O[c]
MAR09516	[pyruvate dehydrogenase (acetyl transferring)][c]
MAR09516	Pi[c]
MAR09517	[pyruvate dehydrogenase (acetyl transferring)][c]
MAR09517	ATP[c]
MAR09517	[pyruvate dehydrogenase (acetyl transferring)]-phosphate[c]
MAR09517	ADP[c]
MAR09517	H+[c]
MAR09561	H2O[e]
MAR09561	retinyl palmitate[e]
MAR09561	H+[e]
MAR09561	palmitate[e]
MAR09561	retinol[e]
MAR00010	1-acylglycerol-VLDL pool[c]
MAR00010	H2O[c]
MAR00010	glycerol[c]
MAR00010	fatty acid-VLDL pool[c]
MAR00011	fatty acid-chylomicron pool[e]
MAR00011	fatty acid-VLDL pool[e]
MAR00011	fatty acid-uptake pool[e]
MAR00012	fatty acid-uptake pool[e]
MAR00012	(10Z)-heptadecenoic acid[e]
MAR00012	(11Z,14Z)-eicosadienoic acid[e]
MAR00012	(11Z,14Z,17Z)-eicosatrienoic acid[e]
MAR00012	(13Z)-eicosenoic acid[e]
MAR00012	(13Z)-octadecenoic acid[e]
MAR00012	(13Z,16Z)-docosadienoic acid[e]
MAR00012	(4Z,7Z,10Z,13Z,16Z)-DPA[e]
MAR00012	(6Z,9Z)-octadecadienoic acid[e]
MAR00012	(6Z,9Z,12Z,15Z,18Z)-TPA[e]
MAR00012	(6Z,9Z,12Z,15Z,18Z,21Z)-THA[e]
MAR00012	(7Z)-octadecenoic acid[e]
MAR00012	(7Z)-tetradecenoic acid[e]
MAR00012	(9E)-tetradecenoic acid[e]
MAR00012	(9Z,12Z,15Z,18Z)-TTA[e]
MAR00012	(9Z,12Z,15Z,18Z,21Z)-TPA[e]
MAR00012	10,13,16,19-docosatetraenoic acid[e]
MAR00012	10,13,16-docosatriynoic acid[e]
MAR00012	12,15,18,21-tetracosatetraenoic acid[e]
MAR00012	13,16,19-docosatrienoic acid[e]
MAR00012	7-palmitoleic acid[e]
MAR00012	8,11-eicosadienoic acid[e]
MAR00012	9-eicosenoic acid[e]
MAR00012	9-heptadecylenic acid[e]
MAR00012	adrenic acid[e]
MAR00012	arachidonate[e]
MAR00012	behenic acid[e]
MAR00012	cerotic acid[e]
MAR00012	cis-cetoleic acid[e]
MAR00012	cis-erucic acid[e]
MAR00012	cis-gondoic acid[e]
MAR00012	cis-vaccenic acid[e]
MAR00012	DHA[e]
MAR00012	dihomo-gamma-linolenate[e]
MAR00012	DPA[e]
MAR00012	eicosanoate[e]
MAR00012	elaidate[e]
MAR00012	EPA[e]
MAR00012	gamma-linolenate[e]
MAR00012	henicosanoic acid[e]
MAR00012	lauric acid[e]
MAR00012	lignocerate[e]
MAR00012	linoleate[e]
MAR00012	linolenate[e]
MAR00012	margaric acid[e]
MAR00012	mead acid[e]
MAR00012	myristic acid[e]
MAR00012	nervonic acid[e]
MAR00012	nonadecylic acid[e]
MAR00012	oleate[e]
MAR00012	omega-3-arachidonic acid[e]
MAR00012	palmitate[e]
MAR00012	palmitolate[e]
MAR00012	pentadecylic acid[e]
MAR00012	physeteric acid[e]
MAR00012	stearate[e]
MAR00012	stearidonic acid[e]
MAR00012	tricosanoic acid[e]
MAR00012	tridecylic acid[e]
MAR00012	ximenic acid[e]
