A	B
MAR00553	(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[c]
MAR00553	(9E)-octadecenoyl-CoA[c]
MAR00553	(9E)-tetradecenoyl-CoA[c]
MAR00553	(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA[c]
MAR00553	(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA[c]
MAR00553	10,13,16,19-docosatetraenoyl-CoA[c]
MAR00553	10,13,16-docosatrienoyl-CoA[c]
MAR00553	12,15,18,21-tetracosatetraenoyl-CoA[c]
MAR00553	13,16,19-docosatrienoyl-CoA[c]
MAR00553	5-tetradecenoyl-CoA[c]
MAR00553	7-hexadecenoyl-CoA[c]
MAR00553	9-eicosenoyl-CoA[c]
MAR00553	9-heptadecenoyl-CoA[c]
MAR00553	arachidonyl-CoA[c]
MAR00553	cis-vaccenoyl-CoA[c]
MAR00553	dihomo-gamma-linolenoyl-CoA[c]
MAR00553	docosanoyl-CoA[c]
MAR00553	eicosanoyl-CoA[c]
MAR00553	gamma-linolenoyl-CoA[c]
MAR00553	heneicosanoyl-CoA[c]
MAR00553	heptadecanoyl-CoA[c]
MAR00553	hexacosanoyl-CoA[c]
MAR00553	hexacosenoyl-CoA[c]
MAR00553	lauroyl-CoA[c]
MAR00553	linolenoyl-CoA[c]
MAR00553	linoleoyl-CoA[c]
MAR00553	myristoyl-CoA[c]
MAR00553	nonadecanoyl-CoA[c]
MAR00553	oleoyl-CoA[c]
MAR00553	palmitoleoyl-CoA[c]
MAR00553	palmitoyl-CoA[c]
MAR00553	pentadecanoyl-CoA[c]
MAR00553	stearoyl-CoA[c]
MAR00553	tetracosanoyl-CoA[c]
MAR00553	tricosanoyl-CoA[c]
MAR00553	tridecanoyl-CoA[c]
MAR00553	acyl-CoA-bile-PC pool[c]
MAR00561	1-acylglycerol-3P-10,13,16,19-doco[c]
MAR00561	1-acylglycerol-3P-10,13,16-docosa[c]
MAR00561	1-acylglycerol-3P-10-heptade[c]
MAR00561	1-acylglycerol-3P-11,14,17-eico[c]
MAR00561	1-acylglycerol-3P-11,14-eicosa[c]
MAR00561	1-acylglycerol-3P-11-docose[c]
MAR00561	1-acylglycerol-3P-11-eico[c]
MAR00561	1-acylglycerol-3P-12,15,18,21-tetra[c]
MAR00561	1-acylglycerol-3P-13,16,19-doco[c]
MAR00561	1-acylglycerol-3P-13,16-docosa[c]
MAR00561	1-acylglycerol-3P-13-docose[c]
MAR00561	1-acylglycerol-3P-13-eicose[c]
MAR00561	1-acylglycerol-3P-13-octade[c]
MAR00561	1-acylglycerol-3P-15-tetra[c]
MAR00561	1-acylglycerol-3P-4,7,10,13,16,19-doco[c]
MAR00561	1-acylglycerol-3P-4,7,10,13,16-docosa[c]
MAR00561	1-acylglycerol-3P-5,8,11,14,17-eico[c]
MAR00561	1-acylglycerol-3P-5,8,11-eico[c]
MAR00561	1-acylglycerol-3P-5-tetrade[c]
MAR00561	1-acylglycerol-3P-6,9,12,15,18,21-tetra[c]
MAR00561	1-acylglycerol-3P-6,9,12,15,18-tetraco[c]
MAR00561	1-acylglycerol-3P-6,9,12,15-octa[c]
MAR00561	1-acylglycerol-3P-6,9-octa[c]
MAR00561	1-acylglycerol-3P-7,10,13,16,19-docosa[c]
MAR00561	1-acylglycerol-3P-7,10,13,16-docosa[c]
MAR00561	1-acylglycerol-3P-7-hexade[c]
MAR00561	1-acylglycerol-3P-7-octade[c]
MAR00561	1-acylglycerol-3P-7-tetrade[c]
MAR00561	1-acylglycerol-3P-8,11,14,17-eico[c]
MAR00561	1-acylglycerol-3P-8,11-eico[c]
MAR00561	1-acylglycerol-3P-9,12,15,18,21-tetra[c]
MAR00561	1-acylglycerol-3P-9,12,15,18-tetraco[c]
MAR00561	1-acylglycerol-3P-9-eicose[c]
MAR00561	1-acylglycerol-3P-9-heptade[c]
MAR00561	1-acylglycerol-3P-9-octade[c]
MAR00561	1-acylglycerol-3P-9-tetrade[c]
MAR00561	1-acylglycerol-3P-arach[c]
MAR00561	1-acylglycerol-3P-cis-vac[c]
MAR00561	1-acylglycerol-3P-dihomo-gamma[c]
MAR00561	1-acylglycerol-3P-docosa[c]
MAR00561	1-acylglycerol-3P-eico[c]
MAR00561	1-acylglycerol-3P-gamma-lin[c]
MAR00561	1-acylglycerol-3P-heneico[c]
MAR00561	1-acylglycerol-3P-heptade[c]
MAR00561	1-acylglycerol-3P-hexacosa[c]
MAR00561	1-acylglycerol-3P-hexecose[c]
MAR00561	1-acylglycerol-3P-laur[c]
MAR00561	1-acylglycerol-3P-lin[c]
MAR00561	1-acylglycerol-3P-linolen[c]
MAR00561	1-acylglycerol-3P-myrist[c]
MAR00561	1-acylglycerol-3P-nanode[c]
MAR00561	1-acylglycerol-3P-ol[c]
MAR00561	1-acylglycerol-3P-palm[c]
MAR00561	1-acylglycerol-3P-palmn[c]
MAR00561	1-acylglycerol-3P-pentade[c]
MAR00561	1-acylglycerol-3P-stea[c]
MAR00561	1-acylglycerol-3P-tetraco[c]
MAR00561	1-acylglycerol-3P-trico[c]
MAR00561	1-acylglycerol-3P-tridec[c]
MAR00561	1-acylglycerol-3P-bile-PC pool[c]
MAR05233	HDL remnant[l]
MAR05233	apoA1[l]
MAR05233	H+[l]
MAR05233	PC-LD pool[l]
MAR05233	PE-LD pool[l]
MAR05233	PS-LD pool[l]
MAR05233	SM pool[l]
MAR05238	LDL remnant[l]
MAR05238	2-lysolecithin pool[l]
MAR05238	apoB100[l]
MAR05238	CDP-diacylglycerol-LD-PI pool[l]
MAR05238	H+[l]
MAR05238	PC-LD pool[l]
MAR05238	PE-LD pool[l]
MAR05238	SM pool[l]
MAR05239	2-lysolecithin pool[r]
MAR05239	apoB100[r]
MAR05239	CDP-diacylglycerol-LD-PI pool[r]
MAR05239	cholesterol[r]
MAR05239	cholesterol-ester pool[r]
MAR05239	H+[r]
MAR05239	PC-LD pool[r]
MAR05239	PE-LD pool[r]
MAR05239	SM pool[r]
MAR05239	LDL[r]
MAR05243	VLDL remnant[l]
MAR05243	2-lysolecithin pool[l]
MAR05243	apoB100[l]
MAR05243	apoE[l]
MAR05243	cholesterol[l]
MAR05243	cholesterol-ester pool[l]
MAR05243	H+[l]
MAR05243	PC-LD pool[l]
MAR05243	PE-LD pool[l]
MAR05243	PI pool[l]
MAR05243	SM pool[l]
MAR05244	2-lysolecithin pool[r]
MAR05244	apoB100[r]
MAR05244	apoE[r]
MAR05244	cholesterol[r]
MAR05244	cholesterol-ester pool[r]
MAR05244	H+[r]
MAR05244	PC-LD pool[r]
MAR05244	PE-LD pool[r]
MAR05244	PI pool[r]
MAR05244	SM pool[r]
MAR05244	TAG-VLDL pool[r]
MAR05244	VLDL[r]
MAR05247	chylomicron remnant[l]
MAR05247	2-lysolecithin pool[l]
MAR05247	apoB48[l]
MAR05247	apoE[l]
MAR05247	cholesterol[l]
MAR05247	cholesterol-ester pool[l]
MAR05247	H+[l]
MAR05247	PC-LD pool[l]
MAR05247	PE-LD pool[l]
MAR05247	PI pool[l]
MAR05247	PS-LD pool[l]
MAR05247	SM pool[l]
MAR05247	TAG-chylomicron pool[l]
MAR00004	1-acylglycerol-chylomicron pool[e]
MAR00004	1-acylglycerol-chylomicron pool[c]
MAR00470	ATP[c]
MAR00470	bile-PC pool[c]
MAR00470	H2O[c]
MAR00470	ADP[c]
MAR00470	bile-PC pool[e]
MAR00470	H+[c]
MAR00470	Pi[c]
MAR00782	sphingosine-1-phosphate[c]
MAR00782	sphingosine-1-phosphate[e]
MAR01082	leukotriene C4[c]
MAR01082	leukotriene C4[e]
MAR04432	methylimidazoleacetic acid[c]
MAR04432	methylimidazoleacetic acid[e]
MAR04885	H2O[c]
MAR04885	H2O[e]
MAR04896	O2[c]
MAR04896	O2[e]
MAR04928	H+[e]
MAR04928	pyruvate[e]
MAR04928	H+[c]
MAR04928	pyruvate[c]
MAR04935	acetate[e]
MAR04935	H+[e]
MAR04935	acetate[c]
MAR04935	H+[c]
MAR04949	urea[c]
MAR04949	urea[e]
MAR04954	choline[c]
MAR04954	choline[e]
MAR04969	nicotinamide[c]
MAR04969	nicotinamide[e]
MAR04976	acetoacetate[e]
MAR04976	H+[e]
MAR04976	acetoacetate[c]
MAR04976	H+[c]
MAR04980	thymine[c]
MAR04980	thymine[e]
MAR04990	H2S[c]
MAR04990	H2S[e]
MAR04993	pyridoxine[c]
MAR04993	pyridoxine[e]
MAR04996	glucosamine[e]
MAR04996	glucosamine[c]
MAR05000	ethanol[c]
MAR05000	ethanol[e]
MAR05018	(R)-3-hydroxybutanoate[e]
MAR05018	H+[e]
MAR05018	(R)-3-hydroxybutanoate[c]
MAR05018	H+[c]
MAR05231	LPL[c]
MAR05231	LPL[e]
MAR05232	HDL remnant[e]
MAR05232	HDL remnant[l]
MAR05237	LDL remnant[e]
MAR05237	LDL remnant[l]
MAR05240	LDL[r]
MAR05240	LDL[e]
MAR05241	VLDL remnant[e]
MAR05241	VLDL remnant[l]
MAR05246	chylomicron remnant[e]
MAR05246	chylomicron remnant[l]
MAR05328	aspartate[e]
MAR05328	Na+[e]
MAR05328	aspartate[c]
MAR05328	Na+[c]
MAR05330	glutamate[e]
MAR05330	Na+[e]
MAR05330	glutamate[c]
MAR05330	Na+[c]
MAR05446	ATP[c]
MAR05446	H2O[c]
MAR05446	urate[c]
MAR05446	ADP[c]
MAR05446	H+[c]
MAR05446	Pi[c]
MAR05446	urate[e]
MAR05455	chloride[e]
MAR05455	glycine[e]
MAR05455	Na+[e]
MAR05455	chloride[c]
MAR05455	glycine[c]
MAR05455	Na+[c]
MAR05458	alanine[c]
MAR05458	glycine[e]
MAR05458	alanine[e]
MAR05458	glycine[c]
MAR05460	glycine[c]
MAR05460	serine[e]
MAR05460	glycine[e]
MAR05460	serine[c]
MAR05470	glycine[c]
MAR05470	threonine[e]
MAR05470	glycine[e]
MAR05470	threonine[c]
MAR05473	alanine[c]
MAR05473	glutamine[e]
MAR05473	alanine[e]
MAR05473	glutamine[c]
MAR05474	alanine[c]
MAR05474	serine[e]
MAR05474	alanine[e]
MAR05474	serine[c]
MAR05484	alanine[c]
MAR05484	threonine[e]
MAR05484	alanine[e]
MAR05484	threonine[c]
MAR05487	glutamine[c]
MAR05487	serine[e]
MAR05487	glutamine[e]
MAR05487	serine[c]
MAR05492	cysteine[c]
MAR05492	glutamine[e]
MAR05492	cysteine[e]
MAR05492	glutamine[c]
MAR05497	glutamine[c]
MAR05497	threonine[e]
MAR05497	glutamine[e]
MAR05497	threonine[c]
MAR05509	serine[c]
MAR05509	threonine[e]
MAR05509	serine[e]
MAR05509	threonine[c]
MAR05587	alanine[c]
MAR05587	glycine[e]
MAR05587	Na+[e]
MAR05587	alanine[e]
MAR05587	glycine[c]
MAR05587	Na+[c]
MAR05588	glutamine[c]
MAR05588	glycine[e]
MAR05588	Na+[e]
MAR05588	glutamine[e]
MAR05588	glycine[c]
MAR05588	Na+[c]
MAR05589	glycine[e]
MAR05589	Na+[e]
MAR05589	serine[c]
MAR05589	glycine[c]
MAR05589	Na+[c]
MAR05589	serine[e]
MAR05599	glycine[e]
MAR05599	Na+[e]
MAR05599	threonine[c]
MAR05599	glycine[c]
MAR05599	Na+[c]
MAR05599	threonine[e]
MAR05602	alanine[e]
MAR05602	glycine[c]
MAR05602	Na+[e]
MAR05602	alanine[c]
MAR05602	glycine[e]
MAR05602	Na+[c]
MAR05603	alanine[e]
MAR05603	glutamine[c]
MAR05603	Na+[e]
MAR05603	alanine[c]
MAR05603	glutamine[e]
MAR05603	Na+[c]
MAR05604	alanine[e]
MAR05604	Na+[e]
MAR05604	serine[c]
MAR05604	alanine[c]
MAR05604	Na+[c]
MAR05604	serine[e]
MAR05614	alanine[e]
MAR05614	Na+[e]
MAR05614	threonine[c]
MAR05614	alanine[c]
MAR05614	Na+[c]
MAR05614	threonine[e]
MAR05618	alanine[c]
MAR05618	glutamine[e]
MAR05618	Na+[e]
MAR05618	alanine[e]
MAR05618	glutamine[c]
MAR05618	Na+[c]
MAR05619	glutamine[e]
MAR05619	Na+[e]
MAR05619	serine[c]
MAR05619	glutamine[c]
MAR05619	Na+[c]
MAR05619	serine[e]
MAR05624	cysteine[c]
MAR05624	glutamine[e]
MAR05624	Na+[e]
MAR05624	cysteine[e]
MAR05624	glutamine[c]
MAR05624	Na+[c]
MAR05629	glutamine[e]
MAR05629	Na+[e]
MAR05629	threonine[c]
MAR05629	glutamine[c]
MAR05629	Na+[c]
MAR05629	threonine[e]
MAR05632	glycine[c]
MAR05632	Na+[e]
MAR05632	serine[e]
MAR05632	glycine[e]
MAR05632	Na+[c]
MAR05632	serine[c]
MAR05633	alanine[c]
MAR05633	Na+[e]
MAR05633	serine[e]
MAR05633	alanine[e]
MAR05633	Na+[c]
MAR05633	serine[c]
MAR05634	glutamine[c]
MAR05634	Na+[e]
MAR05634	serine[e]
MAR05634	glutamine[e]
MAR05634	Na+[c]
MAR05634	serine[c]
MAR05644	Na+[e]
MAR05644	serine[e]
MAR05644	threonine[c]
MAR05644	Na+[c]
MAR05644	serine[c]
MAR05644	threonine[e]
MAR05709	cysteine[e]
MAR05709	glutamine[c]
MAR05709	Na+[e]
MAR05709	cysteine[c]
MAR05709	glutamine[e]
MAR05709	Na+[c]
MAR05719	cysteine[e]
MAR05719	Na+[e]
MAR05719	threonine[c]
MAR05719	cysteine[c]
MAR05719	Na+[c]
MAR05719	threonine[e]
MAR05782	glycine[c]
MAR05782	Na+[e]
MAR05782	threonine[e]
MAR05782	glycine[e]
MAR05782	Na+[c]
MAR05782	threonine[c]
MAR05783	alanine[c]
MAR05783	Na+[e]
MAR05783	threonine[e]
MAR05783	alanine[e]
MAR05783	Na+[c]
MAR05783	threonine[c]
MAR05784	glutamine[c]
MAR05784	Na+[e]
MAR05784	threonine[e]
MAR05784	glutamine[e]
MAR05784	Na+[c]
MAR05784	threonine[c]
MAR05785	Na+[e]
MAR05785	serine[c]
MAR05785	threonine[e]
MAR05785	Na+[c]
MAR05785	serine[e]
MAR05785	threonine[c]
MAR05992	AKG[e]
MAR05992	Na+[e]
MAR05992	AKG[c]
MAR05992	Na+[c]
MAR05998	H+[e]
MAR05998	L-lactate[e]
MAR05998	H+[c]
MAR05998	L-lactate[c]
MAR06058	chloride[e]
MAR06058	chloride[c]
MAR06351	Na+[e]
MAR06351	uridine[e]
MAR06351	Na+[c]
MAR06351	uridine[c]
MAR06366	deoxyguanosine[c]
MAR06366	deoxyguanosine[e]
MAR06367	deoxyadenosine[c]
MAR06367	deoxyadenosine[e]
MAR06368	deoxycytidine[c]
MAR06368	deoxycytidine[e]
MAR06392	ATP[c]
MAR06392	H2O[c]
MAR06392	sulfotaurolithocholate[c]
MAR06392	ADP[c]
MAR06392	H+[c]
MAR06392	Pi[c]
MAR06392	sulfotaurolithocholate[e]
MAR06989	iodide[e]
MAR06989	Na+[e]
MAR06989	iodide[c]
MAR06989	Na+[c]
MAR06991	nitrite[c]
MAR06991	nitrite[e]
MAR07109	benzo[a]pyrene[e]
MAR07109	benzo[a]pyrene[c]
MAR07115	trichloroethene[e]
MAR07115	trichloroethene[c]
MAR07117	bromobenzene[e]
MAR07117	bromobenzene[c]
MAR07119	7,12-dimethylbenz[a]anthracene[e]
MAR07119	7,12-dimethylbenz[a]anthracene[c]
MAR07121	4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone[e]
MAR07121	4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone[c]
MAR07123	1-nitronaphthalene[e]
MAR07123	1-nitronaphthalene[c]
MAR07125	1,1-dichloroethylene[e]
MAR07125	1,1-dichloroethylene[c]
MAR07127	1,2-dibromoethane[e]
MAR07127	1,2-dibromoethane[c]
MAR07643	D-alanine[c]
MAR07643	glutamine[e]
MAR07643	D-alanine[e]
MAR07643	glutamine[c]
MAR07644	D-alanine[c]
MAR07644	glycine[e]
MAR07644	D-alanine[e]
MAR07644	glycine[c]
MAR07645	D-alanine[e]
MAR07645	H+[e]
MAR07645	D-alanine[c]
MAR07645	H+[c]
MAR07666	biotin[e]
MAR07666	H+[e]
MAR07666	biotin[c]
MAR07666	H+[c]
MAR07735	heme[c]
MAR07735	heme[e]
MAR07736	ATP[c]
MAR07736	beta-alanine[c]
MAR07736	H2O[c]
MAR07736	ADP[c]
MAR07736	beta-alanine[e]
MAR07736	H+[c]
MAR07736	Pi[c]
MAR07737	ATP[c]
MAR07737	glycine[c]
MAR07737	H2O[c]
MAR07737	ADP[c]
MAR07737	glycine[e]
MAR07737	H+[c]
MAR07737	Pi[c]
MAR07739	iodide[c]
MAR07739	iodide[e]
MAR07774	NAD+[c]
MAR07774	NAD+[e]
MAR07781	ADP[c]
MAR07781	ADP[e]
MAR07787	CTP[c]
MAR07787	CTP[e]
MAR07798	CO[c]
MAR07798	CO[e]
MAR07904	Na+[e]
MAR07904	selenate[e]
MAR07904	Na+[c]
MAR07904	selenate[c]
MAR07905	ADP-ribose[c]
MAR07905	ADP-ribose[e]
MAR07951	dehydroepiandrosterone sulfate[c]
MAR07951	dehydroepiandrosterone sulfate[r]
MAR07967	androsterone-glucuronide[c]
MAR07967	ATP[c]
MAR07967	H2O[c]
MAR07967	ADP[c]
MAR07967	androsterone-glucuronide[e]
MAR07967	H+[c]
MAR07967	Pi[c]
MAR07982	ATP[c]
MAR07982	etiocholan-3alpha-ol-17-one 3-glucuronide[c]
MAR07982	H2O[c]
MAR07982	ADP[c]
MAR07982	etiocholan-3alpha-ol-17-one 3-glucuronide[e]
MAR07982	H+[c]
MAR07982	Pi[c]
MAR07986	16-glucuronide-estriol[c]
MAR07986	ATP[c]
MAR07986	H2O[c]
MAR07986	16-glucuronide-estriol[e]
MAR07986	ADP[c]
MAR07986	H+[c]
MAR07986	Pi[c]
MAR08007	(24R)-24,25-dihydroxycalciol[c]
MAR08007	(24R)-24,25-dihydroxycalciol[e]
MAR08015	vitamin D3[c]
MAR08015	vitamin D3[e]
MAR08031	debrisoquin[c]
MAR08031	debrisoquin[e]
MAR08033	4-hydroxy-debrisoquine[c]
MAR08033	4-hydroxy-debrisoquine[e]
MAR08048	paclitaxel[c]
MAR08048	paclitaxel[e]
MAR08050	6-hydroxypaclitaxel[c]
MAR08050	6-hydroxypaclitaxel[e]
MAR08051	tolbutamide[c]
MAR08051	tolbutamide[e]
MAR08053	4-hydroxy-tolbutamide[c]
MAR08053	4-hydroxy-tolbutamide[e]
MAR08054	nifedipine[c]
MAR08054	nifedipine[e]
MAR08075	2-hydroxybutyrate[e]
MAR08075	H+[e]
MAR08075	2-hydroxybutyrate[c]
MAR08075	H+[c]
MAR08095	norepinephrine sulfate[c]
MAR08095	norepinephrine sulfate[e]
MAR08100	isocaproic-aldehyde[c]
MAR08100	isocaproic-aldehyde[e]
MAR08154	gal-glcnac-gal-globoside[c]
MAR08154	gal-glcnac-gal-globoside[e]
MAR08158	sialyl(1,3)-sialyl(2,6)-galactosylgloboside[c]
MAR08158	sialyl(1,3)-sialyl(2,6)-galactosylgloboside[e]
MAR08161	sialyl(2,3)-sialyl(2,6)-galactosylgloboside[c]
MAR08161	sialyl(2,3)-sialyl(2,6)-galactosylgloboside[e]
MAR08164	disialylgalactosylgloboside[c]
MAR08164	disialylgalactosylgloboside[e]
MAR08214	digalactosylceramidesulfate[c]
MAR08214	digalactosylceramidesulfate[e]
MAR08223	fucosyl-galactosylgloboside[c]
MAR08223	fucosyl-galactosylgloboside[e]
MAR08225	acetyl-CoA[c]
MAR08225	acetyl-CoA[g]
MAR08229	9-O-acetylated-GD3[c]
MAR08229	9-O-acetylated-GD3[e]
MAR08231	9-O-acetylated-GT3[c]
MAR08231	9-O-acetylated-GT3[e]
MAR08253	galgalgalthcrm heparan sulfate[c]
MAR08253	galgalgalthcrm heparan sulfate[e]
MAR08266	fucacgalfucgalacglcgalgluside heparan sulfate[c]
MAR08266	fucacgalfucgalacglcgalgluside heparan sulfate[e]
MAR08270	fucgalfucgalacglcgalgluside heparan sulfate[c]
MAR08270	fucgalfucgalacglcgalgluside heparan sulfate[e]
MAR08273	glycolipid[c]
MAR08273	glycolipid[e]
MAR08283	galfuc12gal14acglcgalgluside heparan sulfate[c]
MAR08283	galfuc12gal14acglcgalgluside heparan sulfate[e]
MAR08290	type III A glycolipid[c]
MAR08290	type III A glycolipid[e]
MAR08297	type IIIAb[c]
MAR08297	type IIIAb[e]
MAR08300	galfucgalacglcgal14acglcgalgluside heparan sulfate[c]
MAR08300	galfucgalacglcgal14acglcgalgluside heparan sulfate[e]
MAR08304	galgalfucfucgalacglcgalacglcgal14acglcgalgluside heparan sulfate[c]
MAR08304	galgalfucfucgalacglcgalacglcgal14acglcgalgluside heparan sulfate[e]
MAR08311	fucfucfucgalacglc13galacglcgal14acglcgalgluside heparan sulfate[c]
MAR08311	fucfucfucgalacglc13galacglcgal14acglcgalgluside heparan sulfate[e]
MAR08313	fucfuc132galacglcgal14acglcgalgluside heparan sulfate[c]
MAR08313	fucfuc132galacglcgal14acglcgalgluside heparan sulfate[e]
MAR08315	fucfucfucgalacglcgal14acglcgalgluside heparan sulfate[c]
MAR08315	fucfucfucgalacglcgal14acglcgalgluside heparan sulfate[e]
MAR08321	IV3Neu5Ac,III4Fuc-Lc4Cer[c]
MAR08321	IV3Neu5Ac,III4Fuc-Lc4Cer[e]
MAR08329	3,8-LD1[c]
MAR08329	3,8-LD1[e]
MAR08336	III3Fuc-nLc6Cer[c]
MAR08336	III3Fuc-nLc6Cer[e]
MAR08339	VI3NeuAc-nLc6Cer[c]
MAR08339	VI3NeuAc-nLc6Cer[e]
MAR08408	H2O2[c]
MAR08408	H2O2[e]
MAR08551	HCO3-[c]
MAR08551	leukotriene C4[e]
MAR08551	HCO3-[e]
MAR08551	leukotriene C4[c]
MAR08567	maltodecaose[c]
MAR08567	maltodecaose[e]
MAR08586	maltose[c]
MAR08586	maltose[e]
MAR08595	limonene[c]
MAR08595	limonene[e]
MAR08597	(-)-trans-carveol[c]
MAR08597	(-)-trans-carveol[e]
MAR08599	perillyl alcohol[c]
MAR08599	perillyl alcohol[e]
MAR08600	(+)-alpha-pinene[c]
MAR08600	(+)-alpha-pinene[e]
MAR08602	alpha-pinene-oxide[c]
MAR08602	alpha-pinene-oxide[e]
MAR08618	ascorbate[c]
MAR08618	ascorbate[e]
MAR08633	ATP[c]
MAR08633	bilirubin-monoglucuronoside[c]
MAR08633	H2O[c]
MAR08633	ADP[c]
MAR08633	bilirubin-monoglucuronoside[e]
MAR08633	H+[c]
MAR08633	Pi[c]
MAR08636	cytosine[c]
MAR08636	cytosine[e]
MAR08671	chloride[e]
MAR08671	iodide[c]
MAR08671	chloride[c]
MAR08671	iodide[e]
MAR08720	fatty acid pool[c]
MAR08720	fatty acid pool[e]
MAR08732	Na+[e]
MAR08732	selenate[e]
MAR08732	Na+[c]
MAR08732	selenate[c]
MAR08733	D-serine[c]
MAR08733	glutamine[e]
MAR08733	D-serine[e]
MAR08733	glutamine[c]
MAR08734	D-serine[c]
MAR08734	glycine[e]
MAR08734	D-serine[e]
MAR08734	glycine[c]
MAR08735	H+[c]
MAR08735	Na+[e]
MAR08735	serine[e]
MAR08735	H+[e]
MAR08735	Na+[c]
MAR08735	serine[c]
MAR08846	dehydroascorbic acid[c]
MAR08846	dehydroascorbic acid[e]
MAR08850	ATP[c]
MAR08850	H2O[c]
MAR08850	testosterone glucuronide[c]
MAR08850	ADP[c]
MAR08850	H+[c]
MAR08850	Pi[c]
MAR08850	testosterone glucuronide[e]
MAR08854	thromboxane A2[c]
MAR08854	thromboxane A2[e]
MAR08861	H2O[c]
MAR08861	urea[c]
MAR08861	H2O[e]
MAR08861	urea[e]
MAR08863	12-hydroxydodecanoic acid[c]
MAR08863	12-hydroxydodecanoic acid[e]
MAR08864	14-hydroxytetradecanoic acid[c]
MAR08864	14-hydroxytetradecanoic acid[e]
MAR08869	aflatoxin B1-exo-8,9-epoxide[c]
MAR08869	aflatoxin B1-exo-8,9-epoxide[e]
MAR08873	IV3NeuAc,III3Fuc-nLc4Cer[c]
MAR08873	IV3NeuAc,III3Fuc-nLc4Cer[e]
MAR08881	GD1beta[c]
MAR08881	GD1beta[e]
MAR08883	GD1c[c]
MAR08883	GD1c[e]
MAR08896	GP1calpha[c]
MAR08896	GP1calpha[e]
MAR08898	GP1c[c]
MAR08898	GP1c[e]
MAR08899	GQ1balpha[c]
MAR08899	GQ1balpha[e]
MAR08905	4-hydroxy-17beta-estradiol[c]
MAR08905	4-hydroxy-17beta-estradiol[e]
MAR08924	iodide[e]
MAR08924	Na+[e]
MAR08924	iodide[c]
MAR08924	Na+[c]
MAR08927	(1R,2S)-naphthalene 1,2-oxide[c]
MAR08927	(1R,2S)-naphthalene 1,2-oxide[e]
MAR08931	progesterone[c]
MAR08931	progesterone[e]
MAR09173	XTP[c]
MAR09173	XTP[e]
MAR09178	etiocholanolone[c]
MAR09178	etiocholanolone[e]
MAR09188	hyodeoxycholate[c]
MAR09188	hyodeoxycholate[e]
MAR09190	D-alanine[e]
MAR09190	D-alanine[c]
MAR09191	D-serine[e]
MAR09191	D-serine[c]
MAR09198	urate[e]
MAR09198	urate[c]
MAR09591	alanine[e]
MAR09591	chloride[e]
MAR09591	Na+[e]
MAR09591	alanine[c]
MAR09591	chloride[c]
MAR09591	Na+[c]
MAR09593	chloride[e]
MAR09593	histidine[e]
MAR09593	Na+[e]
MAR09593	chloride[c]
MAR09593	histidine[c]
MAR09593	Na+[c]
MAR09594	chloride[e]
MAR09594	isoleucine[e]
MAR09594	Na+[e]
MAR09594	chloride[c]
MAR09594	isoleucine[c]
MAR09594	Na+[c]
MAR09595	chloride[e]
MAR09595	leucine[e]
MAR09595	Na+[e]
MAR09595	chloride[c]
MAR09595	leucine[c]
MAR09595	Na+[c]
MAR09596	chloride[e]
MAR09596	lysine[e]
MAR09596	Na+[e]
MAR09596	chloride[c]
MAR09596	lysine[c]
MAR09596	Na+[c]
MAR09597	chloride[e]
MAR09597	methionine[e]
MAR09597	Na+[e]
MAR09597	chloride[c]
MAR09597	methionine[c]
MAR09597	Na+[c]
MAR09598	chloride[e]
MAR09598	Na+[e]
MAR09598	valine[e]
MAR09598	chloride[c]
MAR09598	Na+[c]
MAR09598	valine[c]
MAR09599	chloride[e]
MAR09599	cysteine[e]
MAR09599	Na+[e]
MAR09599	chloride[c]
MAR09599	cysteine[c]
MAR09599	Na+[c]
MAR09600	chloride[e]
MAR09600	Na+[e]
MAR09600	serine[e]
MAR09600	chloride[c]
MAR09600	Na+[c]
MAR09600	serine[c]
MAR09601	beta-alanine[e]
MAR09601	chloride[e]
MAR09601	Na+[e]
MAR09601	beta-alanine[c]
MAR09601	chloride[c]
MAR09601	Na+[c]
MAR09605	alanine[e]
MAR09605	H+[c]
MAR09605	Na+[e]
MAR09605	alanine[c]
MAR09605	H+[e]
MAR09605	Na+[c]
MAR09606	glycine[e]
MAR09606	H+[c]
MAR09606	Na+[e]
MAR09606	glycine[c]
MAR09606	H+[e]
MAR09606	Na+[c]
MAR09616	chloride[e]
MAR09616	glycine[e]
MAR09616	Na+[e]
MAR09616	chloride[c]
MAR09616	glycine[c]
MAR09616	Na+[c]
MAR09638	4-aminobutanal[c]
MAR09638	4-aminobutanal[e]
MAR09639	alloxan[c]
MAR09639	alloxan[e]
MAR09643	G00040[c]
MAR09643	G00040[e]
MAR09644	G00079[c]
MAR09644	G00079[e]
MAR09645	G00082[c]
MAR09645	G00082[e]
MAR09646	G00083[c]
MAR09646	G00083[e]
MAR09647	V3(NeuAc)2-Gb5Cer[c]
MAR09647	V3(NeuAc)2-Gb5Cer[e]
MAR09651	G00086[c]
MAR09651	G00086[e]
MAR09656	4-hydroxyretinoic acid[c]
