"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"MAPINFO"	"Strand"	"CHR"	"abs_logFC"	"fragment_ID"
"cg13536169"	0.119570174317519	0.636114306981331	2.91717089351812	0.00505812492112893	0.625704351819428	-2.70348981924474	76451645	"-"	"13"	0.119570174317519	198703
"cg13536265"	-0.113837871503136	0.414860479268693	-2.24135748487865	0.0289441443338404	0.766736770277715	-4.26029272741194	24836539	"+"	"14"	0.113837871503136	211709
"cg13545297"	-0.14754363295982	0.673563279839614	-3.27899433970015	0.00178539815930045	0.536952396797907	-1.74657005388877	54404315	"+"	"12"	0.14754363295982	157543
"cg13547644"	-0.118022090339775	0.212688714077486	-3.22167696943351	0.00211521473329655	0.548226432211176	-1.90333784763003	229569608	"-"	"1"	0.118022090339775	58667
"cg13561110"	0.11479232075995	0.586253711973847	2.85238623630555	0.0060494789948192	0.641711294617941	-2.86628970210563	112782479	"+"	"3"	0.11479232075995	470354
"cg13571091"	0.138152985751011	0.72706656026823	3.2384946585429	0.00201292744835285	0.543774848883678	-1.85753501372262	55573763	"-"	"20"	0.138152985751011	417534
"cg13596415"	0.122194394104082	0.687905177043365	2.35821319079513	0.0218439211792724	0.74780906836974	-4.0145119856283	48273211	"-"	"8"	0.122194394104082	720447
"cg13597043"	0.184273727790656	0.4212463576372	2.99838174583306	0.00402829704823532	0.602744420641073	-2.49564043758458	90165225	"+"	"1"	0.184273727790656	23980
"cg13598864"	0.137332138045774	0.44778776253329	2.55723881691554	0.0132582733815066	0.703676625560303	-3.57265807161413	89845783	"-"	"12"	0.137332138045774	168921
"cg13612083"	-0.129243675357349	0.339723309831352	-2.36731561382692	0.0213623694470614	0.746118701688505	-3.99493629574518	127836053	"+"	"6"	0.129243675357349	648707
"cg13612936"	0.112295067680715	0.277119977453448	2.48171806352251	0.0160706082525806	0.719748019009071	-3.74369949051504	184360400	"+"	"2"	0.112295067680715	386003
"cg13630523"	0.160786195438662	0.610820704421988	3.00199767298493	0.00398733622115126	0.602459254679513	-2.48628984259002	35194696	"+"	"5"	0.160786195438662	565844
"cg13646880"	-0.136925879221421	0.716715369122889	-2.88114908379535	0.00558900982080198	0.635881954879808	-2.7943439746487	102685846	"+"	"2"	0.136925879221421	360697
"cg13702949"	0.123418498142262	0.588076017842666	2.1071472597615	0.0395509882919903	0.787049782890009	-4.5296496751371	656917	"-"	"2"	0.123418498142262	332173
"cg13704680"	0.162774556806365	0.333337553092761	3.14316124629416	0.0026608577176057	0.569286232163143	-2.11499895975348	77905298	"-"	"18"	0.162774556806365	320412
"cg13707794"	0.109160709248073	0.567790500511416	2.09081126192742	0.0410494136988506	0.789219135023429	-4.5614725392714	35889668	"-"	"21"	0.109160709248073	426203
"cg13734780"	0.128606548983285	0.319030290921455	2.47441250592323	0.0163694042279991	0.720951093501993	-3.76002832388448	149297918	"+"	"2"	0.128606548983285	374797
"cg13757506"	0.135491715162438	0.686988699462061	2.87400051483242	0.00570031959694784	0.637910869545898	-2.81227495263823	64639425	"+"	"1"	0.135491715162438	15642
"cg13762451"	0.156959792819239	0.37729406530017	2.61537724857828	0.0114061367020651	0.691606173265935	-3.43823276107386	140246217	"+"	"5"	0.156959792819239	598615
"cg13765621"	0.109628644131359	0.456156763048803	2.10726069236816	0.0395407524917041	0.787049782890009	-4.52942796791806	158149228	"+"	"1"	0.109628644131359	37305
"cg13776815"	0.125382221517539	0.551663211404636	2.72920341921398	0.00844591461147368	0.670918931863522	-3.1682717158279	75530718	"-"	"10"	0.125382221517539	85237
"cg13787135"	0.13375932501496	0.511477631981325	2.70576630338742	0.00899058421539315	0.676047993643736	-3.22458074364632	21270407	"-"	"14"	0.13375932501496	210801
"cg13790797"	-0.11230419639416	0.499909975406227	-3.05001189240451	0.00347898872260775	0.590660430431171	-2.36136202523545	99595841	"-"	"3"	0.11230419639416	466069
"cg13799242"	0.137128113846493	0.561400870062698	2.17263253619207	0.034012794172202	0.778338097579153	-4.39997370448599	126072671	"+"	"6"	0.137128113846493	648104
"cg13806095"	-0.145999648918766	0.327651589053609	-2.64782642970019	0.0104780341863085	0.686844162653831	-3.36217971118036	13620048	"+"	"20"	0.145999648918766	407354
"cg13813999"	-0.122061608493321	0.255454644895327	-2.7618758252435	0.00773708894392084	0.664121197098368	-3.08915711269915	982748	"+"	"9"	0.122061608493321	750782
"cg13843547"	0.111645783498341	0.385879177329475	2.30046108129704	0.0251314574986271	0.757490935338426	-4.1372703691559	117873636	"-"	"11"	0.111645783498341	136783
"cg13848826"	0.125288285112718	0.405311375660344	2.42524944226387	0.0185138371807414	0.733065942910178	-3.86890680009061	15476870	"-"	"10"	0.125288285112718	68681
"cg13851904"	-0.133485337413744	0.49132834015853	-2.74777138958831	0.0080360920209271	0.668049411042117	-3.12339812393766	47899230	"+"	"1"	0.133485337413744	10727
"cg13861326"	0.115835788582199	0.684746913272542	2.35137694151231	0.0222119359866183	0.748525002060647	-4.02917347416903	41624558	"-"	"19"	0.115835788582199	328685
"cg13881108"	0.119797386075575	0.695772429275432	2.28430760763075	0.0261264866683058	0.760189064102755	-4.17115696874788	55073432	"+"	"7"	0.119797386075575	677823
"cg13897122"	0.111396827294759	0.414680729545638	2.24577093006025	0.0286427133034897	0.766041990057664	-4.25119827470263	103039542	"-"	"2"	0.111396827294759	360830
"cg13901957"	0.119832219238214	0.603813014545901	2.61860535087478	0.0113105599189947	0.691606173265935	-3.43069958731416	29907534	"-"	"17"	0.119832219238214	285078
"cg13916733"	0.109429585845481	0.588564295338991	2.23266954679373	0.0295457170133786	0.767508196282198	-4.27815168504967	122593208	"+"	"12"	0.109429585845481	178057
"cg13926182"	0.113673855596948	0.630768817976493	2.55621360257113	0.0132932543125495	0.703711830138711	-3.5750071944227	55473360	"-"	"16"	0.113673855596948	269672
"cg13944018"	-0.165538748506376	0.384393147250579	-3.08849848407396	0.00311593644460646	0.580869359030678	-2.26020575621181	79315848	"+"	"17"	0.165538748506376	297360
"cg13944407"	-0.11107147221162	0.386391767604652	-2.31943611579745	0.0240057512240415	0.75281859798387	-4.09721303435392	37401721	"-"	"8"	0.11107147221162	718230
"cg13954206"	-0.127799294857056	0.372199073137317	-2.51825195066058	0.0146489706136968	0.714283437270948	-3.66146536543887	110059808	"-"	"12"	0.127799294857056	175127
"cg13977235"	0.118890877916349	0.675869042061262	2.13801231687663	0.0368495989563779	0.783695705961527	-4.46894889493905	33172072	"+"	"19"	0.118890877916349	327062
"cg13978352"	0.147718264044109	0.409675536753647	2.40130683725139	0.0196469258241353	0.738266576570119	-3.92129165814957	30908706	"-"	"6"	0.147718264044109	619621
"cg13981208"	0.111991566791391	0.683623238353425	2.24938758917256	0.0283977738833072	0.76560835230494	-4.24373458405006	27340999	"-"	"21"	0.111991566791391	423569
"cg13995609"	0.116102810586087	0.56783572601229	2.23007490855304	0.0297275038845516	0.768170810125783	-4.28347400071109	147296857	"-"	"2"	0.116102810586087	374111
"cg14014955"	-0.18864288198528	0.737268322963566	-2.79749682673929	0.00702693802201604	0.656971072270918	-3.00209077685903	27183701	"+"	"7"	0.18864288198528	669614
"cg14016196"	0.125030808979026	0.456606589334618	2.49760715356851	0.015437676144805	0.718228756562567	-3.70805253463439	64696898	"+"	"1"	0.125030808979026	15652
"cg14016757"	0.114780936154061	0.281475820399289	2.08903830233579	0.0412149723239027	0.789426359678373	-4.5649135832268	125667204	"-"	"6"	0.114780936154061	647982
"cg14039237"	0.129944116505978	0.341277963194948	3.06489203036138	0.0033341702594515	0.586680716168144	-2.32235852094688	130833354	"+"	"9"	0.129944116505978	783253
"cg14112754"	-0.108774713980906	0.15191237571794	-2.96057847211352	0.00448064178867093	0.613803084788325	-2.59290952253676	194118613	"-"	"3"	0.108774713980906	495509
"cg14116050"	0.124662203645798	0.667722125040391	2.26543205360017	0.0273333578518255	0.763463263375287	-4.21050316534321	40406827	"-"	"5"	0.124662203645798	567582
"cg14118852"	-0.124939040081444	0.602758001348633	-2.39748810982163	0.0198332890701501	0.739793801110258	-3.9296078036969	15551055	"+"	"1"	0.124939040081444	3286
"cg14119706"	0.119782384608936	0.689327153908248	2.44607066168688	0.0175765707939172	0.72821558678664	-3.82301003514975	60180222	"-"	"14"	0.119782384608936	222808
"cg14124415"	0.111295335858056	0.70867091970925	2.29610081662348	0.0253966699622588	0.758387157917452	-4.14643674323754	28212803	"-"	"21"	0.111295335858056	423842
"cg14175748"	0.146617928939919	0.509328834944473	2.53035141318828	0.0142038543596386	0.711071981410471	-3.63401998458556	96867150	"+"	"15"	0.146617928939919	257142
"cg14180696"	0.139757641173643	0.484140460951301	3.39209350755866	0.00127172493591565	0.510447215749209	-1.43181471211823	194089473	"-"	"3"	0.139757641173643	495503
"cg14184400"	-0.131813162426664	0.596221470367058	-2.36379834421113	0.0215473094717134	0.746975046330653	-4.00250784868505	49460057	"+"	"3"	0.131813162426664	451533
"cg14184866"	-0.128329640889378	0.458874191626064	-2.08385288994661	0.0417025219061851	0.790175052031289	-4.57496335946196	82185137	"+"	"9"	0.128329640889378	769403
"cg14187867"	0.16490774192705	0.421429848426761	2.83667717643276	0.00631554263608844	0.646172227548414	-2.90535669632451	113984288	"+"	"6"	0.16490774192705	644160
"cg14189634"	0.131819556898731	0.598761889503303	2.39384273521929	0.0200126688575357	0.740374294852444	-3.93753640254745	4566306	"+"	"16"	0.131819556898731	259542
"cg14203426"	-0.125526557018802	0.76099370945712	-2.87787800100283	0.00563969139083596	0.636703081974467	-2.80255302398559	101723947	"+"	"7"	0.125526557018802	690476
"cg14215309"	0.119455234982422	0.544372435522533	2.0087961966245	0.049340759046147	0.798898497104378	-4.71802543290648	98099806	"+"	"7"	0.119455234982422	689786
"cg14219124"	0.139889813762757	0.412655633240536	2.31879499667676	0.0240430410257797	0.75281859798387	-4.09857089776949	129992297	"+"	"11"	0.139889813762757	140240
"cg14221729"	0.159066906322371	0.483144422846147	2.83223553079978	0.00639270801380042	0.647275021562259	-2.91637347073755	141095628	"+"	"5"	0.159066906322371	598835
"cg14231749"	-0.115168995960441	0.329009457153184	-2.79977044785897	0.00698371615097101	0.656458829391192	-2.99650494144251	50237249	"+"	"17"	0.115168995960441	289892
"cg14263499"	-0.137132072705339	0.63560077622232	-2.59021901990098	0.0121766007218929	0.69603908277874	-3.49669355176441	13641740	"-"	"18"	0.137132072705339	301711
"cg14269191"	0.117041256536399	0.760586474125641	2.7607474109929	0.00776062847475289	0.664910725428342	-3.09190143301572	5346249	"-"	"11"	0.117041256536399	103501
"cg14272084"	0.119688129946292	0.544712771637068	2.12288662509558	0.0381525997460376	0.784656648945491	-4.4987895820698	61685564	"+"	"14"	0.119688129946292	223285
"cg14284211"	0.109834404047981	0.365722422815127	2.10038908285755	0.040165006033235	0.787506450063237	-4.54284036381054	35570224	"+"	"6"	0.109834404047981	620588
"cg14298140"	0.125917258363804	0.699616570552424	2.75793805114563	0.00781952018051431	0.664910725428342	-3.09873014333402	76452681	"+"	"13"	0.125917258363804	198703
"cg14302446"	0.109775585168363	0.724705416774644	2.18430348471098	0.0331006264404553	0.776574479296345	-4.37651053721572	116491851	"-"	"12"	0.109775585168363	176635
"cg14311465"	-0.140819971563254	0.66562108000521	-2.49400532376541	0.0155791457932191	0.719294232937225	-3.71614911717528	127530314	"+"	"9"	0.140819971563254	782541
"cg14323364"	0.117335119666243	0.613112450682752	2.05046822963397	0.0449630585033351	0.793920680511698	-4.63915323831929	114556701	"-"	"7"	0.117335119666243	694453
"cg14339466"	0.124135132294124	0.643518045350898	2.14616550073093	0.0361635137294667	0.782038005520712	-4.4527893923602	27927490	"-"	"13"	0.124135132294124	183282
"cg14347386"	0.117302270521741	0.15045343239108	2.05643155506109	0.0443649428578997	0.793049157796225	-4.62775257514056	202126389	"-"	"2"	0.117302270521741	391681
"cg14366485"	0.121418647069911	0.661328423140247	2.24325135189782	0.0288144546260433	0.766479586848256	-4.25639200595896	178562966	"-"	"2"	0.121418647069911	384130
"cg14371475"	-0.113407371484919	0.287485436101871	-2.06989876387025	0.0430395033854752	0.791276824513345	-4.60190151686873	43444871	"+"	"6"	0.113407371484919	622632
"cg14375529"	0.11857995519697	0.685344164847965	2.53560963136889	0.0140142615819958	0.710050985678516	-3.62206016916153	56619303	"+"	"17"	0.11857995519697	291827
"cg14413688"	0.11309785847434	0.801107616468678	2.14251520073518	0.036469289992488	0.782766846188023	-4.46003068204614	7528893	"+"	"10"	0.11309785847434	66459
"cg14477266"	0.112246881909538	0.656495639428667	2.26671986524157	0.0272494742372504	0.763394329391299	-4.20782732807846	118490455	"+"	"12"	0.112246881909538	177124
"cg14480095"	0.128564115915891	0.475442051566257	2.21164942964045	0.0310470770079637	0.771393159134896	-4.32112076443729	25732956	"+"	"6"	0.128564115915891	618185
"cg14481502"	0.164818672446027	0.35003008019604	2.70753952750192	0.00894827547882269	0.675254628487377	-3.22033347204896	51787171	"+"	"18"	0.164818672446027	312595
"cg14491288"	0.121180578844717	0.541421193701613	2.24808371638138	0.0284858647357436	0.765753978870994	-4.24642653665069	33765020	"-"	"19"	0.121180578844717	327159
"cg14544225"	0.133654974926981	0.581569055230974	2.46817977259003	0.0166282726989158	0.722105148559756	-3.77392876437106	11139650	"+"	"17"	0.133654974926981	281053
"cg14555284"	0.112766516719442	0.72094237150759	2.05689338908991	0.0443189102592378	0.793049157796225	-4.62686845645181	184244765	"+"	"4"	0.112766516719442	553325
"cg14574579"	0.15836230128178	0.390128573837941	2.87069671538126	0.00575245318698906	0.638477488356581	-2.82055083044477	43541201	"-"	"21"	0.15836230128178	428363
"cg14578009"	-0.118546711283607	0.653519153125236	-2.16849207004548	0.0343416626918714	0.779323584016075	-4.40827218855825	180597642	"+"	"5"	0.118546711283607	610406
"cg14584535"	-0.155378462274008	0.391726486338497	-2.16486838627454	0.0346317697860603	0.779548820910406	-4.41552395454006	125797187	"+"	"9"	0.155378462274008	782070
"cg14593372"	0.152896973545192	0.442129041083848	2.84579124558553	0.00615989022242627	0.644467519591674	-2.88271041825155	129314460	"+"	"12"	0.152896973545192	179739
"cg14604850"	0.111780409879661	0.34154807071153	2.38799215328818	0.0203036014840598	0.741442807294139	-3.95024076659923	109237354	"+"	"2"	0.111780409879661	362654
"cg14605454"	0.123859873998183	0.385708533418045	2.49053299453702	0.0157166365617721	0.719631287891727	-3.72394576133496	80705524	"+"	"13"	0.123859873998183	200101
"cg14618788"	0.131615857759822	0.61273196152888	2.34347329785739	0.0226443028359315	0.74950181519102	-4.0460807142192	58682468	"-"	"19"	0.131615857759822	331899
"cg14649874"	0.111437826610019	0.671392655658502	2.82850044320333	0.00645827135226565	0.648576541891846	-2.92562775879975	63213360	"-"	"3"	0.111437826610019	455414
"cg14650226"	0.125585640151147	0.540752034366893	2.74408649255313	0.00811594000669266	0.668346239210242	-3.13232191228328	46077190	"-"	"21"	0.125585640151147	428850
"cg14658235"	0.109252930701337	0.512024868807624	2.12791747708002	0.0377148214115614	0.784535661266187	-4.48888444230107	62198338	"-"	"17"	0.109252930701337	293205
"cg14664835"	0.127867909082763	0.578422806778685	2.49197161309215	0.0156595404441891	0.719538717766185	-3.72071659115567	85978880	"-"	"16"	0.127867909082763	277921
"cg14703224"	0.116580491019656	0.338381646782463	2.03440345430263	0.0466091884373454	0.796056489809921	-4.66972413167148	187389415	"+"	"3"	0.116580491019656	493316
"cg14708132"	0.120138555823632	0.452051465847618	2.51454300558041	0.0147879218704173	0.714740787827661	-3.66985748414503	113111186	"-"	"11"	0.120138555823632	135444
"cg14711997"	-0.111378987475729	0.599809452994068	-2.1227415181991	0.0381652923116957	0.784656648945491	-4.49907498441306	150652864	"+"	"7"	0.111378987475729	705179
"cg14714222"	0.1259822005811	0.413476832926257	2.22541031363471	0.0300568012904287	0.769385107371348	-4.29302935734442	47440761	"+"	"20"	0.1259822005811	415374
"cg14720487"	-0.121033626036088	0.418696517014011	-2.20000539655629	0.0319073577990795	0.77393195665951	-4.34477674050381	30028215	"-"	"7"	0.121033626036088	670505
"cg14731462"	-0.142528571351587	0.396440957010747	-2.02990201553471	0.0470796827773591	0.796721926380172	-4.67825312784304	129789429	"+"	"10"	0.142528571351587	101047
"cg14747086"	-0.112581751388823	0.38911175705829	-2.21475490365784	0.0308211192944691	0.771174373014908	-4.31479401235229	30070087	"+"	"6"	0.112581751388823	619446
"cg14760424"	-0.132769412745356	0.515751609201007	-2.22499520575584	0.0300862612325605	0.769396506098347	-4.29387888938577	236686712	"-"	"1"	0.132769412745356	60687
"cg14760656"	0.146921302111392	0.528442472934616	3.06419655310472	0.00334081139556787	0.586696117571153	-2.32418449632565	125983616	"+"	"3"	0.146921302111392	474383
"cg14772935"	0.152182913160049	0.609253438374479	2.81023415174427	0.00678794164672296	0.652789617809632	-2.97075373552381	29187019	"+"	"7"	0.152182913160049	670250
"cg14777561"	-0.137623419967715	0.237008333548651	-2.81422548238751	0.00671460767239183	0.652004020660186	-2.96091205907117	20180336	"-"	"11"	0.137623419967715	108005
"cg14783790"	0.128268172415469	0.534419325593626	2.3178886333847	0.0240958463599172	0.75281859798387	-4.10049000984394	205908989	"-"	"1"	0.128268172415469	51754
