"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"1371"	"mIDH2"	"GO:0042490"	"mechanoreceptor differentiation"	"2/72"	"66/18903"	0.0262339083859659	0.0262339083859659	0.232113163484313	"GABRB2/HEY2"	2
"1372"	"mIDH2"	"GO:0045682"	"regulation of epidermis development"	"2/72"	"66/18903"	0.0262339083859659	0.0262339083859659	0.232113163484313	"CYP27B1/HEY2"	2
"1373"	"mIDH2"	"GO:0048639"	"positive regulation of developmental growth"	"3/72"	"168/18903"	0.0263070334713466	0.0263070334713466	0.232113163484313	"HEY2/LIMK1/MAPK14"	3
"1374"	"mIDH2"	"GO:0001837"	"epithelial to mesenchymal transition"	"3/72"	"169/18903"	0.0267109797794837	0.0267109797794837	0.232113163484313	"HEY2/PPP2CA/SNAI1"	3
"1375"	"mIDH2"	"GO:0042776"	"proton motive force-driven mitochondrial ATP synthesis"	"2/72"	"67/18903"	0.026975521335233	0.026975521335233	0.232113163484313	"NDUFB3/NDUFB4"	2
"1376"	"mIDH2"	"GO:1904377"	"positive regulation of protein localization to cell periphery"	"2/72"	"67/18903"	0.026975521335233	0.026975521335233	0.232113163484313	"KIF5B/SPTBN1"	2
"1377"	"mIDH2"	"GO:0006401"	"RNA catabolic process"	"4/72"	"299/18903"	0.0272679152793306	0.0272679152793306	0.232113163484313	"ANG/IKBKE/MAPK14/METTL3"	4
"1378"	"mIDH2"	"GO:2001242"	"regulation of intrinsic apoptotic signaling pathway"	"3/72"	"172/18903"	0.027942804897785	0.027942804897785	0.232113163484313	"PIAS4/PPIA/SNAI1"	3
"1379"	"mIDH2"	"GO:0043588"	"skin development"	"4/72"	"302/18903"	0.028146756098333	0.028146756098333	0.232113163484313	"CYP27B1/PIAS4/SAV1/SNAI1"	4
"1380"	"mIDH2"	"GO:0030858"	"positive regulation of epithelial cell differentiation"	"2/72"	"69/18903"	0.0284839903824351	0.0284839903824351	0.232113163484313	"CYP27B1/NKX6-1"	2
"1381"	"mIDH2"	"GO:0031214"	"biomineral tissue development"	"3/72"	"174/18903"	0.0287806598226929	0.0287806598226929	0.232113163484313	"ACVR2A/CYP27B1/HEY2"	3
"1382"	"mIDH2"	"GO:0043488"	"regulation of mRNA stability"	"3/72"	"175/18903"	0.0292045729116452	0.0292045729116452	0.232113163484313	"IKBKE/MAPK14/METTL3"	3
"1383"	"mIDH2"	"GO:0043489"	"RNA stabilization"	"2/72"	"70/18903"	0.0292507006728975	0.0292507006728975	0.232113163484313	"IKBKE/MAPK14"	2
"1384"	"mIDH2"	"GO:1902373"	"negative regulation of mRNA catabolic process"	"2/72"	"70/18903"	0.0292507006728975	0.0292507006728975	0.232113163484313	"IKBKE/MAPK14"	2
"1385"	"mIDH2"	"GO:0034504"	"protein localization to nucleus"	"4/72"	"306/18903"	0.0293447242068669	0.0293447242068669	0.232113163484313	"ARL2BP/BANP/KPNA2/MAPK14"	4
"1386"	"mIDH2"	"GO:0016055"	"Wnt signaling pathway"	"5/72"	"456/18903"	0.0299029558763385	0.0299029558763385	0.232113163484313	"LBX2/MAPK14/PIAS4/PPP2CA/SFRP5"	5
"1387"	"mIDH2"	"GO:2000036"	"regulation of stem cell population maintenance"	"2/72"	"71/18903"	0.0300256316355818	0.0300256316355818	0.232113163484313	"SAV1/SMARCB1"	2
"1388"	"mIDH2"	"GO:0019827"	"stem cell population maintenance"	"3/72"	"177/18903"	0.0300623592603839	0.0300623592603839	0.232113163484313	"METTL3/SAV1/SMARCB1"	3
"1389"	"mIDH2"	"GO:1903311"	"regulation of mRNA metabolic process"	"4/72"	"309/18903"	0.0302628998906504	0.0302628998906504	0.232113163484313	"IKBKE/MAPK14/METTL3/SRSF10"	4
"1390"	"mIDH2"	"GO:0198738"	"cell-cell signaling by wnt"	"5/72"	"458/18903"	0.030391642410406	0.030391642410406	0.232113163484313	"LBX2/MAPK14/PIAS4/PPP2CA/SFRP5"	5
"1391"	"mIDH2"	"GO:0010569"	"regulation of double-strand break repair via homologous recombination"	"2/72"	"72/18903"	0.0308087114125979	0.0308087114125979	0.232113163484313	"PIAS4/PPP4C"	2
"1392"	"mIDH2"	"GO:0035567"	"non-canonical Wnt signaling pathway"	"2/72"	"72/18903"	0.0308087114125979	0.0308087114125979	0.232113163484313	"LBX2/SFRP5"	2
"1393"	"mIDH2"	"GO:0045600"	"positive regulation of fat cell differentiation"	"2/72"	"72/18903"	0.0308087114125979	0.0308087114125979	0.232113163484313	"MAPK14/SAV1"	2
"1394"	"mIDH2"	"GO:0060411"	"cardiac septum morphogenesis"	"2/72"	"72/18903"	0.0308087114125979	0.0308087114125979	0.232113163484313	"HEY2/SAV1"	2
"1395"	"mIDH2"	"GO:0035265"	"organ growth"	"3/72"	"180/18903"	0.0313739019465919	0.0313739019465919	0.232113163484313	"HEY2/MAPK14/SAV1"	3
"1396"	"mIDH2"	"GO:0060485"	"mesenchyme development"	"4/72"	"313/18903"	0.0315134861977054	0.0315134861977054	0.232113163484313	"HEY2/PPP2CA/RADIL/SNAI1"	4
"1397"	"mIDH2"	"GO:0002067"	"glandular epithelial cell differentiation"	"2/72"	"73/18903"	0.0315998685606892	0.0315998685606892	0.232113163484313	"NKX6-1/ONECUT1"	2
"1398"	"mIDH2"	"GO:0030032"	"lamellipodium assembly"	"2/72"	"73/18903"	0.0315998685606892	0.0315998685606892	0.232113163484313	"ABLIM3/ARHGEF6"	2
"1399"	"mIDH2"	"GO:0042770"	"signal transduction in response to DNA damage"	"3/72"	"181/18903"	0.0318177021617462	0.0318177021617462	0.232113163484313	"MAPK14/RAD1/SNAI1"	3
"1400"	"mIDH2"	"GO:0098727"	"maintenance of cell number"	"3/72"	"181/18903"	0.0318177021617462	0.0318177021617462	0.232113163484313	"METTL3/SAV1/SMARCB1"	3
"1401"	"mIDH2"	"GO:0110148"	"biomineralization"	"3/72"	"181/18903"	0.0318177021617462	0.0318177021617462	0.232113163484313	"ACVR2A/CYP27B1/HEY2"	3
"1402"	"mIDH2"	"GO:0003281"	"ventricular septum development"	"2/72"	"74/18903"	0.0323990320491886	0.0323990320491886	0.232113163484313	"HEY2/SAV1"	2
"1403"	"mIDH2"	"GO:0008380"	"RNA splicing"	"5/72"	"469/18903"	0.033169908219789	0.033169908219789	0.232113163484313	"METTL3/PPP2CA/SNIP1/SRSF10/STRAP"	5
"1404"	"mIDH2"	"GO:0045661"	"regulation of myoblast differentiation"	"2/72"	"75/18903"	0.0332061312579844	0.0332061312579844	0.232113163484313	"MAPK14/SMARCB1"	2
"1405"	"mIDH2"	"GO:0050810"	"regulation of steroid biosynthetic process"	"2/72"	"75/18903"	0.0332061312579844	0.0332061312579844	0.232113163484313	"CYP27B1/SNAI1"	2
"1406"	"mIDH2"	"GO:0051568"	"histone H3-K4 methylation"	"2/72"	"75/18903"	0.0332061312579844	0.0332061312579844	0.232113163484313	"HCFC2/NELFE"	2
"1407"	"mIDH2"	"GO:0071479"	"cellular response to ionizing radiation"	"2/72"	"75/18903"	0.0332061312579844	0.0332061312579844	0.232113163484313	"MAPK14/RAD1"	2
"1408"	"mIDH2"	"GO:2000242"	"negative regulation of reproductive process"	"2/72"	"75/18903"	0.0332061312579844	0.0332061312579844	0.232113163484313	"RAD1/SNAI1"	2
"1409"	"mIDH2"	"GO:0015986"	"proton motive force-driven ATP synthesis"	"2/72"	"76/18903"	0.0340210959754942	0.0340210959754942	0.232113163484313	"NDUFB3/NDUFB4"	2
"1410"	"mIDH2"	"GO:0031667"	"response to nutrient levels"	"5/72"	"474/18903"	0.0344837580303848	0.0344837580303848	0.232113163484313	"CPS1/CYP27B1/DAD1/MAPK14/SH3GLB1"	5
"1411"	"mIDH2"	"GO:0000910"	"cytokinesis"	"3/72"	"187/18903"	0.0345497894520844	0.0345497894520844	0.232113163484313	"RTKN/SH3GLB1/SPTBN1"	3
"1412"	"mIDH2"	"GO:0043487"	"regulation of RNA stability"	"3/72"	"187/18903"	0.0345497894520844	0.0345497894520844	0.232113163484313	"IKBKE/MAPK14/METTL3"	3
"1413"	"mIDH2"	"GO:0008088"	"axo-dendritic transport"	"2/72"	"77/18903"	0.034843856396649	0.034843856396649	0.232113163484313	"KIF5B/TERF2"	2
"1414"	"mIDH2"	"GO:0045824"	"negative regulation of innate immune response"	"2/72"	"77/18903"	0.034843856396649	0.034843856396649	0.232113163484313	"ATG12/METTL3"	2
"1415"	"mIDH2"	"GO:0071478"	"cellular response to radiation"	"3/72"	"189/18903"	0.0354867965907859	0.0354867965907859	0.232113163484313	"MAPK14/METTL3/RAD1"	3
"1416"	"mIDH2"	"GO:1903533"	"regulation of protein targeting"	"2/72"	"78/18903"	0.035674343120886	0.035674343120886	0.232113163484313	"ABLIM3/SH3GLB1"	2
"1417"	"mIDH2"	"GO:0050777"	"negative regulation of immune response"	"3/72"	"190/18903"	0.0359602165673953	0.0359602165673953	0.232113163484313	"ATG12/MAPK14/METTL3"	3
"1418"	"mIDH2"	"GO:0061013"	"regulation of mRNA catabolic process"	"3/72"	"190/18903"	0.0359602165673953	0.0359602165673953	0.232113163484313	"IKBKE/MAPK14/METTL3"	3
"1419"	"mIDH2"	"GO:0000377"	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"	"4/72"	"329/18903"	0.0368186674518598	0.0368186674518598	0.232113163484313	"METTL3/SNIP1/SRSF10/STRAP"	4
"1420"	"mIDH2"	"GO:0000398"	"mRNA splicing, via spliceosome"	"4/72"	"329/18903"	0.0368186674518598	0.0368186674518598	0.232113163484313	"METTL3/SNIP1/SRSF10/STRAP"	4
"1421"	"mIDH2"	"GO:0000050"	"urea cycle"	"1/72"	"10/18903"	0.0374516895331083	0.0374516895331083	0.232113163484313	"CPS1"	1
"1422"	"mIDH2"	"GO:0003266"	"regulation of secondary heart field cardioblast proliferation"	"1/72"	"10/18903"	0.0374516895331083	0.0374516895331083	0.232113163484313	"GNG5"	1
"1423"	"mIDH2"	"GO:0031848"	"protection from non-homologous end joining at telomere"	"1/72"	"10/18903"	0.0374516895331083	0.0374516895331083	0.232113163484313	"TERF2"	1
"1424"	"mIDH2"	"GO:0032353"	"negative regulation of hormone biosynthetic process"	"1/72"	"10/18903"	0.0374516895331083	0.0374516895331083	0.232113163484313	"CYP27B1"	1
"1425"	"mIDH2"	"GO:0035907"	"dorsal aorta development"	"1/72"	"10/18903"	0.0374516895331083	0.0374516895331083	0.232113163484313	"HEY2"	1
"1426"	"mIDH2"	"GO:0055015"	"ventricular cardiac muscle cell development"	"1/72"	"10/18903"	0.0374516895331083	0.0374516895331083	0.232113163484313	"HEY2"	1
"1427"	"mIDH2"	"GO:0060536"	"cartilage morphogenesis"	"1/72"	"10/18903"	0.0374516895331083	0.0374516895331083	0.232113163484313	"SNAI1"	1
"1428"	"mIDH2"	"GO:0060947"	"cardiac vascular smooth muscle cell differentiation"	"1/72"	"10/18903"	0.0374516895331083	0.0374516895331083	0.232113163484313	"HEY2"	1
"1429"	"mIDH2"	"GO:0070391"	"response to lipoteichoic acid"	"1/72"	"10/18903"	0.0374516895331083	0.0374516895331083	0.232113163484313	"MAPK14"	1
"1430"	"mIDH2"	"GO:0071223"	"cellular response to lipoteichoic acid"	"1/72"	"10/18903"	0.0374516895331083	0.0374516895331083	0.232113163484313	"MAPK14"	1
"1431"	"mIDH2"	"GO:0071377"	"cellular response to glucagon stimulus"	"1/72"	"10/18903"	0.0374516895331083	0.0374516895331083	0.232113163484313	"CPS1"	1
"1432"	"mIDH2"	"GO:0098974"	"postsynaptic actin cytoskeleton organization"	"1/72"	"10/18903"	0.0374516895331083	0.0374516895331083	0.232113163484313	"FARP1"	1
"1433"	"mIDH2"	"GO:1901838"	"positive regulation of transcription of nucleolar large rRNA by RNA polymerase I"	"1/72"	"10/18903"	0.0374516895331083	0.0374516895331083	0.232113163484313	"SMARCB1"	1
"1434"	"mIDH2"	"GO:1904526"	"regulation of microtubule binding"	"1/72"	"10/18903"	0.0374516895331083	0.0374516895331083	0.232113163484313	"PPP2CA"	1
"1435"	"mIDH2"	"GO:1905383"	"protein localization to presynapse"	"1/72"	"10/18903"	0.0374516895331083	0.0374516895331083	0.232113163484313	"KIF5B"	1
"1436"	"mIDH2"	"GO:0006310"	"DNA recombination"	"4/72"	"332/18903"	0.0378675641614842	0.0378675641614842	0.232113163484313	"KPNA2/PIAS4/PPP4C/TERF2"	4
"1437"	"mIDH2"	"GO:0031060"	"regulation of histone methylation"	"2/72"	"81/18903"	0.0382114731321533	0.0382114731321533	0.232113163484313	"NELFE/SMARCB1"	2
"1438"	"mIDH2"	"GO:0000375"	"RNA splicing, via transesterification reactions"	"4/72"	"333/18903"	0.0382210087591931	0.0382210087591931	0.232113163484313	"METTL3/SNIP1/SRSF10/STRAP"	4
"1439"	"mIDH2"	"GO:0022613"	"ribonucleoprotein complex biogenesis"	"5/72"	"489/18903"	0.0386187532131563	0.0386187532131563	0.232113163484313	"EIF4H/EMG1/SNIP1/SRSF10/STRAP"	5
"1440"	"mIDH2"	"GO:0007369"	"gastrulation"	"3/72"	"196/18903"	0.0388693009112552	0.0388693009112552	0.232113163484313	"ACVR2A/LBX2/SNAI1"	3
"1441"	"mIDH2"	"GO:0071214"	"cellular response to abiotic stimulus"	"4/72"	"335/18903"	0.0389336197990656	0.0389336197990656	0.232113163484313	"MAPK14/METTL3/RAD1/TNFRSF10B"	4
"1442"	"mIDH2"	"GO:0104004"	"cellular response to environmental stimulus"	"4/72"	"335/18903"	0.0389336197990656	0.0389336197990656	0.232113163484313	"MAPK14/METTL3/RAD1/TNFRSF10B"	4
"1443"	"mIDH2"	"GO:0006446"	"regulation of translational initiation"	"2/72"	"82/18903"	0.0390721790834646	0.0390721790834646	0.232113163484313	"EIF4H/METTL3"	2
"1444"	"mIDH2"	"GO:0031016"	"pancreas development"	"2/72"	"82/18903"	0.0390721790834646	0.0390721790834646	0.232113163484313	"NKX6-1/ONECUT1"	2
"1445"	"mIDH2"	"GO:0042509"	"regulation of tyrosine phosphorylation of STAT protein"	"2/72"	"82/18903"	0.0390721790834646	0.0390721790834646	0.232113163484313	"ARL2BP/PPP2CA"	2
"1446"	"mIDH2"	"GO:1902369"	"negative regulation of RNA catabolic process"	"2/72"	"82/18903"	0.0390721790834646	0.0390721790834646	0.232113163484313	"IKBKE/MAPK14"	2
"1447"	"mIDH2"	"GO:2001021"	"negative regulation of response to DNA damage stimulus"	"2/72"	"82/18903"	0.0390721790834646	0.0390721790834646	0.232113163484313	"SNAI1/TERF2"	2
"1448"	"mIDH2"	"GO:0030111"	"regulation of Wnt signaling pathway"	"4/72"	"336/18903"	0.0392927871890652	0.0392927871890652	0.232113163484313	"LBX2/MAPK14/PPP2CA/SFRP5"	4
"1449"	"mIDH2"	"GO:0030500"	"regulation of bone mineralization"	"2/72"	"83/18903"	0.0399402703330138	0.0399402703330138	0.232113163484313	"ACVR2A/CYP27B1"	2
"1450"	"mIDH2"	"GO:0032388"	"positive regulation of intracellular transport"	"3/72"	"199/18903"	0.0403677156722229	0.0403677156722229	0.232113163484313	"ABLIM3/MAPK14/SH3GLB1"	3
"1451"	"mIDH2"	"GO:0033674"	"positive regulation of kinase activity"	"5/72"	"496/18903"	0.0406485685457397	0.0406485685457397	0.232113163484313	"ANG/PPIA/PPP2CA/TAB1/TNFRSF10B"	5
"1452"	"mIDH2"	"GO:0031397"	"negative regulation of protein ubiquitination"	"2/72"	"84/18903"	0.0408156798656277	0.0408156798656277	0.232113163484313	"LIMK1/PPIA"	2
"1453"	"mIDH2"	"GO:0051851"	"modulation by host of symbiont process"	"2/72"	"84/18903"	0.0408156798656277	0.0408156798656277	0.232113163484313	"SMARCB1/ZDHHC20"	2
"1454"	"mIDH2"	"GO:0001188"	"RNA polymerase I preinitiation complex assembly"	"1/72"	"11/18903"	0.0411198988356868	0.0411198988356868	0.232113163484313	"SMARCB1"	1
"1455"	"mIDH2"	"GO:0002069"	"columnar/cuboidal epithelial cell maturation"	"1/72"	"11/18903"	0.0411198988356868	0.0411198988356868	0.232113163484313	"NKX6-1"	1
"1456"	"mIDH2"	"GO:0007494"	"midgut development"	"1/72"	"11/18903"	0.0411198988356868	0.0411198988356868	0.232113163484313	"CPS1"	1
"1457"	"mIDH2"	"GO:0032429"	"regulation of phospholipase A2 activity"	"1/72"	"11/18903"	0.0411198988356868	0.0411198988356868	0.232113163484313	"ANG"	1
"1458"	"mIDH2"	"GO:0034776"	"response to histamine"	"1/72"	"11/18903"	0.0411198988356868	0.0411198988356868	0.232113163484313	"GABRB2"	1
"1459"	"mIDH2"	"GO:0042118"	"endothelial cell activation"	"1/72"	"11/18903"	0.0411198988356868	0.0411198988356868	0.232113163484313	"PPIA"	1
"1460"	"mIDH2"	"GO:0043084"	"penile erection"	"1/72"	"11/18903"	0.0411198988356868	0.0411198988356868	0.232113163484313	"ACVR2A"	1
"1461"	"mIDH2"	"GO:0070475"	"rRNA base methylation"	"1/72"	"11/18903"	0.0411198988356868	0.0411198988356868	0.232113163484313	"EMG1"	1
"1462"	"mIDH2"	"GO:0070561"	"vitamin D receptor signaling pathway"	"1/72"	"11/18903"	0.0411198988356868	0.0411198988356868	0.232113163484313	"CYP27B1"	1
"1463"	"mIDH2"	"GO:0075733"	"intracellular transport of virus"	"1/72"	"11/18903"	0.0411198988356868	0.0411198988356868	0.232113163484313	"KPNA2"	1
"1464"	"mIDH2"	"GO:0090657"	"telomeric loop disassembly"	"1/72"	"11/18903"	0.0411198988356868	0.0411198988356868	0.232113163484313	"TERF2"	1
"1465"	"mIDH2"	"GO:0097400"	"interleukin-17-mediated signaling pathway"	"1/72"	"11/18903"	0.0411198988356868	0.0411198988356868	0.232113163484313	"IKBKE"	1
"1466"	"mIDH2"	"GO:1902915"	"negative regulation of protein polyubiquitination"	"1/72"	"11/18903"	0.0411198988356868	0.0411198988356868	0.232113163484313	"PPIA"	1
"1467"	"mIDH2"	"GO:0051216"	"cartilage development"	"3/72"	"201/18903"	0.0413828186273071	0.0413828186273071	0.232670316927132	"MAPK14/MEF2D/SNAI1"	3
"1468"	"mIDH2"	"GO:0000281"	"mitotic cytokinesis"	"2/72"	"85/18903"	0.0416983410568399	0.0416983410568399	0.233517649521558	"RTKN/SPTBN1"	2
"1469"	"mIDH2"	"GO:0007260"	"tyrosine phosphorylation of STAT protein"	"2/72"	"86/18903"	0.0425881876709556	0.0425881876709556	0.233736455691669	"ARL2BP/PPP2CA"	2
"1470"	"mIDH2"	"GO:0001892"	"embryonic placenta development"	"2/72"	"87/18903"	0.043485153859124	0.043485153859124	0.233736455691669	"HEY2/SNAI1"	2
"1471"	"mIDH2"	"GO:0010660"	"regulation of muscle cell apoptotic process"	"2/72"	"87/18903"	0.043485153859124	0.043485153859124	0.233736455691669	"GRIA4/HEY2"	2
"1472"	"mIDH2"	"GO:2000241"	"regulation of reproductive process"	"3/72"	"206/18903"	0.0439768266159546	0.0439768266159546	0.233736455691669	"METTL3/RAD1/SNAI1"	3
"1473"	"mIDH2"	"GO:2000781"	"positive regulation of double-strand break repair"	"2/72"	"88/18903"	0.0443891741574205	0.0443891741574205	0.233736455691669	"PIAS4/SMARCB1"	2
"1474"	"mIDH2"	"GO:0000012"	"single strand break repair"	"1/72"	"12/18903"	0.0447743222574442	0.0447743222574442	0.233736455691669	"TERF2"	1
"1475"	"mIDH2"	"GO:0001731"	"formation of translation preinitiation complex"	"1/72"	"12/18903"	0.0447743222574442	0.0447743222574442	0.233736455691669	"EIF4H"	1
"1476"	"mIDH2"	"GO:0003263"	"cardioblast proliferation"	"1/72"	"12/18903"	0.0447743222574442	0.0447743222574442	0.233736455691669	"GNG5"	1
"1477"	"mIDH2"	"GO:0003264"	"regulation of cardioblast proliferation"	"1/72"	"12/18903"	0.0447743222574442	0.0447743222574442	0.233736455691669	"GNG5"	1
"1478"	"mIDH2"	"GO:0019627"	"urea metabolic process"	"1/72"	"12/18903"	0.0447743222574442	0.0447743222574442	0.233736455691669	"CPS1"	1
"1479"	"mIDH2"	"GO:0032252"	"secretory granule localization"	"1/72"	"12/18903"	0.0447743222574442	0.0447743222574442	0.233736455691669	"KIF5B"	1
"1480"	"mIDH2"	"GO:0032351"	"negative regulation of hormone metabolic process"	"1/72"	"12/18903"	0.0447743222574442	0.0447743222574442	0.233736455691669	"CYP27B1"	1
"1481"	"mIDH2"	"GO:0033235"	"positive regulation of protein sumoylation"	"1/72"	"12/18903"	0.0447743222574442	0.0447743222574442	0.233736455691669	"PIAS4"	1
"1482"	"mIDH2"	"GO:0051573"	"negative regulation of histone H3-K9 methylation"	"1/72"	"12/18903"	0.0447743222574442	0.0447743222574442	0.233736455691669	"SMARCB1"	1
"1483"	"mIDH2"	"GO:0071941"	"nitrogen cycle metabolic process"	"1/72"	"12/18903"	0.0447743222574442	0.0447743222574442	0.233736455691669	"CPS1"	1
"1484"	"mIDH2"	"GO:0097084"	"vascular associated smooth muscle cell development"	"1/72"	"12/18903"	0.0447743222574442	0.0447743222574442	0.233736455691669	"HEY2"	1
"1485"	"mIDH2"	"GO:0099188"	"postsynaptic cytoskeleton organization"	"1/72"	"12/18903"	0.0447743222574442	0.0447743222574442	0.233736455691669	"FARP1"	1
"1486"	"mIDH2"	"GO:1900112"	"regulation of histone H3-K9 trimethylation"	"1/72"	"12/18903"	0.0447743222574442	0.0447743222574442	0.233736455691669	"SMARCB1"	1
"1487"	"mIDH2"	"GO:0006479"	"protein methylation"	"3/72"	"208/18903"	0.0450368126178561	0.0450368126178561	0.233736455691669	"HCFC2/NELFE/SMARCB1"	3
"1488"	"mIDH2"	"GO:0008213"	"protein alkylation"	"3/72"	"208/18903"	0.0450368126178561	0.0450368126178561	0.233736455691669	"HCFC2/NELFE/SMARCB1"	3
"1489"	"mIDH2"	"GO:0001960"	"negative regulation of cytokine-mediated signaling pathway"	"2/72"	"89/18903"	0.0453001834849368	0.0453001834849368	0.233755165421696	"METTL3/PIAS4"	2
"1490"	"mIDH2"	"GO:0001510"	"RNA methylation"	"2/72"	"90/18903"	0.0462181171418798	0.0462181171418798	0.233755165421696	"EMG1/METTL3"	2
"1491"	"mIDH2"	"GO:0070098"	"chemokine-mediated signaling pathway"	"2/72"	"90/18903"	0.0462181171418798	0.0462181171418798	0.233755165421696	"CCL16/CCR10"	2
"1492"	"mIDH2"	"GO:0010657"	"muscle cell apoptotic process"	"2/72"	"92/18903"	0.0480745005391052	0.0480745005391052	0.233755165421696	"GRIA4/HEY2"	2
"1493"	"mIDH2"	"GO:0097581"	"lamellipodium organization"	"2/72"	"92/18903"	0.0480745005391052	0.0480745005391052	0.233755165421696	"ABLIM3/ARHGEF6"	2
"1494"	"mIDH2"	"GO:0002357"	"defense response to tumor cell"	"1/72"	"13/18903"	0.0484150108815224	0.0484150108815224	0.233755165421696	"TNFRSF10B"	1
"1495"	"mIDH2"	"GO:0007320"	"insemination"	"1/72"	"13/18903"	0.0484150108815224	0.0484150108815224	0.233755165421696	"ACVR2A"	1
"1496"	"mIDH2"	"GO:0007512"	"adult heart development"	"1/72"	"13/18903"	0.0484150108815224	0.0484150108815224	0.233755165421696	"MEF2D"	1
"1497"	"mIDH2"	"GO:0035331"	"negative regulation of hippo signaling"	"1/72"	"13/18903"	0.0484150108815224	0.0484150108815224	0.233755165421696	"MAPK14"	1
"1498"	"mIDH2"	"GO:0036462"	"TRAIL-activated apoptotic signaling pathway"	"1/72"	"13/18903"	0.0484150108815224	0.0484150108815224	0.233755165421696	"TNFRSF10B"	1
"1499"	"mIDH2"	"GO:0042363"	"fat-soluble vitamin catabolic process"	"1/72"	"13/18903"	0.0484150108815224	0.0484150108815224	0.233755165421696	"CYP27B1"	1
"1500"	"mIDH2"	"GO:0060707"	"trophoblast giant cell differentiation"	"1/72"	"13/18903"	0.0484150108815224	0.0484150108815224	0.233755165421696	"SNAI1"	1
"1501"	"mIDH2"	"GO:0060837"	"blood vessel endothelial cell differentiation"	"1/72"	"13/18903"	0.0484150108815224	0.0484150108815224	0.233755165421696	"HEY2"	1
"1502"	"mIDH2"	"GO:0098840"	"protein transport along microtubule"	"1/72"	"13/18903"	0.0484150108815224	0.0484150108815224	0.233755165421696	"KIF5B"	1
"1503"	"mIDH2"	"GO:0098935"	"dendritic transport"	"1/72"	"13/18903"	0.0484150108815224	0.0484150108815224	0.233755165421696	"KIF5B"	1
"1504"	"mIDH2"	"GO:0099118"	"microtubule-based protein transport"	"1/72"	"13/18903"	0.0484150108815224	0.0484150108815224	0.233755165421696	"KIF5B"	1
"1505"	"mIDH2"	"GO:1905064"	"negative regulation of vascular associated smooth muscle cell differentiation"	"1/72"	"13/18903"	0.0484150108815224	0.0484150108815224	0.233755165421696	"HEY2"	1
"1506"	"mIDH2"	"GO:2000615"	"regulation of histone H3-K9 acetylation"	"1/72"	"13/18903"	0.0484150108815224	0.0484150108815224	0.233755165421696	"SMARCB1"	1
