A	B
MAR09615	noradrenaline[e]
MAR09615	Na+[c]
MAR09615	noradrenaline[c]
MAR09616	chloride[e]
MAR09616	glycine[e]
MAR09616	Na+[e]
MAR09616	chloride[c]
MAR09616	glycine[c]
MAR09616	Na+[c]
MAR09617	chloride[e]
MAR09617	Na+[e]
MAR09617	proline[e]
MAR09617	chloride[c]
MAR09617	Na+[c]
MAR09617	proline[c]
MAR09618	1-methylnicotinamide[c]
MAR09618	1-methylnicotinamide[e]
MAR09619	creatinine[e]
MAR09619	H+[e]
MAR09619	creatinine[c]
MAR09619	H+[c]
MAR09620	chloride[e]
MAR09620	choline[e]
MAR09620	Na+[e]
MAR09620	chloride[c]
MAR09620	choline[c]
MAR09620	Na+[c]
MAR09621	Na+[e]
MAR09621	sulfotaurolithocholate[e]
MAR09621	Na+[c]
MAR09621	sulfotaurolithocholate[c]
MAR09622	L-lactate[c]
MAR09622	urate[e]
MAR09622	L-lactate[e]
MAR09622	urate[c]
MAR09623	AKG[c]
MAR09623	dehydroepiandrosterone sulfate[e]
MAR09623	AKG[e]
MAR09623	dehydroepiandrosterone sulfate[c]
MAR09624	AKG[c]
MAR09624	estrone 3-sulfate[e]
MAR09624	AKG[e]
MAR09624	estrone 3-sulfate[c]
MAR09635	gpi_sig[c]
MAR09635	gpi_sig[e]
MAR09636	L-iduronic acid[c]
MAR09636	L-iduronic acid[e]
MAR09637	5-deoxyadenosine[c]
MAR09637	5-deoxyadenosine[e]
MAR09638	4-aminobutanal[c]
MAR09638	4-aminobutanal[e]
MAR09639	alloxan[c]
MAR09639	alloxan[e]
MAR09640	LacCer pool[c]
MAR09640	LacCer pool[e]
MAR09641	sphingosine[c]
MAR09641	sphingosine[e]
MAR09642	ADP-ribose-2-phosphate[c]
MAR09642	ADP-ribose-2-phosphate[e]
MAR09643	G00040[c]
MAR09643	G00040[e]
MAR09644	G00079[c]
MAR09644	G00079[e]
MAR09645	G00082[c]
MAR09645	G00082[e]
MAR09646	G00083[c]
MAR09646	G00083[e]
MAR09647	V3(NeuAc)2-Gb5Cer[c]
MAR09647	V3(NeuAc)2-Gb5Cer[e]
MAR09648	n5m2masn[c]
MAR09648	n5m2masn[e]
MAR09649	coproporphyrin I[c]
MAR09649	coproporphyrin I[e]
MAR09650	coproporphyrin III[c]
MAR09650	coproporphyrin III[e]
MAR09651	G00086[c]
MAR09651	G00086[e]
MAR09652	homovanillate[c]
MAR09652	homovanillate[e]
MAR09653	dgpi_prot heparan sulfate[c]
MAR09653	dgpi_prot heparan sulfate[e]
MAR09654	dem2emgacpail_prot heparan sulfate[c]
MAR09654	dem2emgacpail_prot heparan sulfate[e]
MAR09655	glcnac-alpha-1,4-core 2[c]
MAR09655	glcnac-alpha-1,4-core 2[e]
MAR09656	4-hydroxyretinoic acid[c]
MAR09656	4-hydroxyretinoic acid[e]
MAR09657	3-deoxy-D-glycero-D-galacto-2-nonulosonic acid[c]
MAR09657	3-deoxy-D-glycero-D-galacto-2-nonulosonic acid[e]
MAR09658	m3gacpail_prot heparan sulfate[c]
MAR09658	m3gacpail_prot heparan sulfate[e]
MAR09659	eumelanin[c]
MAR09659	eumelanin[e]
MAR09660	core 5[c]
MAR09660	core 5[e]
MAR09661	core 7[c]
MAR09661	core 7[e]
MAR09662	core 8[c]
MAR09662	core 8[e]
MAR09663	mem2emgacpail_prot heparan sulfate[c]
MAR09663	mem2emgacpail_prot heparan sulfate[e]
MAR09720	dolichol[c]
MAR09720	dolichol[e]
MAR09728	glycogen[c]
MAR09728	glycogen[e]
MAR09731	glycophosphatidylinositol-(GPI)-anchored-protein-precursor[c]
MAR09731	glycophosphatidylinositol-(GPI)-anchored-protein-precursor[e]
MAR09737	aspartate[c]
MAR09737	aspartate[e]
MAR08071	(S)-3-sulfolactate[c]
MAR08071	(S)-3-sulfolactate[e]
MAR04312	D-glucitol[c]
MAR04312	D-glucitol[e]
MAR08428	creatine[c]
MAR08428	creatine[m]
MAR08430	creatine-phosphate[m]
MAR08430	creatine-phosphate[c]
MAR08022	AKG[c]
MAR08022	L-2-aminoadipate[m]
MAR08022	AKG[m]
MAR08022	L-2-aminoadipate[c]
MAR08070	(S)-3-sulfolactate[m]
MAR08070	(S)-3-sulfolactate[c]
MAR09015	SAM[c]
MAR09015	SAM[m]
MAR09019	CDP[c]
MAR09019	CDP[m]
MAR09020	FAD[c]
MAR09020	FAD[m]
MAR00157	butyryl-CoA[c]
MAR00157	butyryl-CoA[m]
MAR00158	butyryl-CoA[m]
MAR00158	L-carnitine[c]
MAR00158	butyryl-CoA[c]
MAR00158	L-carnitine[m]
MAR00166	pentanoyl-CoA[c]
MAR00166	pentanoyl-CoA[m]
MAR00169	hexanoyl-CoA[c]
MAR00169	hexanoyl-CoA[m]
MAR00172	heptanoyl-CoA[c]
MAR00172	heptanoyl-CoA[m]
MAR00175	octanoyl-CoA[c]
MAR00175	octanoyl-CoA[m]
MAR00178	nonanoyl-CoA[c]
MAR00178	nonanoyl-CoA[m]
MAR00182	decanoyl-CoA[c]
MAR00182	decanoyl-CoA[m]
MAR00185	undecanoyl-CoA[c]
MAR00185	undecanoyl-CoA[m]
MAR00446	glycerol[c]
MAR00446	glycerol[m]
MAR00578	acyl-CoA pool[c]
MAR00578	acyl-CoA pool[m]
MAR00587	CL pool[c]
MAR00587	CL pool[m]
MAR00962	5(S)-HPETE[c]
MAR00962	5(S)-HPETE[m]
MAR01145	5-oxo-6-trans-LTB4[c]
MAR01145	5-oxo-6-trans-LTB4[m]
MAR01173	3-oxo-10(R)-hydroxy-octadeca-(6E,8E,12Z)-trienoate[c]
MAR01173	3-oxo-10(R)-hydroxy-octadeca-(6E,8E,12Z)-trienoate[m]
MAR01187	5-oxo-(6E)-12-epi-LTB4[c]
MAR01187	5-oxo-(6E)-12-epi-LTB4[m]
MAR01215	3-oxo-10(S)-hydroxy-octadeca-(6E,8E,12Z)-trienoate[c]
MAR01215	3-oxo-10(S)-hydroxy-octadeca-(6E,8E,12Z)-trienoate[m]
MAR01243	20-COOH-10,11-dihydro-LTB4[c]
MAR01243	20-COOH-10,11-dihydro-LTB4[m]
MAR01267	10,11-dihydro-LTB4-CoA[c]
MAR01267	10,11-dihydro-LTB4-CoA[m]
MAR01284	10,11-dihydro-12-epi-LTB4[c]
MAR01284	10,11-dihydro-12-epi-LTB4[m]
MAR01572	HMG-CoA[c]
MAR01572	HMG-CoA[m]
MAR01602	5beta-cholestan-3alpha,7alpha,12alpha-triol[c]
MAR01602	5beta-cholestan-3alpha,7alpha,12alpha-triol[m]
MAR01915	cholesterol[c]
MAR01915	cholesterol[m]
MAR01925	cholesterol-STAR[c]
MAR01925	cholesterol-STAR[m]
MAR01930	isocaproic-aldehyde[m]
MAR01930	isocaproic-aldehyde[c]
MAR01936	pregnenolone[c]
MAR01936	pregnenolone[m]
MAR01994	11-deoxycortisol[c]
MAR01994	11-deoxycortisol[m]
MAR01997	cortisol[c]
MAR01997	cortisol[m]
MAR02008	11-deoxycorticosterone[c]
MAR02008	11-deoxycorticosterone[m]
MAR02012	aldosterone[m]
MAR02012	aldosterone[c]
MAR02065	estrone-2,3-quinone[c]
MAR02065	estrone-2,3-quinone[m]
MAR02080	estrone-3,4-quinone[c]
MAR02080	estrone-3,4-quinone[m]
MAR02094	17beta-estradiol-3,4-quinone[c]
MAR02094	H+[i]
MAR02094	17beta-estradiol-3,4-quinone[m]
MAR02094	H+[m]
MAR02105	17beta-estradiol-2,3-quinone[c]
MAR02105	17beta-estradiol-2,3-quinone[m]
MAR02116	vitamin D3[c]
MAR02116	H+[i]
MAR02116	H+[m]
MAR02116	vitamin D3[m]
MAR02127	calcitriol[c]
MAR02127	calcitriol[m]
MAR02141	calcitriol[m]
MAR02141	H+[m]
MAR02141	NADPH[m]
MAR02141	O2[m]
MAR02141	calcitetrol[m]
MAR02141	H2O[m]
MAR02141	NADP+[m]
MAR02590	L-carnitine[c]
MAR02590	L-carnitine[m]
MAR03746	3-methyl-2-oxobutyrate[c]
MAR03746	3-methyl-2-oxobutyrate[m]
MAR03762	2-methyl-3-oxopropanoate[c]
MAR03762	2-methyl-3-oxopropanoate[m]
MAR03789	methylmalonate[c]
MAR03789	methylmalonate[m]
MAR03818	L-glutamate 5-semialdehyde[c]
MAR03818	L-glutamate 5-semialdehyde[m]
MAR03825	aspartate[m]
MAR03825	glutamate[c]
MAR03825	H+[i]
MAR03825	aspartate[c]
MAR03825	glutamate[m]
MAR03825	H+[m]
MAR03863	3-sulfinoalanine[c]
MAR03863	aspartate[m]
MAR03863	3-sulfinoalanine[m]
MAR03863	aspartate[c]
MAR03864	3-sulfinoalanine[m]
MAR03864	glutamate[c]
MAR03864	H+[i]
MAR03864	3-sulfinoalanine[c]
MAR03864	glutamate[m]
MAR03864	H+[m]
MAR03921	L-cystathionine[c]
MAR03921	L-cystathionine[m]
MAR03946	H2O2[c]
MAR03946	H2O2[m]
MAR03949	malate[m]
MAR03949	OAA[c]
MAR03949	malate[c]
MAR03949	OAA[m]
MAR03950	5,10-methylene-THF[c]
MAR03950	5,10-methylene-THF[m]
MAR03952	THF[c]
MAR03952	THF[m]
MAR03954	aminoacetone[m]
MAR03954	aminoacetone[c]
MAR03971	fumarate[c]
MAR03971	Pi[m]
MAR03971	fumarate[m]
MAR03971	Pi[c]
MAR04184	ferricytochrome C[m]
MAR04184	H2O[c]
MAR04184	sulfite[c]
MAR04184	ferrocytochrome C[m]
MAR04184	H+[c]
MAR04184	sulfate[c]
MAR04205	thiamin-PP[c]
MAR04205	H+[i]
MAR04205	H+[m]
MAR04205	thiamin-PP[m]
MAR04237	2-oxoadipate[c]
MAR04237	AKG[m]
MAR04237	2-oxoadipate[m]
MAR04237	AKG[c]
MAR04266	nicotinamide D-ribonucleotide[c]
MAR04266	nicotinamide D-ribonucleotide[m]
MAR04367	3-phospho-D-glycerate[c]
MAR04367	3-phospho-D-glycerate[m]
MAR04684	phenylacetaldehyde[c]
MAR04684	H+[i]
MAR04684	H+[m]
MAR04684	phenylacetaldehyde[m]
MAR04692	4-aminobutyrate[c]
MAR04692	4-aminobutyrate[m]
MAR04720	pantetheine[c]
MAR04720	pantetheine[m]
MAR04729	N-pantothenoylcysteine[c]
MAR04729	N-pantothenoylcysteine[m]
MAR04738	2-aminoadipate 6-semialdehyde[c]
MAR04738	L-2-aminoadipate[m]
MAR04738	2-aminoadipate 6-semialdehyde[m]
MAR04738	L-2-aminoadipate[c]
MAR04743	5-aminolevulinate[c]
MAR04743	5-aminolevulinate[m]
MAR04754	protoporphyrinogen IX[c]
MAR04754	protoporphyrinogen IX[m]
MAR04756	protoporphyrin[c]
MAR04756	protoporphyrin[m]
MAR04760	heme[c]
MAR04760	heme[m]
MAR04843	GDP[c]
MAR04843	GTP[m]
MAR04843	GDP[m]
MAR04843	GTP[c]
MAR04850	dUMP[m]
MAR04850	dUMP[c]
MAR04851	AKG[c]
MAR04851	succinate[m]
MAR04851	AKG[m]
MAR04851	succinate[c]
MAR04852	AKG[c]
MAR04852	malate[m]
MAR04852	AKG[m]
MAR04852	malate[c]
MAR04854	fumarate[c]
MAR04854	succinate[m]
MAR04854	fumarate[m]
MAR04854	succinate[c]
MAR04855	fumarate[c]
MAR04855	malate[m]
MAR04855	fumarate[m]
MAR04855	malate[c]
MAR04862	Pi[m]
MAR04862	succinate[c]
MAR04862	Pi[c]
MAR04862	succinate[m]
MAR04863	succinate[c]
MAR04863	sulfate[m]
MAR04863	succinate[m]
MAR04863	sulfate[c]
MAR04864	succinate[c]
MAR04864	sulfite[m]
MAR04864	succinate[m]
MAR04864	sulfite[c]
MAR04865	malate[c]
MAR04865	Pi[m]
MAR04865	malate[m]
MAR04865	Pi[c]
MAR04867	malate[c]
MAR04867	sulfate[m]
MAR04867	malate[m]
MAR04867	sulfate[c]
MAR04868	malate[c]
MAR04868	sulfite[m]
MAR04868	malate[m]
MAR04868	sulfite[c]
MAR04870	malonate[c]
MAR04870	Pi[m]
MAR04870	malonate[m]
MAR04870	Pi[c]
MAR04871	malonate[c]
MAR04871	sulfate[m]
MAR04871	malonate[m]
MAR04871	sulfate[c]
MAR04872	malonate[c]
MAR04872	sulfite[m]
MAR04872	malonate[m]
MAR04872	sulfite[c]
MAR04874	NH3[c]
MAR04874	NH3[m]
MAR04888	H2O[c]
MAR04888	H2O[m]
MAR04898	O2[c]
MAR04898	O2[m]
MAR04905	ATP[c]
MAR04905	Pi[m]
MAR04905	ATP[m]
MAR04905	Pi[c]
MAR04914	CoA[c]
MAR04914	CoA[m]
MAR04922	CO2[c]
MAR04922	CO2[m]
MAR04926	H+[c]
MAR04926	pyruvate[c]
MAR04926	H+[m]
MAR04926	pyruvate[m]
MAR04940	GSH[c]
MAR04940	Pi[m]
MAR04940	GSH[m]
MAR04940	Pi[c]
MAR04944	formate[c]
MAR04944	formate[m]
MAR04951	urea[c]
MAR04951	urea[m]
MAR04953	beta-alanine[c]
MAR04953	beta-alanine[m]
MAR04959	putrescine[c]
MAR04959	putrescine[m]
MAR04963	glutamate[m]
MAR04963	proline[c]
MAR04963	glutamate[c]
MAR04963	proline[m]
MAR04964	citrate[m]
MAR04964	H+[m]
MAR04964	malate[c]
MAR04964	citrate[c]
MAR04964	H+[c]
MAR04964	malate[m]
MAR04971	citrate[m]
MAR04971	PEP[c]
MAR04971	citrate[c]
MAR04971	PEP[m]
MAR04972	citrate[c]
MAR04972	isocitrate[m]
MAR04972	citrate[m]
MAR04972	isocitrate[c]
MAR04957	citrate[m]
MAR04957	citrate[c]
MAR04977	acetoacetate[c]
MAR04977	H+[c]
MAR04977	acetoacetate[m]
MAR04977	H+[m]
MAR04979	thymine[c]
MAR04979	thymine[m]
MAR04997	deoxyguanosine[c]
MAR04997	deoxyguanosine[m]
MAR04998	dGMP[m]
MAR04998	dGMP[c]
MAR05006	folate[c]
MAR05006	folate[m]
MAR05014	dihydrothymine[m]
MAR05014	dihydrothymine[c]
MAR05015	(R)-3-hydroxybutanoate[m]
MAR05015	H+[i]
MAR05015	(R)-3-hydroxybutanoate[c]
MAR05015	H+[m]
MAR05016	(R)-3-hydroxybutanoate[c]
MAR05016	H+[c]
MAR05016	(R)-3-hydroxybutanoate[m]
MAR05016	H+[m]
MAR05022	NH4+[c]
MAR05022	NH4+[m]
MAR05031	adenosine[c]
MAR05031	adenosine[m]
MAR05033	thymidine[c]
MAR05033	thymidine[m]
MAR05036	guanosine[m]
MAR05036	guanosine[c]
MAR05043	Pi[c]
MAR05043	H+[i]
MAR05043	H+[m]
MAR05043	Pi[m]
MAR05046	cholesterol[l]
MAR05046	cholesterol[m]
MAR05096	asparagine[c]
MAR05096	asparagine[m]
MAR05099	tyrosine[c]
MAR05099	H+[i]
MAR05099	H+[m]
MAR05099	tyrosine[m]
MAR05101	glutamine[c]
MAR05101	H+[i]
MAR05101	glutamine[m]
MAR05101	H+[m]
MAR05102	glutamine[m]
MAR05102	H+[i]
MAR05102	glutamine[c]
MAR05102	H+[m]
MAR05105	H+[c]
MAR05105	ornithine[m]
MAR05105	H+[m]
MAR05105	ornithine[c]
MAR05107	isoleucine[c]
MAR05107	H+[i]
MAR05107	H+[m]
MAR05107	isoleucine[m]
MAR05109	leucine[c]
MAR05109	H+[i]
MAR05109	H+[m]
MAR05109	leucine[m]
MAR05112	methionine[c]
MAR05112	methionine[m]
MAR05113	alanine[c]
MAR05113	alanine[m]
MAR05114	serine[c]
MAR05114	serine[m]
MAR05115	phenylalanine[c]
MAR05115	H+[i]
MAR05115	H+[m]
MAR05115	phenylalanine[m]
MAR05116	phenylalanine[m]
MAR05116	H+[i]
MAR05116	H+[m]
MAR05116	phenylalanine[c]
MAR05117	threonine[c]
MAR05117	threonine[m]
MAR05118	valine[c]
MAR05118	H+[i]
MAR05118	H+[m]
MAR05118	valine[m]
MAR05121	cysteine[c]
MAR05121	cysteine[m]
MAR05122	glutamate[c]
MAR05122	H+[c]
MAR05122	glutamate[m]
MAR05122	H+[m]
MAR05124	glycine[c]
MAR05124	glycine[m]
MAR05125	proline[c]
MAR05125	H+[i]
MAR05125	H+[m]
MAR05125	proline[m]
MAR05126	proline[m]
MAR05126	H+[i]
MAR05126	H+[m]
MAR05126	proline[c]
MAR05222	mitoApo-[ACP][c]
MAR05222	mitoApo-[ACP][m]
MAR05223	mitothioredoxin[c]
MAR05223	mitothioredoxin[m]
MAR05225	STAR[m]
MAR05225	STAR[c]
MAR05227	apocytochrome-C[c]
MAR05227	apocytochrome-C[m]
MAR05292	acetate[c]
MAR05292	acetate[m]
MAR05304	dTMP[c]
MAR05304	dTMP[m]
MAR05348	2-oxobutyrate[c]
MAR05348	H+[c]
MAR05348	2-oxobutyrate[m]
MAR05348	H+[m]
MAR05349	2-oxobutyrate[m]
MAR05349	H+[i]
MAR05349	2-oxobutyrate[c]
MAR05349	H+[m]
MAR05361	propanoyl-CoA[c]
MAR05361	propanoyl-CoA[m]
MAR05411	H+[c]
MAR05411	L-lactate[c]
MAR05411	H+[m]
MAR05411	L-lactate[m]
MAR05420	Fe2+[c]
MAR05420	Fe2+[m]
MAR05426	acetoacetate[c]
MAR05426	pyruvate[m]
MAR05426	acetoacetate[m]
MAR05426	pyruvate[c]
MAR06276	cis-aconitate[c]
MAR06276	citrate[m]
MAR06276	cis-aconitate[m]
MAR06276	citrate[c]
MAR06277	cis-aconitate[c]
MAR06277	isocitrate[m]
MAR06277	cis-aconitate[m]
MAR06277	isocitrate[c]
MAR06286	AKG[m]
MAR06286	citrate[c]
MAR06286	H+[c]
MAR06286	AKG[c]
MAR06286	citrate[m]
MAR06286	H+[m]
MAR06287	citrate[c]
MAR06287	H+[c]
MAR06287	succinate[m]
MAR06287	citrate[m]
MAR06287	H+[m]
MAR06287	succinate[c]
MAR06288	citrate[c]
MAR06288	H+[c]
MAR06288	oxalate[m]
MAR06288	citrate[m]
MAR06288	H+[m]
MAR06288	oxalate[c]
MAR06289	AKG[m]
MAR06289	H+[c]
MAR06289	isocitrate[c]
MAR06289	AKG[c]
MAR06289	H+[m]
MAR06289	isocitrate[m]
MAR06290	H+[c]
MAR06290	isocitrate[c]
MAR06290	succinate[m]
MAR06290	H+[m]
MAR06290	isocitrate[m]
MAR06290	succinate[c]
MAR06291	H+[c]
MAR06291	isocitrate[c]
MAR06291	malate[m]
MAR06291	H+[m]
MAR06291	isocitrate[m]
MAR06291	malate[c]
MAR06292	H+[c]
MAR06292	isocitrate[c]
MAR06292	oxalate[m]
MAR06292	H+[m]
MAR06292	isocitrate[m]
MAR06292	oxalate[c]
MAR06293	AKG[m]
MAR06293	cis-aconitate[c]
MAR06293	H+[c]
MAR06293	AKG[c]
MAR06293	cis-aconitate[m]
MAR06293	H+[m]
MAR06294	cis-aconitate[c]
MAR06294	H+[c]
MAR06294	succinate[m]
MAR06294	cis-aconitate[m]
MAR06294	H+[m]
MAR06294	succinate[c]
MAR06295	cis-aconitate[c]
MAR06295	H+[c]
MAR06295	malate[m]
MAR06295	cis-aconitate[m]
MAR06295	H+[m]
MAR06295	malate[c]
MAR06296	cis-aconitate[c]
MAR06296	H+[c]
MAR06296	oxalate[m]
MAR06296	cis-aconitate[m]
MAR06296	H+[m]
MAR06296	oxalate[c]
MAR06297	isocitrate[m]
MAR06297	PEP[c]
MAR06297	isocitrate[c]
MAR06297	PEP[m]
MAR06298	cis-aconitate[m]
MAR06298	PEP[c]
MAR06298	cis-aconitate[c]
MAR06298	PEP[m]
MAR06299	arginine[c]
MAR06299	lysine[m]
MAR06299	H+[i]
MAR06299	arginine[m]
MAR06299	H+[m]
MAR06299	lysine[c]
MAR06300	arginine[m]
MAR06300	lysine[c]
MAR06300	H+[i]
MAR06300	arginine[c]
MAR06300	H+[m]
MAR06300	lysine[m]
MAR06301	lysine[m]
MAR06301	ornithine[c]
MAR06301	H+[i]
MAR06301	H+[m]
MAR06301	lysine[c]
MAR06301	ornithine[m]
MAR06302	lysine[c]
MAR06302	ornithine[m]
MAR06302	H+[i]
MAR06302	H+[m]
MAR06302	lysine[m]
MAR06302	ornithine[c]
MAR06303	H+[c]
MAR06303	histidine[c]
MAR06303	lysine[m]
MAR06303	H+[m]
MAR06303	histidine[m]
MAR06303	lysine[c]
MAR06304	histidine[m]
MAR06304	lysine[c]
MAR06304	H+[i]
MAR06304	H+[m]
MAR06304	histidine[c]
MAR06304	lysine[m]
MAR06305	citrulline[c]
MAR06305	H+[c]
MAR06305	lysine[m]
MAR06305	citrulline[m]
MAR06305	H+[m]
MAR06305	lysine[c]
MAR06306	citrulline[m]
MAR06306	lysine[c]
MAR06306	H+[i]
MAR06306	citrulline[c]
MAR06306	H+[m]
MAR06306	lysine[m]
MAR06307	arginine[m]
MAR06307	ornithine[c]
MAR06307	H+[i]
MAR06307	arginine[c]
MAR06307	H+[m]
MAR06307	ornithine[m]
MAR06308	arginine[c]
MAR06308	ornithine[m]
MAR06308	H+[i]
MAR06308	arginine[m]
MAR06308	H+[m]
MAR06308	ornithine[c]
MAR06309	arginine[m]
MAR06309	H+[c]
MAR06309	histidine[c]
MAR06309	arginine[c]
MAR06309	H+[m]
MAR06309	histidine[m]
MAR06310	arginine[c]
MAR06310	histidine[m]
MAR06310	H+[i]
MAR06310	arginine[m]
MAR06310	H+[m]
MAR06310	histidine[c]
MAR06311	arginine[m]
MAR06311	citrulline[c]
MAR06311	H+[c]
MAR06311	arginine[c]
MAR06311	citrulline[m]
MAR06311	H+[m]
MAR06312	arginine[c]
MAR06312	citrulline[m]
MAR06312	H+[i]
MAR06312	arginine[m]
MAR06312	citrulline[c]
MAR06312	H+[m]
MAR06313	H+[c]
MAR06313	histidine[c]
MAR06313	ornithine[m]
MAR06313	H+[m]
MAR06313	histidine[m]
MAR06313	ornithine[c]
MAR06314	histidine[m]
MAR06314	ornithine[c]
MAR06314	H+[i]
MAR06314	H+[m]
MAR06314	histidine[c]
MAR06314	ornithine[m]
MAR06315	citrulline[c]
MAR06315	histidine[m]
MAR06315	H+[i]
MAR06315	citrulline[m]
MAR06315	H+[m]
MAR06315	histidine[c]
MAR06316	citrulline[m]
MAR06316	histidine[c]
MAR06316	H+[i]
MAR06316	citrulline[c]
MAR06316	H+[m]
MAR06316	histidine[m]
MAR06317	citrulline[m]
MAR06317	ornithine[c]
MAR06317	H+[i]
MAR06317	citrulline[c]
MAR06317	H+[m]
MAR06317	ornithine[m]
MAR06318	citrulline[c]
MAR06318	H+[c]
MAR06318	ornithine[m]
MAR06318	citrulline[m]
MAR06318	H+[m]
MAR06318	ornithine[c]
MAR06321	H+[c]
MAR06321	lysine[m]
MAR06321	H+[m]
MAR06321	lysine[c]
MAR06323	arginine[c]
MAR06323	H+[i]
MAR06323	arginine[m]
MAR06323	H+[m]
MAR06324	arginine[m]
MAR06324	H+[c]
MAR06324	arginine[c]
MAR06324	H+[m]
MAR06325	histidine[c]
MAR06325	H+[i]
MAR06325	H+[m]
MAR06325	histidine[m]
MAR06326	histidine[m]
MAR06326	H+[i]
MAR06326	H+[m]
MAR06326	histidine[c]
MAR06327	citrulline[m]
MAR06327	H+[i]
MAR06327	citrulline[c]
MAR06327	H+[m]
MAR06328	ADP[c]
MAR06328	ATP[m]
MAR06328	ADP[m]
MAR06328	ATP[c]
MAR06330	AKG[c]
MAR06330	Pi[m]
MAR06330	AKG[m]
MAR06330	Pi[c]
MAR06331	oxalate[c]
MAR06331	Pi[m]
MAR06331	oxalate[m]
MAR06331	Pi[c]
MAR06332	ATP[m]
MAR06332	dADP[c]
MAR06332	ATP[c]
MAR06332	dADP[m]
MAR06333	ATP[m]
MAR06333	dGDP[c]
MAR06333	ATP[c]
MAR06333	dGDP[m]
MAR06334	ATP[m]
MAR06334	dUDP[c]
MAR06334	ATP[c]
MAR06334	dUDP[m]
MAR06335	ADP[m]
MAR06335	dADP[c]
MAR06335	ADP[c]
MAR06335	dADP[m]
MAR06336	ADP[m]
MAR06336	dGDP[c]
MAR06336	ADP[c]
MAR06336	dGDP[m]
MAR06337	ADP[m]
MAR06337	dUDP[c]
MAR06337	ADP[c]
MAR06337	dUDP[m]
MAR06338	ATP[m]
MAR06338	dATP[c]
MAR06338	ATP[c]
MAR06338	dATP[m]
MAR06339	ATP[m]
MAR06339	dGTP[c]
MAR06339	ATP[c]
MAR06339	dGTP[m]
MAR06340	ATP[m]
MAR06340	dUTP[c]
MAR06340	ATP[c]
MAR06340	dUTP[m]
MAR06341	ADP[m]
MAR06341	dATP[c]
MAR06341	ADP[c]
MAR06341	dATP[m]
MAR06342	ADP[m]
MAR06342	dGTP[c]
MAR06342	ADP[c]
MAR06342	dGTP[m]
MAR06343	ADP[m]
MAR06343	dUTP[c]
MAR06343	ADP[c]
MAR06343	dUTP[m]
MAR06389	Pi[m]
MAR06389	sn-glycerol-3-phosphate[c]
MAR06389	Pi[c]
MAR06389	sn-glycerol-3-phosphate[m]
MAR06391	AKG[c]
MAR06391	GSH[m]
MAR06391	AKG[m]
MAR06391	GSH[c]
MAR06408	dihydrolipoamide[c]
MAR06408	H+[i]
MAR06408	dihydrolipoamide[m]
MAR06408	H+[m]
MAR06431	13-carboxy-alpha-tocotrienol[c]
MAR06431	13-carboxy-alpha-tocotrienol[m]
MAR06438	3-carboxy-alpha-chromanol[c]
MAR06438	3-carboxy-alpha-chromanol[m]
MAR06446	13-carboxy-gamma-tocotrienol[c]
MAR06446	13-carboxy-gamma-tocotrienol[m]
MAR06454	gamma-carboxyethyl-hydroxychroman[m]
MAR06454	gamma-carboxyethyl-hydroxychroman[c]
MAR06455	5-carboxy-gamma-chromanol[m]
MAR06455	H+[m]
MAR06455	5-carboxy-gamma-chromanol[c]
MAR06455	H+[c]
MAR06469	13-carboxy-gamma-tocopherol[c]
MAR06469	13-carboxy-gamma-tocopherol[m]
MAR06481	13-carboxy-alpha-tocopherol[c]
MAR06481	13-carboxy-alpha-tocopherol[m]
MAR06513	FAD[m]
MAR06513	FADH2[c]
MAR06513	FAD[c]
MAR06513	FADH2[m]
MAR06517	hydrogen-cyanide[c]
MAR06517	hydrogen-cyanide[m]
MAR06521	fumarate[c]
MAR06521	thiosulfate[m]
MAR06521	fumarate[m]
MAR06521	thiosulfate[c]
MAR06522	malate[c]
MAR06522	thiosulfate[m]
MAR06522	malate[m]
MAR06522	thiosulfate[c]
MAR06618	thioredoxin[c]
MAR06618	H+[i]
MAR06618	H+[m]
MAR06618	thioredoxin[m]
MAR06620	oxidized thioredoxin[c]
MAR06620	H+[i]
MAR06620	H+[m]
MAR06620	oxidized thioredoxin[m]
MAR06781	4-hydroxyphenylpyruvate[c]
MAR06781	H+[c]
MAR06781	4-hydroxyphenylpyruvate[m]
MAR06781	H+[m]
MAR06890	4-hydroxybenzoate[c]
MAR06890	4-hydroxybenzoate[m]
MAR06902	all-trans-decaprenyl-diphosphate[c]
MAR06902	all-trans-decaprenyl-diphosphate[m]
MAR07638	H+[c]
MAR07638	H+[m]
MAR07708	glyoxalate[c]
MAR07708	glyoxalate[m]
MAR07719	uridine[c]
MAR07719	uridine[m]
MAR07723	cytidine[c]
MAR07723	cytidine[m]
MAR07757	succinyl-CoA[c]
MAR07757	H+[i]
MAR07757	H+[m]
MAR07757	succinyl-CoA[m]
MAR07758	choloyl-CoA[c]
MAR07758	H+[i]
MAR07758	choloyl-CoA[m]
MAR07758	H+[m]
MAR07760	dopamine[c]
MAR07760	H+[i]
MAR07760	dopamine[m]
MAR07760	H+[m]
MAR07769	SAH[c]
MAR07769	SAM[m]
MAR07769	SAH[m]
MAR07769	SAM[c]
MAR07804	dADP[m]
MAR07804	dCDP[c]
MAR07804	dADP[c]
MAR07804	dCDP[m]
MAR07806	dADP[m]
MAR07806	dGDP[c]
MAR07806	dADP[c]
MAR07806	dGDP[m]
MAR07808	dTDP[c]
